insee_com,postal_code,nom_comm,nom_dept,nom_region,statut,z_moyen,superficie,population,lat,lon,geo_shape,id_geofla,code_comm,code_cant,code_arr,code_dept,code_reg
33414,33240,SAINT-GERMAIN-DE-LA-RIVIERE,GIRONDE,AQUITAINE,Commune simple,21.0,392.0,0.4,44.9440812975, -0.330721356984,"{""type"": ""Polygon""; ""coordinates"": [[[-0.330941609559139; 44.932806307187676]; [-0.349435213813994; 44.93529623388943]; [-0.34121999208992; 44.948168935232765]; [-0.327905882053228; 44.9521911170824]; [-0.326341480695939; 44.95555422822225]; [-0.310547920448903; 44.95267348811526]; [-0.309177145794033; 44.95009195611256]; [-0.317972549587478; 44.94710821344389]; [-0.330941609559139; 44.932806307187676]]]}",36420,414.0,24,5,33,72
33456,33820,SAINT-PALAIS,GIRONDE,AQUITAINE,Commune simple,50.0,971.0,0.5,45.3095196447, -0.598080918654,"{""type"": ""Polygon""; ""coordinates"": [[[-0.585420430008688; 45.291760578976444]; [-0.604370312885953; 45.30259868655363]; [-0.622687349810017; 45.307324906141275]; [-0.633593899639443; 45.31844578471403]; [-0.60763500024853; 45.32400936139139]; [-0.594493423206765; 45.321142414835734]; [-0.590741512397785; 45.31586370089253]; [-0.577288606564983; 45.31665535349226]; [-0.57386675726279; 45.310716600339916]; [-0.567662419893807; 45.297421366161714]; [-0.579769235466087; 45.29582655583573]; [-0.585420430008688; 45.291760578976444]]]}",30150,456.0,40,1,33,72
33067,33710,BOURG,GIRONDE,AQUITAINE,Chef-lieu canton,19.0,1383.0,2.2,45.0398664572, -0.547187308975,"{""type"": ""Polygon""; ""coordinates"": [[[-0.524756234219978; 45.01722264482879]; [-0.554878800656021; 45.03353300532905]; [-0.568630134374868; 45.03629250923997]; [-0.577273424959137; 45.03409523015913]; [-0.590571692006293; 45.037894126933296]; [-0.582386845760625; 45.04665726541602]; [-0.569184155596865; 45.05135359100714]; [-0.568262509690783; 45.05823307898858]; [-0.559338306797028; 45.0614750235888]; [-0.550449021175571; 45.06087556824733]; [-0.535250599576912; 45.049786604424185]; [-0.51886957317298; 45.03455125552104]; [-0.506629538399821; 45.03050334700112]; [-0.508954049831991; 45.024400570069794]; [-0.524756234219978; 45.01722264482879]]]}",18771,67.0,15,1,33,72
33189,33540,GORNAC,GIRONDE,AQUITAINE,Commune simple,81.0,842.0,0.4,44.6632972482, -0.1839383774,"{""type"": ""Polygon""; ""coordinates"": [[[-0.181373558316273; 44.642682769446075]; [-0.183207755526578; 44.6494595541598]; [-0.202800140801247; 44.65950762444588]; [-0.198189320682628; 44.68302246061882]; [-0.192417351642323; 44.68368474654108]; [-0.170360180937899; 44.66989398983621]; [-0.165908315332986; 44.66414699694096]; [-0.168797280556732; 44.65445960288736]; [-0.162451667351494; 44.64980294908216]; [-0.164731336486198; 44.64836820605077]; [-0.181373558316273; 44.642682769446075]]]}",26545,189.0,47,3,33,72
33338,33340,PRIGNAC-EN-MEDOC,GIRONDE,AQUITAINE,Commune simple,13.0,752.0,0.2,45.3185304134, -0.906635025936,"{""type"": ""Polygon""; ""coordinates"": [[[-0.884661710092981; 45.307869571697445]; [-0.907467529830608; 45.304235034874765]; [-0.916101359135823; 45.30692608932506]; [-0.928421678592217; 45.33197188027193]; [-0.935951901066276; 45.336151872593604]; [-0.922168199981813; 45.33392231326932]; [-0.913033426161646; 45.335441291386154]; [-0.901860396435506; 45.32138884049844]; [-0.89293688707386; 45.323529933160906]; [-0.881350871887548; 45.31773909593657]; [-0.884661710092981; 45.307869571697445]]]}",33426,338.0,29,4,33,72
33278,33540,MAURIAC,GIRONDE,AQUITAINE,Commune simple,84.0,997.0,0.3,44.7460542854, -0.024421737317,"{""type"": ""Polygon""; ""coordinates"": [[[-0.02706517792813; 44.72689348890658]; [-0.032615088760154; 44.732084302448676]; [-0.045936128385035; 44.731367259208604]; [-0.040062181338087; 44.73680836035823]; [-0.045674502628628; 44.7421770785771]; [-0.044399197468421; 44.748978442775076]; [-0.049372658815272; 44.7583919674667]; [-0.034783095275238; 44.757279006100504]; [-0.00580929739659; 44.7621683826953]; [0.000349193381694; 44.74415405063481]; [-0.010642720418323; 44.739071700611895]; [-0.01718564946587; 44.73096520280817]; [-0.02706517792813; 44.72689348890658]]]}",15639,278.0,47,3,33,72
33006,33390,ANGLADE,GIRONDE,AQUITAINE,Commune simple,8.0,1380.0,0.9,45.2115004641, -0.638219671471,"{""type"": ""Polygon""; ""coordinates"": [[[-0.625638181068099; 45.19256484953178]; [-0.648743475251948; 45.19597615155299]; [-0.653246874845822; 45.205563772796765]; [-0.669069087827957; 45.21251735135576]; [-0.679820982919484; 45.23186810259512]; [-0.652519105450635; 45.22307448854468]; [-0.617393860102598; 45.223289581288554]; [-0.609337121077821; 45.22079213164914]; [-0.608148811572958; 45.21169071278234]; [-0.605782738497034; 45.19895883362948]; [-0.620154735114463; 45.198232185484564]; [-0.625638181068099; 45.19256484953178]]]}",25580,6.0,40,1,33,72
33116,33430,CAZATS,GIRONDE,AQUITAINE,Commune simple,98.0,748.0,0.3,44.473019034, -0.203200932598,"{""type"": ""Polygon""; ""coordinates"": [[[-0.172786425496073; 44.47540416365793]; [-0.191207485310168; 44.47071903213639]; [-0.188740612463465; 44.46133960244817]; [-0.197496051677244; 44.45844614779693]; [-0.211734961461233; 44.46064478195763]; [-0.21467403453477; 44.467199067935766]; [-0.227471096155235; 44.472077613035154]; [-0.228172767487529; 44.47224626459839]; [-0.229716238929051; 44.48031869598624]; [-0.220507068599196; 44.4785970203568]; [-0.195717718682888; 44.48840004000249]; [-0.193214683168854; 44.482192968506155]; [-0.172786425496073; 44.47540416365793]]]}",29016,116.0,4,3,33,72
33427,33540,SAINT-LAURENT-DU-BOIS,GIRONDE,AQUITAINE,Commune simple,72.0,737.0,0.2,44.6406776819, -0.137803248191,"{""type"": ""Polygon""; ""coordinates"": [[[-0.131483029464075; 44.624231841414044]; [-0.154427720352576; 44.63295849100251]; [-0.152292650430448; 44.639227181568586]; [-0.164731336486198; 44.64836820605077]; [-0.162451667351494; 44.64980294908216]; [-0.141279848540757; 44.650613756528394]; [-0.135179907330069; 44.655084584435066]; [-0.126557880423692; 44.65461695370051]; [-0.118974689066039; 44.643271645057446]; [-0.120148832771771; 44.633481010639024]; [-0.131483029464075; 44.624231841414044]]]}",20044,427.0,43,3,33,72
33069,33110,LE BOUSCAT,GIRONDE,AQUITAINE,Chef-lieu canton,15.0,527.0,23.3,44.8661298323, -0.602121558626,"{""type"": ""Polygon""; ""coordinates"": [[[-0.576088741405754; 44.869188961886216]; [-0.576460196561935; 44.86567107625343]; [-0.594609393856875; 44.8542152658717]; [-0.616301765684788; 44.86227970331022]; [-0.631051278917787; 44.871658097694564]; [-0.62237316354054; 44.87682671032941]; [-0.611168524144293; 44.87152279982787]; [-0.597760467520652; 44.87332826112647]; [-0.576088741405754; 44.869188961886216]]]}",33089,69.0,54,2,33,72
33247,33790,LISTRAC-DE-DUREZE,GIRONDE,AQUITAINE,Commune simple,89.0,534.0,0.2,44.7607755904, 0.0336581808427,"{""type"": ""Polygon""; ""coordinates"": [[[0.027087955478227; 44.748433783737156]; [0.020507094286854; 44.750230009035576]; [0.01978595696312; 44.76646370335329]; [0.026926058204457; 44.77493525909594]; [0.051773230320421; 44.76422031481725]; [0.049511321006764; 44.75454711819953]; [0.027087955478227; 44.748433783737156]]]}",23477,247.0,34,3,33,72
33029,33114,LE BARP,GIRONDE,AQUITAINE,Commune simple,68.0,10721.0,4.5,44.6268462922, -0.746697894211,"{""type"": ""Polygon""; ""coordinates"": [[[-0.714034856339486; 44.566240768354724]; [-0.77264684037292; 44.57304928687986]; [-0.768767571311216; 44.60066165840765]; [-0.786674167835483; 44.60600665408805]; [-0.815331871192269; 44.60776938298072]; [-0.807673293047076; 44.624203105109764]; [-0.819666932488036; 44.6348753028222]; [-0.816873438072991; 44.64506660947703]; [-0.824718097844765; 44.64922092495875]; [-0.821960306352197; 44.65584192684847]; [-0.81541147301934; 44.665234642596616]; [-0.771440488809057; 44.693034467384855]; [-0.729966737111434; 44.67257549413891]; [-0.694386280213617; 44.643703918404434]; [-0.661905765085886; 44.608762617558696]; [-0.695612660734316; 44.57811547955779]; [-0.714034856339486; 44.566240768354724]]]}",25,29.0,5,6,33,72
33181,33350,GARDEGAN-ET-TOURTIRAC,GIRONDE,AQUITAINE,Commune simple,55.0,967.0,0.3,44.8947155186, -0.0166227907125,"{""type"": ""Polygon""; ""coordinates"": [[[0.001092543734264; 44.876274638589194]; [-0.004692363200361; 44.8851551748508]; [-0.009100681056423; 44.88629717311754]; [-0.023206095217827; 44.88628336932026]; [-0.031202086776513; 44.889777493108774]; [-0.038560985591971; 44.88640477513266]; [-0.052440585127155; 44.888060322334326]; [-0.050078054514246; 44.89449544884977]; [-0.034109684060357; 44.90580817665303]; [-0.01499604410557; 44.909211943627156]; [0.015947798307828; 44.894307311071174]; [0.012427159630459; 44.8852027384434]; [0.004619173126693; 44.882136200962194]; [0.001092543734264; 44.876274638589194]]]}",376,181.0,21,5,33,72
33227,33210,LANGON,GIRONDE,AQUITAINE,Sous-préfecture,36.0,1376.0,7.4,44.5376287285, -0.241841251091,"{""type"": ""Polygon""; ""coordinates"": [[[-0.21070147594733; 44.523282419046396]; [-0.217373104894235; 44.51129433877281]; [-0.231053298420977; 44.51382257800933]; [-0.234811478308752; 44.52029856869217]; [-0.252920732016772; 44.53188432740406]; [-0.261404399195599; 44.531561787375175]; [-0.271969337215367; 44.53737578190871]; [-0.273552394465643; 44.54707770945124]; [-0.25328992559162; 44.56014674874954]; [-0.251931742774808; 44.559321808082345]; [-0.245025165251897; 44.55711940138084]; [-0.237731026483586; 44.558694106783506]; [-0.230397212394607; 44.554079671790916]; [-0.225579372582624; 44.5370297916587]; [-0.21070147594733; 44.523282419046396]]]}",4685,227.0,28,3,33,72
33393,33910,SAINT-DENIS-DE-PILE,GIRONDE,AQUITAINE,Commune simple,19.0,2786.0,5.0,44.9879017706, -0.183958862029,"{""type"": ""Polygon""; ""coordinates"": [[[-0.175524041391192; 44.96279481831905]; [-0.197976812673794; 44.96857602133932]; [-0.221363019973077; 44.96732411552671]; [-0.230524748635286; 44.972113544556294]; [-0.235303937494581; 44.9801297510489]; [-0.23300373933302; 44.986252217710245]; [-0.22511535380635; 44.98906749362969]; [-0.22160343050685; 44.98673625535127]; [-0.206927951306054; 44.99500012838758]; [-0.205030712574493; 45.001569886743994]; [-0.210831429488622; 45.0105850234934]; [-0.19790706341774; 45.01449866087154]; [-0.189302821285428; 45.01153766941823]; [-0.175176360184098; 45.012428318592335]; [-0.16862169396191; 45.00749692356395]; [-0.146884441750112; 45.003365164101595]; [-0.128041428436024; 44.994372175749675]; [-0.172497004230286; 44.9647014560169]; [-0.175524041391192; 44.96279481831905]]]}",2572,393.0,26,5,33,72
33320,33570,PETIT-PALAIS-ET-CORNEMPS,GIRONDE,AQUITAINE,Commune simple,49.0,1427.0,0.7,44.9814131472, -0.0564567492299,"{""type"": ""Polygon""; ""coordinates"": [[[-0.048801565902676; 44.96010725943973]; [-0.053189449791841; 44.966104879295685]; [-0.067138156143579; 44.963783676156]; [-0.070824912514734; 44.965979566422966]; [-0.081883366202965; 44.97711693532396]; [-0.084188457697366; 44.990622952052654]; [-0.089593983330509; 44.99607753117623]; [-0.087572280703067; 44.999026080078245]; [-0.083186286292064; 44.99802140879308]; [-0.071695927178127; 45.002934690757314]; [-0.051585034559203; 44.995838281937644]; [-0.04925721620595; 44.98573834367472]; [-0.020138396146821; 44.9865779688885]; [-0.016455852042034; 44.972423667677866]; [-0.030047073492084; 44.973531800908646]; [-0.048801565902676; 44.96010725943973]]]}",1628,320.0,31,5,33,72
33477,33390,SAINT-SEURIN-DE-CURSAC,GIRONDE,AQUITAINE,Commune simple,29.0,236.0,0.7,45.1579570055, -0.627426326593,"{""type"": ""Polygon""; ""coordinates"": [[[-0.627771871614229; 45.14695857085308]; [-0.635733829493336; 45.15206236440094]; [-0.635731863037244; 45.16826900260175]; [-0.623025672205023; 45.164896702681176]; [-0.614285678164789; 45.15841106719908]; [-0.627771871614229; 45.14695857085308]]]}",28989,477.0,7,1,33,72
33114,33620,CAVIGNAC,GIRONDE,AQUITAINE,Commune simple,51.0,670.0,1.6,45.096401427, -0.381910358061,"{""type"": ""Polygon""; ""coordinates"": [[[-0.355106752356383; 45.08155944092963]; [-0.378826804758028; 45.08402373961179]; [-0.400247044597773; 45.09193363033783]; [-0.403018468169031; 45.09482307984157]; [-0.398731085771762; 45.10110937242879]; [-0.401173485295666; 45.107577814074055]; [-0.392416914038192; 45.1081962096724]; [-0.377534419508738; 45.114641415759465]; [-0.370334201259706; 45.09487031842004]; [-0.353486006839087; 45.082320201099215]; [-0.35422332480894; 45.08167616788631]; [-0.355106752356383; 45.08155944092963]]]}",24157,114.0,44,1,33,72
33411,33490,SAINT-GERMAIN-DE-GRAVE,GIRONDE,AQUITAINE,Commune simple,74.0,615.0,0.1,44.6234269456, -0.217898533174,"{""type"": ""Polygon""; ""coordinates"": [[[-0.219185589650265; 44.604493504513115]; [-0.223225024134898; 44.61955769368344]; [-0.228203762902602; 44.62454812641992]; [-0.242111014253992; 44.63711570864044]; [-0.236571281996646; 44.641512873810036]; [-0.228295137027813; 44.64178192000287]; [-0.214158568855158; 44.62825522350894]; [-0.206202985626512; 44.62481021512714]; [-0.200565299187378; 44.61995506543845]; [-0.188147229862318; 44.61808859809977]; [-0.219185589650265; 44.604493504513115]]]}",34473,411.0,43,3,33,72
33285,33710,MOMBRIER,GIRONDE,AQUITAINE,Commune simple,42.0,430.0,0.4,45.0776862842, -0.546789839877,"{""type"": ""Polygon""; ""coordinates"": [[[-0.527984494214806; 45.08012921798344]; [-0.529797750576292; 45.07378975079896]; [-0.536644747110834; 45.06962484352001]; [-0.559838815164147; 45.07033688973349]; [-0.566633857611257; 45.08294513379922]; [-0.566430496881292; 45.08673716500856]; [-0.558396002893499; 45.08364124755257]; [-0.530317450774486; 45.08484117178344]; [-0.527984494214806; 45.08012921798344]]]}",34489,285.0,15,1,33,72
33345,33580,LE PUY,GIRONDE,AQUITAINE,Commune simple,45.0,853.0,0.4,44.6595382268, 0.0603849385467,"{""type"": ""Polygon""; ""coordinates"": [[[0.039987812662093; 44.64289432989318]; [0.036947315302552; 44.653200299839725]; [0.047209000415476; 44.67293435399592]; [0.049812388647673; 44.67577861737286]; [0.060362142218244; 44.66960001450709]; [0.074000184688104; 44.6675922929535]; [0.078482831331843; 44.6734134521487]; [0.089815139169139; 44.662523152699535]; [0.084964871620021; 44.654044189387314]; [0.071269958108085; 44.654547159605166]; [0.056541717709519; 44.64728223761794]; [0.039987812662093; 44.64289432989318]]]}",8324,345.0,32,3,33,72
33174,33126,FRONSAC,GIRONDE,AQUITAINE,Chef-lieu canton,15.0,1514.0,1.0,44.9220632004, -0.279859692474,"{""type"": ""Polygon""; ""coordinates"": [[[-0.299514886879662; 44.889227877399506]; [-0.31087960803335; 44.90093774142088]; [-0.303827834541363; 44.917260157586625]; [-0.283524140480411; 44.93699333598626]; [-0.286172906454249; 44.94733220305209]; [-0.28224432700924; 44.952837123929676]; [-0.269318490540394; 44.951199566117815]; [-0.255489044328796; 44.93901679534512]; [-0.259864618948117; 44.929390648777854]; [-0.246403873465917; 44.929361289175034]; [-0.243092732204056; 44.92694388508722]; [-0.244246526330259; 44.92035908921281]; [-0.250708739738616; 44.91543929556201]; [-0.259327215827755; 44.91861998310687]; [-0.283778877615178; 44.91881892812334]; [-0.289632295224272; 44.9096343817502]; [-0.282279130391124; 44.893199126207186]; [-0.284972247661879; 44.89026290611972]; [-0.299514886879662; 44.889227877399506]]]}",29354,174.0,24,5,33,72
33093,33550,CAPIAN,GIRONDE,AQUITAINE,Commune simple,78.0,1827.0,0.6,44.716585777, -0.327839975905,"{""type"": ""Polygon""; ""coordinates"": [[[-0.324425557369778; 44.6905279990334]; [-0.325392789415985; 44.693643710739494]; [-0.333684930379864; 44.69586314153327]; [-0.355099134449186; 44.69206198278262]; [-0.356851495865954; 44.69729827950993]; [-0.343558599775033; 44.71810163411466]; [-0.347950273737663; 44.723303413807756]; [-0.351918000176511; 44.72158837701197]; [-0.345326609030963; 44.7431620283931]; [-0.335998092764417; 44.7442724815726]; [-0.315770254877362; 44.73509414072287]; [-0.311138145756039; 44.73607979446788]; [-0.300185400749733; 44.72544061203462]; [-0.299152943116868; 44.71236067645404]; [-0.316468078961751; 44.69332590089372]; [-0.324425557369778; 44.6905279990334]]]}",10559,93.0,17,3,33,72
33364,33141,SAILLANS,GIRONDE,AQUITAINE,Commune simple,25.0,620.0,0.4,44.9570462832, -0.271169418164,"{""type"": ""Polygon""; ""coordinates"": [[[-0.251199404387012; 44.95211858373602]; [-0.247689124252667; 44.944102095728056]; [-0.251238943313181; 44.93858254154061]; [-0.255489044328796; 44.93901679534512]; [-0.269318490540394; 44.951199566117815]; [-0.28224432700924; 44.952837123929676]; [-0.294816788474148; 44.955141516383804]; [-0.290221478681175; 44.96852450991145]; [-0.281401187360958; 44.971380507170124]; [-0.26997761655616; 44.967932307423034]; [-0.262024199103132; 44.96912117227083]; [-0.262002658140052; 44.958722715994845]; [-0.251199404387012; 44.95211858373602]]]}",29353,364.0,24,5,33,72
33361,33350,RUCH,GIRONDE,AQUITAINE,Commune simple,75.0,1461.0,0.6,44.773827226, -0.0332957025403,"{""type"": ""Polygon""; ""coordinates"": [[[-0.00580929739659; 44.7621683826953]; [-0.034783095275238; 44.757279006100504]; [-0.049372658815272; 44.7583919674667]; [-0.061621956056637; 44.7636582003813]; [-0.059715494824995; 44.7734775568612]; [-0.067956147126765; 44.78031345966157]; [-0.064893341451177; 44.785623970524206]; [-0.056316262912204; 44.788428666223275]; [-0.038157615915362; 44.78580153100843]; [-0.035579078008547; 44.79217004940702]; [-0.025531015048319; 44.789318397758294]; [-0.001527330420582; 44.78192543850661]; [-0.000157243416252; 44.7718987923426]; [-0.00580929739659; 44.7621683826953]]]}",952,361.0,47,3,33,72
33476,33180,SAINT-SEURIN-DE-CADOURNE,GIRONDE,AQUITAINE,Commune simple,10.0,1559.0,0.7,45.2908187086, -0.80189992877,"{""type"": ""Polygon""; ""coordinates"": [[[-0.832439858439164; 45.274359985411486]; [-0.828521363343325; 45.28013765285145]; [-0.835038492438245; 45.28391685587683]; [-0.833499791546553; 45.29625706748313]; [-0.819980224895254; 45.300082423442696]; [-0.815478512037296; 45.3059696297677]; [-0.791654029352583; 45.309358306959105]; [-0.782551963045142; 45.30964854732364]; [-0.767201141488077; 45.28386206859537]; [-0.778539296408897; 45.278007434214295]; [-0.807124867212177; 45.275721114183504]; [-0.832439858439164; 45.274359985411486]]]}",14411,476.0,33,4,33,72
33336,33730,PRECHAC,GIRONDE,AQUITAINE,Commune simple,66.0,6398.0,1.0,44.3872999991, -0.36765609959,"{""type"": ""Polygon""; ""coordinates"": [[[-0.340062112773426; 44.334341378176]; [-0.347487384049926; 44.34719750999279]; [-0.357043197264376; 44.35505099036529]; [-0.434471216898219; 44.37447393273802]; [-0.437140008913387; 44.37704859782488]; [-0.432748644538261; 44.3953683089054]; [-0.427907025228631; 44.39510473864526]; [-0.414460094092239; 44.40904702353465]; [-0.405623044018637; 44.411960738539236]; [-0.39752236918742; 44.43196135831129]; [-0.388157334278367; 44.43222283487508]; [-0.381005710513396; 44.4366954107636]; [-0.357619934759181; 44.43614037221755]; [-0.355808610248931; 44.42299590175557]; [-0.329608022602451; 44.40014947646271]; [-0.319600975225007; 44.39409086513425]; [-0.312280908863714; 44.38367101495968]; [-0.307153571756919; 44.37440121089434]; [-0.308818628059052; 44.35410675848616]; [-0.340062112773426; 44.334341378176]]]}",10113,336.0,50,3,33,72
33287,33190,MONGAUZY,GIRONDE,AQUITAINE,Commune simple,44.0,686.0,0.6,44.5716886086, 0.0260082761358,"{""type"": ""Polygon""; ""coordinates"": [[[0.032507407433523; 44.5505960500933]; [0.025366493985214; 44.558917102761455]; [0.016691609348345; 44.56093520492245]; [0.001289433309455; 44.57239162690207]; [0.019377730320454; 44.57711555670472]; [0.020814558541568; 44.58737940415798]; [0.026157663002067; 44.590766598516474]; [0.042453094471; 44.58150166720766]; [0.039066673295192; 44.57013193856981]; [0.034740315361347; 44.564925882585676]; [0.037738109515853; 44.55415085196092]; [0.032507407433523; 44.5505960500933]]]}",19985,287.0,38,3,33,72
33467,33220,SAINT-QUENTIN-DE-CAPLONG,GIRONDE,AQUITAINE,Commune simple,80.0,1119.0,0.2,44.7954078713, 0.137421248916,"{""type"": ""Polygon""; ""coordinates"": [[[0.12916148106877; 44.778423929862434]; [0.121974603480273; 44.78094024219937]; [0.113880941330529; 44.7914957024821]; [0.108166134023622; 44.79707660867514]; [0.107207747879411; 44.80414187179443]; [0.107983956731247; 44.80528827856414]; [0.126562153028488; 44.80329382094075]; [0.13137757708586; 44.812085335996635]; [0.148369298164224; 44.8074605189293]; [0.165265853514216; 44.80867759361769]; [0.164866614603043; 44.80781152854129]; [0.158896471675985; 44.78272177646981]; [0.145687938205738; 44.783265256851635]; [0.12916148106877; 44.778423929862434]]]}",2569,467.0,41,5,33,72
33151,33860,DONNEZAC,GIRONDE,AQUITAINE,Commune simple,59.0,3648.0,0.8,45.2339831114, -0.445024799507,"{""type"": ""Polygon""; ""coordinates"": [[[-0.417435220842531; 45.203884022457494]; [-0.436131375669422; 45.19922730060755]; [-0.476030065800202; 45.20041632952467]; [-0.480848900945923; 45.20634088776737]; [-0.477875853198441; 45.21652806936699]; [-0.481563250746514; 45.22657079244353]; [-0.47558272623925; 45.236004414795]; [-0.479689987925753; 45.24969349710901]; [-0.487851263415913; 45.25369316499811]; [-0.454054022601362; 45.26057452222978]; [-0.443182624147889; 45.26803924590886]; [-0.433462996812692; 45.280568737159115]; [-0.418619231280474; 45.273552106039666]; [-0.416122591493728; 45.26739161400613]; [-0.419119829278542; 45.26132448796529]; [-0.424027726482374; 45.24856533422297]; [-0.40990541274304; 45.247969840445855]; [-0.405947520929483; 45.24207913209231]; [-0.413186723819034; 45.22321093426592]; [-0.419172712852244; 45.21039203018234]; [-0.417435220842531; 45.203884022457494]]]}",2747,151.0,44,1,33,72
33017,33430,AUBIAC,GIRONDE,AQUITAINE,Commune simple,100.0,553.0,0.2,44.4707892679, -0.244457363295,"{""type"": ""Polygon""; ""coordinates"": [[[-0.227471096155235; 44.472077613035154]; [-0.233900308550849; 44.45623952898887]; [-0.237907106328929; 44.454599242127244]; [-0.251027124311513; 44.457231122805304]; [-0.260191591742898; 44.48700778205745]; [-0.24624719495493; 44.48702284747723]; [-0.236197386255261; 44.4754886468148]; [-0.228172767487529; 44.47224626459839]; [-0.227471096155235; 44.472077613035154]]]}",33059,17.0,4,3,33,72
33444,33490,SAINT-MARTIN-DE-SESCAS,GIRONDE,AQUITAINE,Commune simple,51.0,822.0,0.5,44.5868737063, -0.165403223369,"{""type"": ""Polygon""; ""coordinates"": [[[-0.160399747244844; 44.56440397578765]; [-0.174778121261722; 44.56796467743823]; [-0.182701098916947; 44.59111690710912]; [-0.168587079655228; 44.603821071239885]; [-0.159879566623456; 44.605746300996636]; [-0.150092534179001; 44.603710311083695]; [-0.152940358640419; 44.60096219051526]; [-0.146428408679148; 44.59590423664316]; [-0.14715918161457; 44.59250479396303]; [-0.155944736143317; 44.584568845126874]; [-0.160399747244844; 44.56440397578765]]]}",24533,444.0,43,3,33,72
33150,33580,DIEULIVOL,GIRONDE,AQUITAINE,Commune simple,54.0,1042.0,0.3,44.6779870781, 0.103507198819,"{""type"": ""Polygon""; ""coordinates"": [[[0.089815139169139; 44.662523152699535]; [0.078482831331843; 44.6734134521487]; [0.081453595348466; 44.6833296542031]; [0.094995357151696; 44.7006138721909]; [0.100332313108899; 44.70097906574703]; [0.107043246521493; 44.68542517222049]; [0.115539452903114; 44.68226869871579]; [0.134422273848202; 44.68241708695222]; [0.131130033102536; 44.67367435845894]; [0.133567023807594; 44.66796295459774]; [0.120011213624734; 44.66495322097263]; [0.106132809057775; 44.66726656230053]; [0.103115238691269; 44.66457500828498]; [0.089815139169139; 44.662523152699535]]]}",5247,150.0,32,3,33,72
33152,33410,DONZAC,GIRONDE,AQUITAINE,Commune simple,85.0,437.0,0.1,44.6490849258, -0.256631952912,"{""type"": ""Polygon""; ""coordinates"": [[[-0.242111014253992; 44.63711570864044]; [-0.257867395739553; 44.64269834345982]; [-0.275310973561631; 44.64902178256697]; [-0.275863461365087; 44.66025949217679]; [-0.244295988550121; 44.653585480470895]; [-0.236571281996646; 44.641512873810036]; [-0.242111014253992; 44.63711570864044]]]}",31731,152.0,17,3,33,72
33143,33240,CUBZAC-LES-PONTS,GIRONDE,AQUITAINE,Commune simple,11.0,892.0,2.0,44.9696352985, -0.446132776747,"{""type"": ""Polygon""; ""coordinates"": [[[-0.454946073154667; 44.9534240640769]; [-0.469475323860694; 44.97059055593555]; [-0.472726490401806; 44.98023144136897]; [-0.443070440487261; 44.98034264544025]; [-0.41971719311842; 44.97470079010904]; [-0.41224397692217; 44.97019906411217]; [-0.454946073154667; 44.9534240640769]]]}",19720,143.0,39,1,33,72
33133,33890,COUBEYRAC,GIRONDE,AQUITAINE,Commune simple,74.0,564.0,0.1,44.7835191619, 0.0530247676718,"{""type"": ""Polygon""; ""coordinates"": [[[0.064645668034079; 44.77005780953286]; [0.047160615349448; 44.77379157360012]; [0.036659191393852; 44.77985387955099]; [0.035527160880107; 44.78980611864872]; [0.061709243562491; 44.79696305632823]; [0.06766781807274; 44.7853455885158]; [0.066778511006509; 44.77911461236695]; [0.064645668034079; 44.77005780953286]]]}",1076,133.0,37,5,33,72
33228,33710,LANSAC,GIRONDE,AQUITAINE,Commune simple,28.0,604.0,0.7,45.064093095, -0.534857408079,"{""type"": ""Polygon""; ""coordinates"": [[[-0.535250599576912; 45.049786604424185]; [-0.550449021175571; 45.06087556824733]; [-0.559338306797028; 45.0614750235888]; [-0.559838815164147; 45.07033688973349]; [-0.536644747110834; 45.06962484352001]; [-0.529797750576292; 45.07378975079896]; [-0.527984494214806; 45.08012921798344]; [-0.516756312254002; 45.070092479450565]; [-0.513510228111266; 45.063976092741605]; [-0.517303327191445; 45.05796194412548]; [-0.521915689237095; 45.05851012319042]; [-0.535250599576912; 45.049786604424185]]]}",16491,228.0,15,1,33,72
33394,33330,SAINT-EMILION,GIRONDE,AQUITAINE,Commune simple,38.0,2702.0,2.0,44.8999911844, -0.169955105989,"{""type"": ""Polygon""; ""coordinates"": [[[-0.14715351797495; 44.85788850915171]; [-0.159257451605261; 44.859788174280915]; [-0.163761539522889; 44.86102945601384]; [-0.163748948099014; 44.87788869729854]; [-0.184431967628695; 44.88683061964344]; [-0.208163846284622; 44.889778713632715]; [-0.211084254387716; 44.892965241754936]; [-0.208809511093021; 44.90971022971745]; [-0.202620619473596; 44.91502510187652]; [-0.195212696032923; 44.92367267271082]; [-0.174250621827678; 44.931356153296974]; [-0.131569985467932; 44.91281605896471]; [-0.141387893125017; 44.89860837499615]; [-0.139759508157711; 44.89239207093203]; [-0.146456773892333; 44.88026343489386]; [-0.144084172885688; 44.87071640140726]; [-0.14715351797495; 44.85788850915171]]]}",134,394.0,30,5,33,72
