Date de l'export,Code du dpartement,Libell du dpartement,Code de la commune,Libell de la commune,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprims,% Exp/Ins,% Exp/Vot,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp,NøListe,Nuance Liste,Libell Abrg Liste,Libell Etendu Liste,Nom Tte de Liste,Voix,% Voix/Ins,% Voix/Exp
14/12/2015 09:30,33,GIRONDE,431,Saint-Lon,251,96,"38,25",155,"61,75",2,"0,8","1,29",2,"0,8","1,29",151,"60,16","97,42",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,63,"25,1","41,72",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,32,"12,75","21,19",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,56,"22,31","37,09",,,,,,,,
14/12/2015 09:30,33,GIRONDE,432,Saint-Loubert,152,54,"35,53",98,"64,47",3,"1,97","3,06",3,"1,97","3,06",92,"60,53","93,88",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,45,"29,61","48,91",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,24,"15,79","26,09",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,23,"15,13",25,,,,,,,,
14/12/2015 09:30,33,GIRONDE,433,Saint-Loubs,6520,3009,"46,15",3511,"53,85",58,"0,89","1,65",72,"1,1","2,05",3381,"51,86","96,3",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,1655,"25,38","48,95",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,930,"14,26","27,51",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,796,"12,21","23,54",,,,,,,,
14/12/2015 09:30,33,GIRONDE,434,Saint-Louis-de-Montferrand,1398,563,"40,27",835,"59,73",15,"1,07","1,8",13,"0,93","1,56",807,"57,73","96,65",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,451,"32,26","55,89",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,134,"9,59","16,6",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,222,"15,88","27,51",,,,,,,,
14/12/2015 09:30,33,GIRONDE,435,Saint-Macaire,1322,602,"45,54",720,"54,46",30,"2,27","4,17",16,"1,21","2,22",674,"50,98","93,61",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,333,"25,19","49,41",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,187,"14,15","27,74",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,154,"11,65","22,85",,,,,,,,
14/12/2015 09:30,33,GIRONDE,436,Saint-Magne,747,314,"42,03",433,"57,97",3,"0,4","0,69",6,"0,8","1,39",424,"56,76","97,92",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,195,"26,1","45,99",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,107,"14,32","25,24",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,122,"16,33","28,77",,,,,,,,
14/12/2015 09:30,33,GIRONDE,437,Saint-Magne-de-Castillon,1370,539,"39,34",831,"60,66",12,"0,88","1,44",25,"1,82","3,01",794,"57,96","95,55",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,272,"19,85","34,26",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,293,"21,39","36,9",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,229,"16,72","28,84",,,,,,,,
14/12/2015 09:30,33,GIRONDE,438,Saint-Maixant,1251,504,"40,29",747,"59,71",16,"1,28","2,14",22,"1,76","2,95",709,"56,67","94,91",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,344,"27,5","48,52",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,163,"13,03","22,99",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,202,"16,15","28,49",,,,,,,,
14/12/2015 09:30,33,GIRONDE,439,Saint-Mariens,1049,458,"43,66",591,"56,34",9,"0,86","1,52",11,"1,05","1,86",571,"54,43","96,62",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,248,"23,64","43,43",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,115,"10,96","20,14",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,208,"19,83","36,43",,,,,,,,
14/12/2015 09:30,33,GIRONDE,440,Saint-Martial,191,71,"37,17",120,"62,83",8,"4,19","6,67",2,"1,05","1,67",110,"57,59","91,67",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,55,"28,8",50,3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,34,"17,8","30,91",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,21,"10,99","19,09",,,,,,,,
14/12/2015 09:30,33,GIRONDE,441,Saint-Martin-Lacaussade,781,291,"37,26",490,"62,74",12,"1,54","2,45",12,"1,54","2,45",466,"59,67","95,1",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,204,"26,12","43,78",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,129,"16,52","27,68",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,133,"17,03","28,54",,,,,,,,
14/12/2015 09:30,33,GIRONDE,442,Saint-Martin-de-Laye,365,173,"47,4",192,"52,6",1,"0,27","0,52",7,"1,92","3,65",184,"50,41","95,83",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,84,"23,01","45,65",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,47,"12,88","25,54",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,53,"14,52","28,8",,,,,,,,
14/12/2015 09:30,33,GIRONDE,443,Saint-Martin-de-Lerm,110,41,"37,27",69,"62,73",2,"1,82","2,9",0,0,0,67,"60,91","97,1",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,23,"20,91","34,33",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,35,"31,82","52,24",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,9,"8,18","13,43",,,,,,,,
14/12/2015 09:30,33,GIRONDE,444,Saint-Martin-de-Sescas,382,145,"37,96",237,"62,04",1,"0,26","0,42",7,"1,83","2,95",229,"59,95","96,62",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,86,"22,51","37,55",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,91,"23,82","39,74",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,52,"13,61","22,71",,,,,,,,
14/12/2015 09:30,33,GIRONDE,445,Saint-Martin-du-Bois,608,257,"42,27",351,"57,73",5,"0,82","1,42",6,"0,99","1,71",340,"55,92","96,87",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,128,"21,05","37,65",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,114,"18,75","33,53",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,98,"16,12","28,82",,,,,,,,
14/12/2015 09:30,33,GIRONDE,446,Saint-Martin-du-Puy,142,49,"34,51",93,"65,49",0,0,0,1,"0,7","1,08",92,"64,79","98,92",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,42,"29,58","45,65",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,36,"25,35","39,13",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,14,"9,86","15,22",,,,,,,,
14/12/2015 09:30,33,GIRONDE,447,Saint-Mdard-de-Guizires,1714,852,"49,71",862,"50,29",9,"0,53","1,04",18,"1,05","2,09",835,"48,72","96,87",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,289,"16,86","34,61",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,258,"15,05","30,9",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,288,"16,8","34,49",,,,,,,,
14/12/2015 09:30,33,GIRONDE,448,Saint-Mdard-d'Eyrans,2178,936,"42,98",1242,"57,02",38,"1,74","3,06",36,"1,65","2,9",1168,"53,63","94,04",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,528,"24,24","45,21",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,392,18,"33,56",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,248,"11,39","21,23",,,,,,,,
14/12/2015 09:30,33,GIRONDE,449,Saint-Mdard-en-Jalles,22028,8239,"37,4",13789,"62,6",310,"1,41","2,25",200,"0,91","1,45",13279,"60,28","96,3",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,6347,"28,81","47,8",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,4878,"22,14","36,73",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,2054,"9,32","15,47",,,,,,,,
14/12/2015 09:30,33,GIRONDE,450,Saint-Michel-de-Castelnau,180,77,"42,78",103,"57,22",1,"0,56","0,97",7,"3,89","6,8",95,"52,78","92,23",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,63,35,"66,32",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,17,"9,44","17,89",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,15,"8,33","15,79",,,,,,,,
14/12/2015 09:30,33,GIRONDE,451,Saint-Michel-de-Fronsac,383,127,"33,16",256,"66,84",9,"2,35","3,52",5,"1,31","1,95",242,"63,19","94,53",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,110,"28,72","45,45",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,66,"17,23","27,27",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,66,"17,23","27,27",,,,,,,,
14/12/2015 09:30,33,GIRONDE,452,Saint-Michel-de-Rieufret,467,174,"37,26",293,"62,74",10,"2,14","3,41",9,"1,93","3,07",274,"58,67","93,52",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,115,"24,63","41,97",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,78,"16,7","28,47",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,81,"17,34","29,56",,,,,,,,
14/12/2015 09:30,33,GIRONDE,453,Saint-Michel-de-Lapujade,192,78,"40,63",114,"59,38",12,"6,25","10,53",2,"1,04","1,75",100,"52,08","87,72",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,29,"15,1",29,3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,27,"14,06",27,8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,44,"22,92",44,,,,,,,,
14/12/2015 09:30,33,GIRONDE,454,Saint-Morillon,1223,494,"40,39",729,"59,61",19,"1,55","2,61",13,"1,06","1,78",697,"56,99","95,61",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,326,"26,66","46,77",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,250,"20,44","35,87",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,121,"9,89","17,36",,,,,,,,
14/12/2015 09:30,33,GIRONDE,456,Saint-Palais,387,162,"41,86",225,"58,14",5,"1,29","2,22",8,"2,07","3,56",212,"54,78","94,22",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,71,"18,35","33,49",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,74,"19,12","34,91",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,67,"17,31","31,6",,,,,,,,
14/12/2015 09:30,33,GIRONDE,457,Saint-Pardon-de-Conques,449,154,"34,3",295,"65,7",6,"1,34","2,03",7,"1,56","2,37",282,"62,81","95,59",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,125,"27,84","44,33",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,93,"20,71","32,98",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,64,"14,25","22,7",,,,,,,,
14/12/2015 09:30,33,GIRONDE,458,Saint-Paul,687,244,"35,52",443,"64,48",10,"1,46","2,26",19,"2,77","4,29",414,"60,26","93,45",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,174,"25,33","42,03",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,108,"15,72","26,09",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,132,"19,21","31,88",,,,,,,,
14/12/2015 09:30,33,GIRONDE,459,Saint-Pey-d'Armens,163,58,"35,58",105,"64,42",3,"1,84","2,86",3,"1,84","2,86",99,"60,74","94,29",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,27,"16,56","27,27",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,38,"23,31","38,38",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,34,"20,86","34,34",,,,,,,,
14/12/2015 09:30,33,GIRONDE,460,Saint-Pey-de-Castets,472,147,"31,14",325,"68,86",8,"1,69","2,46",12,"2,54","3,69",305,"64,62","93,85",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,115,"24,36","37,7",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,102,"21,61","33,44",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,88,"18,64","28,85",,,,,,,,
14/12/2015 09:30,33,GIRONDE,461,Saint-Philippe-d'Aiguille,304,124,"40,79",180,"59,21",1,"0,33","0,56",3,"0,99","1,67",176,"57,89","97,78",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,45,"14,8","25,57",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,77,"25,33","43,75",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,54,"17,76","30,68",,,,,,,,
14/12/2015 09:30,33,GIRONDE,462,Saint-Philippe-du-Seignal,389,133,"34,19",256,"65,81",8,"2,06","3,13",5,"1,29","1,95",243,"62,47","94,92",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,91,"23,39","37,45",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,74,"19,02","30,45",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,78,"20,05","32,1",,,,,,,,
14/12/2015 09:30,33,GIRONDE,463,Saint-Pierre-d'Aurillac,1042,424,"40,69",618,"59,31",41,"3,93","6,63",17,"1,63","2,75",560,"53,74","90,61",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,364,"34,93",65,3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,100,"9,6","17,86",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,96,"9,21","17,14",,,,,,,,
14/12/2015 09:30,33,GIRONDE,464,Saint-Pierre-de-Bat,252,102,"40,48",150,"59,52",2,"0,79","1,33",1,"0,4","0,67",147,"58,33",98,2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,74,"29,37","50,34",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,43,"17,06","29,25",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,30,"11,9","20,41",,,,,,,,
14/12/2015 09:30,33,GIRONDE,465,Saint-Pierre-de-Mons,854,322,"37,7",532,"62,3",10,"1,17","1,88",21,"2,46","3,95",501,"58,67","94,17",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,269,"31,5","53,69",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,125,"14,64","24,95",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,107,"12,53","21,36",,,,,,,,
14/12/2015 09:30,33,GIRONDE,466,Saint-Quentin-de-Baron,1392,675,"48,49",717,"51,51",9,"0,65","1,26",15,"1,08","2,09",693,"49,78","96,65",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,314,"22,56","45,31",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,196,"14,08","28,28",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,183,"13,15","26,41",,,,,,,,
14/12/2015 09:30,33,GIRONDE,467,Saint-Quentin-de-Caplong,196,57,"29,08",139,"70,92",4,"2,04","2,88",5,"2,55","3,6",130,"66,33","93,53",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,70,"35,71","53,85",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,35,"17,86","26,92",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,25,"12,76","19,23",,,,,,,,
14/12/2015 09:30,33,GIRONDE,468,Sainte-Radegonde,350,121,"34,57",229,"65,43",13,"3,71","5,68",7,2,"3,06",209,"59,71","91,27",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,84,24,"40,19",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,60,"17,14","28,71",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,65,"18,57","31,1",,,,,,,,
14/12/2015 09:30,33,GIRONDE,470,Saint-Romain-la-Virve,661,285,"43,12",376,"56,88",6,"0,91","1,6",8,"1,21","2,13",362,"54,77","96,28",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,150,"22,69","41,44",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,115,"17,4","31,77",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,97,"14,67","26,8",,,,,,,,
14/12/2015 09:30,33,GIRONDE,471,Saint-Sauveur,970,417,"42,99",553,"57,01",4,"0,41","0,72",16,"1,65","2,89",533,"54,95","96,38",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,202,"20,82","37,9",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,137,"14,12","25,7",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,194,20,"36,4",,,,,,,,
14/12/2015 09:30,33,GIRONDE,472,Saint-Sauveur-de-Puynormand,288,109,"37,85",179,"62,15",3,"1,04","1,68",7,"2,43","3,91",169,"58,68","94,41",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,90,"31,25","53,25",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,29,"10,07","17,16",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,50,"17,36","29,59",,,,,,,,
14/12/2015 09:30,33,GIRONDE,473,Saint-Savin,2060,979,"47,52",1081,"52,48",32,"1,55","2,96",23,"1,12","2,13",1026,"49,81","94,91",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,409,"19,85","39,86",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,234,"11,36","22,81",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,383,"18,59","37,33",,,,,,,,
14/12/2015 09:30,33,GIRONDE,474,Saint-Selve,1873,754,"40,26",1119,"59,74",31,"1,66","2,77",22,"1,17","1,97",1066,"56,91","95,26",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,474,"25,31","44,47",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,369,"19,7","34,62",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,223,"11,91","20,92",,,,,,,,
14/12/2015 09:30,33,GIRONDE,475,Saint-Seurin-de-Bourg,305,150,"49,18",155,"50,82",0,0,0,7,"2,3","4,52",148,"48,52","95,48",2,LUG,PLUS FORTS PLUS SOLIDAIRE,PLUS FORTS PLUS SOLIDAIRES ENSEMBLE,ROUSSET Alain,62,"20,33","41,89",3,LUD,GENERATION NOUVELLE REGIO,GENERATION NOUVELLE REGION,CALMELS Virginie,44,"14,43","29,73",8,LFN,LISTE FRONT NATIONAL,LISTE FRONT NATIONAL PRESENTEE PAR MARINE LE PEN,COLOMBIER Jacques,42,"13,77","28,38",,,,,,,,
