STATION_NOM,POLLUANT_NOM,DATE_MESURE,MESURE_H01,MESURE_H02,MESURE_H03,MESURE_H04,MESURE_H05,MESURE_H06,MESURE_H07,MESURE_H08,MESURE_H09,MESURE_H10,MESURE_H11,MESURE_H12,MESURE_H13,MESURE_H14,MESURE_H15,MESURE_H16,MESURE_H17,MESURE_H18,MESURE_H19,MESURE_H20,MESURE_H21,MESURE_H22,MESURE_H23,MESURE_H24,MES_H_MINI,MES_H_MAXI,MOYENNE_JOUR
Ambès1,SO2,2012-10-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0
Ambès1,SO2,2012-10-20,,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2,1,1,2,1,0,1,1,0,2,1
Ambès1,SO2,2012-10-21,1,0,0,2,2,1,1,1,2,1,1,0,1,1,1,0,1,1,1,2,1,1,0,1,0,2,1
Ambès1,SO2,2012-10-22,,1,1,1,2,0,1,0,1,0,1,1,1,1,2,1,0,1,2,0,1,0,0,0,0,2,1
Ambès1,SO2,2012-10-23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,SO2,2012-10-24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2012-10-25,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
Ambès1,SO2,2012-10-26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2012-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2012-10-28,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
Ambès1,SO2,2012-10-29,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1
Ambès1,SO2,2012-10-30,,1,1,1,1,2,1,1,2,0,1,1,1,1,1,1,0,1,1,2,2,2,1,2,0,2,1
Ambès1,SO2,2012-10-31,2,2,1,1,1,1,2,1,2,2,2,2,3,3,2,2,2,4,3,4,3,3,1,1,1,4,2
Ambès1,SO2,2012-11-01,,0,2,1,1,0,0,1,1,2,1,2,1,0,1,1,0,0,0,1,0,1,2,1,0,2,1
Ambès1,SO2,2012-11-02,2,2,3,1,2,3,3,2,2,3,3,2,1,3,3,3,2,3,3,2,2,2,0,0,0,3,2
Ambès1,SO2,2012-11-03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2012-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2012-11-05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2012-11-06,0,0,0,0,0,0,0,0,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambès1,SO2,2012-11-07,,0,0,0,0,1,1,1,2,1,2,2,0,2,2,0,1,1,1,2,2,1,0,0,0,2,1
Ambès1,SO2,2012-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0
Ambès1,SO2,2012-11-09,,4,4,3,3,3,3,3,4,3,4,2,3,3,6,4,3,3,2,2,2,1,0,0,0,6,3
Ambès1,SO2,2012-11-10,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Ambès1,SO2,2012-11-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2012-11-12,0,1,0,1,1,1,1,1,2,1,0,1,2,0,1,0,1,1,2,1,1,1,0,0,0,2,1
Ambès1,SO2,2012-11-13,,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,0,1,0
Ambès1,SO2,2012-11-14,,,,,,,,2,3,1,2,2,0,2,2,2,2,3,2,1,2,1,1,1,0,3,2
Ambès1,SO2,2012-11-15,,2,2,1,2,3,3,4,4,2,3,3,3,2,2,7,7,9,10,12,9,9,5,3,1,12,5
Ambès1,SO2,2012-11-16,5,4,3,4,4,3,3,2,3,4,3,3,3,4,3,4,3,3,4,4,3,3,1,0,0,5,3
Ambès1,SO2,2012-11-17,,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,2,1,0,2,1
Ambès1,SO2,2012-11-18,2,1,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,0,0,0,0,2,1
Ambès1,SO2,2012-11-19,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,3,0
Ambès1,SO2,2012-11-20,2,3,2,1,2,3,2,3,3,3,3,3,3,2,2,2,3,2,2,1,2,2,3,3,1,3,2
Ambès1,SO2,2012-11-21,,1,2,1,2,2,2,2,2,2,2,2,3,3,1,2,3,1,2,3,2,2,0,0,0,3,2
Ambès1,SO2,2012-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0
Ambès1,SO2,2012-11-23,,1,2,1,2,1,2,2,1,1,2,1,2,1,1,0,1,1,1,1,1,2,3,3,0,3,1
Ambès1,SO2,2012-11-24,2,3,3,3,3,4,6,3,3,3,4,3,4,2,3,2,2,3,2,2,2,2,0,0,0,6,3
Ambès1,SO2,2012-11-25,,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,2,0
Ambès1,SO2,2012-11-26,0,2,2,2,2,1,2,2,1,3,2,3,1,2,2,2,1,2,2,2,2,2,1,2,0,3,2
Ambès1,SO2,2012-11-27,,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,,1,2,1
Ambès1,SO2,2012-11-28,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,2,0,2,0
Ambès1,SO2,2012-11-29,,1,0,1,1,3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,2,3,2,2,0,3,2
Ambès1,SO2,2012-11-30,4,4,4,3,5,4,7,5,7,9,7,7,6,6,8,10,6,6,6,6,8,8,8,1,1,10,6
Ambès1,SO2,2012-12-01,,1,1,1,2,2,2,3,1,1,2,2,3,2,2,3,2,1,2,3,3,3,3,2,1,3,2
Ambès1,SO2,2012-12-02,2,2,1,1,2,1,1,1,2,2,2,2,3,2,3,2,2,2,2,0,1,1,1,6,0,6,2
Ambès1,SO2,2012-12-03,,6,4,4,5,6,7,6,4,5,3,3,4,3,4,3,3,4,6,5,4,3,4,3,3,7,4
Ambès1,SO2,2012-12-04,2,3,4,4,3,4,3,4,3,3,2,3,4,3,3,3,3,3,3,3,3,4,4,0,0,4,3
Ambès1,SO2,2012-12-05,,1,1,1,2,2,2,2,2,2,0,0,0,1,0,0,0,2,1,1,0,1,1,0,0,2,1
Ambès1,SO2,2012-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2012-12-07,,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Ambès1,SO2,2012-12-08,1,1,1,0,1,2,0,1,0,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,2,1
Ambès1,SO2,2012-12-09,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2012-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2012-12-11,,0,0,0,0,0,2,0,1,1,5,2,3,1,0,0,1,0,0,0,0,0,0,0,0,5,1
Ambès1,SO2,2012-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0
Ambès1,SO2,2012-12-13,,2,2,3,5,7,7,7,7,6,7,9,10,8,7,4,5,5,6,6,8,8,9,0,0,10,6
Ambès1,SO2,2012-12-14,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,1,1,1,0,3,0,3,1
Ambès1,SO2,2012-12-15,,2,2,2,1,2,2,2,4,2,3,2,2,2,1,2,2,1,2,2,3,2,2,0,0,4,2
Ambès1,SO2,2012-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambès1,SO2,2012-12-17,,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Ambès1,SO2,2012-12-18,1,2,3,5,5,4,5,6,8,7,7,4,5,4,3,3,3,4,4,3,3,2,1,0,0,8,4
Ambès1,SO2,2012-12-19,,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,0,1,1,0,1,0,0,1,0,2,0
Ambès1,SO2,2012-12-20,0,1,1,2,2,2,2,3,2,3,2,2,2,0,0,0,2,1,1,2,2,1,1,0,0,3,1
Ambès1,SO2,2012-12-21,,0,1,1,1,0,1,1,2,2,3,3,3,2,3,3,2,1,2,1,2,1,0,1,0,3,2
Ambès1,SO2,2012-12-22,1,1,1,1,0,0,0,1,3,2,2,3,3,3,2,2,2,3,3,3,3,3,3,3,0,3,2
Ambès1,SO2,2012-12-23,,2,2,3,2,3,2,3,2,2,2,3,3,3,3,2,2,2,2,2,1,2,1,0,0,3,2
Ambès1,SO2,2012-12-24,1,0,0,0,0,0,0,0,1,2,4,4,2,3,3,3,3,2,2,3,2,3,3,0,0,4,2
Ambès1,SO2,2012-12-25,,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
Ambès1,SO2,2012-12-26,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,2,0
Ambès1,SO2,2012-12-27,,2,2,2,2,3,2,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,3,1
Ambès1,SO2,2012-12-28,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
Ambès1,SO2,2012-12-29,,0,1,1,2,2,2,3,2,4,3,2,1,2,0,0,0,0,0,0,2,3,4,2,0,4,2
Ambès1,SO2,2012-12-30,1,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,1,0,3,1
Ambès1,SO2,2012-12-31,,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,2,1,1,1,0,2,1
