OBJECTID,code_voie,metre,t_inf140,t_inf120,t_inf90,t_inf120sm,t_p5,t_p8,t_p12,t_dev2,t_sol,t_cont_rc,t_contv_ch,t_abstrot,numphoto,observatio,commune,chiffrage,fk_objet,created_user,created_date,last_edited_user,last_edited_date,rue,url_photo_avant,url_photo_apres,clc_taux_courant,clc_taux_initial,tmp_somme_taux,CreationDate,Creator,EditDate,Editor,GlobalID,SHAPE_Length
68,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,nophoto.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{C4154315-DA61-48AC-B2F6-8702BD18BDC0},49.072798081192
69,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400299,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400299.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{207D89EE-77C7-4C31-AD27-2D4AE48BBF75},86.8641052682644
70,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400266,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400266.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{8AD24175-C752-4483-B1D5-C23EBDB16885},77.6653980729193
71,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400296,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400296.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{71E26C48-6C4D-4491-B340-4F7DED9FDE1E},169.138973370221
72,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400271,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400271.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{F219C60D-AF45-4040-BAA1-321F3BDC6F19},87.8282599146587
73,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400275,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400275.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{4595EEC7-D945-4E30-AF0C-4547AD8388BF},39.7219795031325
74,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400293,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400293.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B091F328-C029-46A5-9FF9-2D6B89F81C00},102.236462033247
75,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400279,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400279.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{ADC3D88C-DC22-4C2F-9FEC-2BF5CCA854D1},46.9973133565885
76,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400284,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400284.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{372E7DA1-6B93-4A0E-B2CD-CF01D10F14C4},144.761072814887
77,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400290,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400290.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{84C1B2AF-C783-4F68-B67B-D84E861E7FED},69.2624251898306
78,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400288,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400288.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{874AEEF4-2482-4D3D-95CB-5AD1521AC656},66.0226358370234
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420229,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1420229.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{63DD24C9-D536-44ED-8780-D627F729EEB5},57.6236195957259
80,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1420256,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1420256.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B6D6ECAF-E968-4AAA-BAF3-CB4AD5C557FE},130.850049907695
81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1420232,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1420232.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A69B521A-0A03-44A0-A6A1-EAB16358A51F},215.499985592097
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420255,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1420255.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{E6E627EB-F113-4A71-B3E7-FB75DB13961F},143.369283629388
83,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410213,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410213.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{9BAAAEB4-2736-4F97-B1B0-9EADC5FBA1B1},93.7234599477998
84,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1410207,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410207.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{DC8536A6-61E3-42C1-9081-45952D1DD7AA},94.8522827448626
85,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410216,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410216.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{4F8FAB5C-BE62-4631-9464-F168463000E5},121.305901894784
86,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410219,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410219.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{614F7EEE-FAA6-4A2F-B132-770EAA7297E4},140.181066583285
87,0,0,0,0,0,0,0.25,0,0,0,1,0,0,0,1410205,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410205.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{2DBBE3F5-AE94-4F71-9DFD-9EDD9440F5A1},64.9052566749497
88,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1410203,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410203.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{3488ECED-B368-4107-AE14-1A487EBBA6C1},66.2148969731667
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{CEC0DDEE-EE7D-4F6C-A7B3-DFACCCBF5408},15.7531561383434
90,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410222,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410222.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{6586D7A6-D6A1-428B-A839-B3BDF409F742},137.684332204075
91,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410190,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410190.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A946B2CA-E0E1-48C6-8647-19EA58BDDBFE},129.144768282638
92,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410196,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410196.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{FAA26039-A0A1-4A30-B18E-B0FDCCC23D75},26.3815575492639
93,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410199,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410199.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7C5D45B0-6DAE-46ED-95E7-4D0CE66D2590},33.6767353335912
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410202,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410202.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{FB17C9AA-7804-49BB-A508-BF1BD8873AF3},69.5161682441847
95,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410201,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410201.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{E4AB5D00-49E4-4B6C-8E28-34A8543D076D},70.6457744327341
96,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410229,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410229.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{545FB31E-23A7-4B9A-B75E-A2B8CD2679A9},122.898483330159
97,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1410178,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410178.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{182D1C0A-DBC1-406F-8BFC-A1F7F5C36E22},73.9579222696264
98,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1410185,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410185.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{E4E8A97D-6BCD-4E2C-B8DD-3457FFDA199A},77.4751841131695
99,0,0,0,0,1,0,0,0,0,0.25,0,0,0,0,1410177,Aucune observation,SAINT-QUENTIN,2100,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410177.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7E73E3BB-8393-4855-B225-D593EB0E42B6},60.9614515873653
100,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410140,Aucune observation,SAINT-QUENTIN,700,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410140.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{270DD8F2-647A-4882-8F03-C5424A942D75},114.841028239075
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{98FF73D3-899D-407C-9BA4-FF3F2C3EE6AB},19.9934847979002
102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1410138,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410138.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A03CC10C-254B-44A4-B5B8-2CAC10D6CC71},57.1111476365125
103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1400376,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400376.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B05D0735-D814-46CF-B856-4AB31A96348F},29.856899987539
104,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1400372,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400372.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{4C862302-A1B8-4155-9772-2CDE755C0BB5},111.156091415552
105,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1400378,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400378.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{2EC9A951-9305-4F52-8EB8-F48F77D29A6E},33.7895423356731
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400383,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400383.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{574FF60E-FDA7-4031-8D0A-9FF9F4B7E568},93.9991344557775
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400364,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400364.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{CCE8F928-3AAC-468B-A4AF-7160FF174AD0},168.547434775281
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400388,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400388.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{CDE90C72-EFC7-41C2-BB7F-ECDC9FE1D3F5},31.8520558708838
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400391,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400391.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{B354C376-E654-401A-9299-F97CBAF0BB0B},53.7283034239371
110,1,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1400080,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400080.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{D9B2DDCB-BA19-485B-890C-5361783B02B5},22.0138959889954
111,2,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1400081,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400081.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{8F6742EC-B62F-42D8-8E0A-628481857C59},39.2948465449091
112,15,0,0.5,0,0,0,0,0,0,0.25,0,0,0,0,1400101,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400101.JPG,nophoto.JPG,25,25,0.75,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{1499645A-5D8A-4D41-B094-DB7FAAAFF1BF},119.248446150161
113,14,0,0.5,0,0,0,0,0,0,0,1,0,0,0,1400100,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400100.JPG,nophoto.JPG,0,0,1.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{90DD80DC-73F3-40F5-9649-FA8B8FC7ED58},118.848764423685
114,17,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400113,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400113.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{72454121-0B6C-4AC1-82B8-3C90283ED49C},40.6574183296171
115,18,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1400114,Aucune observation,SAINT-QUENTIN,1900,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400114.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A6AF6468-F3C4-4AE3-89F9-69C1381CBA7C},66.7553878766181
116,20,0,0,0,1,0,0.25,0,0,0,1,0,0,0,1400123,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400123.JPG,nophoto.JPG,0,0,2.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{C569C0FB-DE4C-4BC5-8105-1CD114CE5719},208.708768593194
117,21,0,0,0,1,0,0.25,0,0,0,0,0,0,0,1400128,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400128.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{30A7C4CE-C656-4DAF-9D46-0F9E225C5E66},107.047797081673
118,20,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400122,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400122.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{F4D8A558-8057-4B57-B18C-99C54F946E15},84.7616410923853
119,22,0,0.5,0,0,0,0.25,0,0,0.25,0,0,0,0,1400139,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400139.JPG,nophoto.JPG,0,0,1,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{6EC8BBB2-EDDD-4BE6-878F-0E9C9919BE2F},66.442645558935
120,23,0,0,0,1,0,0.25,0,0,0.25,0,0,0,0,1400140,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400140.JPG,nophoto.JPG,0,0,1.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{DD0075E8-498E-4084-A726-7B9D1EB07DA4},67.1088288657763
121,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1400361,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400361.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A837C26A-74F7-433D-BA00-5ED982460B93},109.31273717312
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400358,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400358.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{A0452509-AF90-4EB0-B841-0F83AA70F422},59.0649133134247
123,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400354,Aucune observation,SAINT-QUENTIN,700,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400354.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{F2DF1357-8140-4069-8F0A-AE5FB9FB3024},73.6788987886211
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400352,Aucune observation,SAINT-QUENTIN,700,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400352.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{0E4BED7B-F1F5-4FC0-B992-32B6C10CE0C7},30.4296023867386
125,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1400345,Aucune observation,SAINT-QUENTIN,1300,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400345.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{C53F99F4-1E19-4CCA-93E8-09B53AFB2C2B},59.2883717936051
126,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400341,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400341.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{E959FC83-0E65-4CB4-9FA4-0499AEA6B45B},77.6441369054679
127,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1400334,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400334.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{434EDEC4-2D55-426A-9006-02C80762F9B2},152.461484919947
128,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400327,Aucune observation,SAINT-QUENTIN,2250,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400327.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{3605A9C9-8829-40A2-B5C5-50FCE01AC7ED},83.5000784024813
129,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400322,Aucune observation,SAINT-QUENTIN,3500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400322.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{CD190BD3-B03C-4AD8-849D-DF21D7580630},98.329215789404
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400319,Aucune observation,SAINT-QUENTIN,2100,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400319.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{3F3F8A0D-F784-4247-8976-E70BD338AC70},46.355512875785
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nophoto,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,nophoto.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{0426DD2E-A3AA-43D3-B35E-EC76965E70A0},34.5022794941303
132,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1400313,Aucune observation,SAINT-QUENTIN,1400,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400313.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{62100B06-C193-4755-B926-3E8D74AC87C7},25.0766855186685
133,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,1400308,Aucune observation,SAINT-QUENTIN,2450,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400308.JPG,nophoto.JPG,50,50,0.5,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{6027443E-35B0-43CA-BB22-9494D2124251},143.419520610953
134,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1400304,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1400304.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{DD0C253F-E10E-4212-95A6-DC3FCC764C05},129.920856467805
135,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410977,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410977.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{C1B7E428-09C3-4A36-BBE9-C68A81E9AFD7},123.149893012744
136,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1410973,Aucune observation,SAINT-QUENTIN,850,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410973.JPG,nophoto.JPG,75,75,0.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{7BDD2EC7-6A32-47B7-A843-00E8F5CE9AC1},125.309065754746
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410969,Aucune observation,SAINT-QUENTIN,500,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410969.JPG,nophoto.JPG,100,100,0,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{DE1105F2-5F4D-4613-A302-DD4B55A3B101},56.6220514183937
138,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,1410967,Aucune observation,SAINT-QUENTIN,1050,CHEMINEMENT,,,PROD,2015/12/09 09:31:02,,P1410967.JPG,nophoto.JPG,0,0,1.25,2015/12/09 15:27:27,mickael.delaere,2015/12/09 15:27:27,mickael.delaere,{0F81ED83-AF4A-41E5-8997-E7C8060D3BB7},57.0192666496755
