oid,code,libelle,surf_m2
138778,2310,Prairies,20904
138779,2310,Prairies,3942
138780,2310,Prairies,10957
138781,2310,Prairies,5270
138782,2310,Prairies,4449
138783,2310,Prairies,10042
138784,2310,Prairies,6082
138785,2310,Prairies,338058
138786,2310,Prairies,837
138787,2310,Prairies,20331
138788,2310,Prairies,4840
138789,2310,Prairies,3007
138790,2310,Prairies,13504
138791,2310,Prairies,133965
138792,2310,Prairies,18371
138793,2310,Prairies,20872
138954,2310,Prairies,6063
138794,2310,Prairies,53268
138795,2310,Prairies,40254
138796,2310,Prairies,65897
138797,2310,Prairies,1328
138798,2310,Prairies,6304
138799,2310,Prairies,399716
138800,2310,Prairies,29151
138802,2310,Prairies,10621
138803,2310,Prairies,48753
138804,2310,Prairies,13354
138805,2310,Prairies,50292
138806,2310,Prairies,21247
138807,2310,Prairies,8214
138808,2310,Prairies,6325
138809,2310,Prairies,7226
138826,2310,Prairies,42893
138810,2310,Prairies,52091
138811,2310,Prairies,5064
138812,2310,Prairies,5781
138813,2310,Prairies,20818
138814,2310,Prairies,11729
138815,2310,Prairies,37399
138816,2310,Prairies,7441
138817,2310,Prairies,66412
138818,2310,Prairies,139300
138819,2310,Prairies,8486
138820,2310,Prairies,5265
138821,2310,Prairies,8793
138822,2310,Prairies,86487
138823,2310,Prairies,64150
138824,2310,Prairies,61000
138825,2310,Prairies,17520
138827,2310,Prairies,4756910
138830,2310,Prairies,243388
138831,2310,Prairies,17656
138832,2310,Prairies,6302
138833,2310,Prairies,6668
138834,2310,Prairies,23227
138835,2310,Prairies,14443
138836,2310,Prairies,7108
138837,2310,Prairies,7075
138838,2310,Prairies,25832
138839,2310,Prairies,648129
138851,2310,Prairies,44830
138852,2310,Prairies,4991
138853,2310,Prairies,87022
138912,2310,Prairies,140681
138840,2310,Prairies,409090
138841,2310,Prairies,83582
138842,2310,Prairies,94367
138843,2310,Prairies,8474
138844,2310,Prairies,29185
138845,2310,Prairies,53213
138846,2310,Prairies,15405
138848,2310,Prairies,44672
138849,2310,Prairies,67340
138850,2310,Prairies,64246
139011,2310,Prairies,10085
138854,2310,Prairies,49674
138855,2310,Prairies,39398
138856,2310,Prairies,451845
138857,2310,Prairies,4164
138858,2310,Prairies,77104
138859,2310,Prairies,42647
138860,2310,Prairies,17991
138861,2310,Prairies,3415
138903,2310,Prairies,116868
139012,2310,Prairies,4493
153973,2310,Prairies,1631
138862,2310,Prairies,102757
138863,2310,Prairies,2960
138864,2310,Prairies,45957
138865,2310,Prairies,14407
138866,2310,Prairies,13358
138867,2310,Prairies,488889
138868,2310,Prairies,211919
138869,2310,Prairies,66940
139013,2310,Prairies,19930
138870,2310,Prairies,179560
138871,2310,Prairies,6495
138872,2310,Prairies,49729
138873,2310,Prairies,181747
138874,2310,Prairies,7348
138875,2310,Prairies,18794
138876,2310,Prairies,14522
138877,2310,Prairies,11817
138878,2310,Prairies,26338
138879,2310,Prairies,7453
138880,2310,Prairies,5230
138881,2310,Prairies,6912
138882,2310,Prairies,3482
138883,2310,Prairies,5437
138904,2310,Prairies,55994
138905,2310,Prairies,13954
138884,2310,Prairies,425646
138885,2310,Prairies,26798
138886,2310,Prairies,1557
138887,2310,Prairies,140684
138888,2310,Prairies,61641
138889,2310,Prairies,5019
138890,2310,Prairies,22448
138906,2310,Prairies,101055
138907,2310,Prairies,14176
138908,2310,Prairies,2077
138909,2310,Prairies,1924
138910,2310,Prairies,6586
138891,2310,Prairies,674583
138892,2310,Prairies,17158
138893,2310,Prairies,9612
138894,2310,Prairies,11468
138895,2310,Prairies,28168
138896,2310,Prairies,2583
138897,2310,Prairies,13332
138898,2310,Prairies,26625
138899,2310,Prairies,155928
138900,2310,Prairies,7805
138901,2310,Prairies,43765
138902,2310,Prairies,23274
138913,2310,Prairies,85471
138914,2310,Prairies,6998
138915,2310,Prairies,12209
138916,2310,Prairies,3392
138918,2310,Prairies,366541
138919,2310,Prairies,87264
138920,2310,Prairies,41687
138921,2310,Prairies,12492
138922,2310,Prairies,1613
138923,2310,Prairies,7906
138924,2310,Prairies,17268
138925,2310,Prairies,3702
138926,2310,Prairies,7089
138927,2310,Prairies,61812
144470,2310,Prairies,1491
138928,2310,Prairies,61608
138929,2310,Prairies,38180
138930,2310,Prairies,23697
138931,2310,Prairies,94533
138932,2310,Prairies,84697
138933,2310,Prairies,32130
138934,2310,Prairies,3787
138935,2310,Prairies,12723
138936,2310,Prairies,4353
138950,2310,Prairies,85613
138951,2310,Prairies,300270
138952,2310,Prairies,75768
138937,2310,Prairies,449882
138938,2310,Prairies,24290
138939,2310,Prairies,70856
138940,2310,Prairies,9213
138941,2310,Prairies,43447
138942,2310,Prairies,14708
138943,2310,Prairies,28022
138944,2310,Prairies,45431
138945,2310,Prairies,53977
138946,2310,Prairies,8090
138947,2310,Prairies,12399
138948,2310,Prairies,10040
138949,2310,Prairies,20507
138955,2310,Prairies,27456
138957,2310,Prairies,34619
138958,2310,Prairies,25689
138959,2310,Prairies,25504
138960,2310,Prairies,127112
138961,2310,Prairies,21112
138962,2310,Prairies,20314
138963,2310,Prairies,2362
138964,2310,Prairies,80489
138965,2310,Prairies,193930
138966,2310,Prairies,132689
138967,2310,Prairies,15796008
138968,2310,Prairies,1175464
138969,2310,Prairies,22591
138970,2310,Prairies,262457
138971,2310,Prairies,104474
138972,2310,Prairies,34029
138973,2310,Prairies,262536
138974,2310,Prairies,26087
138975,2310,Prairies,8110
138976,2310,Prairies,28729
138977,2310,Prairies,5338
138978,2310,Prairies,2068
138979,2310,Prairies,100393
138980,2310,Prairies,14749
138981,2310,Prairies,6437
138982,2310,Prairies,8246
138983,2310,Prairies,6013
138984,2310,Prairies,5903
139021,2310,Prairies,17279
138985,2310,Prairies,133656
138986,2310,Prairies,114058
138987,2310,Prairies,552970
138988,2310,Prairies,34691
138989,2310,Prairies,59650
138990,2310,Prairies,103089
138991,2310,Prairies,12770
145899,2310,Prairies,6331
138992,2310,Prairies,162275
138993,2310,Prairies,13543
138994,2310,Prairies,19411
138995,2310,Prairies,5620
138996,2310,Prairies,120518
138997,2310,Prairies,101494
138998,2310,Prairies,205298
138999,2310,Prairies,8329
139000,2310,Prairies,7379
139001,2310,Prairies,6041
139002,2310,Prairies,19820
139022,2310,Prairies,19134
139023,2310,Prairies,14870
139169,2310,Prairies,4552
139003,2310,Prairies,186357
139004,2310,Prairies,14618
139005,2310,Prairies,378866
139006,2310,Prairies,71362
139007,2310,Prairies,10876
139008,2310,Prairies,129796
139009,2310,Prairies,82139
139010,2310,Prairies,38329
154596,2310,Prairies,9138
139014,2310,Prairies,55593
139015,2310,Prairies,12344
139016,2310,Prairies,29416
139017,2310,Prairies,415506
139018,2310,Prairies,78177
139019,2310,Prairies,27543
139020,2310,Prairies,6935
139024,2310,Prairies,30911
139025,2310,Prairies,38664
139026,2310,Prairies,48610
139027,2310,Prairies,50183
139028,2310,Prairies,66834
139029,2310,Prairies,58392
139030,2310,Prairies,3219
139031,2310,Prairies,9641
139032,2310,Prairies,19285
139033,2310,Prairies,5741
139034,2310,Prairies,14900
139035,2310,Prairies,153217
139036,2310,Prairies,74217
139037,2310,Prairies,13862
139038,2310,Prairies,9263
155886,2310,Prairies,1522
139039,2310,Prairies,23922
139040,2310,Prairies,8673
139041,2310,Prairies,64331
139042,2310,Prairies,15389
139043,2310,Prairies,4299
139044,2310,Prairies,3466
139045,2310,Prairies,19793
139046,2310,Prairies,21280
139047,2310,Prairies,132869
139048,2310,Prairies,5643
139049,2310,Prairies,4263
139050,2310,Prairies,9006
139051,2310,Prairies,8370
139052,2310,Prairies,33966
139053,2310,Prairies,29691
139054,2310,Prairies,41348
139055,2310,Prairies,62431
139056,2310,Prairies,103362
139068,2310,Prairies,10262
139057,2310,Prairies,62909
139058,2310,Prairies,74000
139059,2310,Prairies,20907
139060,2310,Prairies,66859
139061,2310,Prairies,25266
139062,2310,Prairies,40659
139063,2310,Prairies,191817
139064,2310,Prairies,39358
139065,2310,Prairies,32953
139066,2310,Prairies,47405
139067,2310,Prairies,7127
139088,2310,Prairies,3495
139069,2310,Prairies,37462
139070,2310,Prairies,17142
139071,2310,Prairies,8785
139072,2310,Prairies,8335
139073,2310,Prairies,4102
139074,2310,Prairies,197777
139075,2310,Prairies,5131
139076,2310,Prairies,2603
139077,2310,Prairies,13878
139078,2310,Prairies,3458
139079,2310,Prairies,1750
139080,2310,Prairies,38582
139081,2310,Prairies,5207
139082,2310,Prairies,5873
139083,2310,Prairies,49442
139084,2310,Prairies,5435
139085,2310,Prairies,57552
139086,2310,Prairies,8650
139087,2310,Prairies,844
139089,2310,Prairies,12661
139090,2310,Prairies,2939
139091,2310,Prairies,5001
139092,2310,Prairies,27710
139093,2310,Prairies,4828
139094,2310,Prairies,96749
139095,2310,Prairies,5789
139097,2310,Prairies,97619
139098,2310,Prairies,73360
139099,2310,Prairies,18602
139104,2310,Prairies,47861
139105,2310,Prairies,8494
139106,2310,Prairies,54049
139107,2310,Prairies,5264
147330,2310,Prairies,11081
139100,2310,Prairies,1189166
139101,2310,Prairies,28019
139102,2310,Prairies,78123
139108,2310,Prairies,16940
139109,2310,Prairies,5327
139110,2310,Prairies,10783
139103,2310,Prairies,1299951
139111,2310,Prairies,10613
139112,2310,Prairies,29891
139113,2310,Prairies,24169
147760,2310,Prairies,8065
139114,2310,Prairies,10330
139115,2310,Prairies,26801
139116,2310,Prairies,42379
139117,2310,Prairies,90407
139118,2310,Prairies,96325
139119,2310,Prairies,242532
139120,2310,Prairies,2091
139121,2310,Prairies,8015
139122,2310,Prairies,6117
139123,2310,Prairies,41482
139124,2310,Prairies,1774
139125,2310,Prairies,5046
139161,2310,Prairies,11529
139126,2310,Prairies,213713
139127,2310,Prairies,9948
139128,2310,Prairies,6744
139129,2310,Prairies,19077
139130,2310,Prairies,47960
139131,2310,Prairies,78946
139132,2310,Prairies,23602
139133,2310,Prairies,22350
139134,2310,Prairies,2828
139135,2310,Prairies,25555
139136,2310,Prairies,35087
139137,2310,Prairies,67518
139138,2310,Prairies,108175
139170,2310,Prairies,16708
139139,2310,Prairies,28141
139140,2310,Prairies,74552
139141,2310,Prairies,33534
139142,2310,Prairies,5685
139143,2310,Prairies,81943
139144,2310,Prairies,89153
139145,2310,Prairies,242018
139146,2310,Prairies,2203
139162,2310,Prairies,14688
139163,2310,Prairies,11467
139164,2310,Prairies,78273
139165,2310,Prairies,25544
139166,2310,Prairies,18016
139199,2310,Prairies,40208
139147,2310,Prairies,897343
139148,2310,Prairies,29565
139167,2310,Prairies,5499
139168,2310,Prairies,28292
147761,2310,Prairies,27606
139149,2310,Prairies,220191
139150,2310,Prairies,4140
139151,2310,Prairies,4975
139152,2310,Prairies,43148
139153,2310,Prairies,8951
139154,2310,Prairies,138127
139155,2310,Prairies,79242
139156,2310,Prairies,35412
139157,2310,Prairies,5531
139158,2310,Prairies,35159
139159,2310,Prairies,6318
139160,2310,Prairies,5744
156252,2310,Prairies,8149
139171,2310,Prairies,127650
139172,2310,Prairies,20549
139173,2310,Prairies,11957
139174,2310,Prairies,37097
139175,2310,Prairies,92926
139176,2310,Prairies,53706
139177,2310,Prairies,2607
139178,2310,Prairies,2996
139179,2310,Prairies,5217
139180,2310,Prairies,71700
139181,2310,Prairies,17938
139182,2310,Prairies,2519
139183,2310,Prairies,5080
139184,2310,Prairies,17604
139185,2310,Prairies,66121
139186,2310,Prairies,9008
139200,2310,Prairies,2055
139187,2310,Prairies,40401
139188,2310,Prairies,7397
139189,2310,Prairies,3518
139190,2310,Prairies,8363
139191,2310,Prairies,59783
139192,2310,Prairies,5928
139193,2310,Prairies,28316
139194,2310,Prairies,13301
139195,2310,Prairies,12371
139196,2310,Prairies,276376
139197,2310,Prairies,13768
139198,2310,Prairies,83576
139201,2310,Prairies,4902
139202,2310,Prairies,166931
139203,2310,Prairies,9671
139204,2310,Prairies,16652
139205,2310,Prairies,27056
139206,2310,Prairies,43128
139207,2310,Prairies,2512
139208,2310,Prairies,75141
139209,2310,Prairies,10084
139210,2310,Prairies,44208
139211,2310,Prairies,14031
139212,2310,Prairies,6071
139213,2310,Prairies,10875
139214,2310,Prairies,8013
139215,2310,Prairies,54942
139216,2310,Prairies,50688
139217,2310,Prairies,5852
139218,2310,Prairies,15245
139219,2310,Prairies,7017
139220,2310,Prairies,3035
139221,2310,Prairies,6378
139222,2310,Prairies,9650
139223,2310,Prairies,1077395
139224,2310,Prairies,4089
139225,2310,Prairies,10946
139226,2310,Prairies,9634
139228,2310,Prairies,7603
139229,2310,Prairies,474128
139230,2310,Prairies,77462
139231,2310,Prairies,11832
139232,2310,Prairies,13476
139233,2310,Prairies,34256
139234,2310,Prairies,8418
139235,2310,Prairies,4393
139236,2310,Prairies,64309
139237,2310,Prairies,8964
139238,2310,Prairies,63976
139259,2310,Prairies,12573
139269,2310,Prairies,52932
139239,2310,Prairies,238191
139240,2310,Prairies,6406
139241,2310,Prairies,79533
139242,2310,Prairies,50637
139243,2310,Prairies,42524
139244,2310,Prairies,31711
139245,2310,Prairies,1651
139246,2310,Prairies,43171
139247,2310,Prairies,18047
139248,2310,Prairies,45976
139262,2310,Prairies,15038
139270,2310,Prairies,4380
139271,2310,Prairies,78678
139272,2310,Prairies,63244
139273,2310,Prairies,18408
147819,2310,Prairies,1562
139249,2310,Prairies,469147
139250,2310,Prairies,15342
139251,2310,Prairies,37329
139252,2310,Prairies,30684
139253,2310,Prairies,14626
139254,2310,Prairies,99027
139255,2310,Prairies,11877
139256,2310,Prairies,2870
139257,2310,Prairies,10146
139258,2310,Prairies,31986
139260,2310,Prairies,1464928
139261,2310,Prairies,7562
148371,2310,Prairies,8151
139263,2310,Prairies,821644
139264,2310,Prairies,23950
139265,2310,Prairies,38553
139266,2310,Prairies,199657
139267,2310,Prairies,125318
139268,2310,Prairies,10307
139274,2310,Prairies,13286
139275,2310,Prairies,8254
139276,2310,Prairies,18396
139277,2310,Prairies,108850
139278,2310,Prairies,11587
139279,2310,Prairies,50728
139280,2310,Prairies,537485
139281,2310,Prairies,13117
139299,2310,Prairies,56065
139282,2310,Prairies,67490
139283,2310,Prairies,13967
139284,2310,Prairies,15098
139285,2310,Prairies,6563
139286,2310,Prairies,49580
139287,2310,Prairies,22020
139288,2310,Prairies,151951
139290,2310,Prairies,77885
139291,2310,Prairies,10116
139292,2310,Prairies,19052
139293,2310,Prairies,10908
139294,2310,Prairies,5636
139295,2310,Prairies,6885
139296,2310,Prairies,14833
139297,2310,Prairies,10126
139298,2310,Prairies,145879
139313,2310,Prairies,16451
139300,2310,Prairies,37718
139301,2310,Prairies,4966
139302,2310,Prairies,79943
139303,2310,Prairies,25370
139304,2310,Prairies,132551
139305,2310,Prairies,20495
139306,2310,Prairies,206851
139307,2310,Prairies,29399
139308,2310,Prairies,13508
139309,2310,Prairies,47966
139310,2310,Prairies,35349
139311,2310,Prairies,166844
139312,2310,Prairies,9507
139316,2310,Prairies,208002
139317,2310,Prairies,5191
139318,2310,Prairies,72550
139319,2310,Prairies,16520
139320,2310,Prairies,11359
139327,2310,Prairies,22044
139328,2310,Prairies,21737
139329,2310,Prairies,11567
139330,2310,Prairies,19375
139331,2310,Prairies,135669
139332,2310,Prairies,2640807
139333,2310,Prairies,30687
139321,2310,Prairies,328602
139322,2310,Prairies,23545
139323,2310,Prairies,29765
139324,2310,Prairies,18532
139325,2310,Prairies,0
139326,2310,Prairies,60247
148372,2310,Prairies,6296
139334,2310,Prairies,4701
139335,2310,Prairies,30878
139336,2310,Prairies,7072
139337,2310,Prairies,2200
139338,2310,Prairies,34380
139339,2310,Prairies,4893
139340,2310,Prairies,18317
139341,2310,Prairies,18239
139342,2310,Prairies,9512
139343,2310,Prairies,6629
139344,2310,Prairies,150693
139345,2310,Prairies,32013
139346,2310,Prairies,4857
139347,2310,Prairies,21881
139348,2310,Prairies,156250
139349,2310,Prairies,4814
139350,2310,Prairies,37243
139380,2310,Prairies,92626
139351,2310,Prairies,14040
139352,2310,Prairies,42736
139353,2310,Prairies,28513
139354,2310,Prairies,130720
139355,2310,Prairies,51580
139356,2310,Prairies,16239
139357,2310,Prairies,29169
139358,2310,Prairies,37985
139359,2310,Prairies,23572
139360,2310,Prairies,80887
139361,2310,Prairies,6226
139362,2310,Prairies,14381
157265,2310,Prairies,8405
139363,2310,Prairies,298094
139364,2310,Prairies,11260
139365,2310,Prairies,1403
139366,2310,Prairies,12391
139367,2310,Prairies,91996
139368,2310,Prairies,2405
139369,2310,Prairies,33984
139370,2310,Prairies,1418
139371,2310,Prairies,16598
139372,2310,Prairies,117479
139373,2310,Prairies,47237
139374,2310,Prairies,49113
139375,2310,Prairies,55436
139376,2310,Prairies,17718
139377,2310,Prairies,37131
139378,2310,Prairies,48592
139379,2310,Prairies,23969
139381,2310,Prairies,7145
139382,2310,Prairies,69578
139383,2310,Prairies,32504
139384,2310,Prairies,81490
139385,2310,Prairies,48083
139386,2310,Prairies,14140
139387,2310,Prairies,20185
139388,2310,Prairies,4471
139389,2310,Prairies,37999
139390,2310,Prairies,13452
139391,2310,Prairies,94236
139392,2310,Prairies,17672
139393,2310,Prairies,14610
139395,2310,Prairies,60448
139396,2310,Prairies,5887
139397,2310,Prairies,42913
139417,2310,Prairies,28932
139418,2310,Prairies,9961
139398,2310,Prairies,125975
139399,2310,Prairies,20257
139400,2310,Prairies,9944
139401,2310,Prairies,17943
139402,2310,Prairies,15444
139403,2310,Prairies,606917
139404,2310,Prairies,5907
139405,2310,Prairies,84969
139406,2310,Prairies,8316
139419,2310,Prairies,12152
157406,2310,Prairies,5802
139407,2310,Prairies,813399
139408,2310,Prairies,59098
139409,2310,Prairies,39268
139410,2310,Prairies,56949
139450,2310,Prairies,5191
139411,2310,Prairies,181805
139412,2310,Prairies,12654
139413,2310,Prairies,851521
139414,2310,Prairies,10230
139415,2310,Prairies,35307
139416,2310,Prairies,17628
139420,2310,Prairies,25188
139563,2310,Prairies,4969
139421,2310,Prairies,21888
139422,2310,Prairies,5455
139423,2310,Prairies,25118
139424,2310,Prairies,53628
139425,2310,Prairies,231197
139426,2310,Prairies,4776
139427,2310,Prairies,5761
139428,2310,Prairies,10526
139429,2310,Prairies,10770
139430,2310,Prairies,7870
139431,2310,Prairies,66621
139432,2310,Prairies,47215
139433,2310,Prairies,10533
139434,2310,Prairies,5782
148458,2310,Prairies,12450
139435,2310,Prairies,14158
139436,2310,Prairies,25315
139437,2310,Prairies,8661
139438,2310,Prairies,5122
139439,2310,Prairies,8968
139440,2310,Prairies,30276
139441,2310,Prairies,34841
139442,2310,Prairies,21367
139443,2310,Prairies,54177
139444,2310,Prairies,59582
139445,2310,Prairies,130139
139446,2310,Prairies,10830
139447,2310,Prairies,4997
139448,2310,Prairies,9757
139449,2310,Prairies,237552
139629,2310,Prairies,10801
139451,2310,Prairies,27325
139452,2310,Prairies,24378
139453,2310,Prairies,49698
139454,2310,Prairies,10172
139455,2310,Prairies,3120
139456,2310,Prairies,59068
139457,2310,Prairies,9232
139458,2310,Prairies,58707
139459,2310,Prairies,2660
139460,2310,Prairies,26189
139461,2310,Prairies,24731
139462,2310,Prairies,16697
139472,2310,Prairies,29198
139473,2310,Prairies,7841
139474,2310,Prairies,31483
139475,2310,Prairies,6587342
139476,2310,Prairies,22554
139477,2310,Prairies,6517
139478,2310,Prairies,82496
148459,2310,Prairies,4528
139463,2310,Prairies,499383
139465,2310,Prairies,211401
139466,2310,Prairies,18231
139467,2310,Prairies,35466
139468,2310,Prairies,18782
139469,2310,Prairies,75165
139470,2310,Prairies,14370
139471,2310,Prairies,3405750
139479,2310,Prairies,9231
139480,2310,Prairies,18855
139481,2310,Prairies,196849
139482,2310,Prairies,4543
139483,2310,Prairies,70766
139484,2310,Prairies,38701
139485,2310,Prairies,18629
139486,2310,Prairies,185394
139487,2310,Prairies,24092
139488,2310,Prairies,16677
139489,2310,Prairies,15866
139490,2310,Prairies,87427
139491,2310,Prairies,25584
139492,2310,Prairies,78009
139493,2310,Prairies,77344
139494,2310,Prairies,26235
139495,2310,Prairies,33433
139496,2310,Prairies,35928
139497,2310,Prairies,70808
139498,2310,Prairies,22375
139499,2310,Prairies,4091
139500,2310,Prairies,19094
139501,2310,Prairies,56913
139502,2310,Prairies,26250
139503,2310,Prairies,69874
139504,2310,Prairies,6580
139505,2310,Prairies,7706
139506,2310,Prairies,7033
139507,2310,Prairies,3264
139508,2310,Prairies,47900
139510,2310,Prairies,34314
139511,2310,Prairies,155969
139512,2310,Prairies,27537
139513,2310,Prairies,24128
139514,2310,Prairies,230434
139515,2310,Prairies,4836
139516,2310,Prairies,14647
139517,2310,Prairies,5196
139518,2310,Prairies,296557
139712,2310,Prairies,4809
139519,2310,Prairies,84093
139520,2310,Prairies,39949
139521,2310,Prairies,11245
139522,2310,Prairies,55993
139523,2310,Prairies,56918
139524,2310,Prairies,5080
139525,2310,Prairies,128094
139526,2310,Prairies,3537
139527,2310,Prairies,22550
139528,2310,Prairies,36394
139529,2310,Prairies,6154
139530,2310,Prairies,85393
139531,2310,Prairies,4308
139532,2310,Prairies,53868
139533,2310,Prairies,2459
139534,2310,Prairies,84498
139535,2310,Prairies,2926
139536,2310,Prairies,49480
139537,2310,Prairies,31936
139538,2310,Prairies,9392
139539,2310,Prairies,71567
139540,2310,Prairies,11389
139541,2310,Prairies,435884
139564,2310,Prairies,69647
139713,2310,Prairies,11858
139542,2310,Prairies,318167
139543,2310,Prairies,9168
139544,2310,Prairies,2751
139545,2310,Prairies,40380
139546,2310,Prairies,959
139547,2310,Prairies,39769
139548,2310,Prairies,59050
139549,2310,Prairies,8304
139556,2310,Prairies,50897
139557,2310,Prairies,84677
139558,2310,Prairies,14280
139559,2310,Prairies,74222
139561,2310,Prairies,113092
139562,2310,Prairies,6282
139550,2310,Prairies,730027
139551,2310,Prairies,52360
139552,2310,Prairies,22150
139553,2310,Prairies,1130
139554,2310,Prairies,16820
139555,2310,Prairies,21911
157481,2310,Prairies,3195
139565,2310,Prairies,125799
139566,2310,Prairies,7715
139567,2310,Prairies,18178
139568,2310,Prairies,19001
139569,2310,Prairies,9564
139570,2310,Prairies,337511
139571,2310,Prairies,17333
139572,2310,Prairies,68641
139573,2310,Prairies,3378
139574,2310,Prairies,3400
139582,2310,Prairies,16745
139575,2310,Prairies,60807
139576,2310,Prairies,21849
139577,2310,Prairies,295592
139578,2310,Prairies,386878
139579,2310,Prairies,1729
139580,2310,Prairies,39916
139581,2310,Prairies,360792
139583,2310,Prairies,53814
139584,2310,Prairies,31221
139585,2310,Prairies,32468
139586,2310,Prairies,127260
139587,2310,Prairies,9509
139588,2310,Prairies,16563
139589,2310,Prairies,35733
139590,2310,Prairies,168345
139592,2310,Prairies,4565
139593,2310,Prairies,27692
139594,2310,Prairies,6622
139714,2310,Prairies,4501
139734,2310,Prairies,14842
139595,2310,Prairies,41397
139596,2310,Prairies,7558
139597,2310,Prairies,3057867
139598,2310,Prairies,5581
139599,2310,Prairies,5456
139600,2310,Prairies,7600
139601,2310,Prairies,17352
139602,2310,Prairies,23310
139603,2310,Prairies,14091
139604,2310,Prairies,235761
139605,2310,Prairies,6482
139606,2310,Prairies,244870
139607,2310,Prairies,113924
139608,2310,Prairies,42088
139735,2310,Prairies,9357
139609,2310,Prairies,126054
139610,2310,Prairies,92428
139611,2310,Prairies,7849
139613,2310,Prairies,551045
139614,2310,Prairies,1738
139615,2310,Prairies,5350
139616,2310,Prairies,23241
139617,2310,Prairies,7043
139618,2310,Prairies,9731
139619,2310,Prairies,31185
139620,2310,Prairies,6388
139621,2310,Prairies,5699
139622,2310,Prairies,4011
139623,2310,Prairies,12028
139624,2310,Prairies,57677
139625,2310,Prairies,13955
139612,2310,Prairies,623485
139626,2310,Prairies,26707
139627,2310,Prairies,9906
139628,2310,Prairies,9193
139736,2310,Prairies,2450
139630,2310,Prairies,220198
139631,2310,Prairies,17247
139636,2310,Prairies,374820
139637,2310,Prairies,7599
139638,2310,Prairies,47680
139681,2310,Prairies,99000
157796,2310,Prairies,7598
139632,2310,Prairies,1562960
139633,2310,Prairies,4132
139634,2310,Prairies,7397
139635,2310,Prairies,7285
139648,2310,Prairies,23474
139682,2310,Prairies,4183
149779,2310,Prairies,2316
139639,2310,Prairies,201361
139640,2310,Prairies,6026
139641,2310,Prairies,59343
139642,2310,Prairies,2507
139643,2310,Prairies,152634
139645,2310,Prairies,14871
139646,2310,Prairies,150276
139647,2310,Prairies,18663
159567,2310,Prairies,4287
139649,2310,Prairies,124771
139650,2310,Prairies,17972
139651,2310,Prairies,153223
139652,2310,Prairies,12477
139653,2310,Prairies,10782
139654,2310,Prairies,24796
139655,2310,Prairies,6446
139656,2310,Prairies,172623
139657,2310,Prairies,40766
139658,2310,Prairies,8741
139683,2310,Prairies,10720
139684,2310,Prairies,2828
139659,2310,Prairies,325115
139660,2310,Prairies,122797
139661,2310,Prairies,19936
139662,2310,Prairies,16589
139663,2310,Prairies,13228
139664,2310,Prairies,44816
139665,2310,Prairies,18044
139685,2310,Prairies,21423
139727,2310,Prairies,10464
139666,2310,Prairies,741561
139667,2310,Prairies,24803
139668,2310,Prairies,7134
139669,2310,Prairies,4096
139670,2310,Prairies,12622
139671,2310,Prairies,11083
139672,2310,Prairies,1943
139673,2310,Prairies,10496
139674,2310,Prairies,2584
139675,2310,Prairies,6679
139676,2310,Prairies,11107
139677,2310,Prairies,13713
139678,2310,Prairies,9660
139679,2310,Prairies,30276
139680,2310,Prairies,26239
139792,2310,Prairies,11968
139686,2310,Prairies,440196
139687,2310,Prairies,98141
139688,2310,Prairies,24961
139689,2310,Prairies,36252
139690,2310,Prairies,192045
139691,2310,Prairies,14550
139692,2310,Prairies,30462
139707,2310,Prairies,98623
139708,2310,Prairies,43408
139693,2310,Prairies,753953
139694,2310,Prairies,565511
139695,2310,Prairies,10807
139709,2310,Prairies,1195
139696,2310,Prairies,316837
139698,2310,Prairies,40365
139699,2310,Prairies,63532
139700,2310,Prairies,8587
139701,2310,Prairies,50056
139702,2310,Prairies,8025
139703,2310,Prairies,4510
139704,2310,Prairies,52099
139705,2310,Prairies,42748
139706,2310,Prairies,13231
139710,2310,Prairies,18081
139711,2310,Prairies,20118
139715,2310,Prairies,67169
139716,2310,Prairies,29903
139717,2310,Prairies,70475
139718,2310,Prairies,117843
139719,2310,Prairies,40238
139721,2310,Prairies,143336
139722,2310,Prairies,7654
139723,2310,Prairies,12395
139724,2310,Prairies,66355
139725,2310,Prairies,114385
139726,2310,Prairies,6659
139728,2310,Prairies,10643
139729,2310,Prairies,14626
139730,2310,Prairies,2961
139731,2310,Prairies,292025
139732,2310,Prairies,12861
139733,2310,Prairies,399795
139737,2310,Prairies,543361
139738,2310,Prairies,19338
139739,2310,Prairies,13244
139740,2310,Prairies,186112
139741,2310,Prairies,40034
139742,2310,Prairies,28711
139746,2310,Prairies,14792
139755,2310,Prairies,32548
139756,2310,Prairies,36916
139743,2310,Prairies,1116172
139744,2310,Prairies,17576
139745,2310,Prairies,38035
139747,2310,Prairies,676580
139748,2310,Prairies,135694
139749,2310,Prairies,876
139750,2310,Prairies,17222
139751,2310,Prairies,14122
139752,2310,Prairies,5287
139753,2310,Prairies,98270
139754,2310,Prairies,53430
139757,2310,Prairies,10523
139758,2310,Prairies,343178
139759,2310,Prairies,467975
139775,2310,Prairies,8004
149806,2310,Prairies,19361
139760,2310,Prairies,1300648
139761,2310,Prairies,15936
139776,2310,Prairies,9796
139777,2310,Prairies,12616
139793,2310,Prairies,18729
139762,2310,Prairies,155333
139763,2310,Prairies,52657
139764,2310,Prairies,11557
139765,2310,Prairies,32058
139766,2310,Prairies,11068
139767,2310,Prairies,25559
139768,2310,Prairies,6637
139769,2310,Prairies,194770
139770,2310,Prairies,28960
