"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_LGT_1P","NB_LGT_2P","NB_LGT_3P","NB_LGT_4P","NB_LGT_5P","NB_LGT_6P","NB_LGT_DEMOLIS","NB_LGT_IND_CREES","NB_LGT_COL_CREES","NB_LGT_TOT_CREES","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","I_PISCINE","I_GARAGE","I_VERANDA","I_ABRIJARDIN","I_AUTREANNEXE","I_RESIDPRINC","I_RESIDSEC","I_PERSONNELLE","I_VENTE","I_LOCATION","I_LGTR_SENIORS","I_LGTR_ETUDIANTS","I_LGTR_TOURISME","I_LGTR_HOTELIERESOC","I_LGTR_SOCIAL","I_LGTR_HANDICAPES","I_LGTR_AUTRE","I_LGTR_AUTRE_LIBELLE","SDP_A1","SDP_B1","SDP_D1","SDP_ E1","SDP_F1","TYPE_OPERATION_CONSTR","PERIODE_DEVRT","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"93","13","13001","2019","01300119J0424","90","2",,"PRIMOSUD","33990136500066","30",,"RUE LOUIS REGE - CS 90012",,,"13272","MARSEILLE","08","100","5",,"AV LOUIS COIRARD",,,"13100","AIX EN PROVENCE",,"0009CM",,,1,0,,,,0,7,8,9,1,0,1,0,25,25,"4",,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,250,1871,0,250,0,"12",2019-12-31,,
"93","13","13001","2019","01300119J0425","90","2",,"SARL IMMOBILIER (S.P.I.I) - SU","45233325500027",,,"CAMP CEBIER","TECHNOPOLE VAR MATIN - ROUTE DE LA SEY",,"83190","OLLIOULES",,"100",,,"CH DU MARBRE NOIR",,,"13090","AIX EN PROVENCE",,"0145BI",,,1,4492,,,,0,0,6,6,4,0,0,0,16,16,"3",,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,1662,0,0,0,"7",2019-12-31,,
"93","13","13001","2019","01300119J0430","90","2",,"SCCV AIX PCE OAP","84460528700011","594",,"AV WILLY BRANDT",,,"59777","EURALILLE",,"100","120",,"CH DE LA BASTIDE DES T",,,"13090","AIX EN PROVENCE",,"0318LZ",,,1,3847,,,,1,13,9,5,0,0,1,0,28,28,"3",,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,500,1717,0,500,0,"12",2019-12-31,,
"93","13","13001","2019","01300119J0434","90","2",,"SEM CDC HABITAT","47080116803039","22",,"ALLEE RAY GRASSI","CS 20023",,"13272","MARSEILLE CEDEX 08",,"100",,,"AV PHILIPPE SOLARI",,,"13090","AIX EN PROVENCE",,"0347DH",,,1,23233,,,,0,13,19,10,0,0,0,0,42,42,"4",,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,8120,3016,0,0,0,"7",2019-12-31,,
"93","13","13001","2019","01300119J0437","90","2",,"SCI BERNY","44894387800018","82",,"AV FONTENAILLE",,,"13100","AIX EN PROVENCE",,"100","11",,"AV JEAN ET MARCEL FONT",,,"13100","AIX EN PROVENCE",,"0020BA",,,1,2005,,,,0,0,0,0,0,0,0,0,9,9,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,810,0,0,0,"7",2019-12-31,,
"93","13","13001","2019","01300119J0438","90","2",,"SCI CRACO 11","841321516","23",,"COURS MIRABEAU",,,"13100","AIX EN PROVENCE",,"100","4",,"RUE DU CANCEL",,,"13100","AIX EN PROVENCE",,"0258AS",,,1,54,,,,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1",2019-12-31,,
"93","13","13001","2019","01300119J0439","90","2",,"SCI AMLO","4494928200011","14",,"BD JEAN ZAY",,,"13500","MARTIGUES",,"100",,,"CH DE LA BOSQUE D'ANTO","CELONY",,"13122","AIX EN PROVENCE",,"0113SN",,,1,4176,,,,0,0,0,6,0,0,0,6,0,6,"2",,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,813,0,0,0,"7",2019-12-31,,
"93","13","13001","2019","01300119J0440","90","2",,"SCI MAI C'EST JUSTE GENIAL","79067202600016","15",,"CLOS PERAULT",,,"91200","ATHIS-MONS",,"100","63",,"AV JEAN PAUL COSTE",,,"13100","AIX EN PROVENCE",,"0061BS",,,1,813,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,163,72,0,0,0,"4",2019-12-31,,
"93","13","13001","2019","01300119J0441","90","2",,"4110D- SCCV CAMPAGNE GIRAUD","84314986300016","19",,"CH DE ST DONAT","C/O ELISE DIMONTE PROMOTION",,"13100","AIX EN PROVENCE",,"100",,,"TRAVERSE DU PIN/ ALLEE JER",,,"13100","AIX EN PROVENCE",,"0019CY","0098CY",,1,6540,,,,0,0,0,13,6,0,0,0,19,19,,,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,347,1701,0,0,0,"7",2019-12-31,,
"93","13","13001","2019","01300119J0444","90","2",,"SARL ARCHITECTE PROMOTION","52842230600019","3",,"RUE JOANNON MARCEL PROVENC",,,"13100","AIX EN PROVENCE",,"100","16",,"RUE DE CUQUES",,,"13100","AIX EN PROVENCE",,"0202BW",,,1,2264,,,,0,0,0,7,6,0,2,0,13,13,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,153,1678,0,153,0,"12",2019-12-31,,
"93","13","13001","2019","01300119J0446","90","2",,"CALZEDONIA FRANCE SAS - INTIMI","51509956200297","51",,"RUE DE LA CHAUSSEE D'ANTIN",,,"75009","PARIS",,"100","15",,"RUE MARECHAL FOCH",,,"13100","AIX EN PROVENCE",,"0072AB","0073AB",,1,244,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1",2019-12-31,,
"93","13","13001","2019","01300119J0447","90","2",,"SCI SOMAX","849247523","13 ",,"AV CHANTEPERDRIX",,,"13620","CARRY LE ROUET",,"100","340",,"AV LEOPOLD CARTOUX","LUYNES",,"13080","AIX EN PROVENCE",,"0550HA",,,1,1000,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,125,0,0,0,0,"1",2019-12-31,,
"93","13","13001","2019","01300119J0448","90","2",,,,"70",,"RUE DE LA COQUILLADE",,,"13540","PUYRICARD",,"100","1650",,"CH DES PLATRIERES",,,"13090","AIX EN PROVENCE",,"0086SD",,,1,3226,,,,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,238,35,0,0,0,"4",2019-12-31,,
"93","13","13001","2019","01300119J0449","90","2",,"SNC MAZARINE","87961145700018","1",,"PLACE DES PRECHEURS",,,"13100","AIX EN PROVENCE",,"100","28",,"RUE MAZARINE",,,"13100","AIX EN PROVENCE",,"0205AI",,,1,471,,,,0,0,0,0,0,0,0,0,0,0,"4",,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,405,84,0,12,0,"12",2019-12-31,,
"93","13","13001","2019","01300119J0453","90","2",,"SCCV LUYNES FERRINI","87931298100019","594",,"AV WILLY BRANDT",,,"59777","EURALILLE",,"100","2660",,"AV FORTUNE FERRINI","QUARTIER BON RENCONTRE",,"13090","AIX EN PROVENCE",,"0237HV","0238HV",,1,7560,,,,0,36,40,21,0,0,2,0,97,97,"4",,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,434,6297,0,434,0,"12",2019-12-31,,
"93","13","13001","2019","01300119J0460","90","2",,"SCI L.M.O","482908472","1905",,"CH DU VIADUC",,,"13090","AIX EN PROVENCE",,"100","1905",,"CH DU VIADUC",,,"13100","AIX EN PROVENCE",,"0022EM","0024EM","0173EM",1,2299,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,178,29,0,0,0,"4",2019-12-31,,
"93","13","13001","2019","01300119J0462","90","2",,"SAS DELICADESSERT - LABO PHILI","43215780120002","55",,"AV DE LA 1ER DIVISION","ZA LES PLATRIERES CELONY",,"13100","AIX EN PROVENCE",,"100","67",,"COURS MIRABEAU OU 67 RUE T",,,"13090","AIX EN PROVENCE",,"0026AE",,,1,430,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1",2019-12-31,,
"93","13","13001","2019","01300119J0466","90","2",,"SCCV AIX CLUB","EN COURS DE CR","345",,"AV WOLFGANG AMADEUS MO","LE SEXTIUS",,"13100","AIX EN PROVENCE",,"100",,,"CH ROGER MARTIN & AVEN","BOURTHOUMIOU",,"13100","AIX EN PROVENCE",,"0019HY","0020HY","0146HY",1,21228,,,,245,35,0,0,0,10,3,0,290,290,"4",,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,830,15979,0,830,0,"14",2019-12-31,,
"93","13","13001","2019","01300119J0471","90","2",,"SCI BESCO","45038187600025","160",,"RUE DU VALLON DE LA VIERGE","10  LES CHENES VERTS - LA DURANNE",,"13100","AIX EN PROVENCE",,"100","160",,"RUE DU VALLON DE LA VIERGE","10  LES CHENES VERTS - LA DURANNE",,"13100","AIX EN PROVENCE",,"0280KC",,,1,2004,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,140,30,0,0,0,"4",2019-12-31,,
"93","13","13001","2019","01300119J0474","90","2",,"SCI ROSALIE","84370617700014","595",,"CH DE FAVELOUN",,,"13090","AIX EN PROVENCE",,"100","595",,"CH DE FAVELOUN",,,"13090","AIX EN PROVENCE",,"0043SC",,,1,4089,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,209,31,0,0,0,"4",2019-12-31,,
"93","13","13001","2019","01300119J0477","90","2",,"SA D'HLM - CROIX ROUGE HABITAT","55209447600033","59",,"RUE DE PROVENCE",,,"75009","PARIS",,"100","25",,"AV MARCEL PAGNOL",,,"13090","AIX EN PROVENCE",,"0006PO","0058PO","0059PO",1,0,,,,24,0,0,0,0,0,0,0,24,24,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,880,855,0,880,0,"12",2019-12-31,,
"93","13","13001","2019","01300119J0479","90","2",,,,"4",,"AV MARCEL PAGNOL",,,"13090","AIX EN PROVENCE",,"100","1895",,"CH DE BOUENHOURE",,,"13100","AIX EN PROVENCE",,"0003MA",,,1,2920,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,190,28,0,0,0,"4",2019-12-31,,
"93","13","13002","2019","01300219C0050","90","2",,"SARL SERIA","40014642900016","13",,"COURS DU ONZE NOVEMBRE",,,"13190","ALLAUCH",,"100",,,"CH DES BURELLES",,,"13190","ALLAUCH",,"258DK",,,2,1664,,,,0,0,0,2,0,0,0,2,0,2,"2","1",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,188,0,0,0,"7",2019-12-31,"2019-12-30",
"93","13","13002","2019","01300219C0053","90","2",,"SARL SERIA","40014642900016","13",,"COURS DU ONZE NOVEMBRE",,,"13190","ALLAUCH",,"100",,,"AV JEAN GIONO",,,"13190","ALLAUCH",,"83EO",,,2,554,,,,0,0,0,1,1,0,0,2,0,2,,"1",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,241,0,0,0,"7",2019-12-31,"2019-12-18",
"93","13","13002","2019","01300219C0110","90","2",,"SARL LES GONAGUES","49079684400028",,,"CHATEAU DE VALDONNE",,,"13124","PEYPIN",,"100",,,"CH DES GONAGUES",,,"13190","ALLAUCH",,,,,1,0,,,,0,25,24,10,0,0,1,0,59,59,"4",,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,220,3805,0,220,0,"12",2019-12-31,,
"93","13","13004","2019","01300419R0125","32","2",,"SCCV 80 Chemin des moines","85265805300016","20 /",,"AVENUE DE CANTERANNE",,,"33600","PESSAC",,"100","80",,"CHEMIN  DES MOINES",,,"13200","ARLES",,"2AN",,,2,23148,,,,0,152,77,20,0,0,0,0,249,249,"3","1",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,0,13819,0,0,0,"7",2019-12-31,"2019-12-03",
"93","13","13004","2019","01300419R0145","80","2",,"SCI MAS DES CYPRES","94341140600013","234",,"CHEMIN DE LA DOUGUE DE BOU",,,"13200","ARLES",,"100","234",,"CHEMIN DE LA DOUGUE DE BOU",,,"13200","ARLES",,"220LB","43LB",,2,7552,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,184,55,0,0,0,"4",2019-12-31,"2019-12-10",
"93","13","13004","2019","01300419R0202","90","2",,"SCI de la Gare","80308611500026","1546",,"Route de la Gare",,,"13280","RAPHELE LES ARLES",,"100","1546",,"RTE DE LA GARE",,,"13280","RAPHELE LES ARLES",,"95HA",,,1,2348,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1",2019-12-31,,
"93","13","13005","2019","0130051900111","80","2",,"SCI ODYLIQUE","79739464000016","850","ROUTE","DE LASCOURS",,,"13400","AUBAGNE",,"100","200","IMP","BELLE VUE",,,"13400","AUBAGNE",,"0273CN","0274CN","2674CN",2,1910,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,98,29,0,7,0,"12",2019-12-31,"2019-12-19",
"93","13","13005","2019","0130051900165","90","2",,"SCCV AUBAGNE SALENGRO","84352788800013","79","BD","DUNKERQUE","IMMEUBLE ASTROBALE",,"13002","MARSEILLE CEDEX 02",,"100","12","AV","ROGER SALENGRO",,,"13400","AUBAGNE",,"0088AM","0089AM","0238AM",1,1258,,,,2,17,22,1,0,0,0,0,42,42,"4",,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,1098,2356,0,1098,0,"14",2019-12-31,,
"93","13","13005","2019","0130051900173","90","2",,,,"9","BD","NATIONAL",,,"13001","MARSEILLE",,"100","375","CH","DE FENESTRELLE",,,"13400","AUBAGNE",,"0013AT",,,1,740,,,,0,0,0,1,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,131,0,0,0,"5",2019-12-31,,
"93","13","13005","2019","0130051900176","90","2",,"SARL IMMO JCE","42225089400017","19","QUAI","DE LA JOLIETTE",,,"13002","MARSEILLE",,"100",,,"RD 396","SAINT PIERRE",,"13400","AUBAGNE",,"0073CP","0074CP","0863CP",1,4843,,,,2,8,20,11,5,0,0,0,46,46,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,3579,0,0,0,"14",2019-12-31,,
"93","13","13005","2019","0130051900177","90","2",,"SEM FACONEO","40111082000032","165","AV","DU MARIN BLANC","IMMEUBLE OPTIMUM BTAZI LES PALUDS",,"13685","AUBAGNE",,"100","705","CH","DU VALLON DES GAVOTS",,,"13400","AUBAGNE",,"0557BR","0560BR","0563BR",1,6635,,,,0,0,0,18,2,0,0,20,0,20,"2",,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,1860,0,0,0,"7",2019-12-31,,
"93","13","13009","2019","0130091900033","90","2","SCIA","SCIA SAINT-CANNAT","878434289","146",,"chemin des Prud'hommes  Re",,,"13010","MARSEILLE",,"100",,,"Route de Saint Cannat",,,"13330","LA BARBEN",,"89AD","97AD",,1,844,,,,0,0,0,2,0,0,0,2,0,2,,,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,166,0,0,0,"7",2019-12-31,,
"93","13","13013","2019","01301319A0020","10","2",,,,"385",,"QUARTIER L'ANTIQUE",,,"13360","ROQUEVAIRE",,"100",,,"AV DU GARLABAN",,,"13720","BELCODENE",,"230AI",,,2,1534,,,,0,0,0,1,0,0,0,1,0,1,"2","1",0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,107,0,0,0,"5",2019-12-31,"2019-12-23",
"93","13","13013","2019","01301319A0032","90","2",,,,"6",,"ZA LA ROQUE FORCADE","QUARTIER LA POMME",,"13720","BELCODENE",,"100",,,"AV DES ROUX","CH DES BARRELIERS",,"13720","BELCODENE",,"275AB","96AB",,1,1001,,,,0,0,0,2,0,0,0,2,0,2,"1",,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,186,0,0,0,"7",2019-12-31,,
"93","13","13016","2020","01301620A0001","90","2",,,,"6145",,"Route d'Avignon","quartier Lignage",,"13540","PUYRICARD",,"100","1370",,"avenue de la Sainte Baume","Les Boyers",,"13720","LA BOUILLADISSE",,"280AP","281AP","283AP",1,2500,,,,0,0,0,1,0,0,0,1,0,1,"2",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,150,0,0,0,"5",2019-12-31,,
"93","13","13021","2019","01302119H0053","32","2",,"SCI KMS","84280248000017","14",,"ALLEED E LA BEGUDE",,,"13127","VITROLLES",,"100","5",,"ALLEE DE ROMARON",,,"13620","CARRY-LE-ROUET",,"238AY",,,2,2158,,,,0,0,0,0,0,2,0,2,0,2,,"1",0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,480,0,0,0,"7",2019-12-31,"2019-12-04",
"93","13","13021","2019","01302119H0059","90","2",,"MIMMO","53194286000010","87",,"AV DU GENERAL SALAN",,,"13700","MARIGNANE",,"100","58",,"ALLEE DE BELLEVUE",,,"13620","CARRY-LE-ROUET",,"84AR",,,1,1128,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,362,33,0,0,0,"4",2019-12-31,,
"93","13","13021","2019","01302119H0061","90","2",,"SPIRIT PROVENCE","83868438900011","26",,"RUE DE LA REUBLIQUE",,,"13001","MARSEILLE 1ER ARRONDISSEM",,"100",,,"LA LOGE NORD",,,"13620","CARRY-LE-ROUET",,"46AO","46PAO",,1,5747,,,,0,23,17,14,1,0,0,0,55,55,"3",,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,3605,0,0,0,"7",2019-12-31,,
"93","13","13021","2019","01302119H0062","90","2",,"FERGOM PATRIMOINE","82790810400017","12",,"CH DE TIVOLI",,,"13800","ISTRES",,"100",,,"ALLEE DE CHANTEFEUILLE",,,"13620","CARRY-LE-ROUET",,"309AV",,,1,455,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,153,0,0,0,"5",2019-12-31,,
"93","13","13022","2019","0130221900049","32","2",,"SCI DE LA BAIE DE CASSIS","85052830800016","14","RUE","DE LA MADELEINE",,,"30000","NIMES",,"100",,"IMP","DES GRILLONS",,,"13260","CASSIS",,"0085CI",,,2,1121,,,,0,0,0,0,0,1,0,1,0,1,,"1",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,164,249,0,164,0,"12",2019-12-31,"2019-12-06",
"93","13","13025","2019","01302519L0019","90","2",,,,"9",,"Allee de Montaigu",,,"13790","CHATEAUNEUF LE ROUGE",,"100","9",,"ALL DE MONTAIGU",,,"13790","CHATEAUNEUF-LE-ROUGE",,"168AL",,,1,1827,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,111,120,66,0,66,"12",2019-12-31,,
"93","13","13026","2019","01302619H0058","90","2",,"SNC  COGEDIM PROVENCE","44273941300056","79",,"BD DUNKERQUE",,,"13002","MARSEILLE",,"100",,,"RD 568 - DOMAINE FONTAURIS",,,"13220","CHATEAUNEUF LES MARTIGUES",,"0090AM","0124AM",,1,25011,,,,0,6,30,53,6,0,1,95,0,95,"1",,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,335,7470,0,335,0,"14",2019-12-31,,
"93","13","13027","2019","0130271900065","80","2",,,,,,"Allee du Marche National",,,"47000","AGEN",,"100",,,"Rue de la Digue",,,"13160","CHATEAURENARD",,"100DK","101DK","192DK",2,33042,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1",2019-12-31,"2019-12-23",
"93","13","13027","2019","0130271900093","10","2",,,,,,"2 BUREAU PARC DES BAUMES","MME BIANUCCI SYLVIE",,"13160","CHATEAURENARD",,"100","965",,"Bd Joliot Curie / 1 lot Cl",,,"13160","CHATEAURENARD",,"510DW","511DW","739DW",2,2318,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,92,0,0,0,"5",2019-12-31,"2019-12-17",
"93","13","13027","2019","0130271900094","32","2",,,,,,"2 BUREAU PARC DES BAUMES","MME BIANUCCI SYLVIE",,"13160","CHATEAURENARD",,"100","965",,"Bd Joliot Curie / 2 lot Cl",,,"13160","CHATEAURENARD",,"510DW","511DW","739DW",2,2318,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,106,0,0,0,"5",2019-12-31,"2019-12-17",
"93","13","13028","2019","01302819B0100","90","2",,,,"21","boule","Francois Emile Zola",,,"13100","Aix-en-Provence",,"100","202","Avenu","Capitaine Marchand",,,"13600","LA CIOTAT",,"0117AK",,,2,460,,,,0,0,0,3,0,0,0,3,0,3,,"2",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,48,171,0,48,0,"12",2019-12-31,"2019-12-04",
"93","13","13028","2019","01302819B0119","80","2",,,,"1559","chemi","Charre",,,"13600","La Ciotat",,"100","79/99","avenu","du Languedoc",,,"13600","LA CIOTAT",,"0012BD","0014BD",,2,435,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,176,83,0,0,0,"4",2019-12-31,"2019-12-20",
"93","13","13028","2019","01302819B0155","90","2",,,,,,"Rond-point des Messageries",,,"13600","LA CIOTAT",,"100","17","Avenu","de la Fade",,,"13600","LA CIOTAT",,"0528AO",,,1,16046,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1",2019-12-31,,
"93","13","13028","2019","01302819B0157","90","2",,"CITIMOTION REPRESENTE PAR DENTZ JEROME","81383498300013",,"rue","de la Carriere de Bachasso","Arteparc de Bachasson",,"13590","Meyreuil",,"100","27","rue","Ernest Renan",,,"13600","LA CIOTAT",,"0432AD","0433AD","0434AD",1,267,,,,3,4,4,1,0,0,0,12,0,12,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,14,623,0,14,0,"14",2019-12-31,,
"93","13","13028","2019","01302819B0164","90","2",,"SCCV LA CIOTAT BYZALION","83821846900016","11","boule","DE LA GRANDE THUMINE - PAR","BAT. C",,"13090","AIX EN PROVENCE",,"100","75","Trave","Bizalion",,,"13600","LA CIOTAT",,"0059AS","0060AS","0061AS",1,4348,,,,1,33,37,5,0,0,0,76,0,76,"1",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1202,4399,0,1202,0,"12",2019-12-31,,
"93","13","13028","2019","01302819B0172","90","2",,"QUENTIN","50645009700056","4",,"DES ETANGS DE SAINT ANGE",,,"89400","BUSSY EN OTHE",,"100","17","Avenu","Surcouf",,,"13600","LA CIOTAT",,"0072AR",,,1,335,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1",2019-12-31,,
"93","13","13037","2019","01303719F0044","90","2",,,,"10",,"RUE DE PENTHIEVRE",,,"75000","PARIS",,"100","8",,"AV PASTEUR",,,"13580","LA FARE LES OLIVIERS",,"48AA",,,1,63,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,"1",2019-12-31,,
"93","13","13038","2019","01303819S0031","80","2","SCI","Mas de la Tour","48383979100017","13","Rue","de la Tour","Mas de la tour",,"13990","Fontvieille",,"100","13","Rue","de la Tour","Mas de la tour",,"13990","Fontvieille",,"0479AI","0205AI","0199AI",2,3544,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,454,61,0,0,0,"4",2019-12-31,"2019-12-18",
"93","13","13041","2019","01304119K0077","90","2",,,,"28",,"BD DU LORD DUVEEN",,,"13008","MARSEILLE",,"100","130",,"RUE ENSOULEIADO",,,"13120","GARDANNE",,"50AL",,,1,1607,,,,0,0,0,6,0,0,0,6,0,6,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,229,500,0,0,0,"7",2019-12-31,,
"93","13","13042","2019","01304219A0014","10","2",,,,"76",,"IMP DU PETIT NICE","QUARTIER DE L'EVECHE",,"13400","AUBAGNE",,"100",,,"Quartier Routelle",,,"13420","GEMENOS",,"64pAS","65pAS",,2,1478,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,197,0,0,0,"5",2019-12-31,"2019-10-22",
"93","13","13042","2019","01304219A0043","90","2",,,,"42",,"Allee des noisetiers",,,"13420","GEMENOS",,"100","42",,"Allee des noisetiers",,,"13420","GEMENOS",,"77AA",,,1,609,,,,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,91,75,0,0,0,"4",2019-12-31,,
"93","13","13042","2019","01304219A0044","90","2",,,,,,,,,,,,,"908",,"CD 42E DIT DE JOUQUES",,,"13420","GEMENOS",,"420BE","424BE",,1,1625,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,308,117,0,0,0,"7",2019-12-31,,
