objectid,nom,insee_comm,commune,gc_key,adresse,n_de_telep,grille,informatio,institutio,mise_a_jou,prochaine_,fax,code_posta,section,source,code_epci,nom_abrege,url,deneigemen,capacite_d,statut_jur,quartier,code_depar,date_maj,haut_debit,f_longitud,f_latidude,longitude,latitude,pv_cat,pv_sous_ca,raccorde_g,num_rac_gf,numero,nom_canton,planche,pv_libelle,image,source_de_,usage,pont,tunnel,objectid_1,st_length_,st_lengthshape
7448,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6333,200.047486892,200.188451563583
7449,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6334,463.663633481,463.990955331671
7450,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6335,283.824390624,284.024148649789
7451,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6336,239.35400707,239.522612340605
7452,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6337,215.637321241,215.789609173226
7453,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6338,159.996660126,160.109365143227
7454,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6339,97.4693758944,97.5378653423561
7455,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6340,304.624741738,304.838641650785
7456,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6341,51.9736118076,52.0102541177698
7457,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6342,425.272579586,425.571126353968
7458,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6343,277.41368523,277.608621833252
7459,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6344,104.07174856,104.144974879838
7460,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6345,53.3432326397,53.3806699682341
7461,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6346,322.558480241,322.784660862815
7462,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6347,24.8225469861,24.8399966921331
7463,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6348,31.9406522102,31.9630599286113
7464,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6349,73.2544237016,73.3059891649221
7465,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6350,13.0050147645,13.0141109021556
7466,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6351,13.270635421,13.2800228293395
7467,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6352,130.402641606,130.494402592219
7468,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6353,436.428487295,436.735551390949
7469,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6354,528.13025694,528.501121050654
7470,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6355,89.7657585519,89.8286841680428
7471,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6356,281.4746532,281.672500023115
7472,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6357,230.793734759,230.955743130522
7473,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6358,97.4693758944,97.5378653423561
7474,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6359,83.8821968594,83.941287886354
7475,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6360,175.417273411,175.540374541996
7476,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6361,263.938426393,264.123859036071
7477,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6362,329.637914306,329.86893656794
7478,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6363,11.4554588009,11.4634220828686
7479,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6364,19.0042816157,19.0174850558637
7480,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6365,160.798961126,160.910560416864
7481,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6366,445.2758821,445.584772785842
7482,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6367,79.7111607492,79.7664761027952
7483,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6368,619.150568538,619.581956372193
7484,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6369,597.789296059,598.205822025291
7485,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6370,172.266627758,172.386100884107
7486,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6371,120.613137889,120.696763176
7487,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6372,147.925812551,148.0283383526
7488,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6373,11.4206695885,11.4286127837109
7489,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6374,3.54451443501,3.54700072737517
7490,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6375,227.361570719,227.520404101824
7491,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6376,111.917576221,111.995741014996
7492,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6377,1138.22849937,1139.02115607058
7493,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6378,9.49567079516,9.5023207691595
7494,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6379,126.854867904,126.943426031344
7495,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6380,7.65987568111,7.66524624522918
7496,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6381,8.78417070246,8.79027872140582
7497,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6382,39.6418668247,39.6694588500598
7498,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6383,7.51249419567,7.51774567273993
7499,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6384,131.55047846,131.642291816477
7500,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6385,21.9564165275,21.9717295632365
7501,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6386,277.420206296,277.614307969088
7502,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6387,89.7657585519,89.8286841680428
7503,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6388,227.361570719,227.520404101824
7504,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6389,133.255655085,133.349086753193
7505,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6390,166.695417463,166.811732952896
7506,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6391,50.9072730488,50.942865437413
7507,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6392,0,0
7508,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6393,0,0
7509,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6394,4.85863442562,4.86203356661085
7510,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6395,17.8911517618,17.9036325081861
7511,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6396,41.1438507706,41.1725628372637
7512,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6397,15.2299556541,15.2406244191499
7513,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6398,75.2194900356,75.2720675274664
7514,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6399,80.9933707571,81.0499851943231
7515,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6400,11.2717743519,11.2796240916974
7516,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6401,4.43827672076,4.44144385194725
7517,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6402,5.63846331016,5.64244924567337
7518,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6403,38.2688651933,38.29576960619
7519,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6404,4.12085136956,4.1237749429376
7520,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6405,8.11806662513,8.12377583270243
7521,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6406,5.55521336134,5.55911107732163
7522,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6407,1.94411393185,1.94546086313758
7523,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6408,4.16982394113,4.17278758146158
7524,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6409,4.2503711238,4.25329098463766
7525,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6410,779.257529898,779.806872479329
7526,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6411,4.62816067677,4.63140057110158
7527,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6412,0,0
7528,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6413,6.5877175448,6.59238969873596
7529,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6414,6.16782156062,6.17209913086551
7530,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6415,8.54980168308,8.55581673483017
7531,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6416,1.39247222593,1.39346734802076
7532,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6417,125.094383652,125.183271574201
7533,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6418,21.4062741909,21.4214560244337
7534,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6419,8.58872395703,8.59482810532008
7535,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6420,1011.12658439,1011.84181248452
7536,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6421,603.04961847,603.476353559261
7537,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6422,334.564912424,334.801228888334
7538,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6423,866.470374113,867.08126844027
7539,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6424,27.7305169416,27.7503333313314
7540,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6425,36.1083729573,36.1341142967418
7541,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6426,0.30625926925,0.306444448473129
7542,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6427,36.7475340322,36.7737187159526
7543,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6428,42.6175161031,42.6478838865424
7544,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6429,27.6217086483,27.641389255969
7545,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6430,3.50857297772,3.5110397320452
7546,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6431,181.893676816,182.023278731046
7547,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6432,13.8327349696,13.8426334199819
7548,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6433,35.051740627,35.0766669381542
7549,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6434,6.98002267188,6.98496957760018
7550,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6435,43.596356635,43.6273228607945
7551,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6436,12.7127922731,12.7218905827711
7552,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6437,31.9510121857,31.9738331072457
7553,Ligne de trottoir,0, ,0, , , , , ,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , , , ,0, , ,0,0, , ,0,1970/01/01 00:00:00+00, , , , , , , ,0,0,0, , , , , , , , ,6438,0.5169564972,0.517345938420319
