code INSEE Departement,code INSEE commune,Commune brute,Adresse brute,Adresse formatee,Numero du bureau de vote,date,latitude,longitude
33,,BERSON,FOYER RURAL 1, Berson,,,45.1086,-0.586162
33,,BLAYE,ECOLE PRIMAIRE 1, Blaye,,,45.1291,-0.661366
33,,BLAYE,ECOLE PRIMAIRE PIERRE MALBETEAU 2, Blaye,,,45.1291,-0.661366
33,,BLAYE,MAIRIE 3,,,,,
33,,CAMPUGNAN,MAIRIE 1, Campugnan,,,45.1777,-0.564338
33,,CARTELEGUE,MAIRIE 1,,,,45.1777,-0.564338
33,,FOURS,MAIRIE 1,,,,45.1777,-0.564338
33,,MAZION,MAIRIE 1,,,,45.1777,-0.564338
33,,PLASSAC,SALLE POLYVALENTE 1,Lieu-Dit La Salle-Ouest - 33390 Plassac,,,45.1654,-0.65012
33,,SAINT-ANDRONY,SALLE DES FETES 1, Saint-Androny,,,45.1899,-0.649672
33,,SAINT-GENES-DE-BLAYE,MAIRIE 1,,,,45.1777,-0.564338
33,,SAINT-MARTIN-LACAUSSADE,MAIRIE 1,,,,45.1777,-0.564338
33,,SAINT-PAUL,MAIRIE 1,,,,45.1777,-0.564338
33,,SAINT-SEURIN-DE-CURSAC,CANTINE SCOLAIRE 1, Saint-Seurin-de-Cursac,,,45.1604,-0.623048
33,,BAYON-SUR-GIRONDE,SALLE POLYVALENTE 1,,,,45.1654,-0.65012
33,,BOURG,CHATEAU DE LA CITADELLE 1, Bourg,,,45.0397,-0.560088
33,,COMPS,MAIRIE 1,,,,45.1777,-0.564338
33,,GAURIAC,SALLE POLYVALENTE 'LA GABARE 1, Gauriac,,,45.0635,-0.615759
33,,LANSAC,MAIRIE 1,,,,45.1777,-0.564338
33,,MOMBRIER,NOUVELLE MAIRIE 1, Mombrier,,,45.0788,-0.551938
33,,PRIGNAC-ET-MARCAMPS,MAIRIE 1,,,,45.1777,-0.564338
33,,PUGNAC,FOYER RURAL 1,,,,45.1086,-0.586162
33,,PUGNAC,FOYER RURAL 1,,,,45.1086,-0.586162
33,,SAINT-CIERS-DE-CANESSE,MAIRIE 1,,,,45.1777,-0.564338
33,,SAINT-SEURIN-DE-BOURG,MAIRIE 1,,,,45.1777,-0.564338
33,,SAINT-TROJAN,SALLE POLYVALENTE 1,,,,45.1654,-0.65012
33,,SAMONAC,MAIRIE 1,,,,45.1777,-0.564338
33,,TAURIAC,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,TEUILLAC,MAIRIE 1,,,,45.1777,-0.564338
33,,VILLENEUVE,MAIRIE 1, Villeneuve,,,45.0842,-0.627255
33,,AUBIE-ET-ESPESSAS,MAIRIE 1,,,,45.0842,-0.627255
33,,CUBZAC-LES-PONTS ,MAIRIE 1,,,,45.0842,-0.627255
33,,CUBZAC-LES-PONTS ,SALLE DES FETES 2,,,,,
33,,GAURIAGUET,MAIRIE 1,,,,45.0842,-0.627255
33,,PEUJARD,MAISON DU TEMPS LIBRE 1, Peujard,,,45.038,-0.439545
33,,SAINT-ANDRE-DE-CUBZAC,CHATEAU ROBILLARD 1, Saint-André-de-Cubzac,,,44.9943,-0.447052
33,,SAINT-ANDRE-DE-CUBZAC,ECOLE PIERRE DUFOUR 2, Saint-André-de-Cubzac,,,44.9943,-0.447052
33,,SAINT-ANDRE-DE-CUBZAC,ECOLE SUZANNE LACORE 3, Saint-André-de-Cubzac,,,44.9943,-0.447052
33,,SAINT-ANDRE-DE-CUBZAC,MAIRIE 4,,,,,
33,,SAINT-ANDRE-DE-CUBZAC,SALLE B DE L'ECOLE PIERRE DUFOUR 5, Saint-André-de-Cubzac,,,44.9942,-0.447104
33,,SAINT-ANDRE-DE-CUBZAC,SALLE DU MASCARET 6, Saint-André-de-Cubzac,,,44.9942,-0.447104
33,,SAINT-ANTOINE,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,SAINT-GERVAIS ,MAIRIE 1,,,,45.0842,-0.627255
33,,SAINT-LAURENT-D'ARCE,MAIRIE 1,,,,45.0842,-0.627255
33,,SALIGNAC,MAISON DU TEMPS LIBRE 1,,,,45.038,-0.439545
33,,VIRSAC,MAIRIE 1,,,,45.0842,-0.627255
33,,ANGLADE,MAIRIE 1,,,,45.0842,-0.627255
33,,BRAUD-ET-SAINT-LOUIS,MAIRIE 1,,,,45.0842,-0.627255
33,,ETAULIERS,HALLE AUX GRAINS 1, Ãtauliers,,,45.2234,-0.572925
33,,EYRANS,MAIRIE 1,,,,45.0842,-0.627255
33,,MARCILLAC,MAIRIE 1,,,,45.0842,-0.627255
33,,PLEINE-SELVE,MAIRIE 1,,,,45.0842,-0.627255
33,,REIGNAC,MAIRIE 1,,,,45.0842,-0.627255
33,,SAINT-AUBIN-DE-BLAYE,MAISON DES ASSOCIATIONS 1,,,,,
33,,SAINT-CAPRAIS-DE-BLAYE,SALLE DES ASSOCIATIONS 1,,,,,
33,,SAINT-CIERS-SUR-GIRONDE,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,SAINT-CIERS-SUR-GIRONDE,SALLE DES FETES 2,,,,,
33,,SAINT-PALAIS,MAIRIE 1,,,,45.0842,-0.627255
33,,CAVIGNAC ,MAIRIE 1,,,,45.0842,-0.627255
33,,CEZAC,MAIRIE 1,,,,45.0842,-0.627255
33,,CEZAC,MAISON DES ASSOCIATIONS 2,,,,,
33,,CIVRAC-DE-BLAYE,MAIRIE 1,,,,45.0842,-0.627255
33,,CUBNEZAIS,MAIRIE 1,,,,45.0842,-0.627255
33,,DONNEZAC,MAIRIE 1,,,,45.0842,-0.627255
33,,GENERAC,MAIRIE 1,,,,45.0842,-0.627255
33,,LARUSCADE,ECOLE DE LARUSCADE 1, Laruscade,,,45.1073,-0.341911
33,,LARUSCADE,MAIRIE 2,,,,,
33,,MARSAS,MAIRIE 1,,,,45.0842,-0.627255
33,,MARCENAIS,MAIRIE 1,,,,45.0842,-0.627255
33,,SAINT-CHRISTOLY-DE-BLAYE,SALLE POLYVALENTE 1,,,,45.1654,-0.65012
33,,SAINT-GIRONS-D'AIGUEVIVES,MAIRIE 1,,,,45.0842,-0.627255
33,,SAINT-MARIENS,MAIRIE 1,,,,45.0842,-0.627255
33,,SAINT-SAVIN,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,SAINT-SAVIN,SALLE DES FETES 2,,,,,
33,,SAINT-VIVIEN-DE-BLAYE,MAIRIE 1,,,,45.0842,-0.627255
33,,SAINT-YZAN-DE-SOUDIAC,MAIRIE 1,,,,45.0842,-0.627255
33,,SAINT-YZAN-DE-SOUDIAC,SALLE POLYVALENTE 2, Saint-Yzan-de-Soudiac,,,45.1399,-0.411564
33,,SAUGON,MAIRIE 1,,,,45.0842,-0.627255
33,,BLANQUEFORT,ECOLE DE CAYCHAC 1, Blanquefort,,,44.9102,-0.637806
33,,BLANQUEFORT,ECOLE DE CAYCHAC 2, Blanquefort,,,44.9102,-0.637806
33,,BLANQUEFORT,ECOLE DE CAYCHAC 3, Blanquefort,,,44.9102,-0.637806
33,,BLANQUEFORT,ECOLE DE SATURNE 4, Blanquefort,,,44.9102,-0.637806
33,,BLANQUEFORT,ECOLE DE SATURNE 5, Blanquefort,,,44.9102,-0.637806
33,,BLANQUEFORT,ECOLE DE SATURNE 6, Blanquefort,,,44.9102,-0.637806
33,,BLANQUEFORT,ECOLES DU BOURG 7, Blanquefort,,,44.9102,-0.637806
33,,BLANQUEFORT,ECOLES DU BOURG 8, Blanquefort,,,44.9102,-0.637806
33,,BLANQUEFORT,ECOLES DU BOURG 9, Blanquefort,,,44.9102,-0.637806
33,,BLANQUEFORT,ECOLES DU BOURG 10, Blanquefort,,,44.9102,-0.637806
33,,BLANQUEFORT,ECOLES DU BOURG 11, Blanquefort,,,44.9102,-0.637806
33,,EYSINES,ECOLE MATERNELLE  DE MIGRON 1, Eysines,,,44.8843,-0.651029
33,,EYSINES,ECOLE MATERNELLE RAOUL DEJEAN 2, Eysines,,,44.8843,-0.651029
33,,EYSINES,ECOLE MATERNELLE RAOUL DEJEAN 3, Eysines,,,44.8843,-0.651029
33,,EYSINES,ECOLE MATERNELLE RAOUL DEJEAN 4, Eysines,,,44.8843,-0.651029
33,,EYSINES,ECOLE PRIMAIRE DE MIGRON 5, Eysines,,,44.8843,-0.651029
33,,EYSINES,ECOLE PRIMAIRE DE MIGRON 6, Eysines,,,44.8843,-0.651029
33,,EYSINES,ECOLE PRIMAIRE LA FORET 7,,,,,
33,,EYSINES,ECOLE PRIMAIRE LA FORET 8,,,,,
33,,EYSINES,ECOLE PRIMAIRE LA FORET 9,,,,,
33,,EYSINES,ECOLE PRIMAIRE R.GIROL II 10, Eysines,,,44.8843,-0.651029
33,,EYSINES,ECOLE PRIMAIRE R.GIROL II 11, Eysines,,,44.8843,-0.651029
33,,EYSINES,MAISON DE QUARTIEN DU VIGEAN 12, Eysines,,,44.8863,-0.648444
33,,EYSINES,MAISON DE QUARTIER DU VIGEAN 13, Eysines,,,44.8863,-0.648444
33,,EYSINES,MAISON DE QUARTIER DU VIGEAN 14, Eysines,,,44.8863,-0.648444
33,,EYSINES,MAISON DE QUARTIER DU VIGEAN 15, Eysines,,,44.8863,-0.648444
33,,LUDON-MEDOC,CENTRE PERISCOLAIRE ELEMENTAIRE 1, Ludon-Médoc,,,44.9822,-0.603999
33,,LUDON-MEDOC,FOYER RURAL - SALLE JAUNE 2, Ludon-Médoc,,,44.9822,-0.603999
33,,LUDON-MEDOC,SALLE POLYVALENTE 3, Ludon-Médoc,,,44.9827,-0.603928
33,,MACAU,SALLE POLYVALENTE 1,,,,45.1654,-0.65012
33,,MACAU,SALLE POLYVALENTE 2,,,,45.1399,-0.411564
33,,PAREMPUYRE,ATHÃNÃE MUNICIPAL 1, Parempuyre,,,44.9489,-0.604154
33,,PAREMPUYRE,DOJO CLUB-HOUSE 2, Parempuyre,,,44.9489,-0.604154
33,,PAREMPUYRE,DOJO- CLUB HOUSE 3, Parempuyre,,,44.9489,-0.604154
33,,PAREMPUYRE,ESPACE  'L' ART Y SHOW' 4, Parempuyre,,,44.9489,-0.604154
33,,PAREMPUYRE,ESPACE 'L'ART Y SHOW' 5, Parempuyre,,,44.9489,-0.604154
33,,LE PIAN-MEDOC ,SALLE DES SPORTS 1, Le Pian-Médoc,,,44.9566,-0.656065
33,,LE PIAN-MEDOC ,SALLE DES SPORTS 2, Le Pian-Médoc,,,44.9566,-0.656065
33,,LE PIAN-MEDOC ,SALLE DES SPORTS 3, Le Pian-Médoc,,,44.9566,-0.656065
33,,LE PIAN-MEDOC ,SALLE DES SPORTS 4, Le Pian-Médoc,,,44.9566,-0.656065
33,,BORDEAUX 1er canton,ACHARD A 1,,,,44.8497,-0.450237
33,,BORDEAUX 1er canton,ACHARD B 2,,,,44.8497,-0.450237
33,,BORDEAUX 1er canton,BALGUERIE STUTTENBERG A 3,,,,44.8497,-0.450237
33,,BORDEAUX 1er canton,BALGUERIE STUTTENBERG B 4,,,,44.8497,-0.450237
33,,BORDEAUX 1er canton,BALGUERIE STUTTENBERG C 5,,,,44.8497,-0.450237
33,,BORDEAUX 1er canton,DUPATY A 6,,,,44.8497,-0.450237
33,,BORDEAUX 1er canton,DUPATY B 7,,,,44.8497,-0.450237
33,,BORDEAUX 1er canton,DUPATY C 8,,,,44.8497,-0.450237
33,,BORDEAUX 1er canton,LES AUBIERS A 9,,,,44.8497,-0.450237
33,,BORDEAUX 1er canton,POINT DU JOUR A 10,,,,44.8497,-0.450237
33,,BORDEAUX 1er canton,POINT DU JOUR B 11,,,,44.8497,-0.450237
33,,BORDEAUX 1er canton,POINT DU JOUR C 12,,,,44.8497,-0.450237
33,,BORDEAUX 1er canton,SOUSA MENDÃS A 13,,,,,
33,,BORDEAUX 1er canton,SOUSA MENDÃS B 14,Old 14 - 54868 Canton,,,45.4364,-91.5162
33,,BORDEAUX 2EME CANTON,DAVID JOHNSTON A 1,,,,44.8497,-0.450237
33,,BORDEAUX 2EME CANTON,DAVID JOHNSTON B 2,,,,44.8497,-0.450237
33,,BORDEAUX 2EME CANTON,DAVID JOHNSTON C 3,,,,44.8497,-0.450237
33,,BORDEAUX 2EME CANTON,GRAND PARC A 4,,,,44.8497,-0.450237
33,,BORDEAUX 2EME CANTON,GRAND PARC B 5,,,,44.8497,-0.450237
33,,BORDEAUX 2EME CANTON,GRAND PARC C 6,,,,44.8497,-0.450237
33,,BORDEAUX 2EME CANTON,GRAND PARC D 7,,,,44.8497,-0.450237
33,,BORDEAUX 2EME CANTON,GRAND PARC E 8,,,,44.8497,-0.450237
33,,BORDEAUX 2EME CANTON,GRAND PARC F 9,,,,44.8497,-0.450237
33,,BORDEAUX 2EME CANTON,GRAND PARC G 10,,,,44.8497,-0.450237
33,,BORDEAUX 2EME CANTON,MONTGOLFIER A 11,Old Route 11 - 13617 Canton,,,44.5584,-75.2137
33,,BORDEAUX 2EME CANTON,MONTGOLFIER B 12,CR-12 - 55922 Canton,,,43.6495,-91.9277
33,,BORDEAUX 2EME CANTON,MONTGOLFIER C 13,13 1/2 St - 54868 Canton,,,45.4943,-91.8782
33,,BORDEAUX 2EME CANTON,MONTGOLFIER D 14,Old 14 - 54868 Canton,,,45.4364,-91.5162
33,,BORDEAUX 2EME CANTON,MONTGOLFIER E 15,,,,,
33,,BORDEAUX 2EME CANTON,MONTGOLFIER F 16,,,,,
33,,BORDEAUX 3EME CANTON,ALBERT BARRAUD A 1,,,,44.8497,-0.450237
33,,BORDEAUX 3EME CANTON,ALBERT BARRAUD B 2,,,,44.8497,-0.450237
33,,BORDEAUX 3EME CANTON,ALBERT BARRAUD C 3,,,,44.8497,-0.450237
33,,BORDEAUX 3EME CANTON,ALBERT BARRAUD D 4,,,,44.8497,-0.450237
33,,BORDEAUX 3EME CANTON,ALBERT BARRAUD E 5,,,,44.8497,-0.450237
33,,BORDEAUX 3EME CANTON,ALBERT BARRAUD F 6,,,,44.8497,-0.450237
33,,BORDEAUX 3EME CANTON,ALBERT BARRAUD G 7,,,,44.8497,-0.450237
33,,BORDEAUX 3EME CANTON,HOTEL DE VILLE A 8,,,,44.8497,-0.450237
33,,BORDEAUX 3EME CANTON,HOTEL DE VILLE B 9,,,,44.8497,-0.450237
33,,BORDEAUX 3EME CANTON,MALLERET  A 10,Ten Point Dr - 48187 Canton,,,42.3259,-83.51
33,,BORDEAUX 3EME CANTON,MALLERET B 11,Old Route 11 - 13617 Canton,,,44.5584,-75.2137
33,,BORDEAUX 3EME CANTON,MALLERET C 12,CR-12 - 55922 Canton,,,43.6495,-91.9277
33,,BORDEAUX 3EME CANTON,MALLERET D 13,13 3/4 St - 54868 Canton,,,45.5195,-91.8697
33,,BORDEAUX 3EME CANTON,SAINT-BRUNO A 14,,,,44.8497,-0.450237
33,,BORDEAUX 3EME CANTON,SAINT-BRUNO B 15,,,,44.8497,-0.450237
33,,BORDEAUX 3EME CANTON,SAINT-BRUNO C 16,,,,44.8497,-0.450237
33,,BORDEAUX 3EME CANTON,"VIEUX BORDEAUX A, ecole du vieux Bordeaux 17",CR-17 - 61520 Canton,,,40.6259,-90.0794
33,,BORDEAUX 3EME CANTON,"VIEUX BORDEAUX B, ecole du vieux Bordeaux 18",CR-18 - 55922 Canton,,,43.5946,-91.8997
33,,BORDEAUX 4EME CANTON,ALPHONSE DUPEUX A 1,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,ALPHONSE DUPEUX B 2,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,ALPHONSE DUPEUX C 3,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,ALPHONSE DUPEUX D 4,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,ECOLE LOUCHEUR 5,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,ECOLE LOUCHEUR 6,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,ECOLE LOUCHEUR 7,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,PAUL BERT A 8,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,PAUL BERT B 9,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,PAUL BERT C 10,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,PAUL BERT D 11,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,SAINT AUGUSTIN A 12,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,SAINT AUGUSTIN B 13,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,SAINT AUGUSTIN C 14,,,,44.8497,-0.450237
33,,BORDEAUX 4EME CANTON,SAINT AUGUSTIN D 15,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,HENRI IV A 1,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,JACQUES PREVERT A 2,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,JACQUES PREVERT B 3,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,JACQUES PREVERT C 4,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,MENUTS A 5,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,MENUTS B 6,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,MENUTS C 7,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,SABLIERES DEYRIES A 8,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,SABLIERES DEYRIES B 9,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,SABLIERES DEYRIES C 10,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,SABLIERES DEYRIES D 11,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,SABLIERES DEYRIES E 12,,,,44.8497,-0.450237
33,,BORDEAUX 5EME CANTON,SON TAY B 13,,,,,
33,,BORDEAUX 6EME CANTON,"ANDRE MEUNIER A, ecole 1",,,,44.8497,-0.450237
33,,BORDEAUX 6EME CANTON,"ANDRE MEUNIER B, ecole 2",,,,44.8497,-0.450237
33,,BORDEAUX 6EME CANTON,"ANDRE MEUNIER C, ecole 3",,,,44.8497,-0.450237
33,,BORDEAUX 6EME CANTON,"ANDRE MEUNIER D, ecole 4",,,,44.8497,-0.450237
33,,BORDEAUX 6EME CANTON,FRANCIN A 5,,,,44.8497,-0.450237
33,,BORDEAUX 6EME CANTON,FRANCIN B 6,,,,44.8497,-0.450237
33,,BORDEAUX 6EME CANTON,FRANCIN C 7,,,,44.8497,-0.450237
33,,BORDEAUX 6EME CANTON,SOMME A 8,US-8 - 54868 Canton,,,45.4081,-91.5719
33,,BORDEAUX 6EME CANTON,SOMME B 9,State Highway 9 - 61520 Canton,,,40.5357,-89.9488
33,,BORDEAUX 6EME CANTON,SOMME C 10,Ten Point Dr - 48187 Canton,,,42.3259,-83.51
33,,BORDEAUX 6EME CANTON,SOMME D 11,SD-11 - 57013 Canton,,,43.3731,-96.6485
33,,BORDEAUX 6EME CANTON,SON TAY A 12,US-12 - 48188 Canton,,,42.267,-83.5056
33,,BORDEAUX 6EME CANTON,SON TAY B 13,,,,,
33,,BORDEAUX 7EME CANTON,SALLE JEAN DAUGUET A 1,Kraft Road No 1 - 13617 Canton,,,44.5904,-75.1726
33,,BORDEAUX 7EME CANTON,SALLE JEAN DAUGUET B 2,Kraft Road No 2 - 13617 Canton,,,44.5893,-75.1736
33,,BORDEAUX 7EME CANTON,SALLE JEAN DAUGUET C 3,,,,,
33,,BORDEAUX 7EME CANTON,NUITS A 4,Four H Club Rd - 39046 Canton,,,32.6337,-89.9173
33,,BORDEAUX 7EME CANTON,NUITS B 5,GA-5-BR - 30114 Canton,,,34.257,-84.4647
33,,BORDEAUX 7EME CANTON,NUITS C 6,,,,,
33,,BORDEAUX 7EME CANTON,NUYENS DANS LES LOCAUX DU CLUB SENIOR 7,Cr-7 - 61520 Canton,,,40.4919,-89.8964
33,,BORDEAUX 7EME CANTON,THIERS A 8,US-8 - 54868 Canton,,,45.4081,-91.5719
33,,BORDEAUX 7EME CANTON,THIERS B 9,,,,,
33,,AMBARES-ET-LAGRAVE,CENTRE DE LOISIRS PRIMAIRE 1, AmbarÃ¨s-et-Lagrave,,,44.9271,-0.490366
33,,AMBARES-ET-LAGRAVE,ECOLE MATERNELLE BEL AIR 2, AmbarÃ¨s-et-Lagrave,,,44.9271,-0.490366
33,,AMBARES-ET-LAGRAVE,ECOLE MATERNELLE CHARLES PERRAULT 3, AmbarÃ¨s-et-Lagrave,,,44.9271,-0.490366
33,,AMBARES-ET-LAGRAVE,ECOLE MATERNELLE DE BEL AIR 4,,,,,
33,,AMBARES-ET-LAGRAVE,ECOLE MATERNELLE DE LA GRAVE 5,,,,,
33,,AMBARES-ET-LAGRAVE,ECOLE PRIMAIRE  AMBARES 2 6, AmbarÃ¨s-et-Lagrave,,,44.9271,-0.490366
33,,AMBARES-ET-LAGRAVE,GARDERIE LES PETITS LOUPS 7, AmbarÃ¨s-et-Lagrave,,,44.9271,-0.490366
33,,AMBARES-ET-LAGRAVE,MAIRIE 8,,,,,
33,,AMBARES-ET-LAGRAVE,R.P.A DU MOULIN 9,,,,,
33,,CARBON-BLANC,CENTRE DE LOISIRS SANS HEBERGEMENT DU FAISAN 1, Carbon-Blanc,,,44.8946,-0.500181
33,,CARBON-BLANC,ECOLE ELEMENTAIRE PASTEUR 2, Carbon-Blanc,,,44.8946,-0.500181
33,,CARBON-BLANC,ECOLE MATERNELLE JACQUES PREVERT 3, Carbon-Blanc,,,44.8946,-0.500181
33,,CARBON-BLANC,FOYER MUNICIPAL 4, Carbon-Blanc,,,44.8946,-0.500181
33,,CARBON-BLANC,MAIRIE 5,,,,,
33,,SAINTE-EULALIE,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,SAINTE-EULALIE,SALLE DES FETES 2,,,,,
33,,SAINTE-EULALIE,SALLE DES FETES 3,,,,,
33,,SAINTE-EULALIE,SALLE DES FETES 4,,,,,
33,,SAINT-LOUBES,CENTRE CULTUREL 1, Saint-LoubÃ¨s,,,44.9176,-0.429753
33,,SAINT-LOUBES,CENTRE CULTUREL 2, Saint-LoubÃ¨s,,,44.9176,-0.429753
33,,SAINT-LOUBES,CENTRE CULTUREL 3, Saint-LoubÃ¨s,,,44.9176,-0.429753
33,,SAINT-LOUBES,CENTRE CULTUREL 4, Saint-LoubÃ¨s,,,44.9176,-0.429753
33,,SAINT-LOUBES,CENTRE CULTUREL 5, Saint-LoubÃ¨s,,,44.9176,-0.429753
33,,SAINT-LOUBES,CENTRE CULTUREL 6, Saint-LoubÃ¨s,,,44.9176,-0.429753
33,,SAINT-SULPICE-ET-CAMEYRAC,"MAIRIE , bureau A 1", Saint-Sulpice-et-Cameyrac,,,44.9137,-0.394048
33,,SAINT-SULPICE-ET-CAMEYRAC,"MAIRIE , bureau B 2", Saint-Sulpice-et-Cameyrac,,,44.9137,-0.394048
33,,SAINT-SULPICE-ET-CAMEYRAC,"SALLE DES FETES, bureau C 3", Saint-Sulpice-et-Cameyrac,,,44.9132,-0.395485
33,,SAINT-SULPICE-ET-CAMEYRAC,"SALLE DES FETES, bureau D 4", Saint-Sulpice-et-Cameyrac,,,44.9132,-0.395485
33,,BAURECH,MAIRIE 1,,,,45.0842,-0.627255
33,,BLESIGNAC,MAIRIE 2,,,,,
33,,BONNETAN,MAIRIE 3,,,,,
33,,CAMARSAC,MAIRIE 4,,,,,
33,,CAMBES,MAIRIE 5,,,,,
33,,CAMBLANES-ET-MEYNAC,ECOLE MATERNELLE 1, Camblanes-et-Meynac,,,44.765,-0.488203
33,,CAMBLANES-ET-MEYNAC,ECOLE MATERNELLE 2, Camblanes-et-Meynac,,,44.765,-0.488203
33,,CARIGNAN-DE-BORDEAUX,FOYER RURAL 1,,,,45.1086,-0.586162
33,,CARIGNAN-DE-BORDEAUX,SALLE POLYVALENTE 2,,,,45.1399,-0.411564
33,,CENAC,GROUPE SCOLAIRE 1, Cénac,,,44.7806,-0.462648
33,,CENAC,MAIRIE 2,,,,,
33,,CREON,"SALLE POLYVALENTE,CENTRE SOCIO CULTUREL 1", Créon,,,44.7754,-0.346239
33,,CREON,"SALLE POLYVALENTE,CENTRE SOCIO CULTUREL 2", Créon,,,44.7754,-0.346239
33,,CREON,"SALLE POLYVALENTE,CENTRE SOCIO CULTUREL 3", Créon,,,44.7754,-0.346239
33,,CROIGNON,MAIRIE 1,,,,45.0842,-0.627255
33,,CURSAN,MAIRIE 1,,,,45.0842,-0.627255
33,,FARGUES-SAINT-HILAIRE,"SALLE DE REUNION,CENTRE SOCIO CULTUREL 1",,,,,
33,,FARGUES-SAINT-HILAIRE,"SALLE DU CONSEIL MUNICIPAL,CENTRE SOCIO CULTUREL 2",,,,,
33,,HAUX ,MAIRIE 1,,,,45.0842,-0.627255
33,,LATRESNE,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,LATRESNE,SALLE DES FETES 2,,,,,
33,,LATRESNE,SALLE DES FETES 3,,,,,
33,,LIGNAN-DE-BORDEAUX,MAIRIE 1,,,,45.0842,-0.627255
33,,LOUPES,MAIRIE 1,,,,45.0842,-0.627255
33,,MADIRAC ,MAIRIE 1,,,,45.0842,-0.627255
33,,POMPIGNAC,SALLE POLYVALENTE 1,,,,45.1654,-0.65012
33,,POMPIGNAC,SALLE POLYVALENTE 2,,,,45.1399,-0.411564
33,,LE POUT,MAIRIE 1,,,,45.0842,-0.627255
33,,QUINSAC,MAIRIE 1,,,,45.0842,-0.627255
33,,SADIRAC,GARDERIE PERISCOLAIRE 1, Sadirac,,,44.7813,-0.411571
33,,SADIRAC,GARDERIE PERISCOLAIRE 2, Sadirac,,,44.7813,-0.411571
33,,SAINT-CAPRAIS-DE-BORDEAUX,CANTINE 1, Saint-Caprais-de-Bordeaux,,,44.7523,-0.436319
33,,SAINT-CAPRAIS-DE-BORDEAUX,SALLE DE JEUX 2,,,,,
33,,SAINT-GENES-DE-LOMBAUD,SALLE POLYVALENTE 1,,,,45.1654,-0.65012
33,,SAINT-LEON,MAIRIE 1,,,,45.0842,-0.627255
33,,SALLEBOEUF,MAIRIE 1,,,,45.0842,-0.627255
33,,SALLEBOEUF,MAIRIE 2,,,,,
33,,LA SAUVE,NOUVELLE MAIRIE 1,,,,45.0788,-0.551938
33,,TABANAC,MAIRIE 1,,,,45.0842,-0.627255
33,,LE TOURNE,MAIRIE 1,,,,45.0842,-0.627255
33,,AYGUEMORTE-LES-GRAVES,SALLE POLYVALENTE 1,,,,45.1654,-0.65012
33,,BEAUTIRAN,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,BEAUTIRAN,SALLE DES FETES 2,,,,,
33,,CABANAC,MAIRIE DE CABANAC 1,,,,44.8497,-0.450237
33,,VILLAGRAINS,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,CADAUJAC,LE CHATEAU 1,1 Allée du ChÃ¢teau - 33140 Villenave-d'Ornon,,,44.7929,-0.571585
33,,CADAUJAC,LE CHATEAU 2,2 Allée du ChÃ¢teau - 33140 Villenave-d'Ornon,,,44.7929,-0.571558
33,,CADAUJAC,LE CHATEAU 3,3 Allée du ChÃ¢teau - 33140 Villenave-d'Ornon,,,44.7929,-0.571827
33,,CASTRES-GIRONDE ,SALLE DES FETES 1,,,,45.1899,-0.649672
33,,CASTRES-GIRONDE ,SALLE DES FETES 2,,,,,
33,,ISLE-SAINT-GEORGES,MAIRIE 1,,,,45.0842,-0.627255
33,,LA BREDE,MAIRIE 1,,,,45.0842,-0.627255
33,,LA BREDE,SALLE DES FETES 2,,,,,
33,,LA BREDE,SALLE DES FETES 3,,,,,
33,,LEOGNAN,SALLE POLYVALENTE 'HALLES DE GASCOGNE' 1, Léognan,,,44.7303,-0.600611
