OBJET;INSEE;NATURE;DATAPPRO;LIBELLE;URLFIC;IDURBA;TYPEPSC;ID_NCA;LIB_TYPEPSC2;TXT;BENEF;NOMFIC;DATVALID;geometry
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17373752, 44.15609273], [7.17364519, 44.15607651], [7.17360721, 44.15616962], [7.17369926, 44.15619045], [7.17373752, 44.15609273]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17280101, 44.15579896], [7.17274321, 44.15579449], [7.17274395, 44.15588289], [7.17274737, 44.15588852], [7.17278963, 44.15589124], [7.17280101, 44.15579896]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17282027, 44.15605772], [7.17278549, 44.15603597], [7.17278087, 44.15604976], [7.17282027, 44.15605772]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17300423, 44.1561623], [7.1729281, 44.15615195], [7.1729248, 44.156182], [7.17292106, 44.15621973], [7.1729745, 44.15622283], [7.1729933, 44.15622482], [7.17300423, 44.1561623]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels phénomènes torrentiels : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.16508851, 44.07316508], [7.165257, 44.07363496], [7.16556074, 44.07399086], [7.16577024, 44.07419161], [7.16588597, 44.07435676], [7.16601581, 44.07451859], [7.16609687, 44.07464946], [7.16612525, 44.07469496], [7.16617457, 44.07488487], [7.16617712, 44.07460273], [7.16613813, 44.07446013], [7.16591872, 44.07420196], [7.16581567, 44.0740033], [7.16552681, 44.07373498], [7.16508851, 44.07316508]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;23552;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.172911, 44.15613223], [7.17295952, 44.15613309], [7.17296872, 44.1560335], [7.1729706, 44.15603352], [7.17297262, 44.15602858], [7.17292853, 44.15602827], [7.17292125, 44.15604685], [7.17290805, 44.15607673], [7.17290662, 44.15608454], [7.17290941, 44.15609011], [7.17291433, 44.15609236], [7.172911, 44.15613223]]]}
;06153;;2017-06-29;Zone non-aedificandi;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;24018;;ZNA;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.20007903, 44.07017148], [7.20000223, 44.06995449], [7.19993317, 44.06975271], [7.19992367, 44.06975396], [7.19986297, 44.06976485], [7.1997565, 44.06978228], [7.19969608, 44.06979523], [7.19960465, 44.06981668], [7.19955859, 44.06981917], [7.19949014, 44.06982504], [7.19941191, 44.06982909], [7.19938005, 44.06964286], [7.19919399, 44.06966236], [7.19897108, 44.06968083], [7.19882716, 44.06969384], [7.19877732, 44.06949963], [7.1987473, 44.0695061], [7.19861092, 44.06953494], [7.19842641, 44.06954004], [7.19850021, 44.06973712], [7.19857803, 44.06997698], [7.19868191, 44.07014447], [7.1989294, 44.07052883], [7.19923464, 44.07042927], [7.19913296, 44.0701635], [7.19951725, 44.07008851], [7.19955837, 44.07019213], [7.19959965, 44.07030078], [7.19967771, 44.07028967], [7.19980918, 44.07025362], [7.19987757, 44.07023684], [7.199928, 44.07022572], [7.20001944, 44.07019427], [7.20007903, 44.07017148]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels phénomènes avalancheux : zone bleue;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.22189986, 44.06889396], [7.22169642, 44.06896405], [7.22156164, 44.0692481], [7.22166344, 44.06944404], [7.22202933, 44.06997422], [7.22210624, 44.07016045], [7.22213845, 44.07034133], [7.22216625, 44.07044783], [7.22219442, 44.07056055], [7.22223389, 44.0706707], [7.22234566, 44.07069697], [7.2225381, 44.07056344], [7.22254539, 44.07025246], [7.22248417, 44.07008939], [7.22238156, 44.06983178], [7.22228928, 44.06943497], [7.22234343, 44.06906038], [7.22233171, 44.0688489], [7.22189986, 44.06889396]]]}
;06153;Servitude d'Utilité Publique AC1;2017-06-29;Eléments de protection;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;07;24481;;PROTEC;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.20354118, 44.06720181], [7.20355366, 44.0672402], [7.20371994, 44.0674655], [7.20388284, 44.06765375], [7.20389235, 44.06769448], [7.20388443, 44.06773273], [7.20387049, 44.06784179], [7.20390037, 44.06784866], [7.20415659, 44.0679056], [7.20417734, 44.06790724], [7.20411386, 44.06779602], [7.20406083, 44.06769919], [7.20404119, 44.06766849], [7.20403296, 44.06754199], [7.20403638, 44.06748841], [7.20405154, 44.06741617], [7.20408572, 44.06730535], [7.20410308, 44.06720536], [7.20411408, 44.06713932], [7.20410992, 44.0670763], [7.20409217, 44.06699677], [7.20406639, 44.06693043], [7.20403851, 44.06688301], [7.20401262, 44.06684057], [7.20398649, 44.0668084], [7.20395695, 44.0667825], [7.20386525, 44.06672059], [7.20376734, 44.06666604], [7.20362639, 44.0666064], [7.20355579, 44.06658593], [7.20348004, 44.06657709], [7.20347828, 44.06661793], [7.20350259, 44.06663051], [7.20350145, 44.06664561], [7.20349032, 44.06666244], [7.20352934, 44.06668122], [7.20354182, 44.06669624], [7.20357759, 44.06673289], [7.20358395, 44.06673941], [7.20358179, 44.0667435], [7.20351589, 44.06686803], [7.20350378, 44.0669365], [7.20350077, 44.06701689], [7.20352683, 44.06714125], [7.20354118, 44.06720181]]]}
Parking;06153;SUPERSTRUCTURE;2017-06-29;Emplacement réservé;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;05;24922;;26;55;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17406666, 44.15580475], [7.17406627, 44.15579269], [7.17406092, 44.15570627], [7.1740547, 44.15566081], [7.17404998, 44.1556426], [7.17404001, 44.1555972], [7.17404398, 44.15552521], [7.17407936, 44.15542057], [7.17431414, 44.15542965], [7.17431542, 44.15545727], [7.17432008, 44.15553263], [7.17434615, 44.15553136], [7.17438415, 44.15553046], [7.17440845, 44.1555307], [7.17448454, 44.15553204], [7.17459351, 44.15552933], [7.17471881, 44.15552735], [7.17476125, 44.15552393], [7.17479352, 44.15552342], [7.17483477, 44.15552429], [7.17486774, 44.15552483], [7.1749142, 44.1555182], [7.17495996, 44.15551231], [7.17501381, 44.15551251], [7.17507183, 44.15551327], [7.17509324, 44.15557627], [7.17512565, 44.15557269], [7.17537694, 44.15549299], [7.17561983, 44.1554165], [7.17579843, 44.15533407], [7.17616628, 44.15531915], [7.17589459, 44.15515879], [7.17582858, 44.155155], [7.17566578, 44.15515264], [7.17549539, 44.15515265], [7.17541425, 44.15516096], [7.17538036, 44.15516658], [7.17527824, 44.15518066], [7.17502721, 44.15521627], [7.17498124, 44.15522109], [7.17492187, 44.15522236], [7.17460746, 44.15521829], [7.17430117, 44.15523438], [7.17399615, 44.15522356], [7.1738207, 44.15521771], [7.17368393, 44.15521325], [7.17369756, 44.15542628], [7.17370651, 44.15551914], [7.17368315, 44.15578051], [7.17368083, 44.15579826], [7.17374375, 44.155801], [7.17374515, 44.15579789], [7.17376917, 44.15579084], [7.17385629, 44.1557667], [7.1738718, 44.15576314], [7.1739215, 44.15584155], [7.17396356, 44.15584653], [7.1739617, 44.15581956], [7.17406666, 44.15580475]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels mouvements de terrain : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.18811143, 44.07351317], [7.18919688, 44.07346185], [7.19034337, 44.07367529], [7.1912248, 44.07390171], [7.19173708, 44.07407202], [7.19225269, 44.07415981], [7.19233977, 44.07401809], [7.19267488, 44.07368541], [7.19295548, 44.07336686], [7.19320183, 44.07317715], [7.19344041, 44.07313827], [7.19362043, 44.07305564], [7.19352347, 44.07295572], [7.19332202, 44.07280881], [7.19320757, 44.07269071], [7.19317432, 44.07265744], [7.19311226, 44.07259282], [7.19306536, 44.07250858], [7.19304621, 44.07247364], [7.19301469, 44.07241504], [7.1931272, 44.07228246], [7.19317368, 44.07222811], [7.19324819, 44.07214011], [7.19331058, 44.07206728], [7.19341086, 44.0719499], [7.19349393, 44.0718301], [7.19361254, 44.0716601], [7.19370285, 44.07153345], [7.19386856, 44.07131706], [7.19378506, 44.07110542], [7.19368933, 44.07054652], [7.19273938, 44.06949537], [7.1911845, 44.06827822], [7.18986484, 44.06836271], [7.18916815, 44.06850986], [7.18870658, 44.06830546], [7.18694076, 44.06792579], [7.18590326, 44.06764683], [7.1848935, 44.06774759], [7.18363391, 44.06815], [7.1823368, 44.06831385], [7.18177559, 44.068388], [7.18391327, 44.06920182], [7.18483224, 44.06977333], [7.18582446, 44.07038873], [7.18637648, 44.07095585], [7.18695565, 44.07188243], [7.18754526, 44.07280316], [7.18811143, 44.07351317]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels mouvements de terrain : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.20919907, 44.07349015], [7.20930634, 44.07399733], [7.20995691, 44.07407293], [7.21051616, 44.07395957], [7.21140263, 44.07389759], [7.21233346, 44.07390624], [7.2130433, 44.07393296], [7.21271866, 44.07358213], [7.21239997, 44.07307414], [7.21186794, 44.072981], [7.2111881, 44.07310325], [7.21077924, 44.07303296], [7.2105624, 44.07289203], [7.21046551, 44.07268855], [7.2103566, 44.0724964], [7.21021459, 44.07227256], [7.210056, 44.07203782], [7.20998181, 44.0718805], [7.20983602, 44.07182928], [7.20971678, 44.07192449], [7.20983395, 44.0722292], [7.20993123, 44.07247796], [7.21009761, 44.07277131], [7.21019668, 44.07299889], [7.20993013, 44.07316079], [7.20958499, 44.07319531], [7.20957799, 44.07302304], [7.2094976, 44.0727495], [7.20938925, 44.07241916], [7.20937986, 44.07211487], [7.20926834, 44.07209778], [7.20914923, 44.07210304], [7.20918604, 44.0723403], [7.20927374, 44.07268879], [7.20929268, 44.07299315], [7.20935316, 44.07322014], [7.20919907, 44.07349015]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;22671;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17517262, 44.15578929], [7.17513769, 44.15579441], [7.17514742, 44.15582622], [7.17515067, 44.15583637], [7.1751847, 44.15583102], [7.17517262, 44.15578929]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels mouvements de terrain : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.14519832, 44.06544095], [7.1454582, 44.0654404], [7.14569295, 44.06542469], [7.14578933, 44.06539998], [7.14592042, 44.0652975], [7.14596329, 44.06519225], [7.14589248, 44.06502074], [7.14579469, 44.06487136], [7.14544432, 44.06475137], [7.14528624, 44.06472997], [7.14504622, 44.06464795], [7.14461949, 44.06454448], [7.14444046, 44.06448845], [7.14412608, 44.06433241], [7.14364185, 44.06410981], [7.14334696, 44.0639143], [7.14316195, 44.06379444], [7.14274539, 44.06374057], [7.14238177, 44.06374217], [7.14204731, 44.06374134], [7.14147571, 44.06371447], [7.14110092, 44.0637515], [7.14108191, 44.06380578], [7.14098797, 44.06387233], [7.14094099, 44.0639056], [7.14084447, 44.06404288], [7.14096886, 44.06399221], [7.14126126, 44.06400508], [7.14154698, 44.06401886], [7.14232958, 44.06410723], [7.14286914, 44.06423922], [7.14337627, 44.06435987], [7.1439055, 44.0645363], [7.14426889, 44.06470468], [7.14452905, 44.06479894], [7.14466551, 44.06495404], [7.14468451, 44.06510537], [7.14449304, 44.06539731], [7.14402877, 44.06582708], [7.14318495, 44.06640047], [7.14338849, 44.06670726], [7.14401211, 44.0672234], [7.14489061, 44.06763288], [7.14484931, 44.06734828], [7.14500572, 44.067062], [7.14530705, 44.06704449], [7.1456019, 44.06705561], [7.14569047, 44.06706608], [7.14561301, 44.06697641], [7.14555274, 44.06690674], [7.14519014, 44.06626016], [7.14511088, 44.06579948], [7.14519832, 44.06544095]]]}
Elargissement à 5 m chemin de St Bernard;06153;VOIRIE;2017-06-29;Emplacement réservé;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;05;24482;;7;55;PLU de Valdeblore;2008-02-16;{"type": "MultiPolygon", "coordinates": [[[[7.17676038, 44.06689749], [7.17702541, 44.06684606], [7.17738923, 44.06683594], [7.17755294, 44.06682309], [7.17769673, 44.06677051], [7.17780954, 44.06674078], [7.17798353, 44.06671317], [7.17825503, 44.06667524], [7.17847728, 44.06663428], [7.17858118, 44.06662561], [7.17871507, 44.06663529], [7.17852754, 44.06658507], [7.17841069, 44.06659771], [7.17836539, 44.06660557], [7.17831159, 44.06661682], [7.17813706, 44.06664529], [7.17805143, 44.06665712], [7.17790164, 44.06668042], [7.17781883, 44.06669151], [7.17775548, 44.06670376], [7.17769943, 44.06672176], [7.17755422, 44.06677002], [7.17752334, 44.0667767], [7.17738059, 44.06678693], [7.1772334, 44.06679282], [7.17706899, 44.06679756], [7.17701009, 44.06680062], [7.17694604, 44.06681352], [7.17679129, 44.06684079], [7.17672816, 44.06685429], [7.17665338, 44.06687769], [7.17663595, 44.06687863], [7.17642258, 44.06683792], [7.17619423, 44.0667922], [7.17603581, 44.0667558], [7.17596497, 44.0667512], [7.17589644, 44.0667457], [7.17574297, 44.0667393], [7.17565462, 44.06674132], [7.17565591, 44.06674875], [7.17565189, 44.06677721], [7.17602948, 44.06679934], [7.17649005, 44.06689666], [7.17658131, 44.06691517], [7.17665727, 44.06692704], [7.1766937, 44.06691994], [7.17676038, 44.06689749]]], [[[7.180718, 44.06622287], [7.18075273, 44.06622091], [7.18084605, 44.06622014], [7.18094223, 44.06621583], [7.18105155, 44.06621337], [7.18111, 44.06621095], [7.18122824, 44.06620067], [7.18140549, 44.06617181], [7.18159692, 44.06614187], [7.18169538, 44.0661227], [7.18180372, 44.0661036], [7.18188925, 44.06609375], [7.18205436, 44.06607824], [7.18209196, 44.0660677], [7.18220477, 44.06604473], [7.18218677, 44.06601971], [7.18188948, 44.06604509], [7.18169133, 44.06607469], [7.18166071, 44.06607926], [7.18130062, 44.06614011], [7.1811193, 44.06616211], [7.18065062, 44.06618567], [7.18045874, 44.06620619], [7.18035567, 44.06622614], [7.18026893, 44.06625488], [7.18004615, 44.06635286], [7.17996591, 44.06636398], [7.18000919, 44.06640273], [7.18001341, 44.06640526], [7.18004303, 44.06640179], [7.18008289, 44.06638963], [7.18014766, 44.06636435], [7.18029819, 44.06629677], [7.18036148, 44.06627525], [7.18041054, 44.06626409], [7.18044672, 44.06625811], [7.18051346, 44.06624781], [7.18062289, 44.0662366], [7.180718, 44.06622287]]], [[[7.17928198, 44.06663581], [7.17936761, 44.06658486], [7.1794161, 44.06655399], [7.17951311, 44.0664963], [7.17953731, 44.06648375], [7.17956299, 44.06647601], [7.17961175, 44.06646594], [7.17971516, 44.06644433], [7.17975488, 44.06643884], [7.17987513, 44.06642524], [7.1799332, 44.06641761], [7.1798873, 44.06637313], [7.17974858, 44.06639394], [7.17958976, 44.06641979], [7.17951152, 44.06643973], [7.17942732, 44.06648533], [7.17922862, 44.06660875], [7.17918281, 44.06660768], [7.17906737, 44.06658384], [7.17903748, 44.06658602], [7.17898679, 44.06658974], [7.17890991, 44.06659267], [7.17879819, 44.06658376], [7.17863057, 44.06656036], [7.1787371, 44.06658863], [7.17875653, 44.06661262], [7.17877755, 44.06664345], [7.17897046, 44.06664182], [7.17900979, 44.06663314], [7.17906047, 44.0666322], [7.17918723, 44.0666562], [7.17921978, 44.06665694], [7.17924712, 44.06665129], [7.17928198, 44.06663581]]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels phénomènes torrentiels : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.1742199, 44.15839774], [7.17415777, 44.15810644], [7.17402493, 44.1577686], [7.17389119, 44.15748624], [7.17375558, 44.15728761], [7.17358718, 44.15707619], [7.1734645, 44.15689239], [7.17337656, 44.15685864], [7.17327296, 44.15688454], [7.17320584, 44.15691686], [7.17315102, 44.15695784], [7.17309352, 44.15702994], [7.17300982, 44.15717153], [7.17297789, 44.15725576], [7.17295444, 44.15739738], [7.17300412, 44.15768022], [7.17335938, 44.1585252], [7.17347192, 44.15842914], [7.17338954, 44.15817978], [7.17327729, 44.15789736], [7.17317088, 44.15767453], [7.17314019, 44.15746336], [7.17316682, 44.15731021], [7.17322476, 44.15713999], [7.17327873, 44.15704638], [7.17331855, 44.15701338], [7.17334994, 44.15701179], [7.17340876, 44.15708523], [7.17353658, 44.15730696], [7.17364522, 44.15748599], [7.17378015, 44.15775002], [7.17393733, 44.15816605], [7.1740396, 44.158393], [7.1742199, 44.15839774]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;23555;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17362542, 44.15604094], [7.17368734, 44.15605039], [7.17369889, 44.15603048], [7.17373291, 44.15597033], [7.17366582, 44.15595522], [7.17362542, 44.15604094]]]}
;06153;ZONE ROUGE;2017-06-29;Plan de prévention des risques naturels phénomènes avalancheux : zone verte (risque fort);http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;ROUGE;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.22072671, 44.07081278], [7.22094692, 44.07074759], [7.22112237, 44.07067963], [7.22132018, 44.07058181], [7.22172372, 44.07049947], [7.22216625, 44.07044783], [7.22213845, 44.07034133], [7.22210624, 44.07016045], [7.22202933, 44.06997422], [7.22166344, 44.06944404], [7.22156164, 44.0692481], [7.22169642, 44.06896405], [7.22189986, 44.06889396], [7.22233171, 44.0688489], [7.22234343, 44.06906038], [7.22228928, 44.06943497], [7.22238156, 44.06983178], [7.22248417, 44.07008939], [7.22254539, 44.07025246], [7.22254298, 44.07035516], [7.22280326, 44.0702321], [7.22337054, 44.0700235], [7.22437818, 44.06966448], [7.22467943, 44.06960357], [7.22547175, 44.06927856], [7.22643836, 44.06859328], [7.22668921, 44.06808449], [7.22686, 44.06752193], [7.22677228, 44.06722022], [7.2266143, 44.06701161], [7.22626277, 44.06677782], [7.22592033, 44.06652927], [7.22532619, 44.0661459], [7.22417636, 44.06568273], [7.22350014, 44.0657014], [7.22315646, 44.06621971], [7.22312777, 44.06659618], [7.22397666, 44.0675318], [7.22366208, 44.06796863], [7.2231413, 44.06817185], [7.22247823, 44.06841954], [7.22158231, 44.06862515], [7.22054508, 44.0690951], [7.22006686, 44.06941224], [7.21970466, 44.06933768], [7.21939523, 44.06900202], [7.21929234, 44.06827181], [7.21980679, 44.06796643], [7.22023384, 44.0677286], [7.22053419, 44.0674449], [7.22080861, 44.06705879], [7.2208747, 44.06674529], [7.22086689, 44.0661387], [7.22086203, 44.06584161], [7.22015341, 44.06565298], [7.21945671, 44.06570654], [7.21866807, 44.06610292], [7.21804945, 44.06732925], [7.21776541, 44.06817539], [7.21794072, 44.06919511], [7.21831131, 44.0699855], [7.218799, 44.07041996], [7.21990675, 44.07075389], [7.22072671, 44.07081278]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;25365;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17276007, 44.15623866], [7.17277143, 44.15617856], [7.17264839, 44.15616795], [7.17263637, 44.15622849], [7.17276007, 44.15623866]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels mouvements de terrain : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.18041099, 44.06967637], [7.18044973, 44.06922348], [7.17976382, 44.0683929], [7.1794886, 44.06772334], [7.17887732, 44.06777032], [7.17795061, 44.06775895], [7.17747608, 44.06796146], [7.17703479, 44.06823549], [7.17678079, 44.06864669], [7.17689161, 44.06896629], [7.17790984, 44.06908062], [7.17882649, 44.06919611], [7.17944653, 44.06929048], [7.17992437, 44.06944707], [7.18041099, 44.06967637]]]}
;06153;;2017-06-29;Zone ad aedificandum;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;11;23554;;Aedificand;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17305083, 44.15607914], [7.17315714, 44.15609302], [7.17318115, 44.1560246], [7.17306837, 44.1560078], [7.17305083, 44.15607914]]]}
;06153;Servitude d'Utilité Publique AC1;2017-06-29;Eléments de protection;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;07;22201;;PROTEC;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.17003169, 44.06964214], [7.17035783, 44.06935229], [7.17042267, 44.06929385], [7.17042486, 44.06926916], [7.17041222, 44.06923828], [7.17038214, 44.06922365], [7.17034543, 44.06921739], [7.17017989, 44.06924073], [7.16997883, 44.06962883], [7.17003169, 44.06964214]]]}
;06153;ZONE BLEUE;2017-06-29;Plan de prévention des risques naturels mouvements de terrain : aléas modérés;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;02;;;BLEU;;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.22476266, 44.06461686], [7.22411592, 44.06490388], [7.22437338, 44.06502628], [7.22454669, 44.06507228], [7.22482708, 44.06522985], [7.22549656, 44.06559377], [7.22597972, 44.06585727], [7.22645142, 44.06647835], [7.22667601, 44.06669272], [7.22675215, 44.06744219], [7.22668014, 44.06817739], [7.22651242, 44.06857694], [7.22609332, 44.0689331], [7.22559817, 44.06925788], [7.22516896, 44.06949051], [7.22458214, 44.06963547], [7.22394622, 44.06978966], [7.22292626, 44.07018231], [7.22233233, 44.07047284], [7.22164358, 44.07073218], [7.22122527, 44.07088894], [7.22082425, 44.07105765], [7.22085449, 44.0711713], [7.22304571, 44.07066461], [7.22372967, 44.07043653], [7.22451096, 44.07031408], [7.2253105, 44.07010263], [7.22653808, 44.0696757], [7.22735522, 44.06937397], [7.22816655, 44.0689466], [7.22843799, 44.06872084], [7.22865496, 44.06842542], [7.22860202, 44.06817768], [7.22843859, 44.06778169], [7.22822711, 44.06720897], [7.22805394, 44.06667089], [7.22773768, 44.06616745], [7.22678617, 44.06548412], [7.2264151, 44.06532962], [7.22587868, 44.06503219], [7.225278, 44.06463892], [7.22476266, 44.06461686]]]}
Elargissement à 5 m chemin des traverses;06153;VOIRIE;2017-06-29;Emplacement réservé;http://www.nicecotedazur.org/habitat-urbanisme/les-documents-d-urbanisme-en-vigueur/valdeblore-plu;00000615320170629;05;23544;;16;55;PLU de Valdeblore;2008-02-16;{"type": "Polygon", "coordinates": [[[7.1981185, 44.06499865], [7.198302, 44.06497089], [7.19848944, 44.06497334], [7.198521, 44.06497375], [7.19861329, 44.06497496], [7.1986542, 44.06496298], [7.19867804, 44.06495747], [7.19870857, 44.06495351], [7.19879468, 44.0649163], [7.19886664, 44.06486456], [7.19893406, 44.06478663], [7.19899184, 44.06473732], [7.19910699, 44.06465097], [7.19921831, 44.06458359], [7.19931867, 44.06454489], [7.19948275, 44.06450187], [7.19953702, 44.06448939], [7.19953263, 44.0644815], [7.19951495, 44.06444856], [7.19948239, 44.0644545], [7.19933072, 44.06449105], [7.19924893, 44.06451429], [7.19916034, 44.06455194], [7.19909806, 44.06458876], [7.19902471, 44.06463979], [7.19894682, 44.06470065], [7.19890108, 44.06473629], [7.19885976, 44.064776], [7.19880161, 44.06484168], [7.19874472, 44.06487677], [7.19862953, 44.06492679], [7.19861114, 44.06493336], [7.19856346, 44.06493104], [7.19848883, 44.06492922], [7.1984515, 44.06492744], [7.198429, 44.06492638], [7.19834669, 44.06492728], [7.19823901, 44.06493664], [7.19817295, 44.06494603], [7.19809127, 44.06496214], [7.19795709, 44.06499694], [7.19782256, 44.06503211], [7.19758451, 44.06507712], [7.19756607, 44.06508033], [7.19722106, 44.06514036], [7.19707915, 44.06516356], [7.19693384, 44.0651932], [7.19672919, 44.0652335], [7.19664795, 44.06524707], [7.196532, 44.06526297], [7.19649962, 44.06526808], [7.19631434, 44.06529132], [7.19630439, 44.06529882], [7.19623776, 44.06535627], [7.19620496, 44.06539295], [7.19619046, 44.06541658], [7.19614748, 44.0655016], [7.19610915, 44.06557679], [7.19616438, 44.06557231], [7.19623776, 44.06556636], [7.19621686, 44.06555761], [7.19621976, 44.06550762], [7.19625065, 44.06543493], [7.1963062, 44.06537144], [7.19634007, 44.0653436], [7.19639643, 44.0653369], [7.19665323, 44.06529314], [7.1968174, 44.06526895], [7.1972201, 44.06518381], [7.19760342, 44.06511919], [7.19785075, 44.06507108], [7.1981185, 44.06499865]]]}
