FID,id,nom_dept,nom_com,insee_com,nom_station,station_ue,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_reglementaire,y_reglementaire,x_wgs84,y_wgs84,epsg_reg,geom
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2534,462,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NOX as NO2,9,44.09999847,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2533,463,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NOX as NO2,9,44.09999847,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2532,464,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NOX as NO2,9,50.79999924,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2531,465,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NOX as NO2,9,56.09999847,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2530,466,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NO2,8,20.29999924,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-252f,467,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NO2,8,24.29999924,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-252e,468,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NO2,8,24.70000076,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-252d,469,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NO2,8,26.89999962,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-252c,470,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NO2,8,27.79999924,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-252b,471,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,PM2.5,6001,8.19999981,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-252a,472,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,PM2.5,6001,9.69999981,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2529,473,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,PM2.5,6001,11,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2528,474,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,PM2.5,6001,10.5,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2527,475,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,PM2.5,6001,10.39999962,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2526,476,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,PM10,5,14.89999962,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2525,477,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,PM10,5,15.10000038,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2524,478,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,PM10,5,15.39999962,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2523,479,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,PM10,5,16.5,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2522,480,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,PM10,5,16.89999962,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2521,481,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NO,38,10.19999981,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2520,482,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NO,38,12.89999962,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-251f,483,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NO,38,12.69999981,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-251e,484,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NO,38,15.80000019,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-251d,485,SAONE-ET-LOIRE,Chalon-sur-Saône,71076,Chalon Centre Ville,FR32001,Urbaine,Trafic,NO,38,18.70000076,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,840924.3125,6633001.5,4.84732199,46.78231049,2154,POINT (840924.3064506579 6633001.628412245)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-251c,486,DOUBS,Baume-les-Dames,25047,Baume-les-Dames,FR82070,Urbaine,,PM2.5,6001,9.5,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,953556.75,6699945.5,6.35972214,47.35128784,2154,POINT (953556.7546300942 6699945.631596253)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-251b,487,DOUBS,Baume-les-Dames,25047,Baume-les-Dames,FR82070,Urbaine,,PM2.5,6001,9.5,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,953556.75,6699945.5,6.35972214,47.35128784,2154,POINT (953556.7546300942 6699945.631596253)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-251a,488,DOUBS,Baume-les-Dames,25047,Baume-les-Dames,FR82070,Urbaine,,PM2.5,6001,10.10000038,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,953556.75,6699945.5,6.35972214,47.35128784,2154,POINT (953556.7546300942 6699945.631596253)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2519,489,DOUBS,Baume-les-Dames,25047,Baume-les-Dames,FR82070,Urbaine,,PM2.5,6001,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,953556.75,6699945.5,6.35972214,47.35128784,2154,POINT (953556.7546300942 6699945.631596253)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2518,490,DOUBS,Baume-les-Dames,25047,Baume-les-Dames,FR82070,Urbaine,,PM2.5,6001,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,953556.75,6699945.5,6.35972214,47.35128784,2154,POINT (953556.7546300942 6699945.631596253)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2517,491,DOUBS,Baume-les-Dames,25047,Baume-les-Dames,FR82070,Urbaine,,PM10,5,15.69999981,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,953556.75,6699945.5,6.35972214,47.35128784,2154,POINT (953556.7546300942 6699945.631596253)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2516,492,DOUBS,Baume-les-Dames,25047,Baume-les-Dames,FR82070,Urbaine,,PM10,5,16.39999962,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,953556.75,6699945.5,6.35972214,47.35128784,2154,POINT (953556.7546300942 6699945.631596253)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2515,493,DOUBS,Baume-les-Dames,25047,Baume-les-Dames,FR82070,Urbaine,,PM10,5,16.29999924,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,953556.75,6699945.5,6.35972214,47.35128784,2154,POINT (953556.7546300942 6699945.631596253)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2514,494,DOUBS,Baume-les-Dames,25047,Baume-les-Dames,FR82070,Urbaine,,PM10,5,,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,953556.75,6699945.5,6.35972214,47.35128784,2154,POINT (953556.7546300942 6699945.631596253)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2513,495,DOUBS,Baume-les-Dames,25047,Baume-les-Dames,FR82070,Urbaine,,PM10,5,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,953556.75,6699945.5,6.35972214,47.35128784,2154,POINT (953556.7546300942 6699945.631596253)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2512,496,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NOX as NO2,9,12.19999981,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2511,497,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NOX as NO2,9,15.60000038,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2510,498,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NOX as NO2,9,17.89999962,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-250f,499,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NOX as NO2,9,17,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-250e,500,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NOX as NO2,9,20.5,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-250d,501,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NO2,8,8.60000038,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-250c,502,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NO2,8,10.60000038,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-250b,503,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NO2,8,12.5,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-250a,504,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NO2,8,11.30000019,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2509,505,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NO2,8,12.69999981,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2508,506,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,O3,7,56.20000076,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2507,507,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,O3,7,54.79999924,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2506,508,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,O3,7,58.79999924,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2505,509,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,O3,7,50.70000076,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2504,510,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,O3,7,46,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2503,511,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,PM10,5,12.69999981,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2502,512,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,PM10,5,14.69999981,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2501,513,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,PM10,5,16.10000038,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-2500,514,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,PM10,5,14.60000038,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-24ff,515,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,PM10,5,,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-24fe,516,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NO,38,2.29999995,µg/m3,annuelle,2020-01-01T00:00:00,2020-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-24fd,517,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NO,38,3.29999995,µg/m3,annuelle,2019-01-01T00:00:00,2019-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-24fc,518,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NO,38,3.5,µg/m3,annuelle,2018-01-01T00:00:00,2018-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-24fb,519,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NO,38,3.70000005,µg/m3,annuelle,2017-01-01T00:00:00,2017-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
mes_bfc_annuelle_poll_princ.fid--701b5092_17777c75dbd_-24fa,520,YONNE,Sens,89387,Station SENS,FR26016,Urbaine,De fond,NO,38,5.0999999,µg/m3,annuelle,2016-01-01T00:00:00,2016-12-31T23:59:00,true,720602.625,6788934,3.27729988,48.20043564,2154,POINT (720602.6547708993 6788934.197387114)
