idENT_NCA;NOM;SOUS_TYPE;DIFFUSION;CODE_INSEE;CODE_EQUIP;TYPE;ADR_NCA;geometry
06088SR00690A;MAIRIE ANNEXE SAINT-ROMAN DE BELLET;MAIRIE;1;06088;A;SERVICE PUBLIC;06088SR00690;{"type": "Point", "coordinates": [7.21622645, 43.74609362]}
06088AS083655A;MAIRIE ANNEXE CAUCADE;MAIRIE;1;06088;A;SERVICE PUBLIC;06088AS083655;{"type": "Point", "coordinates": [7.21996421, 43.67806933]}
06027AA015899A;MAIRIE ANNEXE DU VAL FLEURI;MAIRIE;1;06027;A;SERVICE PUBLIC;06027AA015899;{"type": "Point", "coordinates": [7.1653052, 43.66921633]}
06088AP01876A0;GROUPE SCOLAIRE PAPON;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AP01876;{"type": "Point", "coordinates": [7.28131112, 43.70138551]}
06088SP10450A;JARDIN DE LA PLACE DU PIN;JARDIN;1;06088;A;ENVIRONNEMENT;06088SP10450;{"type": "Point", "coordinates": [7.2831032, 43.70078383]}
06088SM14160A;JARDIN JEAN MORENO;JARDIN;1;06088;A;ENVIRONNEMENT;06088SM14160;{"type": "Point", "coordinates": [7.26386741, 43.6986903]}
06088SR05280A;SQUARE ROGER SIMON;JARDIN;1;06088;A;ENVIRONNEMENT;06088SR05280;{"type": "Point", "coordinates": [7.22962202, 43.67976202]}
06088AR00723A;MATERNELLE VAL D'ARIANE;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AR00723;{"type": "Point", "coordinates": [7.29808935, 43.73803111]}
06088AS0836114B;MATERNELLE II CAUCADE;ECOLE PRIMAIRE;1;06088;B;EDUCATION;06088AS0836114;{"type": "Point", "coordinates": [7.2120489, 43.67861919]}
06075AA0018197A;MAIRIE ANNEXE DE LEVENS PLAN DU VAR;MAIRIE;1;06075;A;SERVICE PUBLIC;06075AA0018197;{"type": "Point", "coordinates": [7.19710533, 43.85841609]}
06088AU001117A;VILLA BETHANIE;EHPAD;1;06088;A;SOCIAL;06088AU001117;{"type": "Point", "coordinates": [7.29309591, 43.69798025]}
06088AO013251A;ANCIENS COMBATTANTS;EHPAD;1;06088;A;SOCIAL;06088AO013251;{"type": "Point", "coordinates": [7.29597907, 43.71374119]}
06123AA0210320A;GROUPE SCOLAIRE CASTILLON;ECOLE PRIMAIRE;1;06123;A0;EDUCATION;06123AA0210320;{"type": "Point", "coordinates": [7.18174375, 43.68673972]}
06088BA15700A;JARDIN RUE AUGUSTE PEGURIER;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA15700;{"type": "Point", "coordinates": [7.21914086, 43.67099852]}
06088BA04000A;SQUARE CHANOINE ROBERT HENRI BARBE;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA04000;{"type": "Point", "coordinates": [7.24688776, 43.72712686]}
06088SG03520B;SQUARE GENERAL FERRIE;JARDIN;1;06088;B;ENVIRONNEMENT;06088SG03520;{"type": "Point", "coordinates": [7.24529135, 43.69114708]}
06088AV03030A;JARDIN MARECHAL JUIN;JARDIN;1;06088;A;ENVIRONNEMENT;06088AV03030;{"type": "Point", "coordinates": [7.27899714, 43.70213321]}
06088SG02202B;JARDIN DE LA PLACE GARIBALDI;JARDIN;1;06088;B;ENVIRONNEMENT;06088SG02202;{"type": "Point", "coordinates": [7.27986761, 43.7012623]}
06088BA00070A;PLACETTE JACQUES TOJA;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA00070;{"type": "Point", "coordinates": [7.27865398, 43.70047796]}
06088BA06240A;JARDIN GIOFFREDO - ESPACE PERE AMBROISE STEVE;JARDIN;1;06088;B;ENVIRONNEMENT;06088BA06240;{"type": "Point", "coordinates": [7.27579438, 43.70079413]}
06159AA003681B;MATERNELLE LES MAGNOLIAS;ECOLE PRIMAIRE;1;06159;B;EDUCATION;06159AA003681;{"type": "Point", "coordinates": [7.31117871, 43.70509617]}
06088AP03855A;MATERNELLE SAINT SYLVESTRE;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AP03855;{"type": "Point", "coordinates": [7.24584406, 43.72541768]}
06088BA0244189A;MATERNELLE RIGHI;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088BA0244189;{"type": "Point", "coordinates": [7.25040828, 43.71560705]}
06123AA0055990A;MATERNELLE DJIBOUTI;ECOLE PRIMAIRE;1;06123;A;EDUCATION;06123AA0055990;{"type": "Point", "coordinates": [7.19086819, 43.67106993]}
06088AJ013229A;LYCEE GUILLAUME APOLLINAIRE;LYCEE;1;06088;A;EDUCATION;06088AJ013229;{"type": "Point", "coordinates": [7.28201594, 43.71521903]}
06088AB006615A;LYCEE D'ENSEIGNEMENT PROFESSIONNEL LES PALMIERS;LYCEE;1;06088;A;EDUCATION;06088AB006615;{"type": "Point", "coordinates": [7.29118985, 43.69838961]}
06088BA1644236A;LYCEE LA PROVIDENCE;LYCEE;1;06088;A;EDUCATION;06088BA1644236;{"type": "Point", "coordinates": [7.19992975, 43.68146359]}
06088AM0594163A;LYCEE HOTELIER PAUL AUGIER;LYCEE;1;06088;A;EDUCATION;06088AM0594163;{"type": "Point", "coordinates": [7.21224543, 43.6682922]}
06088BA03560A;JARDIN HENRI LENTULO;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA03560;{"type": "Point", "coordinates": [7.28483831, 43.72326651]}
06088SD04620B;JARDIN PLACE DOCTEUR CHARLES PASCHETTA;JARDIN;1;06088;B;ENVIRONNEMENT;06088SD04620;{"type": "Point", "coordinates": [7.28122254, 43.71711925]}
06088SG03630A;JARDIN DE LA PLACE GENERAL GOIRAN;JARDIN;1;06088;A;ENVIRONNEMENT;06088SG03630;{"type": "Point", "coordinates": [7.2496673, 43.72501324]}
06088SA03420B;SQUARE ALPHONSE DAUDET;JARDIN;1;06088;B;ENVIRONNEMENT;06088SA03420;{"type": "Point", "coordinates": [7.25206405, 43.70781835]}
06088ST01430A;JARDIN THEODORE DE BANVILLE;JARDIN;1;06088;A;ENVIRONNEMENT;06088ST01430;{"type": "Point", "coordinates": [7.29418218, 43.69044255]}
06123AA003231;GROUPE SCOLAIRE DE LA GARE;ECOLE PRIMAIRE;1;06123;A0;EDUCATION;06123AA003231;{"type": "Point", "coordinates": [7.19296597, 43.66404953]}
06088AV007733A;CENTRE ANTOINE LACASSAGNE;HOPITAL;1;06088;A;SANTE;06088AV007733;{"type": "Point", "coordinates": [7.28078498, 43.72457574]}
06088AH02314B;CENTRE DE LUTTE CONTRE LA TUBERCULOSE;HOPITAL;1;06088;B;SANTE;06088AH02314;{"type": "Point", "coordinates": [7.27537365, 43.70305708]}
06027AA03580A;PLAGE DE LA GOUGOULINE;PLAGE;1;06027;A;TOURISME;06027AA03580;{"type": "Point", "coordinates": [7.17332044, 43.65612077]}
06059AA0018925A;CIMETIERE COL D'EZE;FUNERAIRE;1;06059;A;SERVICE PUBLIC;06059AA0018925;{"type": "Point", "coordinates": [7.35234214, 43.7333958]}
06060AA00840A;CIMETIERE;FUNERAIRE;1;06060;A;SERVICE PUBLIC;06060AA00840;{"type": "Point", "coordinates": [7.28018091, 43.74916917]}
06088AV04072A0;ECOLE OR TORAH;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AV04072;{"type": "Point", "coordinates": [7.27335514, 43.70987267]}
06088AS0836290A;ELEMENTAIRE JULES VERNE;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AS0836290;{"type": "Point", "coordinates": [7.20130557, 43.6910276]}
06088AM0044282A;ELEMENTAIRE MADELEINE SUPERIEURE;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AM0044282;{"type": "Point", "coordinates": [7.22988882, 43.70910534]}
06088AL05286A;ELEMENTAIRE I BISCHOFFSHEIM;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AL05286;{"type": "Point", "coordinates": [7.29283833, 43.70603367]}
06065AA01059A;ELEMENTAIRE MARCEL PAGNOL;ECOLE PRIMAIRE;1;06065;A;EDUCATION;06065AA01059;{"type": "Point", "coordinates": [7.15166263, 43.72198653]}
06027AA03200A;ELEMENTAIRE DAUDET I ET II;ECOLE PRIMAIRE;1;06027;A;EDUCATION;06027AA03200;{"type": "Point", "coordinates": [7.14723853, 43.6637018]}
06065AA00100A;ELEMENTAIRE DU DOMAINE DE L'ETOILE;ECOLE PRIMAIRE;1;06065;A;EDUCATION;06065AA00100;{"type": "Point", "coordinates": [7.16468239, 43.69921962]}
06088AM13422A;ELEMENTAIRE I ARENES DE CIMIEZ;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AM13422;{"type": "Point", "coordinates": [7.27533555, 43.71844917]}
06088AP09906A;ELEMENTAIRE RISSO;ECOLE PRIMAIRE;1;06088;A;EDUCATION;06088AP09906;{"type": "Point", "coordinates": [7.28475101, 43.70753278]}
06088BA0244189B;ELEMENTAIRE RIGHI;ECOLE PRIMAIRE;1;06088;B;EDUCATION;06088BA0244189;{"type": "Point", "coordinates": [7.25026043, 43.7156437]}
06088AA116065B;ELEMENTAIRE II NICE FLORE;ECOLE PRIMAIRE;1;06088;B;EDUCATION;06088AA116065;{"type": "Point", "coordinates": [7.21846267, 43.67053403]}
06157AA0116311A;CLOS BOULISTE DE LA COMQUE;CLOS BOULISTE / BOULODROME;1;06157;A;SPORTS ET LOISIRS;06157AA0116311;{"type": "Point", "coordinates": [7.10332641, 43.72216801]}
06088AC108910A;COLLEGE ROLAND GARROS;COLLEGE;1;06088;A;EDUCATION;06088AC108910;{"type": "Point", "coordinates": [7.27088186, 43.70744001]}
06088AP09908A;COLLEGE ANTOINE RISSO;COLLEGE;1;06088;A;EDUCATION;06088AP09908;{"type": "Point", "coordinates": [7.28534345, 43.70722837]}
06114AA000333A;CRECHE INTERCOMMUNALE DE SAINT ANDRE DE LA ROCHE;CRECHE FAMILIALE;1;06114;A;PETITE ENFANCE;06114AA000333;{"type": "Point", "coordinates": [7.28773214, 43.73798738]}
06027AA04120A;CRECHE FAMILIALE LOU RIGAOU;CRECHE FAMILIALE;1;06027;A;PETITE ENFANCE;06027AA04120;{"type": "Point", "coordinates": [7.15279837, 43.66598026]}
06123AA001183A;CRECHE LOU NISTOU;CRECHE FAMILIALE;1;06123;A;PETITE ENFANCE;06123AA001183;{"type": "Point", "coordinates": [7.18278687, 43.68519168]}
06126AA00023A;CRECHE INTERCOMMUNALE;CRECHE FAMILIALE;1;06126;A;PETITE ENFANCE;06126AA00023;{"type": "Point", "coordinates": [7.19085535, 43.82192933]}
06088AC0660155A;ENTENTE SAINT SYLVESTRE NICE NORD;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AC0660155;{"type": "Point", "coordinates": [7.24927425, 43.72482901]}
06027AA10150A;GYMNASE ANDRE MALRAUX;CENTRE ET SALLE DE SPORT;1;06027;A;SPORTS ET LOISIRS;06027AA10150;{"type": "Point", "coordinates": [7.16175571, 43.67370375]}
06088AC162810C;FORUM NICE NORD;CENTRE ET SALLE DE SPORT;1;06088;C;SPORTS ET LOISIRS;06088AC162810;{"type": "Point", "coordinates": [7.25676544, 43.7280981]}
06088AM13421A;ASSOCIATION SPORTIVE PAULIANI;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AM13421;{"type": "Point", "coordinates": [7.27682985, 43.71834924]}
06027AA034418A;SAINTE JULIETTE;EHPAD;1;06027;A;SOCIAL;06027AA034418;{"type": "Point", "coordinates": [7.15226282, 43.65964206]}
06011AA00362A;GARE SNCF;GARE FERROVIAIRE;1;06011;A;TRANSPORT;06011AA00362;{"type": "Point", "coordinates": [7.33159185, 43.70669436]}
06088AM047321A;MSD NICE LYAUTEY;MAISON DE SOLIDARITE DEPARTEMENTALE;1;06088;A;SOCIAL;06088AM047321;{"type": "Point", "coordinates": [7.28272665, 43.71121205]}
06033AA00287A;BRIGADE DE GENDARMERIE TERRITORIALE  DE PROXIMITE - CARROS;GENDARMERIE;1;06033;A;SECURITE;06033AA00287;{"type": "Point", "coordinates": [7.19505776, 43.77186682]}
06088AV003316BISA0;GROUPE SCOLAIRE SAINTE HELENE;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AV003316BIS;{"type": "Point", "coordinates": [7.23335487, 43.6855425]}
06123AA0127284A;LES HEURES CLAIRES;EHPAD;1;06123;A;SOCIAL;06123AA0127284;{"type": "Point", "coordinates": [7.18574711, 43.67442937]}
06157AA023114A;LA VENCOISE;EHPAD;1;06157;A;SOCIAL;06157AA023114;{"type": "Point", "coordinates": [7.11603177, 43.72143936]}
06065AA01052A;LA BRISE DES PINS;EHPAD;1;06065;A;SOCIAL;06065AA01052;{"type": "Point", "coordinates": [7.15318705, 43.72203957]}
06088AS01764A;FOYER SAINT-CHARLES;EHPAD;1;06088;A;SOCIAL;06088AS01764;{"type": "Point", "coordinates": [7.27731409, 43.7043528]}
06088AP137517A0;GROUPE SCOLAIRE PASTEUR;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AP137517;{"type": "Point", "coordinates": [7.28307291, 43.72210528]}
06088AM004457A0;GROUPE SCOLAIRE CHALET DES ROSES;ECOLE PRIMAIRE;1;06088;A0;EDUCATION;06088AM004457;{"type": "Point", "coordinates": [7.24027671, 43.69734241]}
06088AS104512A;PMI SCALIERO;PROTECTION MATERNELLE ET INFANTILE;1;06088;A;SOCIAL;06088AS104512;{"type": "Point", "coordinates": [7.28302386, 43.7030955]}
06088AD002221A;PMI GAMBETTE DABRAY;PROTECTION MATERNELLE ET INFANTILE;1;06088;A;SOCIAL;06088AD002221;{"type": "Point", "coordinates": [7.25675379, 43.70727777]}
06088BA1644155E;PALAIS NIKAIA;SALLE DE SPECTACLE;1;06088;E;CULTURE;06088BA1644155;{"type": "Point", "coordinates": [7.1990116, 43.67851009]}
06151AA00550A;MSD DES VALLEES;MAISON DE SOLIDARITE DEPARTEMENTALE;1;06151;A;SOCIAL;06151AA00550;{"type": "Point", "coordinates": [7.19870185, 43.87052292]}
06088AM044037C;MSD NICE CENTRE;MAISON DE SOLIDARITE DEPARTEMENTALE;1;06088;C;SOCIAL;06088AM044037;{"type": "Point", "coordinates": [7.26719391, 43.70259079]}
06159AA00940B;JARDIN  FRANCOIS BINON;JARDIN;1;06159;B;ENVIRONNEMENT;06159AA00940;{"type": "Point", "coordinates": [7.30854942, 43.70226873]}
06159AA00050A;JARDIN DE NARVICK;JARDIN;1;06159;A;ENVIRONNEMENT;06159AA00050;{"type": "Point", "coordinates": [7.3095479, 43.70063842]}
06088BA15740A;JARDIN ROUTE DE TURIN - PARC A FOURRAGE;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA15740;{"type": "Point", "coordinates": [7.28656413, 43.72598007]}
06088BA15750A;JARDIN VALLON DES FLEURS;JARDIN;1;06088;A;ENVIRONNEMENT;06088BA15750;{"type": "Point", "coordinates": [7.26743604, 43.72905128]}
06122AA005430a;ELEMENTAIRE LA FERRAGE;ECOLE PRIMAIRE;1;06122;A;EDUCATION;06122AA005430;{"type": "Point", "coordinates": [7.14004754, 43.74654211]}
06088AT038510B;POLICE MUNICIPALE;POLICE MUNICIPALE;1;06088;B;SECURITE;06088AT038510;{"type": "Point", "coordinates": [7.26281312, 43.70646461]}
06088SC01068A;MIRABELLE;SOCIAL;1;06088;A;SOCIAL;06088SC01068;{"type": "Point", "coordinates": [7.28615682, 43.70146059]}
06088AP13976B;POINT ECOUTE JEUNE : L'ESCALE;SOCIAL;1;06088;B;SOCIAL;06088AP13976;{"type": "Point", "coordinates": [7.27155288, 43.70259822]}
06088AS012142BISA;ATHANEE SAINT-AUGUSTIN;FUNERAIRE;1;06088;A;SERVICE PUBLIC;06088AS012142BIS;{"type": "Point", "coordinates": [7.22470295, 43.67684594]}
06046AA00630A;NECROPOLE - ANTARES;FUNERAIRE;1;06046;A;SERVICE PUBLIC;06046AA00630;{"type": "Point", "coordinates": [7.21646149, 43.76992404]}
06065AA00920A;POLICE MUNICIPALE;POLICE MUNICIPALE;1;06065;A;SECURITE;06065AA00920;{"type": "Point", "coordinates": [7.15086411, 43.72226167]}
06027AA10560A;POLICE MUNICIPALE;POLICE MUNICIPALE;1;06027;A;SECURITE;06027AA10560;{"type": "Point", "coordinates": [7.15050093, 43.66480887]}
06123AA02650A;P.P ANTENNE ESTIVALE;POLICE MUNICIPALE;1;06123;A;SECURITE;06123AA02650;{"type": "Point", "coordinates": [7.18015501, 43.65611819]}
06033AA00285B;POLICE MUNICPALE;POLICE MUNICIPALE;1;06033;B;SECURITE;06033AA00285;{"type": "Point", "coordinates": [7.19255495, 43.774154]}
06088AM04401B;HOTEL DE POLICE;POLICE NATIONALE;1;06088;B;SECURITE;06088AM04401;{"type": "Point", "coordinates": [7.27264007, 43.70353396]}
06088AE027533A;COMMISSARIAT DE POLICE - ARIANE;POLICE NATIONALE;1;06088;A;SECURITE;06088AE027533;{"type": "Point", "coordinates": [7.30503157, 43.73796424]}
06088AC123230A;GYMNASE THERESE ROMEO;CENTRE ET SALLE DE SPORT;1;06088;A;SPORTS ET LOISIRS;06088AC123230;{"type": "Point", "coordinates": [7.25930504, 43.70840178]}
06088AP017686D;GYMNASE DE L'ECOLE DES ORANGERS;CENTRE ET SALLE DE SPORT;1;06088;D;SPORTS ET LOISIRS;06088AP017686;{"type": "Point", "coordinates": [7.2950727, 43.71540048]}
06123AA0053435A;SALLE DU DR LE PANSE;CENTRE CULTUREL;1;06123;A;CULTURE;06123AA0053435;{"type": "Point", "coordinates": [7.19068567, 43.67569168]}
06123AA0053222E;SALLE GRAPELLI;CENTRE CULTUREL;1;06123;E;CULTURE;06123AA0053222;{"type": "Point", "coordinates": [7.19156829, 43.67592021]}
06147AA00712C;ESPACE CHUBAC;CENTRE CULTUREL;1;06147;C;CULTURE;06147AA00712;{"type": "Point", "coordinates": [7.27607088, 43.78763581]}
06088AS083681A;ANIMANICE SAINTE MARGUERITE;CENTRE DE LOISIRS;1;06088;A;SPORTS ET LOISIRS;06088AS083681;{"type": "Point", "coordinates": [7.21775599, 43.67770258]}
06088AC090219D;ANIMANICE ARIANE DJANGO-REINHARDT;CENTRE DE LOISIRS;1;06088;D;SPORTS ET LOISIRS;06088AC090219;{"type": "Point", "coordinates": [7.3013951, 43.7375929]}
06088BA0244371A;AMICALE OMNISPORTS DE PESSICART SUPERIEUR;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088BA0244371;{"type": "Point", "coordinates": [7.23912539, 43.72374105]}
06088AM11881A;UNION NATIONALE DES COMBATTANTS CLOS FLEURY;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AM11881;{"type": "Point", "coordinates": [7.28238161, 43.69525447]}
06032AA001416A;SQUARE BELLANDO DE CASTRO;JARDIN;1;06032;A;ENVIRONNEMENT;06032AA001416;{"type": "Point", "coordinates": [7.40950744, 43.72748875]}
06034AA002952A;JARDIN D'ENFANTS;JARDIN;1;06034;A;ENVIRONNEMENT;06034AA002952;{"type": "Point", "coordinates": [7.23191131, 43.79101307]}
06059AA00740A;JARDIN EXOTIQUE;JARDIN;1;06059;A;ENVIRONNEMENT;06059AA00740;{"type": "Point", "coordinates": [7.36123468, 43.72830089]}
06157AA0041112B;JARDIN VILLA  CHRISTINI;JARDIN;1;06157;B;ENVIRONNEMENT;06157AA0041112;{"type": "Point", "coordinates": [7.11808194, 43.72011267]}
06157AA0116101A;JARDIN DU PARC DE LA CONQUE;JARDIN;1;06157;A;ENVIRONNEMENT;06157AA0116101;{"type": "Point", "coordinates": [7.10454669, 43.72210758]}
06088AD013754B;MAISON DE JUSTICE ET DU DROIT;JUSTICE;1;06088;B;SERVICE PUBLIC;06088AD013754;{"type": "Point", "coordinates": [7.30308042, 43.73734807]}
06088AC07701A;LOU GRAVIER PETANQUE CLUB;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AC07701;{"type": "Point", "coordinates": [7.25953449, 43.72457094]}
06088AS128722A;STADE OLYMPIQUE DE L'EST;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AS128722;{"type": "Point", "coordinates": [7.28983826, 43.70656093]}
06088AS119914A;LES ANCIENS DU CLUB SPORTIF DU VIEUX NICE;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AS119914;{"type": "Point", "coordinates": [7.27865696, 43.69778517]}
06088AA081470A;CIMIEZ ARENES PETANQUE;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088AA081470;{"type": "Point", "coordinates": [7.27588014, 43.70768577]}
06088BA1644221A;LI RITROUVAIA;CLOS BOULISTE / BOULODROME;1;06088;A;SPORTS ET LOISIRS;06088BA1644221;{"type": "Point", "coordinates": [7.19653758, 43.6867904]}
06088AJ040722A;IMPOTS SERVICES FISCAUX;ADMINISTRATION;1;06088;A;SERVICE PUBLIC;06088AJ040722;{"type": "Point", "coordinates": [7.26363017, 43.71416715]}
06088AF014316A;BANQUE DE FRANCE;ADMINISTRATION;1;06088;A;SERVICE PUBLIC;06088AF014316;{"type": "Point", "coordinates": [7.27084658, 43.69780881]}
06088AM128713A;MICROSITE SAINT CHARLES;AIRE DE SPORT;1;06088;A;SPORTS ET LOISIRS;06088AM128713;{"type": "Point", "coordinates": [7.29486775, 43.71757703]}
06088BA0244463B;MICROSITE SAINT PANCRACE;AIRE DE SPORT;1;06088;B;SPORTS ET LOISIRS;06088BA0244463;{"type": "Point", "coordinates": [7.23627724, 43.73686125]}
06088BA1644776C;MICROSITE LES COMBES;AIRE DE SPORT;1;06088;C;SPORTS ET LOISIRS;06088BA1644776;{"type": "Point", "coordinates": [7.18805202, 43.74651945]}
06123AA0053222G;MICROSITE DU POINT DU JOUR;AIRE DE SPORT;1;06123;G;SPORTS ET LOISIRS;06123AA0053222;{"type": "Point", "coordinates": [7.1919209, 43.67454481]}
06157AA0014301A;MICROSITE DE GAULLE;AIRE DE SPORT;1;06157;A;SPORTS ET LOISIRS;06157AA0014301;{"type": "Point", "coordinates": [7.11944877, 43.72154332]}
06088AF00093A;PLATEAU SPORTIF LAS PLANAS;AIRE DE SPORT;1;06088;A;SPORTS ET LOISIRS;06088AF00093;{"type": "Point", "coordinates": [7.24777126, 43.73203097]}
06088AA03324G;PLATEAU SPORTIF JEAN BOUIN;AIRE DE SPORT;1;06088;G;SPORTS ET LOISIRS;06088AA03324;{"type": "Point", "coordinates": [7.28110918, 43.70780563]}
06027AA03883A;MAISON DES SPORTS;CENTRE ET SALLE DE SPORT;1;06027;A;SPORTS ET LOISIRS;06027AA03883;{"type": "Point", "coordinates": [7.15933431, 43.65851221]}
06159AA00142A;COMPLEXE MULTISPORTS DE LA BARMASSE;CENTRE ET SALLE DE SPORT;1;06159;A;SPORTS ET LOISIRS;06159AA00142;{"type": "Point", "coordinates": [7.30966688, 43.70656489]}
06126AA00890B;COMPLEXE F.ZUCCA;CENTRE ET SALLE DE SPORT;1;06126;B;SPORTS ET LOISIRS;06126AA00890;{"type": "Point", "coordinates": [7.19181076, 43.8187232]}
06147AA01470A;COMPLEXE SPORTIF;CENTRE ET SALLE DE SPORT;1;06147;A;SPORTS ET LOISIRS;06147AA01470;{"type": "Point", "coordinates": [7.27123216, 43.78641722]}
06088BA00050A;SALLE SPORT DES SERRURIERS;CENTRE ET SALLE DE SPORT;1;06088;A;SPORTS ET LOISIRS;06088BA00050;{"type": "Point", "coordinates": [7.27818818, 43.69784249]}
06123AA0053212C;SALLE FERRIER;CENTRE ET SALLE DE SPORT;1;06123;C;SPORTS ET LOISIRS;06123AA0053212;{"type": "Point", "coordinates": [7.19236831, 43.67371383]}
06123AA0053212D;SALLE LOUIS DEBOULLE;CENTRE ET SALLE DE SPORT;1;06123;D;SPORTS ET LOISIRS;06123AA0053212;{"type": "Point", "coordinates": [7.19303679, 43.67218097]}
06027AA007720E;SALLE POLYVALENTE PARC DES SPORTS;CENTRE ET SALLE DE SPORT;1;06027;E;SPORTS ET LOISIRS;06027AA007720;{"type": "Point", "coordinates": [7.14907866, 43.67234706]}
06011AA00094B;CINEMA;CINEMA;1;06011;B;CULTURE;06011AA00094;{"type": "Point", "coordinates": [7.33070707, 43.70398875]}
06088AG011510B;CENTRE DE LA MEMOIRE;CLINIQUE;1;06088;B;SANTE;06088AG011510;{"type": "Point", "coordinates": [7.27815918, 43.74080842]}
06027AA006592A;POLYCLINIQUE SAINT JEAN;CLINIQUE;1;06027;A;SANTE;06027AA006592;{"type": "Point", "coordinates": [7.13665855, 43.66102813]}
06123AA006532A;CLINIQUE;CLINIQUE;1;06123;A;SANTE;06123AA006532;{"type": "Point", "coordinates": [7.19067076, 43.67155464]}
06088AO00771D;SERVICE;SERVICE MUNICIPAL;1;06088;D;SERVICE PUBLIC;06088AO00771;{"type": "Point", "coordinates": [7.2360961, 43.7179176]}
06088AL0159108L;BEACH VOLLEY - COMPLEXE SPORTIF LA LAUVETTE;BEACH VOLLEY;1;06088;L;SPORTS ET LOISIRS;06088AL0159108;{"type": "Point", "coordinates": [7.30182248, 43.75419756]}
06088SA08472E;PLIE - ARIANE;INSERTION ET EMPLOI;1;06088;E;SOCIAL;06088SA08472;{"type": "Point", "coordinates": [7.30552712, 43.73867794]}
06088AM0044150C;CYBER ESPACE LA MADELEINE;CYBER ESPACE;1;06088;C;SPORTS ET LOISIRS;06088AM0044150;{"type": "Point", "coordinates": [7.23740763, 43.70093948]}
06088AI008816B;CYBER ESPACE COEUR DE VILLE;CYBER ESPACE;1;06088;B;SPORTS ET LOISIRS;06088AI008816;{"type": "Point", "coordinates": [7.26267101, 43.70268154]}
06149ZZ00026A;STADE DE L'OLI -TERRAIN 1;STADE;1;06149;A;SPORTS ET LOISIRS;06149ZZ00026;{"type": "Point", "coordinates": [7.30493467, 43.73435014]}
06088BA1644155F;TERRAIN N 10 - PARC DES SPORTS CHARLES EHRMANN;STADE;1;06088;F;SPORTS ET LOISIRS;06088BA1644155;{"type": "Point", "coordinates": [7.19485376, 43.6799358]}
06088AM004414A;LA CITRONNELLE;"ETABLISSEMENT MIXTE ""VILLE-ENTREPRISES""";1;06088;A;PETITE ENFANCE;06088AM004414;{"type": "Point", "coordinates": [7.243707, 43.69389482]}
06088BA16593E;LES PETITS LOUPS;POLE PETITE ENFANCE ET FAMILLE LUDOTHEQUE;1;06088;E;PETITE ENFANCE;06088BA16593;{"type": "Point", "coordinates": [7.20462707, 43.67679137]}
06110AA00030A;STATION DE SKI ROUBION LES BUISSES;STATION DE SKI;1;06110;A;SPORTS ET LOISIRS;06110AA00030;{"type": "Point", "coordinates": [7.03968179, 44.08109515]}
06073AA00410A;CIMETIERE;FUNERAIRE;1;06073;A;SERVICE PUBLIC;06073AA00410;{"type": "Point", "coordinates": [7.05226069, 44.18671879]}
06073AA00290A;ECOLE (VILLAGE);ECOLE PRIMAIRE;1;06073;A;EDUCATION;06073AA00290;{"type": "Point", "coordinates": [7.05414023, 44.18608534]}
06088AA02316D;SERVICES A LA POPULATION;SERVICE MUNICIPAL;1;06088;D;SERVICE PUBLIC;06088AA02316;{"type": "Point", "coordinates": [7.2720431, 43.69656154]}
06088AP00222A;COURS ALBERT CAMUS;LYCEE;1;06088;A;EDUCATION;06088AP00222;{"type": "Point", "coordinates": [7.23492951, 43.68955665]}
06088AT038516B;P.P BSR;POLICE MUNICIPALE;1;06088;B;SECURITE;06088AT038516;{"type": "Point", "coordinates": [7.26219477, 43.70641821]}
06021AA00010B;TERRAIN DE PETANQUE;CLOS BOULISTE;1;06021;B;SPORTS ET LOISIRS;06021AA00010;{"type": "Point", "coordinates": [7.18868991, 43.86259461]}
