FID,nature,index_,nb_logmt,export,source,SHAPE_Length,SHAPE_Area
921,Promoteur SCCV,PAILLE EN QUEUE,13 villas + 9 logts,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,327.82362606184,5252.24435001074
922,Résidence,PETIT PROFIT,4,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,59.0717913087691,212.063649999567
923,Résidence,ISSOP RAVATE,16,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,175.977040202809,867.072500007297
924,Promoteur SCI,VANUATU,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,82.2301323355073,405.63324999633
925,Résidence,LE MASCARIN,18,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,111.800197920236,698.612849997591
926,Promoteur SCI,AKHOUN,3,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,86.4765522244655,406.996750005608
927,Résidence,VILLA VERTE,4,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,134.868827305265,1075.87685001659
928,Lotissement,GAUD, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,872.006018458416,36092.9372499972
929,Lotissement,L' ALPINIA,3,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,253.550197527387,2740.49775002398
930,Résidence,LE MOUROUNG,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,111.393528720822,603.486050007818
931,Promoteur SCI,CBV, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,69.5051857368727,246.977500004522
932,Promoteur SCI,CEZAME, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,76.2981147511574,259.392449996873
933,Promoteur SCI,SULLY,9,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,142.096599041988,799.098349995543
934,Promoteur SCCV,BMD CAPITAL,26,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,145.093210305699,1064.4725500046
935,Promoteur SPAG,RESIDENCE VILLA MARINE 1,30,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,240.185542439606,3340.23129998077
936,Résidence,LES BAMBOUS,4,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,74.1562450626403,343.495050005707
937,Résidence,PLUIES D' OR,31,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,126.892337879419,815.639250004625
938,Lotissement,LES JARDINS DE MONTGAILLARD,30,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,1267.6981493068,22803.3843999785
939,Promoteur SCI,SOURAYA YASMINE,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,199.46392814369,2127.97809999774
940,Lotissement,LE PARC SAINT FRANCOIS,5,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,367.400338271863,5137.09114999514
941,Lotissement,BEGUE JEAN-CLAUDE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,478.595816839829,9871.49130001237
942,Promoteur SCI,LE PARC DE LA VALLEE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,292.199156767016,4297.98960000806
943,Promoteur SARL,CAPIM, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,341.891918489691,5829.14595004201
944,Promoteur SCI,PLUTON,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,174.983218230138,1570.33994998081
945,Lotissement,LES HORIZONS,8 LOTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,508.268349289955,11878.7739500432
946,Lotissement,LA FALAISE,6 LOTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,280.924573538272,3902.25675001306
947,SHLMR,LA ROSERAIE,20 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,213.115335846245,2618.10360001656
948,SIDR,LE PORTAIL,10,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,364.206807886314,4509.95205003345
949,SODIAC,EMILE HUGOT,BUREAUX,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,330.800875601349,5771.62690000354
950,SODIAC,ILOT C1,BUREAUX + 2 COMMERCES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,74.8185646471367,319.802950005773
951,Promoteur SCI,LAB-LOC 1, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,123.414264268471,988.760749985149
952,Promoteur SCI,FLORINE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,108.791255401053,660.350149999858
953,Promoteur SCI,LES LILAS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,107.395992868106,646.923550007143
954,SIDR,BEL AIR,64 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,227.76911765535,2574.84294999065
955,Résidence,LABOURDONNAIS,83,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,126.445233202034,1009.19464997928
956,SIDR,CASAMANCE,29 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,166.938166400334,1488.24895001535
957,Résidence,L' ALBATROS,40,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,158.561048347409,1597.07435001648
958,SODIAC,MOULIN DES MASCAREIGNES, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,1643.99888936384,82534.7471000174
959,Résidence,LE CLOS ANTOINE,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,97.0024996008603,396.179099995612
960,Résidence,LE QUARTZ, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,201.583041849292,1987.60070001595
961,SEDRE,LOTISSEMENT LE JARDIN ANGLAIS,15,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,684.073783272787,8049.6421000001
962,Promoteur PROMOJET,LES AIGUES MARINES,15,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,113.765338851278,541.459999996549
963,Lotissement,LES DATTIERS 2, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,940.672012182266,36919.0994999889
964,Promoteur SCI,SASHTI,2 VILLAS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,124.024512796442,816.676950004197
965,Promoteur SARL,VZ INVEST, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,133.131918979374,1006.89239998809
966,Promoteur SCCV,PROMETHE,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,271.243093396405,3307.29040000618
967,Promoteur SARL,CARLA CONTA, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,53.2531240510679,158.655149999844
968,SIDR,AIGUES MARINES,26 PLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,159.015753266325,1370.29349998071
969,Résidence,FLEUR DE CAFE,4,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,74.0864969378342,337.802100009997
970,Promoteur SCI,EKAM, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,203.69210256337,2204.15860003612
971,Lotissement,LORY LEBRETON,28 LOTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,1154.99603198489,33785.8755000483
972,Résidence,TERRA D'ELIE,23,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,208.820563120583,1842.79380000165
973,Promoteur SCI,VILLA LENOIR,BUREAUX,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,174.55267579311,1866.61440000786
974,Promoteur SCI,LES LYS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,117.290672174198,675.851399994503
975,SEDRE,LES FUCREAS,10 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,165.767905583968,1491.39020000703
976,Promoteur SARL,LE BOSQUET, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,123.340516831075,707.590300001742
977,Promoteur SCI,P. AJAGAMA,3 LOGTS + 1 COMMERCE,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,77.0639046866818,262.269249996774
978,Résidence,ISABELLE,5,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,77.7116640816186,379.804049997938
979,Promoteur SCCV,L' ELIXIR,BUREAUX,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,277.387351758446,4369.33695001562
980,Promoteur SCI,SAMANTHA IV,22,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,112.709308556699,791.857800000271
981,Promoteur SCI,MASCARINE,16 LOGTS + 12 VILLAS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,357.557544343397,7922.96459998276
982,Promoteur SCCV,LAMREY,5,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,88.3733562116528,317.754150011186
983,Promoteur SCI,NIZ,4,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,138.00881511646,827.325400010525
984,Résidence,BOIS DE SENTEUR,30,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,145.86207401743,1108.0953999963
985,Promoteur SCI,RANY, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,101.842318906161,504.000400000923
986,Promoteur SCI,PATRIMONIA,3,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,175.065589140437,1801.40824999846
987,Résidence,MARIOTT 411,3,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,45.3123249371801,126.530299994524
988,SIDR,WAIKATO,27 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,195.025210171559,1273.16170000284
989,Résidence,LEGROS LOUIS,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,167.41433087032,978.366849982087
990,SIDR,LES GLORIEUSES,8,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,400.456698098212,3620.83455001908
991,Promoteur SARL,LA MARIANNE,Hôtel de 24 Chambres,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,77.5851195086745,363.820549998248
992,Promoteur SCI,SOMOFI,2 LOGTS + 2 COMMERCES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,125.712007659838,755.488450004097
993,Promoteur SCCV,LE CLOS DE LA VIGIE,8 VILLAS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,209.705096939046,2250.60654998111
994,Promoteur SCCV,LES JARDINS DE SOCRATE,30,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,222.211358849669,2203.73849999037
995,Résidence,MARC AURELE,39,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,208.163156066324,1689.13734999142
996,Résidence,LE DIAMANT VERT,5,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,95.2873091005205,564.519800009914
997,Résidence,SAMOTHRACE,9,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,96.6533228565747,545.202399994058
998,Promoteur SCCV,LE JARDINS DES ARTS,31,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,158.01308735962,1335.16089998509
999,Promoteur SCCV,MODA,7,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,99.0673394943291,415.676699996241
1000,Promoteur SCI,LA BANQUISE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,105.410654595797,657.478849986948
1001,Promoteur SCI,ATLAS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,219.22987696271,2195.04134999213
1002,Promoteur SCCV,VOLTAIRE,4 MAISONS DE VILLES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,108.476811707695,634.238349987305
1003,Résidence,LE CELTIQUE,12,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,126.070782631496,957.467750009945
1004,Promoteur SCI,MACHEM,BUREAUX + COMMERCE,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,82.2734180959146,422.138750007208
1005,Promoteur SARL,VILLENEUVE,32 LOGTS + BUREAUX + COMMERCES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,226.315732438055,2855.66235000164
1006,SHLMR,LA COLLINE,27,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,239.628139582786,3141.24140000288
1007,SODIAC,LES SOLANDRES,46 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,161.867946520509,1618.72709999628
1008,SODIAC,COUR KERVEGUEN,BUREAUX + 5 COMMERCES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,258.228957598456,4326.01170004527
1009,Lotissement,LES GENETS,12 Lots,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,600.026311342363,9612.16815002343
1010,SIDR,JUAN DE NOVA,31 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,609.114974358587,9246.34540004961
1011,Lotissement,LES LISERONS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,563.716842183906,13469.9604500031
1012,Résidence,TESSIER, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,158.15017940945,1429.72635000125
1013,Lotissement,MANGATA, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,379.138104342986,8553.74274999168
1014,Lotissement,LES MAGNOLIAS,6 LOTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,352.851199043915,4045.13660001178
1015,SODIAC,SEQUOIA,36 LLTS + Crèche + Centre de l' Enfant,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,269.920373944457,2321.88645006313
1016,Résidence,THEODORA,40,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,123.170438970255,885.411799994662
1017,Promoteur SCI,RAJA, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,65.2193573585664,220.325549999459
1018,Promoteur SCI,LUMIERE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,57.0628991410038,203.091050006985
1019,Promoteur SCI,BELLE ILE,4,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,134.47266069729,962.217600005067
1020,Promoteur SCI,GROUPE ONE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,303.501797272504,3468.19100000108
1021,SIDR,CELIMENE,51 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,248.82897178921,2205.34460005247
1022,Promoteur PROMOJET,LA VILLA DU CAP,15,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,110.319241614286,728.986599994438
1023,Promoteur SCI,ESCULAPE,14,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,183.561158765684,2008.35759999148
1024,Résidence,KICHENAMA,4 Logts + 2 Locaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,96.0130124614759,382.622400005942
1025,Résidence,NIRLOT,2 Villas Jumelées,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,96.9233511580936,577.78035001273
1026,Promoteur SCI,RAM. LA,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,124.361191714739,925.288099997044
1027,SODIAC,SAKATIA,55LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,237.34592865042,3185.63410000031
1028,Résidence,AJAX,BUREAUX,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,196.53850887262,2505.17265001568
1029,Promoteur SCI,TAPENAK, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,102.546812635309,529.253349992092
1030,Promoteur SCI,DINAMO,3 Logts + Bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,88.7906277491197,448.793000009635
1031,Promoteur SCI,LAI PEI,BUREAUX,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,98.150298855074,620.12939998642
1032,Promoteur SCI,ALBAY, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,56.9797785906866,173.766300003309
1033,SIDR,JUBBA,55 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,290.625666917122,5192.90664997972
1034,Promoteur SCI,VANILLE,3 Villas,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,229.437357673971,1860.65480000702
1035,Promoteur SCI,MENTHE,3 Villas,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,160.401510649187,1587.68209998831
1036,Résidence,CLEMENT,3,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,139.807348263118,1143.05004999657
1037,Résidence,LES TERRASSES DES ANGES,7,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,88.3289401532856,448.816999995561
1038,Promoteur SCCV,L' ETOILE DE MER,24,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,123.022338493339,887.20974998985
1039,Promoteur SCI,CHARMAINE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,418.984996101679,7123.79689998394
1040,Promoteur SCI,ACORD, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,377.755607551399,5564.88080000512
1041,Promoteur SCI,LA DAME CORAIL,BUREAUX,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,102.205851870068,597.866599991588
1042,SODIAC,ILOT C2 (PERLE DE L'OCEAN),21 logements + 5 commerces + bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,175.90820162019,1135.63915001283
1043,Résidence,MAZARIN,20,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,147.159666309843,777.846800012474
1044,SIDR,RESIDENCE ALIZES,33,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,175.484636801955,1352.55059997852
1045,Promoteur SCI,L' ANGLE ROND, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,140.996996181148,1264.83924998615
1046,Résidence,BELLE ILE,48,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,232.748980033904,3388.81925003053
1047,SIDR,BASSAS DE INDIA,47 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,411.785019581554,7708.12969996171
1048,SIDR,EUROPA,12 LES,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,318.992991438459,2857.8540000145
1049,Résidence,LEONARD DE VINCI,76,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,103.185989814766,622.175500003931
1050,Promoteur SCCV,LE SAINT PHILIPPE,33,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,258.717919681239,922.872499993541
1051,Promoteur SCCV,LES SERINS,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,129.510141874728,527.485049987621
1052,SODIAC,LE PARNASSE,70 + COMMERCE,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,199.695608402884,1858.23669999579
1053, , , ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,13.7864465338917,11.8649000007682
1054,SODIAC,BLEU HORIZON 2,8 PSLA,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,187.917579502828,2048.7108999775
1055,Résidence,NOORGATE,9,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,103.585496266282,595.58049998768
1056,SIDR,MOKAU,51 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,582.395834159662,14676.4122999853
1057,Résidence,RAZA, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,190.958490467528,1004.64725000395
1058,Résidence,LES COLIBRIS, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,357.318062440385,3890.86959996995
1059,Promoteur SPAG,VILLA OCEAN,21,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,444.229681242768,5465.80624998994
1060,Promoteur SCCV,LE CASTEL ROC,68,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,236.987665823664,3023.65584997963
1061,Promoteur SCI,YOLINE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,76.5841947884591,183.761899994928
1062,Promoteur SAS,RESET'S, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,145.197201575208,1293.37664998724
1063,Résidence,LOUIS ET AUGUSTINA,47,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,180.966886983195,1580.94830000757
1064,Promoteur PROMOJET,RESIDENCE HERITAGE,98,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,208.62122967166,2196.62229999017
1065,SHLMR,ZACA,90 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,265.283367168622,3406.54365000015
1066,Résidence,POINSETTIAS,8 Villas,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,231.517094869164,2804.4634500059
1067,Promoteur SCI,PATRICE INVEST, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,38.4245282120807,91.6130999976123
1068,Promoteur SCCV,PASSIFLORE,17,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,158.746625893674,1199.35129999992
1069,Promoteur SCI,TARDEX PATRIMOINE,3,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,118.548896935311,847.613350003929
1070,Promoteur SCI,MARVIC,Bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,136.926506040364,857.107050014311
1071,Promoteur SCI,AMRITA, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,194.091876590617,2424.80625002297
1072,Résidence,LE LEVANT DU JARDIN,BUREAUX,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,165.221841754038,1622.4285999977
1073,Lotissement,LALLEMAND, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,555.399813143172,10326.9272000076
1074,Résidence,MAN,3,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,79.1360478540196,396.563150008241
1075,Résidence,LAK,3,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,71.1928390639075,329.644100004278
1076,Résidence,INGAR, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,80.8424791828227,373.259949984365
1077,Résidence,LAURET, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,121.814482703567,888.965150007202
1078,Résidence,ACOLY,11,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,82.2359873779289,416.176299995025
1079,Promoteur SCCV,OPALINE,Bureaux,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,106.708202331972,662.536850004215
1080,Promoteur SCCV,CANNELLE,12,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,110.925152779586,783.091749987549
1081,Promoteur SCCV,FENPHIL,6,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,154.93545922657,941.224400002807
1082,SODIAC,CLAIR DE LUNE,51,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,242.201151376037,3015.12194999094
1083,SHLMR,CORYLUS,12 LLS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,158.967037168169,1058.15069999683
1084,SHLMR,AMARANTE,61 LLTS,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,217.411193447667,2070.29570000167
1085,Résidence,POIVRE ET SEL,52,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,138.392843997119,1180.22330001935
1086,Résidence,DU CENTRE, 32,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,157.665077469424,1115.82560000219
1087,Promoteur SCI,LOKHAT,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,82.9632387562675,417.616149980093
1088,Résidence,FONTAINE, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,164.03762768726,1540.11479999427
1089,Résidence,EMILIO,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,87.6126725273298,183.582700002473
1090,Résidence,HASSANALY,11,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,104.976395200168,424.066499997973
1091,Résidence,AHKOUN, ,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,128.125609168107,1012.46710000345
1092,Résidence,LE GOUNOD,9,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,88.3680040518475,482.476850002474
1093,Promoteur BATIPRO,PASSERELLE,74,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,152.224001710754,1371.6144499849
1094,Résidence,COPERNIC,22,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,105.188184607696,689.847399992484
1095,Résidence,LULU,2,06/01/2021,Direction Patrimoine Foncier / Plan & SIG - Mairie de Saint-Denis,94.585379659699,377.747350017255
