DepCode,DepLib,ComInsee,ComLib,InsNumeroInstall,InsNom,InsNoVoie,InsLibelleVoie,InsLieuDit,InsCodePostal,InsNbPlaceParking,InsNbPlaceParkingHandi,InsGardiennee,InsEmpriseFonciere,InsDateCreation,InsDateMaj,Nb_FicheEquipement,Nb_Equipements,latitude,longitude
33,Gironde,33447,Saint-Médard-de-Guizières,334470002,Complexe Sportif du Gua,,Rue W. Jaubert,,33230,0,0,-,0,2005-12-12 00:00:00,2014-12-10 00:00:00,8,9,45.017134,-0.05829
33,Gironde,33447,Saint-Médard-de-Guizières,334470003,Fronton Pelote Basque,,Place des Ecoles,,33230,0,0,-,0,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,45.001082,-0.047416
33,Gironde,33447,Saint-Médard-de-Guizières,334470004,Ecole Jeanne d'Arc,,Rue de Belfort,,33230,0,0,-,0,2005-12-12 00:00:00,2014-12-10 00:00:00,3,3,45.014361,-0.059207
33,Gironde,33447,Saint-Médard-de-Guizières,334470005,Centre de Loisirs,,Impasse du Château d'Eau,,33230,0,0,-,0,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,45.017994,-0.056646
33,Gironde,33447,Saint-Médard-de-Guizières,334470006,Chemin de Randonnee,,,,33230,0,0,Non,,2007-10-04 00:00:00,2014-12-10 00:00:00,1,1,45.015453,-0.065475
33,Gironde,33447,Saint-Médard-de-Guizières,334470007,Salle des Fetes,11,Place Guillaume Chastenet,,33230,0,0,-,,2014-12-10 00:00:00,,1,1,45.016937,-0.056091
33,Gironde,33447,Saint-Médard-de-Guizières,334470008,Multi Boxes & Forme,14,Rue de la République,,33230,0,0,-,,2014-12-10 00:00:00,,1,1,45.01545,-0.056301
33,Gironde,33448,Saint-Médard-d'Eyrans,334480001,Piste de Skate,,Avenue de la Gare,,33650,0,0,-,160,2005-12-12 00:00:00,2015-11-06 00:00:00,1,1,44.716272,-0.505626
33,Gironde,33448,Saint-Médard-d'Eyrans,334480002,Stade de Rugby,6,Avenue du Sable d'Expert,,33650,30,0,-,13390,2005-12-12 00:00:00,2015-11-06 00:00:00,1,1,44.712077,-0.505907
33,Gironde,33448,Saint-Médard-d'Eyrans,334480003,Tennis Club,,Avenue du Cordon d'Or,,33650,0,0,-,1600,2005-12-12 00:00:00,2015-11-06 00:00:00,1,2,44.71943,-0.512229
33,Gironde,33448,Saint-Médard-d'Eyrans,334480004,Complexe Sportif,6,Avenue de Cauterane,La Bugonne,33650,50,0,-,5901,2005-12-12 00:00:00,2015-11-06 00:00:00,2,2,44.720611,-0.507334
33,Gironde,33448,Saint-Médard-d'Eyrans,334480005,Terrain de Proximite,,Avenue du Cordon d'Or,,33650,0,0,-,1000,2005-12-12 00:00:00,2015-11-06 00:00:00,1,1,44.71943,-0.512229
33,Gironde,33448,Saint-Médard-d'Eyrans,334480006,Salle des Fetes,,Avenue du Cordon d'Or,,33650,15,0,-,170,2005-12-12 00:00:00,2015-11-06 00:00:00,1,1,44.71943,-0.512229
33,Gironde,33448,Saint-Médard-d'Eyrans,334480007,Haras des Graves,,Domaine de la Prade,,33650,0,0,-,170000,2005-12-12 00:00:00,,2,2,44.696083,-0.501831
33,Gironde,33449,Saint-Médard-en-Jalles,334490001,Complexe Robert Monseau,,Rue Charles Capsec,,33160,0,0,-,7612,2005-12-12 00:00:00,2013-01-02 00:00:00,17,23,44.886045,-0.704341
33,Gironde,33449,Saint-Médard-en-Jalles,334490002,Espace Bords de Jalles,,Rue de Cantelaude,,33160,0,0,Non,11146,2005-12-12 00:00:00,2013-01-02 00:00:00,4,5,44.891198,-0.702906
33,Gironde,33449,Saint-Médard-en-Jalles,334490003,Espace Ball'En Jall',,Avenue Descartes,,33160,50,2,Non,8480,2005-12-12 00:00:00,2012-10-12 00:00:00,1,1,44.885977,-0.695273
33,Gironde,33449,Saint-Médard-en-Jalles,334490004,Complexe G.Brassens,,Avenue Anatole France,,33160,0,0,Sans logement de gardien,12290,2005-12-12 00:00:00,2013-01-02 00:00:00,7,8,44.89406,-0.743464
33,Gironde,33449,Saint-Médard-en-Jalles,334490005,Espace Leo Lagrange,,Chemin de Linas,,33160,0,0,Sans logement de gardien,22590,2005-12-12 00:00:00,2013-01-02 00:00:00,4,5,44.894912,-0.747063
33,Gironde,33449,Saint-Médard-en-Jalles,334490006,Centre Hippique Ucpa de St Medard en Jalles,,Chateau de Belfort Issac 33160 St Médard en Jalles,,33160,50,0,Avec logement de gardien,20942,2005-12-12 00:00:00,2012-10-12 00:00:00,8,8,44.893899,-0.768677
33,Gironde,33449,Saint-Médard-en-Jalles,334490007,Salle Ariane,,Allee du Preuillac,,33160,0,0,Sans logement de gardien,4800,2005-12-12 00:00:00,2013-01-02 00:00:00,3,3,44.873093,-0.707313
33,Gironde,33449,Saint-Médard-en-Jalles,334490008,Magudas,,Rue Condorcet,,33160,0,0,Non,30000,2005-12-12 00:00:00,2013-01-02 00:00:00,4,4,44.861893,-0.724276
33,Gironde,33449,Saint-Médard-en-Jalles,334490009,Complexe Sportif de la Snpe,,,,33160,0,0,Non,24000,2005-12-12 00:00:00,2013-01-02 00:00:00,2,6,44.900375,-0.75279
33,Gironde,33449,Saint-Médard-en-Jalles,334490010,Salle Omnisports Snpe,,,,33160,0,0,Non,12320,2005-12-12 00:00:00,2013-01-02 00:00:00,2,2,44.900375,-0.75279
33,Gironde,33449,Saint-Médard-en-Jalles,334490011,Salle Polyvalente Corbiac,,Av du Haillan,,33160,0,0,Sans logement de gardien,500,2005-12-12 00:00:00,2013-01-02 00:00:00,1,1,44.873093,-0.707313
33,Gironde,33449,Saint-Médard-en-Jalles,334490012,City Stade de la Gare,,Rue Gabriel Garbay,,33160,50,2,Non,800,2007-11-19 00:00:00,2013-01-02 00:00:00,1,1,44.8911,-0.729969
33,Gironde,33449,Saint-Médard-en-Jalles,334490013,City Stade les Sources,,Avenue du Thyl,,33160,0,0,Non,300,2008-11-26 00:00:00,2013-01-02 00:00:00,1,1,44.889175,-0.696852
33,Gironde,33449,Saint-Médard-en-Jalles,334490014,Salle Olympie,,Rue Rol Tanguy,,33160,100,3,Non,,2008-12-08 00:00:00,2012-10-12 00:00:00,1,1,44.896305,-0.759995
33,Gironde,33449,Saint-Médard-en-Jalles,334490015,City Stade Cerillan,,Allée du Pont de la Pierre,,33160,,,Non,300,2012-02-21 00:00:00,2012-10-12 00:00:00,1,1,44.898643,-0.760472
33,Gironde,33449,Saint-Médard-en-Jalles,334490016,Plaine des Sports des Biges,,Allée Jules Vedrines,,33160,100,,Non,,2013-01-02 00:00:00,,4,4,44.886348,-0.742692
33,Gironde,33449,Saint-Médard-en-Jalles,334490017,Complexe Sportif Eads,,Rue du Général Niox,Les Gravettes,33160,,,-,,2013-01-02 00:00:00,,5,9,44.894176,-0.772289
33,Gironde,33449,Saint-Médard-en-Jalles,334490018,Caepe - Dga,,Rue Gabriel Garbay,,33160,,,-,,2013-01-02 00:00:00,,2,6,44.8911,-0.729969
33,Gironde,33449,Saint-Médard-en-Jalles,334490019,Boulodrome de la Gare,,Rue Gabriel Garbay,,33160,,,Non,,2013-01-02 00:00:00,2013-01-02 00:00:00,1,1,44.8911,-0.729969
33,Gironde,33449,Saint-Médard-en-Jalles,334490020,Boulodrome d'Issac,78,Avenue Blaise Pascal,,33160,,,Non,,2013-01-02 00:00:00,,1,1,44.894979,-0.770595
33,Gironde,33449,Saint-Médard-en-Jalles,334490021,Fanatic Paint Ball,156,Rue Claude Debussy,,33160,,,Non,,2013-01-02 00:00:00,,1,5,44.900469,-0.758458
33,Gironde,33449,Saint-Médard-en-Jalles,334490022,Aqualigne,,Avenue de Berlican,,33160,,,Non,,2013-01-02 00:00:00,,3,4,44.879131,-0.690115
33,Gironde,33450,Saint-Michel-de-Castelnau,334500001,Stade Municipal,,Route d'Allons,,33840,0,0,-,8200,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,44.282111,-0.113153
33,Gironde,33450,Saint-Michel-de-Castelnau,334500002,Chemin de Randonnee,,,,33840,0,0,Non,,2007-07-12 00:00:00,2013-10-15 00:00:00,1,1,44.294049,-0.098595
33,Gironde,33451,Saint-Michel-de-Fronsac,334510001,Tennis Club de Fronsac,,,La Listre,33126,0,0,-,0,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,44.922751,-0.298694
33,Gironde,33452,Saint-Michel-de-Rieufret,334520001,Terrains Communaux,,Chemin Roumieux,,33720,0,0,-,8000,2005-12-12 00:00:00,2013-10-15 00:00:00,2,3,44.621149,-0.434177
33,Gironde,33452,Saint-Michel-de-Rieufret,334520002,Stade,,Chemin Roumieux,,33720,15,0,-,9400,2005-12-12 00:00:00,2013-10-15 00:00:00,2,2,44.621149,-0.434177
33,Gironde,33452,Saint-Michel-de-Rieufret,334520003,Boulodrome,,Route de Cabanac,,33720,0,0,-,780,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,44.623071,-0.438627
33,Gironde,33453,Saint-Michel-de-Lapujade,334530001,Tennis Club,,,Lorette,33190,0,0,-,3000,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,44.588417,0.099656
33,Gironde,33453,Saint-Michel-de-Lapujade,334530002,Chemin de Randonnee,,,Lorette,33190,0,0,Non,,2007-08-08 00:00:00,2013-10-15 00:00:00,1,1,44.588417,0.099656
33,Gironde,33454,Saint-Morillon,334540001,Stade Municipal,,Route du Stade,,33650,0,0,-,10000,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,44.647092,-0.504009
33,Gironde,33454,Saint-Morillon,334540002,Salle des Fetes,,,Le Bourg,33650,30,0,-,700,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,44.649863,-0.504395
33,Gironde,33456,Saint-Palais,334560001,Chemin de Randonnee,,,,33820,0,0,Non,,2007-08-10 00:00:00,2013-10-15 00:00:00,1,1,45.303569,-0.575794
33,Gironde,33457,Saint-Pardon-de-Conques,334570001,Golf des Graves et Sauternais,,Lac de Seguin,,33210,40,0,-,550000,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,44.539764,-0.195723
33,Gironde,33457,Saint-Pardon-de-Conques,334570002,Terrain de Jeux du Foyer Rural,,,Quartier Muraille,33210,0,0,-,2265,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,44.55552,-0.180492
33,Gironde,33457,Saint-Pardon-de-Conques,334570004,Chemin de Randonnee,,,,33210,0,0,Non,,2007-03-26 00:00:00,2013-10-15 00:00:00,1,1,44.555079,-0.184333
33,Gironde,33458,Saint-Paul,334580001,Stade Municipal,,Le Bourg Derrière Mairie,,4530,0,0,Non,0,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,,
33,Gironde,33458,Saint-Paul,334580002,Boulodrome,,Place du Souvenir,,4530,0,0,Non,0,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,,
33,Gironde,33458,Saint-Paul,334580003,Court de Tennis,,Le Bourg Derrirère Mairie,,4530,0,0,Non,0,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,,
33,Gironde,33458,Saint-Paul,334580004,Aire Multisports,,Le Bourg,,33390,0,0,-,,2014-12-10 00:00:00,2014-12-15 00:00:00,1,1,45.148178,-0.604526
33,Gironde,33460,Saint-Pey-de-Castets,334600001,Stade Municipal Coquille,,Route du Stade,,33350,0,0,-,0,2005-12-12 00:00:00,2013-10-15 00:00:00,2,2,44.817301,-0.066326
33,Gironde,33461,Saint-Philippe-d'Aiguille,334610001,Terrain de Football,,Le Bourg,,33350,0,0,-,0,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,44.913953,-0.03098
33,Gironde,33461,Saint-Philippe-d'Aiguille,334610002,Boulodrome,,Le Bourg,,33350,0,0,-,0,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,44.913953,-0.03098
33,Gironde,33461,Saint-Philippe-d'Aiguille,334610003,Tennis,,Chemin Rural N°4,,33350,0,0,-,0,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,,
33,Gironde,33462,Saint-Philippe-du-Seignal,334620001,Terrains de Jeux,,Place de la Mairie,,33220,0,0,-,2000,2005-12-12 00:00:00,2013-10-15 00:00:00,4,4,44.82001,0.262062
33,Gironde,33463,Saint-Pierre-d'Aurillac,334630001,Stade Municipal,,,La Plaine,33490,0,0,-,25021,2005-12-12 00:00:00,2014-12-10 00:00:00,5,6,44.575951,-0.184924
33,Gironde,33463,Saint-Pierre-d'Aurillac,334630003,Plateau Scolaire,,Brg le Bourg,,33490,0,0,-,11370,2005-12-12 00:00:00,2014-12-10 00:00:00,2,2,44.575268,-0.189317
33,Gironde,33463,Saint-Pierre-d'Aurillac,334630004,Salle de Musculation,,Rue de la Gare,,33490,0,0,-,981,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,44.573574,-0.188376
33,Gironde,33463,Saint-Pierre-d'Aurillac,334630008,Chemin de Randonnee,,,,33490,0,0,-,,2007-03-23 00:00:00,2014-12-10 00:00:00,1,1,44.582656,-0.203181
33,Gironde,33465,Saint-Pierre-de-Mons,334650001,Stade Municipal,,,Bruhaut,33210,0,0,-,11700,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,44.547543,-0.21894
33,Gironde,33465,Saint-Pierre-de-Mons,334650002,Chemin de Randonnee,,,,33210,0,0,Non,,2007-03-26 00:00:00,2014-12-15 00:00:00,1,1,44.547278,-0.226146
33,Gironde,33466,Saint-Quentin-de-Baron,334660001,Stade Municipal,,La Tourasse,,33750,0,0,-,13200,2005-12-12 00:00:00,2014-12-10 00:00:00,2,2,44.822626,-0.285459
33,Gironde,33468,Sainte-Radegonde,334680002,Stade Municipal,,Le Bourg,,33350,0,0,Non,10400,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,44.805623,0.016266
33,Gironde,33468,Sainte-Radegonde,334680003,Terrain de Petanque,,Le Bourg,,33350,0,0,Non,2800,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,44.805623,0.016266
33,Gironde,33468,Sainte-Radegonde,334680005,Salle Polyvalente,29,Le Bourg,,33350,0,0,Non,,2009-12-15 00:00:00,2013-10-15 00:00:00,1,1,44.805623,0.016266
33,Gironde,33470,Saint-Romain-la-Virvée,334700001,Stade Municipal,950,Route du Stade,,33240,0,0,-,24093,2005-12-12 00:00:00,2014-12-10 00:00:00,2,2,44.966749,-0.411103
33,Gironde,33470,Saint-Romain-la-Virvée,334700002,Boulodrome,,Rue du Milonis,,33240,0,0,-,700,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,44.964247,-0.401381
33,Gironde,33470,Saint-Romain-la-Virvée,334700003,Piste de Skate,,Rue du Milonis,,33240,0,0,-,450,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,44.964247,-0.401381
33,Gironde,33470,Saint-Romain-la-Virvée,334700004,Terain de Tennis,,Rue du Milanis,,33240,0,0,-,800,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,44.964247,-0.401381
33,Gironde,33470,Saint-Romain-la-Virvée,334700005,Salle des Fetes,,Rue du Milonis,,33240,0,0,-,0,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,44.964247,-0.401381
33,Gironde,33471,Saint-Sauveur,334710001,Complexe Sportif,,Le Bourg,,33250,0,0,-,10000,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,45.200619,-0.834223
33,Gironde,33471,Saint-Sauveur,334710002,Stade Municipal,,Rue de la Lesque,,33250,0,0,-,10000,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,45.198529,-0.834532
33,Gironde,33471,Saint-Sauveur,334710004,Chemin de Randonnee,,,,33250,0,0,Non,,2007-09-26 00:00:00,2014-12-10 00:00:00,1,1,45.194138,-0.804063
33,Gironde,33472,Saint-Sauveur-de-Puynormand,334720001,Plateau Sportif,,,Janouet,33660,0,0,-,0,2005-12-12 00:00:00,2013-10-15 00:00:00,2,2,44.99719,-0.035599
33,Gironde,33472,Saint-Sauveur-de-Puynormand,334720002,Chemin de Randonnee,,,,33660,0,0,Non,,2007-07-09 00:00:00,2013-10-15 00:00:00,1,1,45.003795,-0.024776
33,Gironde,33473,Saint-Savin,334730001,Complexe Sportif,,Le Grand Barail,,33920,0,0,-,30000,2005-12-12 00:00:00,2015-11-09 00:00:00,3,4,45.135663,-0.452699
33,Gironde,33473,Saint-Savin,334730002,Salle Polyvalente,,Avenue de Bellevue,,33920,0,0,-,565,2005-12-12 00:00:00,2015-11-09 00:00:00,1,1,45.137605,-0.440395
33,Gironde,33473,Saint-Savin,334730003,Terrain d'Evolution des Ecoles,,Rue des Vignes,,33920,0,0,-,0,2005-12-12 00:00:00,2015-11-09 00:00:00,2,2,45.139849,-0.444263
33,Gironde,33474,Saint-Selve,334740002,Complexe Sportif,,Maison des Associations Grand'Rue,,33650,50,0,-,180000,2005-12-12 00:00:00,2014-12-10 00:00:00,6,7,,
33,Gironde,33474,Saint-Selve,334740003,Les Ecuries de Saint Selve,7,Chemin des Sables 33650 Saint Selve,,33650,0,0,-,7328,2005-12-12 00:00:00,2014-12-10 00:00:00,3,4,44.650458,-0.482042
33,Gironde,33476,Saint-Seurin-de-Cadourne,334760001,Stade Daniel Laujac,,R Rue des Frères Razeau,,33180,0,0,-,15514,2005-12-12 00:00:00,2013-10-15 00:00:00,5,5,45.288921,-0.790306
33,Gironde,33476,Saint-Seurin-de-Cadourne,334760002,Itineraire de Randonnee,,,,33180,0,0,Non,,2007-09-27 00:00:00,2013-10-15 00:00:00,1,1,45.283575,-0.822557
33,Gironde,33476,Saint-Seurin-de-Cadourne,334760004,Port de la Marechale,,,,33180,0,0,-,,2007-11-14 00:00:00,2013-10-15 00:00:00,1,1,45.283575,-0.822557
33,Gironde,33477,Saint-Seurin-de-Cursac,334770001,Stade Municipal,,Route des Cités,,33390,0,0,-,0,2005-12-12 00:00:00,2013-10-15 00:00:00,2,3,45.157343,-0.615363
33,Gironde,33477,Saint-Seurin-de-Cursac,334770003,Boulodrome,,Cité les Martins,,33390,0,0,-,0,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,45.157343,-0.615363
33,Gironde,33477,Saint-Seurin-de-Cursac,334770004,Salle des Fetes,,,Le Bourg,33390,50,0,-,0,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,45.156835,-0.625876
33,Gironde,33478,Saint-Seurin-sur-l'Isle,334780001,Piscine,,Rue Paul Valery,,33660,0,0,Sans logement de gardien,0,2005-12-12 00:00:00,2015-11-09 00:00:00,2,2,45.01782,0.002982
33,Gironde,33478,Saint-Seurin-sur-l'Isle,334780002,Centre Raymond Bonnot,4,Avenue Edmond Rostand,,33660,0,0,-,0,2005-12-12 00:00:00,2015-11-09 00:00:00,3,3,45.01566,-0.008075
33,Gironde,33478,Saint-Seurin-sur-l'Isle,334780003,Société Hippique de Saint Seurin,,Rue Edmond Rostand,,33660,0,0,-,0,2005-12-12 00:00:00,2015-11-09 00:00:00,4,4,45.01566,-0.008075
33,Gironde,33478,Saint-Seurin-sur-l'Isle,334780004,Halte Nautique de la Charbonniere,,Rue Paul Valéry,,33660,0,0,-,0,2005-12-12 00:00:00,2015-11-09 00:00:00,4,4,45.01782,0.002982
33,Gironde,33478,Saint-Seurin-sur-l'Isle,334780005,Stadium Municipal de Tennis Jean Borotra,16,Rue de la Somme,,33660,0,0,-,0,2005-12-12 00:00:00,2015-11-09 00:00:00,2,5,45.015409,0.003255
33,Gironde,33478,Saint-Seurin-sur-l'Isle,334780006,Stade Fernand Sastre,9,Rue du Stade,,33660,0,0,-,0,2005-12-12 00:00:00,2015-11-09 00:00:00,3,3,45.013233,0.00216
33,Gironde,33478,Saint-Seurin-sur-l'Isle,334780007,Dispositif de Franchissement,,,,33660,0,0,Non,,2007-10-12 00:00:00,2015-11-09 00:00:00,1,1,45.015457,-0.024931
33,Gironde,33478,Saint-Seurin-sur-l'Isle,334780009,Terrain Multisports Herve Corre,,Avenue du Grand Champ,,33660,0,0,-,,2015-11-09 00:00:00,,2,2,45.016876,0.006545
33,Gironde,33478,Saint-Seurin-sur-l'Isle,334780010,Cale a Bateau de Logerie,,Chemin des Peupliers,,33660,0,0,-,,2015-11-09 00:00:00,,1,1,45.021162,0.011692
33,Gironde,33479,Saint-Sève,334790001,Boulodrome P. Daycard,,,La Pointe,33190,0,0,-,1600,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,44.608705,-0.030776
33,Gironde,33479,Saint-Sève,334790002,Chemin de Randonnee,,,,33190,0,0,Non,,2007-08-08 00:00:00,2013-10-15 00:00:00,1,1,44.610914,-0.02557
33,Gironde,33480,Saint-Sulpice-de-Faleyrens,334800001,Stade Municipal,,,La Garotte,33330,50,0,Non,0,2005-12-12 00:00:00,2014-12-10 00:00:00,3,4,44.850954,-0.195626
33,Gironde,33480,Saint-Sulpice-de-Faleyrens,334800002,Boulodrome,,,Le Parc,33330,0,0,-,0,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,44.874193,-0.194388
33,Gironde,33480,Saint-Sulpice-de-Faleyrens,334800003,Salle de Danse,,,La Croix Fourche,33330,0,0,-,0,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,44.876943,-0.183643
33,Gironde,33480,Saint-Sulpice-de-Faleyrens,334800004,Stade Leopold Barbeau,,,Port de Branne,33330,0,0,-,10000,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,44.834287,-0.186248
33,Gironde,33480,Saint-Sulpice-de-Faleyrens,334800005,Chemin de Randonnee,,,,33330,0,0,Non,,2007-04-30 00:00:00,2014-12-10 00:00:00,1,1,44.836147,-0.193792
33,Gironde,33483,Saint-Sulpice-et-Cameyrac,334830001,Ecole Primaire,,Route de Montussan,,33450,0,0,-,0,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,44.904639,-0.401032
33,Gironde,33483,Saint-Sulpice-et-Cameyrac,334830002,Boulodrome,,Rue de Vilotte,,33450,0,0,-,0,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,44.914375,-0.384574
33,Gironde,33483,Saint-Sulpice-et-Cameyrac,334830003,Aire de Tir À l'Arc,,Rue de Jaugaret,,33450,0,0,-,0,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,44.915258,-0.382747
33,Gironde,33483,Saint-Sulpice-et-Cameyrac,334830004,Tennis,,Rue de Vilotte,,33450,0,0,-,0,2005-12-12 00:00:00,2015-12-09 00:00:00,2,4,44.914375,-0.384574
33,Gironde,33483,Saint-Sulpice-et-Cameyrac,334830005,Salle Omnisport,,Route de Montussan,,33450,0,0,-,0,2005-12-12 00:00:00,2015-12-09 00:00:00,1,1,44.904639,-0.401032
33,Gironde,33483,Saint-Sulpice-et-Cameyrac,334830006,Stade Château Lamothe,,Route du Stade,,33450,0,0,-,0,2005-12-12 00:00:00,2015-12-09 00:00:00,5,5,44.902269,-0.379657
33,Gironde,33483,Saint-Sulpice-et-Cameyrac,334830007,Golf de Cameyrac,,,,33450,0,0,-,0,2005-12-12 00:00:00,2015-12-09 00:00:00,3,3,44.89367,-0.361458
33,Gironde,33483,Saint-Sulpice-et-Cameyrac,334830008,Equi Logos,,Passage du Bouclon,,33450,0,0,-,0,2005-12-12 00:00:00,2015-12-09 00:00:00,3,3,44.893889,-0.371692
33,Gironde,33484,Saint-Symphorien,334840001,Complexe Sportif,,Rue des Tennis,,33113,100,0,-,14692,2005-12-12 00:00:00,2014-12-10 00:00:00,2,3,44.433889,-0.491896
33,Gironde,33484,Saint-Symphorien,334840002,Collège François Mauriac,,Avenue 8 Mai,,33113,0,0,-,14571,2005-12-12 00:00:00,2014-12-10 00:00:00,5,5,44.430496,-0.49336
33,Gironde,33484,Saint-Symphorien,334840003,Stade Municipal,,Rue du Stade,,33113,100,0,-,12340,2005-12-12 00:00:00,2014-12-10 00:00:00,3,3,44.425726,-0.494184
33,Gironde,33484,Saint-Symphorien,334840004,Chemin de Randonnee,,,,33113,0,0,Non,,2007-04-25 00:00:00,2014-12-10 00:00:00,1,1,44.440355,-0.559952
33,Gironde,33485,Sainte-Terre,334850001,Terrain de Football,,,,33350,0,0,Non,,2011-05-13 00:00:00,2014-06-25 00:00:00,1,1,44.821337,-0.135987
33,Gironde,33485,Sainte-Terre,334850002,Courts de Tennis,,,,33350,0,0,Non,,2011-05-13 00:00:00,2014-06-25 00:00:00,1,3,44.821337,-0.135987
33,Gironde,33486,Saint-Trojan,334860001,Terrains de Sport,,,,33710,0,0,-,0,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,45.087984,-0.580477
33,Gironde,33486,Saint-Trojan,334860002,Salle Polyvalente,,Le Bourg,,33710,0,0,-,250,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,45.087984,-0.580477
33,Gironde,33486,Saint-Trojan,334860004,Chemin de Randonnee,,,,33710,0,0,Non,,2007-07-13 00:00:00,2013-10-15 00:00:00,1,1,45.087984,-0.580477
33,Gironde,33487,Saint-Vincent-de-Paul,334870001,Ecole Primaire,,Rue Princeteau,,33440,0,0,-,0,2005-12-12 00:00:00,2014-12-10 00:00:00,5,5,44.966196,-0.474879
33,Gironde,33487,Saint-Vincent-de-Paul,334870003,Terrains de Sport,,Rue Princeteau,,33440,0,0,-,0,2005-12-12 00:00:00,2014-12-10 00:00:00,2,2,44.966196,-0.474879
33,Gironde,33487,Saint-Vincent-de-Paul,334870004,Parcours de Sante,,Avenue Robert Masse,,33440,16,2,-,,2014-12-15 00:00:00,2014-12-15 00:00:00,1,1,44.954454,-0.461625
33,Gironde,33487,Saint-Vincent-de-Paul,334870005,Terrain de Petanque,,Avenue Robert Masse,,33440,16,2,Non,,2014-12-15 00:00:00,2014-12-15 00:00:00,1,1,44.954454,-0.461625
33,Gironde,33488,Saint-Vincent-de-Pertignas,334880001,Equipement de Proximité,,Place de l'Eglise,,33420,0,0,-,0,2005-12-12 00:00:00,2013-10-15 00:00:00,1,1,44.796467,-0.101119
33,Gironde,33489,Saint-Vivien-de-Blaye,334890001,Chemin de Randonnee,,,,33920,0,0,Non,,2007-05-22 00:00:00,2013-10-15 00:00:00,1,1,45.107441,-0.512799
33,Gironde,33490,Saint-Vivien-de-Médoc,334900001,Stade Municipal,,Rue Lazare Carnot,,33590,0,0,Non,25820,2005-12-12 00:00:00,2014-12-10 00:00:00,3,4,45.424306,-1.036908
33,Gironde,33490,Saint-Vivien-de-Médoc,334900002,Salle Omnisport,,Avenue Lazare Carnot,,33590,30,0,Non,3100,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,45.424306,-1.036908
33,Gironde,33490,Saint-Vivien-de-Médoc,334900004,Port de Saint Vivien,,,,33590,0,0,Non,,2007-11-13 00:00:00,2014-12-10 00:00:00,1,1,45.425957,-1.028379
33,Gironde,33490,Saint-Vivien-de-Médoc,334900005,Haras de Saint Vivien,12,Route du Port,,33590,0,0,Non,5000,2014-10-01 00:00:00,2014-12-15 00:00:00,1,1,45.453826,-1.021673
33,Gironde,33491,Saint-Vivien-de-Monségur,334910001,Plateau Scolaire,,Avenue du 8 Mai,,33580,0,0,-,13200,2005-12-12 00:00:00,2013-10-15 00:00:00,2,2,44.61684,0.105119
33,Gironde,33491,Saint-Vivien-de-Monségur,334910004,Chemin de Randonnee,,,,33580,0,0,Non,,2007-08-08 00:00:00,2013-10-15 00:00:00,1,1,44.616038,0.097829
33,Gironde,33492,Saint-Yzan-de-Soudiac,334920001,Gymnase du Val de Saye,,Rue du College,,33920,50,2,Non,1700,2005-12-12 00:00:00,2014-12-10 00:00:00,3,3,45.136799,-0.410636
33,Gironde,33492,Saint-Yzan-de-Soudiac,334920002,Salle des Fêtes,,Le Bourg,,33920,0,0,Non,0,2005-12-12 00:00:00,2014-12-10 00:00:00,1,1,45.142532,-0.412027
