objectid,inseecom,commune,date_maj,nom,st_areashape,st_lengthshape
1276,90010,BELFORT,2020/01/29 00:00:00+00, ,139181.74164669,7752.75295871277
1277,90010,BELFORT,2020/01/29 00:00:00+00, ,2036.812779155,454.555508827131
1279,90010,BELFORT,2020/01/29 00:00:00+00, ,39828.832673695,5861.19722893751
1281,90010,BELFORT,2020/01/29 00:00:00+00, ,3751.938019085,731.400482954555
1282,90008,BAVILLIERS,2020/01/29 00:00:00+00, ,11265.385604,2624.1369321521
1283,90010,BELFORT,2020/01/29 00:00:00+00, ,4062.866435805,591.633205875111
1284,90010,BELFORT,2020/01/29 00:00:00+00, ,2010.54235193,441.407425886278
1285,90010,BELFORT,2020/01/29 00:00:00+00, ,3753.667645155,786.368130934008
1286,90008,BAVILLIERS,2020/01/29 00:00:00+00, ,17227.816858925,1753.07671438014
1287,90037,ELOIE,2020/01/29 00:00:00+00, ,51418.1724119,10392.0282964359
1288,90010,BELFORT,2020/01/29 00:00:00+00, ,349.873770775,660.860727218275
1289,90010,BELFORT,2020/01/29 00:00:00+00, ,746.662598105,204.599383043017
1290,90001,ANDELNANS,2020/01/29 00:00:00+00, ,6985.78005949,1269.3915853269
1291,90087,ROPPE,2020/01/29 00:00:00+00, ,616.439610945,212.622665240473
1292,90010,BELFORT,2020/01/29 00:00:00+00, ,5557.35671252,1088.15309290108
1293,90008,BAVILLIERS,2020/01/29 00:00:00+00,Pont,51.701613,34.8389576786819
1294,90072,MORVILLARS,2020/01/29 00:00:00+00, ,523.215955895,150.982893211325
1296,90026,CHEVREMONT,2020/01/29 00:00:00+00, ,197.24999406,69.9527155075901
1298,90010,BELFORT,2020/01/29 00:00:00+00, ,10346.394122955,2333.58489041067
1299,90010,BELFORT,2020/01/29 00:00:00+00, ,5529.66676069,1381.31689810692
1300,90010,BELFORT,2020/01/29 00:00:00+00, ,795.552854235,217.992850827907
1301,90037,ELOIE,2020/01/29 00:00:00+00,Pont,35.42504151,29.2978013022551
1302,90037,ELOIE,2020/01/29 00:00:00+00, ,51207.17642065,10940.402481911
1303,90039,ESSERT,2020/01/29 00:00:00+00,Pont,54.843948325,29.8537515166221
1304,90010,BELFORT,2020/01/29 00:00:00+00, ,8246.5878757,1221.48328513387
1305,90010,BELFORT,2020/01/29 00:00:00+00, ,19549.83011146,3140.84669757687
1306,90010,BELFORT,2020/01/29 00:00:00+00, ,2714.240237315,450.498251910299
1309,90087,ROPPE,2020/01/29 00:00:00+00, ,2923.586656495,354.705864579984
1310,90010,BELFORT,2020/01/29 00:00:00+00, ,1667.562784945,377.324939303807
1311,90087,ROPPE,2020/01/29 00:00:00+00, ,37262.342083365,4419.49958938383
1312,90010,BELFORT,2020/01/29 00:00:00+00, ,3078.20915513,510.522201202047
1313,90010,BELFORT,2020/01/29 00:00:00+00,Passerelle,78.06142137,65.405875010329
1314,90010,BELFORT,2020/01/29 00:00:00+00, ,61646.57232408,10275.8033829066
1319,90029,CRAVANCHE,2020/01/29 00:00:00+00, ,1690.0514525,620.399781835522
1320,90087,ROPPE,2020/01/29 00:00:00+00, ,5324.805892915,1082.37110959938
1321,90087,ROPPE,2020/01/29 00:00:00+00, ,1318.81630708,296.264080864922
1322,90010,BELFORT,2020/01/29 00:00:00+00, ,2896.7955862,492.332020711834
1323,90007,BANVILLARS,2020/01/29 00:00:00+00,7 B 396,133835.9300426,10642.777469417
1324,90008,BAVILLIERS,2020/01/29 00:00:00+00, ,11751.131755875,1693.28285034721
1325,90010,BELFORT,2020/01/29 00:00:00+00, ,22639.22536433,3058.89233414261
1326,90010,BELFORT,2020/01/29 00:00:00+00, ,5330.97625405,1471.35886606906
1327,90010,BELFORT,2020/01/29 00:00:00+00, ,77.22244199,41.0414916954481
1328,90001,ANDELNANS,2020/01/29 00:00:00+00, ,9259.129993225,1766.00244888353
1329,90010,BELFORT,2020/01/29 00:00:00+00, ,359.375453255,183.972371630467
1330,90068,MEROUX,2020/01/29 00:00:00+00, ,243391.572975405,57042.0858786409
1331,90026,CHEVREMONT,2020/01/29 00:00:00+00, ,188011.417708105,45512.4613720725
1332,90010,BELFORT,2020/01/29 00:00:00+00, ,11136.43970528,1885.33007262021
1333,90069,MEZIRE,2020/01/29 00:00:00+00, ,146093.170006735,34285.5980955937
1334,90099,VALDOIE,2020/01/29 00:00:00+00, ,11.27096356,17.503520940982
1335,90010,BELFORT,2020/01/29 00:00:00+00, ,5248.476718345,1037.61392556499
1336,90010,BELFORT,2020/01/29 00:00:00+00, ,31687.450350125,4749.71516456184
1337,90010,BELFORT,2020/01/29 00:00:00+00, ,27954.16989211,5288.38209955018
1338,90010,BELFORT,2020/01/29 00:00:00+00, ,3193.471307895,672.876296458733
1340,90072,MORVILLARS,2020/01/29 00:00:00+00, ,102768.98108535,21927.5370927028
1342,90076,PEROUSE,2020/01/29 00:00:00+00, ,334319.701933745,47505.2210271551
1343,90039,ESSERT,2020/01/29 00:00:00+00, ,174623.500168515,38092.0316162225
1344,90042,EVETTE-SALBERT,2020/01/29 00:00:00+00, ,332976.08746149,91049.0401609268
1345,90075,OFFEMONT,2020/08/21 00:00:00+00, ,295895.63687766,62291.8759550883
1346,90010,BELFORT,2020/01/29 00:00:00+00, ,19778.546501515,1582.88073469358
1347,90103,VETRIGNE,2020/01/29 00:00:00+00, ,66185.82841342,14398.235978751
1348,90022,CHATENOIS-LES-FORGES,2020/01/29 00:00:00+00, ,227481.166790085,52357.8766965553
1349,90026,CHEVREMONT,2020/01/29 00:00:00+00, ,5097.254313735,1309.11931613974
1351,90002,ARGIESANS,2020/01/29 00:00:00+00, ,68.708568155,36.5854080245861
1352,90010,BELFORT,2020/01/29 00:00:00+00, ,1212.555535775,281.91739735022
1354,90068,MEROUX,2020/01/29 00:00:00+00, ,25901.24267067,3378.48259395877
1355,90068,MEROUX,2020/01/29 00:00:00+00, ,29283.051533255,4648.83920959183
1356,90093,SERMAMAGNY,2020/01/29 00:00:00+00, ,176294.70619245,31566.7654283727
1357,90001,ANDELNANS,2020/01/29 00:00:00+00, ,11.222865255,22.9709250361331
1358,90001,ANDELNANS,2020/01/29 00:00:00+00, ,56862.67290934,9258.42182164842
1359,90002,ARGIESANS,2020/01/29 00:00:00+00, ,53877.207466825,11735.8091893147
1361,90010,BELFORT,2020/01/29 00:00:00+00, ,4154.13810909,866.825992012841
1362,90008,BAVILLIERS,2020/01/29 00:00:00+00, ,12.329881945,39.877923304556
1363,90008,BAVILLIERS,2020/01/29 00:00:00+00, ,62872.255897715,8250.99079092651
1364,90032,DANJOUTIN,2020/01/29 00:00:00+00, ,529161.304456405,51636.7078362883
1365,90037,ELOIE,2020/01/29 00:00:00+00, ,2502.04785801,655.221218156398
1366,90099,VALDOIE,2020/01/29 00:00:00+00, ,721.904847425,139.987275717761
1367,90104,VEZELOIS,2020/01/29 00:00:00+00, ,254848.40619154,63417.317002259
1368,90099,VALDOIE,2020/01/29 00:00:00+00, ,54.08595318,36.4400916454746
1369,90099,VALDOIE,2020/01/29 00:00:00+00, ,271910.46620086,41272.5568988972
1370,90007,BANVILLARS,2020/01/29 00:00:00+00, ,14969.08571773,4218.33546075345
1371,90007,BANVILLARS,2020/01/29 00:00:00+00, ,22.77093572,30.7244202234511
1372,90104,VEZELOIS,2020/01/29 00:00:00+00, ,216.129693165,114.751241625836
1373,90010,BELFORT,2020/01/29 00:00:00+00, ,2267.792353845,472.328602787552
1374,90010,BELFORT,2020/01/29 00:00:00+00, ,430.331313165,136.115393337634
1375,90010,BELFORT,2020/01/29 00:00:00+00, ,17926.03800875,3521.58284314218
1376,90021,CHARMOIS,2020/01/29 00:00:00+00, ,62.95168097,43.3001163777888
1377,90029,CRAVANCHE,2020/01/29 00:00:00+00, ,4899.59760155,750.260358510011
1378,90029,CRAVANCHE,2020/01/29 00:00:00+00, ,4470.443711365,2042.1772378127
1379,90039,ESSERT,2020/01/29 00:00:00+00, ,21562.77509825,7006.43271868844
1380,90029,CRAVANCHE,2020/01/29 00:00:00+00, ,4073.83091141,1338.64246093921
1381,90029,CRAVANCHE,2020/01/29 00:00:00+00, ,81771.59974122,20502.5625849992
1383,90104,VEZELOIS,2020/01/29 00:00:00+00, ,21.04655105,52.0336445007721
1532,90075,offemont,2020/08/21 00:00:00+00,,5692.67019424,1251.22922297706
1533,90099,VALDOIE,1970/01/01 00:00:00+00,,866.177503645,232.584210688947
1534,90032,DANJOUTIN,2020/08/31 00:00:00+00,,4246.747701505,772.433593897855
1934,90020,buc,2020/09/01 00:00:00+00, ,81338.278319695,22081.0016391279
2334,90098,URCEREY,2020/09/03 00:00:00+00, ,103174.3734,29180.1498668679
2734,90082,AUTRECHENE,2007/02/09 00:00:00+00, ,80047.27822012,12410.4831222083
2735,90074,NOVILLARD,2007/02/09 00:00:00+00, ,934.617207375,243.972960070554
2736,90074,NOVILLARD,2007/02/09 00:00:00+00, ,3929.329821675,493.287157966994
2737,90082,AUTRECHENE,2007/02/09 00:00:00+00, ,5727.588092315,594.694674381263
2738,90074,NOVILLARD,2007/02/09 00:00:00+00, ,5548.244439725,677.321289326734
2739,90074,NOVILLARD,2007/02/09 00:00:00+00, ,98873.520361315,20434.5648982894
2740,90077,PETIT-CROIX,2007/02/09 00:00:00+00, ,8395.46214046,2386.54072070396
2741,90071,MONTREU-CHATEAU,2007/02/09 00:00:00+00, ,479.44683769,269.551792189814
2742,90074,NOVILLARD,2007/02/09 00:00:00+00, ,11781.69896472,1498.97385842228
2743,90071,MONTREU-CHATEAU,2007/02/09 00:00:00+00, ,141654.525170635,35720.8566697775
2744,90071,MONTREU-CHATEAU,2007/02/09 00:00:00+00, ,760.2236217,295.604371559406
2745,90048,FONTENELLE,2007/02/09 00:00:00+00, ,58577.89326628,11929.5771603221
2746,90077,PETIT-CROIX,2007/02/09 00:00:00+00, ,98750.445546165,27192.2179712527
2747,90071,MONTREU-CHATEAU,2007/02/09 00:00:00+00, ,84426.60445727,20902.9239411052
2748,90048,FONTENELLE,2007/02/09 00:00:00+00, ,6170.83798432,1630.84799860113
2749,90031,CUNELIERES,2007/02/09 00:00:00+00, ,66950.041060425,15961.7360820487
2750,90071,MONTREU-CHATEAU,2007/02/09 00:00:00+00, ,308.863959995,177.981449161265
2751,90049,FOUSSEMAGNE,2007/02/09 00:00:00+00, ,188979.222641585,37369.0502635122
2752,90049,FOUSSEMAGNE,2007/02/09 00:00:00+00, ,1993.423709035,418.496478130373
2753,90077,PETIT-CROIX,2007/02/09 00:00:00+00, ,21361.832828005,7537.93175874364
2754,90031,CUNELIERES,2007/02/09 00:00:00+00, ,1.5806,168.993667069032
2755,90050,FRAIS,2007/02/09 00:00:00+00, ,76089.44018383,16587.6963131753
2756,90047,FONTAINE,2007/02/09 00:00:00+00, ,12260.82890793,2090.91196303567
2757,90012,BESSONCOURT,2007/02/09 00:00:00+00, ,562571.71775905,62640.068047779
2758,90084,REPPE,2007/02/09 00:00:00+00, ,108763.22253707,20707.4071474121
2759,90080,PHAFFANS,2007/02/09 00:00:00+00, ,242358.672510375,28441.0485509674
2760,90047,FONTAINE,2007/02/09 00:00:00+00, ,302327.0299355,48750.5772567293
2761,90084,REPPE,2007/02/09 00:00:00+00, ,2.2579,260.216891263354
2762,90036,EGUENIGUE,2007/10/23 00:00:00+00, ,66670.3272778,15002.2908811778
2763,90049,FOUSSEMAGNE,2007/02/09 00:00:00+00, ,47762.14350924,3687.47366897246
2764,90100,VAUTHIERMONT,2007/02/09 00:00:00+00, ,134703.17960186,27365.7864303484
2765,90036,EGUENIGUE,2007/10/23 00:00:00+00, ,957.84827486,484.601092034413
2766,90059,LACOLLONGE,2007/02/09 00:00:00+00, ,79252.66390701,15617.5203017124
2767,90050,FRAIS,2007/02/09 00:00:00+00, ,167.16956523,104.024245259909
2768,90002,ANGEOT,2007/02/09 00:00:00+00, ,344891.403468885,38221.4157523165
2769,90067,MENONCOURT,2007/02/09 00:00:00+00, ,243265.547544,38414.773883425
2770,90084,REPPE,2007/02/09 00:00:00+00, ,9612.309827365,523.601011566385
2771,90100,VAUTHIERMONT,2007/02/09 00:00:00+00, ,1609.2286,310.41621106881
2772,90062,LARIVIERE,2007/02/09 00:00:00+00, ,3157.2356,1094.39647158806
2773,90002,ANGEOT,2007/02/09 00:00:00+00, ,0.132556,134.582949130134
2774,90013,BETHONVILLIERS,2007/02/09 00:00:00+00, ,99145.28600175,20047.7768270836
2775,90062,LARIVIERE,2007/02/09 00:00:00+00, ,521727.81085474,36660.8264833435
2776,90100,VAUTHIERMONT,2007/02/09 00:00:00+00, ,35825.0032685,1456.21964195983
2777,90060,LAGRANGE,2007/02/09 00:00:00+00, ,32926.08510048,8310.0197546465
2778,90059,LACOLLONGE,2007/02/09 00:00:00+00, ,1777.9180655,701.117962712415
2779,90100,VAUTHIERMONT,2007/02/09 00:00:00+00, ,1947.348062015,220.7409478441
2780,90059,LACOLLONGE,2007/02/09 00:00:00+00, ,3363.2914115,776.503970729856
2781,90047,FONTAINE,2007/02/09 00:00:00+00, ,51813.124592,3236.49526982417
2782,90084,REPPE,2007/02/09 00:00:00+00, ,11324.896753955,1369.86604656174
2783,90084,REPPE,2007/02/09 00:00:00+00, ,6461.36605073,579.670848677937
2784,90059,LACOLLONGE,2007/02/09 00:00:00+00, ,1372.77634,459.46631145154
2785,90074,NOVILLARD,2007/02/09 00:00:00+00, ,1046.5349,405.654740990163
2786,90067,MENONCOURT,2007/02/09 00:00:00+00, ,19.26555,110.038190695946
2787,90062,LARIVIERE,2007/02/09 00:00:00+00, ,74.4293535,170.824420210588
2788,90062,LARIVIERE,2007/02/09 00:00:00+00, ,16973.692936125,5295.86775588485
2789,90060,LAGRANGE,2007/02/09 00:00:00+00, ,2391.4304305,1052.39367026562
2790,90002,ANGEOT,2007/02/09 00:00:00+00, ,424.36315,350.036798392309
2791,90002,ANGEOT,2007/02/09 00:00:00+00, ,0.4662,111.273294209993
2792,90002,ANGEOT,2007/02/09 00:00:00+00, ,2.302,113.944662218891
4399,90094,SEVENANS,2020/01/29 00:00:00+00, ,173208.339063475,27625.4570795372
4400,90097,TREVENANS,2020/10/09 00:00:00+00,,537535.3353142,75475.7565058653
5203,90094,SEVENANS,1970/01/01 00:00:00+00,,315.55904815,87.8287573881513
5204,90068,MEROUX-MOVAL,1970/01/01 00:00:00+00,,28621.641072365,2198.97933878866
5205,90068,MEROUX-MOVAL,1970/01/01 00:00:00+00,,20867.322828595,1235.12299113111
5212,90032,DANJOUTIN,2020/10/22 00:00:00+00, ,2492.901018795,1341.82699585528
5213,90032,DANJOUTIN,1970/01/01 00:00:00+00,,51.50259415,45.9957121170949
6012,,,1970/01/01 00:00:00+00,,3336.760672365,899.228582736246
6013,,,1970/01/01 00:00:00+00,,2609.65847936,757.005218023567
6014,,,1970/01/01 00:00:00+00,,2190.589141435,492.732924537298
6015,,,1970/01/01 00:00:00+00,,1246.87321154,469.885741418434
6016,,,1970/01/01 00:00:00+00,,4569.080874925,1800.67693962749
6017,,,1970/01/01 00:00:00+00,,11277.792247135,3533.97495949883
