SITE;APPLICATION;ANNEE;MOIS;PREMIERE_VISITE;DERNIERE_VISITE;NB_VISITEURS;NB_VISITE;MOY_VISITEURS_VISITE;PAGES;MOY_PAGES_VISITE;HITS;MOY_HITS_VISITE;VOL_BANDEPASSANTE;MOY_BANDEPASSANTE_VISITE
alim.agriculture.gouv.fr_epiphyt;epiphyt;2014;Août;01 Aug 2014 - 09:31;29 Aug 2014 - 12:29;19;36;1,89;2754;76,50;8968;249,11;94,91;2699,61
alim.agriculture.gouv.fr_epiphyt;epiphyt;2014;Avril;01 Apr 2014 - 09:14;30 Apr 2014 - 16:33;36;139;3,86;33436;240,55;59196;425,87;1096,92;8080,92
alim.agriculture.gouv.fr_epiphyt;epiphyt;2014;Juillet;01 Jul 2014 - 08:57;31 Jul 2014 - 17:41;43;115;2,67;7434;64,64;50505;439,17;569,08;5067,29
alim.agriculture.gouv.fr_epiphyt;epiphyt;2014;Juin;02 Jun 2014 - 09:50;30 Jun 2014 - 20:42;43;110;2,56;8737;79,43;30947;281,34;453,43;4221,05
alim.agriculture.gouv.fr_epiphyt;epiphyt;2014;Mai;02 May 2014 - 14:04;30 May 2014 - 17:04;27;97;3,59;23623;243,54;41741;430,32;1099,31;11605,06
alim.agriculture.gouv.fr_epiphyt;epiphyt;2014;Mars;NA;31 Mar 2014 - 17:09;9;17;1,89;1018;59,88;3009;177,00;27,71;1669,00
alim.agriculture.gouv.fr_epiphyt;epiphyt;2014;Novembre;03 Nov 2014 - 09:47;28 Nov 2014 - 17:07;18;88;4,89;3300;37,50;9217;104,74;138,39;1610,39
alim.agriculture.gouv.fr_epiphyt;epiphyt;2014;Octobre;01 Oct 2014 - 16:00;31 Oct 2014 - 14:58;29;82;2,83;5160;62,93;13895;169,45;242,78;3031,83
alim.agriculture.gouv.fr_epiphyt;epiphyt;2014;Septembre;01 Sep 2014 - 08:40;30 Sep 2014 - 17:41;22;62;2,82;2801;45,18;7082;114,23;150,64;2487,92
alim.agriculture.gouv.fr_sial-nomenclatures;sial-nomenclatures;2014;Août;04 Aug 2014 - 14:22;29 Aug 2014 - 16:49;27;62;2,30;61920;998,71;63211;1019,53;85,83;1417,50
alim.agriculture.gouv.fr_sial-nomenclatures;sial-nomenclatures;2014;Novembre;03 Nov 2014 - 09:09;28 Nov 2014 - 16:52;30;107;3,57;120947;1130,35;123022;1149,74;101,23;968,75
alim.agriculture.gouv.fr_sial-nomenclatures;sial-nomenclatures;2014;Octobre;01 Oct 2014 - 15:21;31 Oct 2014 - 17:00;15;44;2,93;32263;733,25;33326;757,41;72,07;1677,30
alim.agriculture.gouv.fr_sial-nomenclatures;sial-nomenclatures;2014;Septembre;01 Sep 2014 - 10:14;29 Sep 2014 - 18:21;9;28;3,11;15291;546,11;15878;567,07;36,13;1321,36
alim.agriculture.gouv.fr_sigal-vsb;sigal-vsb;2014;Août;01 Aug 2014 - 07:14;31 Aug 2014 - 19:34;982;2331;2,37;52451;22,50;358767;153,91;1611,10;707,75
alim.agriculture.gouv.fr_sigal-vsb;sigal-vsb;2014;Avril;01 Apr 2014 - 07:13;30 Apr 2014 - 20:48;1169;2632;2,25;57135;21,71;466297;177,16;2034,23;791,43
alim.agriculture.gouv.fr_sigal-vsb;sigal-vsb;2014;Juillet;01 Jul 2014 - 08:10;31 Jul 2014 - 19:20;1081;2369;2,19;53654;22,65;322520;136,14;1736,93;750,79
alim.agriculture.gouv.fr_sigal-vsb;sigal-vsb;2014;Juin;01 Jun 2014 - 07:54;30 Jun 2014 - 23:44;1150;2654;2,31;65219;24,57;458161;172,63;2024,05;780,94
alim.agriculture.gouv.fr_sigal-vsb;sigal-vsb;2014;Mai;01 May 2014 - 09:53;31 May 2014 - 22:55;1115;2431;2,18;56967;23,43;395122;162,53;1830,85;771,20
alim.agriculture.gouv.fr_sigal-vsb;sigal-vsb;2014;Mars;NA;31 Mar 2014 - 21:59;190;265;1,39;5736;21,65;47162;177,97;247,04;954,58
alim.agriculture.gouv.fr_sigal-vsb;sigal-vsb;2014;Novembre;01 Nov 2014 - 08:33;30 Nov 2014 - 23:41;2890;8166;2,83;205044;25,11;2071553;253,68;7262,89;910,75
alim.agriculture.gouv.fr_sigal-vsb;sigal-vsb;2014;Octobre;01 Oct 2014 - 07:40;31 Oct 2014 - 23:00;2494;6719;2,69;161258;24,00;995217;148,12;5062,08;771,48
alim.agriculture.gouv.fr_sigal-vsb;sigal-vsb;2014;Septembre;01 Sep 2014 - 07:55;30 Sep 2014 - 22:19;1880;4628;2,46;111983;24,20;702080;151,70;3385,80;749,15
alim.agriculture.gouv.fr_spiral-m;spiral-m;2014;Août;04 Aug 2014 - 15:09;26 Aug 2014 - 20:58;16;18;1,12;106;5,89;1932;107,33;4,42;251,61
alim.agriculture.gouv.fr_spiral-m;spiral-m;2014;Juillet;01 Jul 2014 - 14:00;31 Jul 2014 - 22:37;64;68;1,06;179;2,63;1242;18,26;3,86;58,19
alim.agriculture.gouv.fr_spiral-m;spiral-m;2014;Juin;18 Jun 2014 - 12:13;30 Jun 2014 - 11:18;8;8;1,00;40;5,00;411;51,38;1,38;176,88
alim.agriculture.gouv.fr_spiral-m;spiral-m;2014;Novembre;NA;29 Nov 2014 - 18:29;7;10;1,43;37;3,70;681;68,10;1,82;185,90
alim.agriculture.gouv.fr_spiral-m;spiral-m;2014;Octobre;01 Oct 2014 - 09:34;30 Oct 2014 - 14:50;6;6;1,00;33;5,50;628;104,67;1,59;271,83
alim.agriculture.gouv.fr_spiral-m;spiral-m;2014;Septembre;NA;29 Sep 2014 - 14:31;9;10;1,11;23;2,30;1090;109,00;2,33;238,80
alim.agriculture.gouv.fr_vacc-fco;vacc-fco;2014;Août;NA;19 Aug 2014 - 17:31;1;1;1,00;1;1,00;129;129,00;0,18;188,00
alim.agriculture.gouv.fr_vacc-fco;vacc-fco;2014;Avril;NA;29 Apr 2014 - 09:49;3;4;1,33;7;1,75;734;183,50;0,88;226,50
alim.agriculture.gouv.fr_vacc-fco;vacc-fco;2014;Juillet;NA;10 Jul 2014 - 11:03;1;1;1,00;1;1,00;235;235,00;0,24;247,00
alim.agriculture.gouv.fr_vacc-fco;vacc-fco;2014;Juin;NA;NA;0;0;0,00;0;0,00;53;0,00;0,03;0,00
alim.agriculture.gouv.fr_vacc-fco;vacc-fco;2014;Mai;NA;09 May 2014 - 15:11;1;2;2,00;11;5,50;532;266,00;2,54;1300,50
alim.agriculture.gouv.fr_vacc-fco;vacc-fco;2014;Mars;NA;31 Mar 2014 - 15:41;1;3;3,00;3;1,00;493;164,33;0,58;198,00
alim.agriculture.gouv.fr_vacc-fco;vacc-fco;2014;Novembre;NA;NA;0;0;0,00;0;0,00;264;0,00;0,14;0,00
alim.agriculture.gouv.fr_vacc-fco;vacc-fco;2014;Octobre;01 Oct 2014 - 09:33;01 Oct 2014 - 09:33;1;1;1,00;1;1,00;288;288,00;0,27;276,00
alim.agriculture.gouv.fr_vacc-fco;vacc-fco;2014;Septembre;NA;NA;0;0;0,00;0;0,00;318;0,00;0,17;0,00
alim.national.agri;;2014;Août;01 Aug 2014 - 07:46;31 Aug 2014 - 21:53;137;433;3,16;257058;593,67;473765;1094,15;1361,13;3218,94
alim.national.agri;;2014;Avril;01 Apr 2014 - 07:14;30 Apr 2014 - 18:44;142;440;3,10;98540;223,95;300370;682,66;2488,02;5790,31
alim.national.agri;;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
alim.national.agri;;2014;Juillet;01 Jul 2014 - 09:33;31 Jul 2014 - 18:28;123;349;2,84;218469;625,99;328202;940,41;864,84;2537,53
alim.national.agri;;2014;Juin;02 Jun 2014 - 07:50;28 Jun 2014 - 17:35;141;352;2,50;131751;374,29;236643;672,28;953,47;2773,73
alim.national.agri;;2014;Mai;02 May 2014 - 08:20;30 May 2014 - 19:15;113;314;2,78;44821;142,74;210425;670,14;1159,26;3780,52
alim.national.agri;;2014;Mars;NA;31 Mar 2014 - 22:52;30;46;1,53;3472;75,48;15684;340,96;106,74;2376,07
alim.national.agri;;2014;Novembre;01 Nov 2014 - 11:57;30 Nov 2014 - 23:18;231;652;2,82;1736540;2663,40;1855792;2846,31;2199,83;3454,95
alim.national.agri;;2014;Octobre;01 Oct 2014 - 07:33;31 Oct 2014 - 17:29;228;815;3,57;1184921;1453,89;1307653;1604,48;2455,18;3084,79
alim.national.agri;;2014;Septembre;01 Sep 2014 - 07:25;30 Sep 2014 - 19:15;221;819;3,71;198221;242,03;544505;664,84;2348,16;2935,91
alim.national.agri_expader;expader;2014;Août;08 Aug 2014 - 17:34;29 Aug 2014 - 17:57;7;26;3,71;1775;68,27;5802;223,15;55,97;2204,46
alim.national.agri_expader;expader;2014;Avril;03 Apr 2014 - 10:13;24 Apr 2014 - 10:30;3;5;1,67;8;1,60;297;59,40;0,30;61,80
alim.national.agri_expader;expader;2014;Juillet;01 Jul 2014 - 17:54;21 Jul 2014 - 18:44;9;29;3,22;3337;115,07;8736;301,24;114,38;4038,72
alim.national.agri_expader;expader;2014;Juin;NA;30 Jun 2014 - 17:39;6;9;1,50;790;87,78;2080;231,11;36,61;4166,00
alim.national.agri_expader;expader;2014;Mai;05 May 2014 - 17:08;26 May 2014 - 15:30;3;6;2,00;290;48,33;666;111,00;14,06;2400,00
alim.national.agri_expader;expader;2014;Mars;NA;28 Mar 2014 - 15:34;5;10;2,00;52;5,20;833;83,30;1,87;191,10
alim.national.agri_expader;expader;2014;Novembre;04 Nov 2014 - 10:26;28 Nov 2014 - 16:20;12;16;1,33;28;1,75;1068;66,75;1,45;92,88
alim.national.agri_expader;expader;2014;Octobre;01 Oct 2014 - 10:51;29 Oct 2014 - 09:25;7;30;4,29;1418;47,27;4627;154,23;65,63;2240,33
alim.national.agri_expader;expader;2014;Septembre;01 Sep 2014 - 16:04;30 Sep 2014 - 16:18;5;12;2,40;521;43,42;1947;162,25;17,10;1459,50
alim.national.agri_sial-habilitations;sial-habilitations;2014;Août;04 Aug 2014 - 09:52;29 Aug 2014 - 10:00;16;45;2,81;138121;3069,36;138963;3088,07;98,36;2238,24
alim.national.agri_sial-habilitations;sial-habilitations;2014;Novembre;01 Nov 2014 - 11:57;30 Nov 2014 - 23:18;119;330;2,77;1656783;5020,55;1675875;5078,41;1549,89;4809,35
alim.national.agri_sial-habilitations;sial-habilitations;2014;Octobre;03 Oct 2014 - 13:51;31 Oct 2014 - 17:29;64;174;2,72;1108712;6371,91;1121841;6447,36;1240,77;7301,99
alim.national.agri_sial-habilitations;sial-habilitations;2014;Septembre;01 Sep 2014 - 10:23;18 Sep 2014 - 16:01;15;29;1,93;42934;1480,48;43293;1492,86;35,14;1240,79
alim.national.agri_sial-si2a;sial-si2a;2014;Novembre;01 Nov 2014 - 18:13;30 Nov 2014 - 23:18;65;131;2,02;162081;1237,26;189302;1445,05;498,81;3899,08
alim.national.agri_sial-si2a;sial-si2a;2014;Octobre;03 Oct 2014 - 10:39;31 Oct 2014 - 16:09;61;117;1,92;23997;205,10;27025;230,98;83,47;730,53
alim.national.agri_sial-si2a;sial-si2a;2014;Septembre;04 Sep 2014 - 10:24;25 Sep 2014 - 16:59;14;22;1,57;11044;502,00;11901;540,95;29,69;1382,09
alim.national.agri_spiral;spiral;2014;Août;04 Aug 2014 - 10:03;28 Aug 2014 - 11:05;9;20;2,22;304;15,20;2975;148,75;22,64;1159,40
alim.national.agri_spiral;spiral;2014;Avril;01 Apr 2014 - 08:22;29 Apr 2014 - 15:57;18;56;3,11;1012;18,07;16307;291,20;83,06;1518,80
alim.national.agri_spiral;spiral;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
alim.national.agri_spiral;spiral;2014;Juillet;NA;29 Jul 2014 - 08:29;8;25;3,12;668;26,72;5901;236,04;66,64;2729,56
alim.national.agri_spiral;spiral;2014;Juin;02 Jun 2014 - 08:53;30 Jun 2014 - 15:52;16;44;2,75;1302;29,59;9754;221,68;96,62;2248,66
alim.national.agri_spiral;spiral;2014;Mai;NA;30 May 2014 - 16:33;17;43;2,53;1245;28,95;7076;164,56;68,97;1642,49
alim.national.agri_spiral;spiral;2014;Mars;06 Mar 2014 - 17:21;31 Mar 2014 - 21:47;4;14;3,50;216;15,43;3388;242,00;21,17;1548,79
alim.national.agri_spiral;spiral;2014;Novembre;02 Nov 2014 - 16:18;28 Nov 2014 - 15:18;12;22;1,83;167;7,59;2482;112,82;16,88;785,77
alim.national.agri_spiral;spiral;2014;Octobre;01 Oct 2014 - 07:55;31 Oct 2014 - 10:26;15;27;1,80;418;15,48;3165;117,22;27,42;1040,04
alim.national.agri_spiral;spiral;2014;Septembre;NA;29 Sep 2014 - 09:53;12;21;1,75;320;15,24;3027;144,14;25,61;1248,62
alim.national.agri_spiral-m;spiral-m;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
annuaire.agricoll.agriculture;;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
annuaire.agricoll.agriculture;;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
annuaire.agricoll.agriculture;;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
annuaire.agricoll.agriculture;;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
annuaire.agricoll.agriculture.ader.gouv.fr;;2014;Août;01 Aug 2014 - 08:42;31 Aug 2014 - 17:15;5;122;24,40;2353;19,29;13437;110,14;59,03;495,44
annuaire.agricoll.agriculture.ader.gouv.fr;;2014;Avril;01 Apr 2014 - 08:34;30 Apr 2014 - 16:08;4;146;36,50;2915;19,97;21472;147,07;96,93;679,86
annuaire.agricoll.agriculture.ader.gouv.fr;;2014;Février;NA;28 Feb 2014 - 16:53;4;163;40,75;7202;44,18;43686;268,01;195,15;1225,98
annuaire.agricoll.agriculture.ader.gouv.fr;;2014;Janvier;NA;31 Jan 2014 - 17:09;5;158;31,60;13805;87,37;89449;566,13;404,29;2620,18
annuaire.agricoll.agriculture.ader.gouv.fr;;2014;Juillet;01 Jul 2014 - 09:55;31 Jul 2014 - 16:53;6;127;21,17;3018;23,76;20838;164,08;94,57;762,51
annuaire.agricoll.agriculture.ader.gouv.fr;;2014;Juin;NA;26 Jun 2014 - 19:50;6;140;23,33;3183;22,74;23000;164,29;103,37;756,09
annuaire.agricoll.agriculture.ader.gouv.fr;;2014;Mai;NA;30 May 2014 - 15:54;5;124;24,80;3819;30,80;21305;171,81;95,30;787,00
annuaire.agricoll.agriculture.ader.gouv.fr;;2014;Mars;NA;31 Mar 2014 - 18:11;5;176;35,20;4828;27,43;34441;195,69;153,34;892,18
annuaire.agricoll.agriculture.ader.gouv.fr;;2014;Novembre;NA;28 Nov 2014 - 15:00;5;134;26,80;4288;32,00;28700;214,18;127,56;974,77
annuaire.agricoll.agriculture.ader.gouv.fr;;2014;Octobre;01 Oct 2014 - 08:33;31 Oct 2014 - 16:57;6;157;26,17;4350;27,71;25548;162,73;113,92;743,01
annuaire.agricoll.agriculture.ader.gouv.fr;;2014;Septembre;01 Sep 2014 - 07:48;30 Sep 2014 - 16:57;5;172;34,40;5325;30,96;30607;177,95;132,93;791,41
annuaire.agricoll.agriculture.gouv.fr;;2014;Août;01 Aug 2014 - 02:31;31 Aug 2014 - 23:17;1136;2691;2,37;49034;18,22;176228;65,49;823,53;313,38
annuaire.agricoll.agriculture.gouv.fr;;2014;Avril;01 Apr 2014 - 00:02;30 Apr 2014 - 20:59;1109;3007;2,71;28578;9,50;170106;56,57;791,67;269,59
annuaire.agricoll.agriculture.gouv.fr;;2014;Février;01 Feb 2014 - 00:41;28 Feb 2014 - 23:12;1304;3975;3,05;45497;11,45;264506;66,54;1210,37;311,80
annuaire.agricoll.agriculture.gouv.fr;;2014;Janvier;01 Jan 2014 - 12:53;31 Jan 2014 - 21:21;1483;4527;3,05;68621;15,16;357128;78,89;1658,33;375,11
annuaire.agricoll.agriculture.gouv.fr;;2014;Juillet;01 Jul 2014 - 05:58;31 Jul 2014 - 22:50;1059;2397;2,26;26310;10,98;130300;54,36;609,99;260,59
annuaire.agricoll.agriculture.gouv.fr;;2014;Juin;01 Jun 2014 - 07:40;29 Jun 2014 - 23:36;1167;2786;2,39;29958;10,75;165985;59,58;769,17;282,71
annuaire.agricoll.agriculture.gouv.fr;;2014;Mai;01 May 2014 - 00:41;31 May 2014 - 18:36;1007;2560;2,54;23919;9,34;144906;56,60;693,21;277,29
annuaire.agricoll.agriculture.gouv.fr;;2014;Mars;01 Mar 2014 - 09:45;31 Mar 2014 - 23:56;1269;3616;2,85;34756;9,61;215938;59,72;1001,76;283,68
annuaire.agricoll.agriculture.gouv.fr;;2014;Novembre;01 Nov 2014 - 00:15;30 Nov 2014 - 21:04;1216;3487;2,87;45115;12,94;229832;65,91;1048,21;307,82
annuaire.agricoll.agriculture.gouv.fr;;2014;Octobre;01 Oct 2014 - 00:19;31 Oct 2014 - 21:58;1379;3790;2,75;39155;10,33;222930;58,82;1023,38;276,50
annuaire.agricoll.agriculture.gouv.fr;;2014;Septembre;01 Sep 2014 - 03:21;30 Sep 2014 - 23:27;1717;6078;3,54;96468;15,87;408642;67,23;1862,25;313,74
annuaire.agricoll.national.agri;;2014;Août;01 Aug 2014 - 07:32;31 Aug 2014 - 17:26;969;2341;2,42;39510;16,88;159035;67,93;694,71;303,88
annuaire.agricoll.national.agri;;2014;Avril;01 Apr 2014 - 05:37;30 Apr 2014 - 23:50;1157;3143;2,72;48026;15,28;214642;68,29;912,31;297,23
annuaire.agricoll.national.agri;;2014;Février;01 Feb 2014 - 18:48;28 Feb 2014 - 20:18;1242;3355;2,70;57481;17,13;246984;73,62;1029,32;314,17
annuaire.agricoll.national.agri;;2014;Janvier;02 Jan 2014 - 08:25;31 Jan 2014 - 19:18;1314;3817;2,90;59341;15,55;264106;69,19;1129,44;303,00
annuaire.agricoll.national.agri;;2014;Juillet;01 Jul 2014 - 07:24;31 Jul 2014 - 21:04;972;2328;2,40;33414;14,35;156536;67,24;666,82;293,31
annuaire.agricoll.national.agri;;2014;Juin;01 Jun 2014 - 14:55;28 Jun 2014 - 17:57;1054;2644;2,51;38148;14,43;171033;64,69;730,22;282,81
annuaire.agricoll.national.agri;;2014;Mai;01 May 2014 - 00:12;30 May 2014 - 18:27;962;2483;2,58;41135;16,57;169226;68,15;717,17;295,77
annuaire.agricoll.national.agri;;2014;Mars;01 Mar 2014 - 12:12;31 Mar 2014 - 21:48;1261;3676;2,92;57809;15,73;248234;67,53;1057,85;294,68
annuaire.agricoll.national.agri;;2014;Novembre;01 Nov 2014 - 08:35;29 Nov 2014 - 00:53;995;2638;2,65;36453;13,82;165652;62,79;713,02;276,78
annuaire.agricoll.national.agri;;2014;Octobre;01 Oct 2014 - 00:29;31 Oct 2014 - 21:23;1213;3404;2,81;50961;14,97;229035;67,28;976,00;293,60
annuaire.agricoll.national.agri;;2014;Septembre;01 Sep 2014 - 07:11;30 Sep 2014 - 23:11;1385;4401;3,18;72041;16,37;287623;65,35;1212,89;282,21
appli.agriculture;;2014;Août;01 Aug 2014 - 00:00;31 Aug 2014 - 23:59;255;1961;7,69;732821;373,70;1256414;640,70;7403,11;3865,77
appli.agriculture;;2014;Avril;01 Apr 2014 - 00:00;30 Apr 2014 - 23:52;394;3804;9,65;1090369;286,64;2040471;536,40;18645,13;5019,09
appli.agriculture;;2014;Février;01 Feb 2014 - 00:01;28 Feb 2014 - 23:59;569;5598;9,84;412762;73,73;1987306;355,00;33441,69;6117,24
appli.agriculture;;2014;Janvier;01 Jan 2014 - 00:25;31 Jan 2014 - 23:59;571;5973;10,46;377124;63,14;1746880;292,46;30011,09;5145,04
appli.agriculture;;2014;Juillet;01 Jul 2014 - 00:00;31 Jul 2014 - 23:59;325;2687;8,27;948525;353,01;1729089;643,50;9942,21;3788,92
appli.agriculture;;2014;Juin;01 Jun 2014 - 00:00;29 Jun 2014 - 23:59;352;3095;8,79;1110154;358,69;1993608;644,14;11816,92;3909,70
appli.agriculture;;2014;Mai;01 May 2014 - 00:02;31 May 2014 - 23:59;381;3737;9,81;282944;75,71;1033717;276,62;11376,11;3117,24
appli.agriculture;;2014;Mars;01 Mar 2014 - 00:00;31 Mar 2014 - 23:59;432;4314;9,99;837768;194,20;2147411;497,78;23803,73;5650,21
appli.agriculture;;2014;Novembre;01 Nov 2014 - 00:00;30 Nov 2014 - 23:59;366;2898;7,92;963261;332,39;1687964;582,46;10084,56;3563,35
appli.agriculture;;2014;Octobre;01 Oct 2014 - 00:00;31 Oct 2014 - 23:59;417;3564;8,55;1265678;355,13;2307992;647,58;15227,95;4375,26
appli.agriculture;;2014;Septembre;01 Sep 2014 - 00:00;30 Sep 2014 - 23:59;372;3395;9,13;1251755;368,71;2181955;642,70;12328,75;3718,60
appli.agriculture.ader.gouv.fr;;2014;Août;01 Aug 2014 - 01:52;31 Aug 2014 - 23:51;5;262;52,40;463084;1767,50;2358537;9002,05;59612,47;232989,21
appli.agriculture.ader.gouv.fr;;2014;Avril;01 Apr 2014 - 01:09;30 Apr 2014 - 23:51;10;321;32,10;652279;2032,02;3249786;10123,94;86754,98;276751,09
appli.agriculture.ader.gouv.fr;;2014;Février;01 Feb 2014 - 02:28;28 Feb 2014 - 22:15;12;394;32,83;703319;1785,07;3534512;8970,84;92792,76;241166,98
appli.agriculture.ader.gouv.fr;;2014;Janvier;01 Jan 2014 - 07:20;31 Jan 2014 - 23:42;12;427;35,58;826862;1936,44;4002387;9373,27;111376,93;267095,95
appli.agriculture.ader.gouv.fr;;2014;Juillet;01 Jul 2014 - 00:56;31 Jul 2014 - 23:26;5;241;48,20;482653;2002,71;2546469;10566,26;63399,25;269381,05
appli.agriculture.ader.gouv.fr;;2014;Juin;01 Jun 2014 - 00:40;29 Jun 2014 - 20:31;5;175;35,00;298077;1703,30;1603339;9161,94;37038,12;216725,94
appli.agriculture.ader.gouv.fr;;2014;Mai;01 May 2014 - 00:06;31 May 2014 - 23:00;4;256;64,00;521592;2037,47;2747108;10730,89;66528,15;266112,62
appli.agriculture.ader.gouv.fr;;2014;Mars;01 Mar 2014 - 02:50;31 Mar 2014 - 23:47;11;337;30,64;665872;1975,88;3361186;9973,85;85753,73;260569,20
appli.agriculture.ader.gouv.fr;;2014;Novembre;01 Nov 2014 - 02:38;30 Nov 2014 - 21:29;5;229;45,80;508092;2218,74;2707620;11823,67;76754,11;343214,88
appli.agriculture.ader.gouv.fr;;2014;Octobre;01 Oct 2014 - 00:58;31 Oct 2014 - 20:50;5;311;62,20;608071;1955,21;3241426;10422,59;88757,21;292242,40
appli.agriculture.ader.gouv.fr;;2014;Septembre;01 Sep 2014 - 02:17;30 Sep 2014 - 23:56;6;250;41,67;618492;2473,97;3289173;13156,69;88062,63;360704,54
appli.agriculture.ader.gouv.fr_gednet;gednet;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.agriculture.ader.gouv.fr_gednet;gednet;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.agriculture.ader.gouv.fr_gednet;gednet;2014;Janvier;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.agriculture.ader.gouv.fr_gednet;gednet;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.agriculture.ader.gouv.fr_gednet;gednet;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.agriculture_ideoproject;ideoproject;2014;Août;01 Aug 2014 - 00:00;31 Aug 2014 - 23:59;246;1769;7,19;728123;411,60;1226038;693,07;6606,79;3824,39
appli.agriculture_ideoproject;ideoproject;2014;Avril;01 Apr 2014 - 00:00;30 Apr 2014 - 23:32;371;3195;8,61;888788;278,18;1747809;547,05;12401,52;3974,70
appli.agriculture_ideoproject;ideoproject;2014;Février;01 Feb 2014 - 00:01;28 Feb 2014 - 23:59;337;3732;11,07;243236;65,18;1152731;308,88;12306,07;3376,58
appli.agriculture_ideoproject;ideoproject;2014;Janvier;02 Jan 2014 - 09:04;31 Jan 2014 - 23:59;350;4011;11,46;240632;59,99;1133926;282,70;12661,74;3232,52
appli.agriculture_ideoproject;ideoproject;2014;Juillet;01 Jul 2014 - 00:00;31 Jul 2014 - 23:59;324;2457;7,58;1023882;416,72;1851314;753,49;9744,67;4061,27
appli.agriculture_ideoproject;ideoproject;2014;Juin;01 Jun 2014 - 00:00;30 Jun 2014 - 23:59;353;2857;8,09;1123258;393,16;2009619;703,40;11303,98;4051,55
appli.agriculture_ideoproject;ideoproject;2014;Mai;01 May 2014 - 00:02;31 May 2014 - 23:59;363;3260;8,98;270591;83,00;980120;300,65;9791,45;3075,60
appli.agriculture_ideoproject;ideoproject;2014;Mars;01 Mar 2014 - 00:28;31 Mar 2014 - 23:59;322;3290;10,22;652166;198,23;1562546;474,94;12472,28;3881,95
appli.agriculture_ideoproject;ideoproject;2014;Novembre;01 Nov 2014 - 00:00;30 Nov 2014 - 23:59;359;2870;7,99;998178;347,80;1717555;598,45;9088,01;3242,55
appli.agriculture_ideoproject;ideoproject;2014;Octobre;01 Oct 2014 - 00:00;31 Oct 2014 - 23:59;405;3336;8,24;1251266;375,08;2262867;678,32;13605,25;4176,19
appli.agriculture_ideoproject;ideoproject;2014;Septembre;01 Sep 2014 - 00:00;30 Sep 2014 - 23:59;357;3114;8,72;1221385;392,22;2112708;678,45;11067,02;3639,25
appli.agriculture_nuxeo;nuxeo;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.agriculture_nuxeo;nuxeo;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.agriculture_nuxeo;nuxeo;2014;Février;01 Feb 2014 - 22:55;28 Feb 2014 - 18:52;378;1689;4,47;74847;44,31;255628;151,35;13727,01;8322,36
appli.agriculture_nuxeo;nuxeo;2014;Janvier;02 Jan 2014 - 09:10;31 Jan 2014 - 18:27;374;1841;4,92;76437;41,52;250348;135,98;11439,91;6363,10
appli.agriculture_nuxeo;nuxeo;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.agriculture_nuxeo;nuxeo;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.agriculture_nuxeo;nuxeo;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.agriculture_nuxeo;nuxeo;2014;Mars;01 Mar 2014 - 00:00;07 Mar 2014 - 10:03;100;268;2,68;12382;46,20;42615;159,01;2108,90;8057,88
appli.agriculture_nuxeo;nuxeo;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.agriculture_nuxeo;nuxeo;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.agriculture_nuxeo;nuxeo;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
appli.national.agri;;2014;Août;01 Aug 2014 - 09:27;25 Aug 2014 - 12:08;7;7;1,00;18;2,57;1710;244,29;2,90;424,71
appli.national.agri;;2014;Avril;01 Apr 2014 - 06:42;30 Apr 2014 - 23:34;458;2576;5,62;125282;48,63;237352;92,14;25315,84;10063,44
appli.national.agri;;2014;Février;01 Feb 2014 - 00:20;28 Feb 2014 - 23:27;5226;31194;5,97;1215837;38,98;2897295;92,88;144745,17;4751,52
appli.national.agri;;2014;Janvier;01 Jan 2014 - 00:00;31 Jan 2014 - 23:54;4791;29026;6,06;1179331;40,63;2718344;93,65;125928,73;4442,60
appli.national.agri;;2014;Juillet;01 Jul 2014 - 07:00;22 Jul 2014 - 11:55;66;173;2,62;6030;34,86;17962;103,83;1367,11;8092,03
