objectid,codcomm,nom,st_areashape,st_lengthshape
15264,900054,34,1095.55105,134.085056858198
15265,900054,34,2049.83615,172.931335996529
15266,900054,34,7060.97155,312.23013289914
15267,900054,34,124.5621,42.0059254051132
15268,900054,34,2489.7563,194.418301395885
15269,900054,34,2540.42245,197.662635509992
15270,900054,34,5582.0096,290.49925033607
15271,900054,34,895.7563,113.504825998187
15272,900054,34,7337.40405,365.170118094846
15273,900054,34,512.72925,95.1545622635319
15274,900054,34,3798.3744,255.545993288949
15275,900054,34,3222.54875,248.502744800145
15276,900054,34,476.7484,86.5805385473142
15277,900054,34,1688.28965,177.557853144475
15278,900054,34,1243.2095,133.525926207301
15279,900054,34,1242.8523,139.603483788221
15280,900054,34,4290.06105,254.460201177005
15281,900054,34,2242.16565,206.559770894799
15282,900054,34,1771.23115,172.076715401442
15283,900054,34,2140.22525,181.293943418247
15284,900054,34,579.8552,92.564638282094
15285,900054,34,8922.8205,379.8910432432
15286,900054,Cours d'eau,260.14645,349.240878268426
15287,900054,Cours d'eau,74.9319,112.380801936652
15288,900054,Cours d'eau,1307.9677,1972.56012169958
15289,900054,Cours d'eau,214.2814,278.940970145854
15290,900054,Cours d'eau,886.94855,1084.17769198373
15291,900054,Cours d'eau,49.94105,69.1587265027116
15292,900054,34,866.1779,116.568251656734
15293,900054,34,1747.6062,163.22302364338
15294,900054,34,674.08935,96.6763568843861
15295,900054,Cours d'eau,351.08885,636.048214165543
15296,900054,Cours d'eau,195.28275,266.977010110236
15297,900054,34,231.36765,59.0479118512296
15298,900054,34,1721.4433,177.548152843252
15299,900054,34,640.73575,97.7596127766762
15300,900054,34,587.1695,104.272838474608
15301,900054,34,369.303,74.5547348731357
15302,900054,34,1854.71,179.197113147641
15303,900054,34,1727.23875,156.966544732364
15304,900054,34,1488.0674,158.794977997411
15305,900054,34,59.76215,84.0744957080129
15306,900054,34,874.8684,116.125680846329
15307,900054,34,2558.06245,207.976433007853
15308,900054,34,4454.2577,257.632897269092
15309,900054,34,13426.0812,655.926548861392
15310,900054,34,2487.2751,241.326625491706
15311,900054,34,3137.2755,209.310612553038
15312,900054,34,3694.20095,260.776086030788
15313,900054,34,1771.9427,158.345811991527
15314,900054,Cours d'eau,1449.8445,1242.97028287828
15315,900054,Cours d'eau,76.96705,95.2275303254606
15316,900054,Cours d'eau,1370.7329,1186.3193395529
15317,900054,34,1139.6905,131.262231604686
15318,900054,34,938.585,168.939785345846
15319,900054,34,4892.6094,283.306261482331
15320,900054,34,1570.26235,145.091247553008
15321,900054,34,2318.82385,182.86100312129
15322,900054,34,45.4579,26.9269089134495
15323,900054,34,13546.9251,486.159356174993
15324,900054,34,661.45695,127.57205477723
15325,900054,34,95975.9286,1645.71311715584
15326,900054,34,6060.67905,321.223815499396
15327,900054,34,23844.6503,844.296474100786
15328,900054,34,20779.0876,578.035662648438
15329,900054,34,2013.17645,168.191096587776
15330,900054,34,2195.61925,190.746293302342
15331,900054,34,938.335,117.031630690109
15332,900054,34,9741.8199,386.861992000715
15333,900054,34,16529.8891,499.31414483632
15334,900054,34,1177.6991,157.200353422059
15335,900054,34,4391.9368,255.456307070095
15336,900054,34,2479.80405,227.575385372293
15337,900054,34,11238.72795,409.340208082067
15338,900054,34,3490.89595,239.946614765047
15339,900054,34,7743.8042,376.80695802525
15340,900054,34,342.06035,77.0400189055756
15341,900054,34,549.64035,91.2654470774977
15342,900054,34,1602.21395,150.874252985532
15343,900054,34,3795.3196,232.60784843188
15344,900054,34,45560.86095,964.834607027983
15345,900054,34,17318.92135,741.237378672536
15346,900054,34,15455.0213,547.878276544847
15347,900054,34,1386.86765,140.321506104415
15348,900054,34,284.15645,95.0746892604213
15349,900054,34,2118.98395,175.336688144201
15350,900054,34,271.92485,60.2113003267674
15351,900054,34,387.2645,90.6119355390497
15352,900055,Cours d'eau,1449.96415,1521.71193067477
15353,900055,34,1965.5549,209.960027238087
15354,900055,34,8868.8886,384.889394986368
15355,900055,34,2078.60625,188.554344630536
15356,900055,34,786.1108,119.473944460818
15357,900055,34,3391.1654,230.548698893131
15358,900055,34,24489.0485,802.886591767462
15359,900055,34,687.199,673.928310044986
15360,900055,34,621.53325,497.130603229182
15361,900055,Cours d'eau,545.2904,521.894419933141
15362,900055,Cours d'eau,2026.0242,1709.33912151964
15363,900055,Cours d'eau,2425.9557,1714.81883999769
15364,900055,Cours d'eau,3335.9022,1799.18734876574
15365,900055,Cours d'eau,2633.02585,1666.55823515802
15366,900055,34,1913.04195,251.301732236555
15367,900055,34,143.65185,46.4252332813606
15368,900055,34,8367.2374,389.744931290213
15369,900055,34,6233.6299,306.299727215767
15370,900055,34,1135.4315,138.845216647082
15371,900055,34,4225.6576,307.499690109807
15372,900055,34,6233.9833,342.577935637367
15373,900055,34,518.90445,95.1845331199384
15374,900055,34,1569.048,182.397776279883
15375,900055,34,4047.90785,258.161407035259
15376,900055,34,1675.58015,160.09773589697
15377,900055,34,726.2553,101.929026132764
15378,900055,34,2278.84095,259.454551292102
15379,900055,34,265.9779,60.6910705470814
15380,900055,34,744.29275,120.261553106442
15381,900055,34,5482.0076,315.992862970781
15382,900055,34,1273.5575,147.53197765487
15383,900055,34,203.8275,105.059505568144
15384,900055,34,2015.77945,212.611193731297
15385,900055,34,1968.65155,179.199632404535
15386,900055,34,8745.6159,385.027933024051
15387,900055,34,891.68635,114.815941666802
15388,900055,34,4979.0015,283.054533406953
15389,900055,34,4080.65875,267.404200819375
15390,900055,34,1432.22,167.949668040662
15391,900055,34,1388.85585,175.970546467061
15392,900055,34,6619.9258,336.300358440586
15393,900055,34,5302.0693,292.29090570354
15394,900055,34,1236.48995,143.009088037724
15395,900055,34,1155.08745,141.812371127609
15396,900055,34,6828.34025,344.618263774131
15397,900055,34,3810.1795,304.653199644303
15398,900055,34,4982.413,281.667440883872
15399,900055,Cours d'eau,2458.234,2106.7727343757
15400,900055,34,2315.4887,220.63639567458
15401,900055,34,2996.39415,220.726691203067
15402,900055,34,18332.61175,567.201730367311
15403,900055,34,7537.03555,370.498414208748
15404,900055,34,3877.4585,275.408108124102
15405,900055,34,4219.93555,304.213719048566
15406,900055,34,5659.9796,381.867687067665
15407,900055,34,23047.5694,793.486385454368
15408,900055,34,17569.02495,585.941431980218
15409,900056,Cours d'eau,4.5538,21.2770148932405
15410,900056,Cours d'eau,3589.5832,719.049956569973
15411,900056,Cours d'eau,521.14355,537.348130916304
15412,900056,Cours d'eau,61.19085,114.244554236953
15413,900056,Cours d'eau,681.90845,843.155693030464
15414,900056,Cours d'eau,206.78345,213.088815011181
15415,900056,Cours d'eau,254.75045,441.70356267197
15416,900056,34,1394.65775,279.718352069519
15417,900056,34,284.51455,74.917600020061
15418,900056,34,1472.10075,168.620462829706
15419,900056,34,565.3021,93.783685246048
15420,900056,34,122516.686,2922.44674445234
15421,900056,34,11277.12545,489.259375599468
15422,900056,Cours d'eau,3077.4602,3440.48374869299
15423,900056,Cours d'eau,434.23905,776.91591858613
15424,900056,Cours d'eau,260.12935,510.174499380744
15425,900056,Cours d'eau,39.11725,77.7825288950032
15426,900056,Cours d'eau,677.01095,707.676485181632
15427,900056,Cours d'eau,812.1291,803.36451530954
15428,900056,34,444.5885,491.934162111486
15429,900056,34,705.22375,102.75970513661
15430,900056,Cours d'eau,678.33425,553.853080408598
15431,900056,Cours d'eau,63.1164,134.667714770057
15432,900056,Cours d'eau,39.47565,57.4869517917444
15433,900056,34,37.5546,27.5324337228667
15434,900056,Cours d'eau,28.26215,62.3835886256629
15435,900056,Cours d'eau,145.17265,184.905659451697
15436,900056,Cours d'eau,191.41,151.310664082854
15437,900056,Cours d'eau,40.2731,91.989367451303
15438,900056,Cours d'eau,122.47555,296.250421242736
15439,900056,Cours d'eau,71.05695,141.624063499939
15440,900056,Cours d'eau,796.6043,694.863687445995
15441,900056,34,133.3737,46.9733888260923
15442,900056,Cours d'eau,9.372,15.0651357042442
15443,900056,Cours d'eau,247.5133,292.461673523185
15444,900056,Cours d'eau,43.91425,34.1595725445704
15445,900056,Cours d'eau,130.2885,132.595306399406
15446,900056,34,282.0408,293.705953230572
15447,900056,34,1003.9819,127.047847319058
15448,900056,34,660.8007,628.705151110731
15449,900056,34,227.56315,200.620515043883
15450,900056,34,478.32725,93.6402209795073
15451,900056,34,311.76455,265.515181309132
15452,900056,34,715.3713,626.219214018458
15453,900056,34,686.5452,114.42344275257
15454,900056,Cours d'eau,3553.04215,2523.44951897548
15455,900056,Cours d'eau,1444.05965,1102.29476789853
15456,900056,34,4891.0962,305.924624475551
15457,900056,34,220.69305,207.587973060675
15458,900056,34,46.2066,45.7171920920568
15459,900056,Cours d'eau,3313.17645,1194.54765262686
15460,900056,Cours d'eau,948.2889,207.129884398044
15461,900056,Cours d'eau,7915.41825,1308.00449680217
15462,900056,Cours d'eau,574.115,427.066201054671
15463,900056,Cours d'eau,80.5352,133.033704117505
15464,900056,Cours d'eau,1194.0901,406.710670925822
15465,900056,Cours d'eau,879.93905,899.063152516398
15466,900056,Cours d'eau,58.7724,116.592058082742
15467,900056,34,330.4722,170.60558813051
15468,900056,34,869.20135,422.358503988092
15469,900056,34,971.65985,688.753614794329
15470,900057,Cours d'eau,2917.6305,1342.21308686962
15471,900057,Cours d'eau,264.5255,371.718475157578
15472,900057,Cours d'eau,477.819,324.330441464202
15473,900057,Cours d'eau,2136.20635,1845.32639903705
15474,900057,Cours d'eau,1110.9584,1553.1049561655
15475,900057,Cours d'eau,2262.8799,1883.30183185109
15476,900057,34,17034.2815,550.248655149516
15477,900057,34,937.1496,135.776046392221
15478,900057,34,1181.41345,145.544250070112
15479,900057,34,15935.42655,647.613382986063
15480,900057,34,553.5867,88.6388907269124
15481,900057,34,1729.51765,169.456866476937
15482,900057,34,3877.301,296.719243049898
15483,900057,34,1589.5635,174.213097860252
15484,900057,34,17307.6557,548.662830325716
15485,900057,34,12436.6378,437.859169995453
15486,900057,34,11917.0557,450.215727867197
15487,900057,34,197.66165,68.2283314980308
15488,900057,34,8652.02,390.141920716308
15489,900057,34,4729.62735,300.785820603903
15490,900057,34,6958.3013,357.582503731795
15491,900057,34,856.135,131.924532196752
15492,900057,Cours d'eau,347.2031,726.265107214776
15493,900057,Cours d'eau,194.61775,324.162856533456
15494,900057,Cours d'eau,73.0661,80.8571328341348
15495,900057,Cours d'eau,618.7439,715.885462332748
15496,900057,Cours d'eau,377.73425,481.622626934633
15497,900057,Cours d'eau,347.76205,543.245534005539
15498,900057,Cours d'eau,2585.245,1409.88725360468
15499,900057,Cours d'eau,1210.09555,580.710911688893
15500,900057,Cours d'eau,2614.997,740.076247560704
15501,900057,34,1216.367,140.453862942454
15502,900057,34,252.52145,206.513767422612
15503,900057,34,4204.52645,263.255527538898
15504,900057,34,10928.9772,413.78639434727
15505,900057,34,4278.6302,252.046795047737
15506,900057,34,23941.6569,631.011916298413
15507,900057,34,1018.3681,122.960730136151
15508,900057,34,8715.6985,369.129583717503
15509,900057,34,5977.3393,299.32520555378
15510,900057,34,2398.60325,204.563725256965
15511,900057,34,9476.80135,402.141046124448
15512,900057,34,7814.89925,381.10938771615
15513,900057,34,809.26345,114.539824686168
15514,900057,34,2485.45425,220.430776112798
15515,900057,34,6863.35645,326.353783581105
15516,900057,34,1216.28985,163.29620494491
15517,900057,34,1303.66315,150.064721811645
15518,900057,34,14027.3268,450.275477204228
15519,900057,34,851.54265,138.291782932831
15520,900057,34,21876.23805,786.582275376112
15521,900057,34,620.73525,99.451218005966
15522,900057,34,7925.13865,385.491639277108
15523,900057,34,49478.24235,1046.68238608062
15524,900057,34,14574.66,528.838789021544
15525,900057,34,442.90535,86.9298885932328
15526,900057,34,75550.43335,1101.61899508757
15527,900057,34,4244.13175,254.257919303311
15528,900057,34,715.1438,113.068194257593
15529,900057,34,5491.39035,325.919986466977
15530,900057,Cours d'eau,146.2944,277.116935870242
15531,900057,Cours d'eau,534.1197,492.266461246231
15532,900057,Cours d'eau,1095.89865,489.406438568127
15533,900057,Cours d'eau,1511.17435,517.140487999581
15534,900057,34,199.28245,197.73736732715
15535,900057,Cours d'eau,659.56135,189.388515016251
15536,900057,Cours d'eau,2154.24505,682.4571343122
15537,900057,34,672.6759,132.265616484295
15538,900057,34,376.023,172.64345376828
15539,900057,34,1412.30315,150.685070549836
15540,900057,34,5145.0735,289.504367838739
15541,900057,34,4693.96385,262.091970129618
15542,900057,34,561.3235,92.6059690786562
15543,900057,34,4098.4394,268.853354458891
15544,900057,34,1955.1178,183.731726506071
15545,900057,34,516.56255,92.2368308464063
15546,900057,34,731.4855,122.385679521374
15547,900057,34,7356.91565,362.666376853093
15548,900057,34,26845.45755,670.689131865818
15549,900057,34,10806.9301,485.786359641298
15550,900057,34,1849.09435,167.393220511394
15551,900057,34,4839.5966,342.962876250322
15552,900057,34,1275.21115,148.796174133309
15553,900057,34,731.6982,116.126026549952
15554,900057,34,1247.3476,153.296878515973
15555,900057,34,337.43965,70.049280436086
15556,900057,34,2279.6177,222.621075724901
15557,900057,34,1407.52795,144.727945534352
15558,900057,34,503.04015,86.0073847688337
15559,900057,34,3880.7064,263.529291851909
15560,900057,34,135.91585,43.0061639180032
15561,900057,34,5475.34885,318.779001888982
15562,900057,34,572.7428,92.3419545103031
15563,900057,34,8486.0425,411.235764695168
15564,900057,34,1236.10325,152.351203219585
15565,900057,34,2129.6358,188.9578154182
15566,900057,34,271.5374,66.0020424999014
15567,900057,34,951.30905,114.571673854383
15568,900057,34,27862.32145,767.614974553644
15569,900057,34,12662.06865,485.6316169922
15570,900057,34,702.994,112.52536229733
15571,900057,34,9812.9593,429.162640554827
15572,900057,34,10728.28285,426.391074548313
15573,900057,34,15583.62905,568.129500630107
15574,900057,34,8015.907,472.290202303353
15575,900057,34,3524.3157,239.986533143345
15576,900057,34,540.3948,109.270190709081
15577,900057,34,3338.07625,222.587898538733
15578,900057,34,7551.02965,340.031704370165
15579,900057,34,5125.59115,278.30162156744
15580,900057,34,2251.56295,197.251166593011
15581,900057,34,83552.9886,1449.28455568706
15582,900057,34,513.50035,97.7645787565123
15583,900057,34,2074.5424,178.103126575617
15584,900057,34,55398.90755,1061.31568891668
15585,900057,34,2246.3428,188.959611444263
15586,900057,34,3125.1976,231.975325456674
15587,900057,34,10889.1677,465.133266229245
15588,900057,34,60792.4535,1025.07464335151
15589,900057,34,228.0812,56.4137764868266
15590,900057,34,19343.22445,667.614047251874
15591,900057,34,31179.16635,932.438252628031
15592,900057,34,29400.5187,688.787135648258
15593,900057,34,510.12075,89.8538399414889
15594,900057,34,7675.6215,356.300439508613
15595,900057,34,762.723,120.045135369826
15596,900057,34,5013.7673,277.443959360044
15597,900057,34,10673.21535,488.313973112058
15598,900057,34,6459.9822,354.315334952004
15599,900057,34,55.21155,32.6107407553646
15600,900057,34,10300.7127,424.072280502038
15601,900057,34,510.12075,89.8538399414889
15602,900057,34,4645.5438,261.28162104046
15603,900057,34,10190.9811,403.409447586152
15604,900057,34,839.22085,143.359034915283
15605,900057,34,2937.8146,251.10865405903
15606,900057,34,14125.52225,498.336573956378
15607,900057,34,1787.68445,172.979091206303
15608,900057,34,91.73195,82.4742200057989
15609,900057,34,2138.38525,187.173154331787
15610,900057,34,1346.60355,181.581842649544
15611,900057,34,3206.59435,246.895437896749
15612,900057,34,3336.8195,234.440684983453
15613,900057,34,1912.51375,228.53285717159
15614,900057,Cours d'eau,589.006,910.273369104077
15615,900057,Cours d'eau,173.9719,281.988217075288
15616,900057,Cours d'eau,382.93805,651.644859584108
15617,900057,34,138.2702,50.8274046588493
15618,900057,34,5723.13395,346.964934274278
15619,900057,34,1225.8955,142.53066891873
15620,900057,34,29585.0994,916.156976431807
15621,900057,34,1459.34665,157.210328993536
15622,900057,34,9567.342,388.797114201401
15623,900057,34,1770.12585,190.664920137089
15624,900057,34,2204.85995,193.633931229107
15625,900057,34,6686.20635,322.425219773174
15626,900057,34,1280.3353,131.787067612962
15627,900057,34,1730.1356,165.190115272518
15628,900057,34,11951.41965,510.003007566483
15629,900057,34,5940.42305,335.223421534542
15630,900057,34,735.05455,111.098693545842
15631,900057,34,1004.601,123.535596213893
15632,900057,Cours d'eau,401.8721,795.500294459922
15633,900057,34,5524.44645,278.304205754575
15634,900057,34,93.19185,41.3144044730602
15635,900057,34,5949.6793,407.974213240705
15636,900057,34,1904.3726,183.555995924122
15637,900058,Cours d'eau,750.1119,1130.61864859067
15638,900058,34,9878.1591,402.421620943673
15639,900058,Cours d'eau,1093.8432,1731.74875128832
15640,900058,34,908.06205,137.723693849478
15641,900058,34,11234.9982,461.738032058843
15642,900058,34,49481.3763,916.443105913518
15643,900058,34,1018.7831,128.488715571448
15644,900058,Cours d'eau,1853.01115,1522.55007862289
15645,900058,34,453.6711,85.5815266333559
15646,900058,34,17346.42555,517.651707115807
15647,900058,34,41.67035,25.1512683672653
15648,900058,Cours d'eau,1532.93055,897.462486429833
15649,900058,Cours d'eau,430.04125,263.652484348918
15650,900058,Cours d'eau,654.37955,436.50234861169
15651,900058,Cours d'eau,1234.52625,532.379545418768
15652,900058,Cours d'eau,1083.4111,255.046708604469
15653,900058,Cours d'eau,7687.86285,1917.53585374891
15654,900058,34,31.6242,23.9091115540652
15655,900058,Cours d'eau,3674.66005,2039.91699282234
15656,900058,34,256.72705,237.181110109649
15657,900058,34,414.89,360.005410609906
15658,900058,34,740.3825,691.798587671852
15659,900058,34,828.5527,113.777631713048
15660,900058,34,412.1387,360.370961850016
15661,900058,34,4381.0114,263.710328310535
15662,900058,34,5775.477,364.524392405748
15663,900058,34,2581.86965,190.005347877747
15664,900058,Cours d'eau,54.697,52.7747407932514
15665,900058,Cours d'eau,4091.0487,1263.51714281468
15666,900058,Cours d'eau,495.3381,407.429925329583
15667,900058,34,9926.3005,378.239213288959
15668,900058,34,2097.1425,206.893168253933
15669,900058,34,1648.7617,159.27895085307
15670,900059,Cours d'eau,509.57125,419.917987234493
15671,900059,Cours d'eau,1302.3867,671.104362379116
15672,900059,Cours d'eau,918.24825,335.327028809097
15673,900059,Cours d'eau,4096.5938,1192.5675224992
15674,900059,Cours d'eau,2969.02505,630.377027217289
15675,900059,34,1467.11145,146.291243048333
15676,900059,34,2614.63055,216.77954642541
15677,900059,Cours d'eau,7825.73865,1206.53959792221
15678,900059,Cours d'eau,3250.1681,898.085940260997
15679,900059,Cours d'eau,9807.93345,1504.7427683653
15680,900059,Cours d'eau,7011.7097,1518.32179483362
15681,900059,Cours d'eau,1210.939,468.442465604649
15682,900059,34,8563.7309,368.475605544598
15683,900060,34,566.8012,95.5220577555977
15684,900060,34,2480.66065,200.248832088823
15685,900060,Cours d'eau,581.7906,522.065327027791
15686,900060,Cours d'eau,609.90565,560.718580562935
15687,900060,Cours d'eau,1035.0625,1428.24757683924
15688,900060,Cours d'eau,596.00735,409.02930061896
15689,900060,Cours d'eau,118.44885,210.565833213734
15690,900060,34,1444.8327,1021.83022407545
15691,900060,34,8480.42375,356.836249437975
15692,900060,34,6938.8521,371.585086650539
15693,900060,34,2238.4329,253.523541769028
15694,900060,34,166.04945,173.802088415261
15695,900060,34,888.53415,601.559361118086
15696,900060,34,10736.62265,403.206751318309
15697,900060,34,8500.6549,363.74240075781
15698,900060,34,289.2262,270.09691554198
15699,900060,34,257.5853,159.490181286142
15700,900060,34,538.15915,355.296739898521
15701,900061,Cours d'eau,3577.2913,1749.41127874895
15702,900061,Cours d'eau,500.6434,346.66745256669
15703,900061,Cours d'eau,522.58855,930.318428435824
15704,900061,Cours d'eau,169.1849,245.308632591419
15705,900061,Cours d'eau,1340.158,567.248259325656
15706,900061,Cours d'eau,89.9276,131.171481985379
15707,900061,Cours d'eau,4687.90495,1528.73374002544
15708,900061,34,1004.9418,153.329953794954
15709,900061,Cours d'eau,665.35335,1133.31171775759
15710,900061,Cours d'eau,1131.08185,494.247545070428
15711,900061,Cours d'eau,2677.6061,1518.37843258803
15712,900061,Cours d'eau,1832.43785,670.791518065001
15713,900061,Cours d'eau,1122.1313,1061.40516819535
15714,900061,Cours d'eau,770.78345,934.025827924723
15715,900062,Cours d'eau,2810.09935,1410.51338121792
15716,900062,Cours d'eau,3500.2071,1695.53475459472
15717,900062,Cours d'eau,1357.07675,459.661775164876
15718,900062,34,976.96365,751.837641217308
15719,900062,34,1506.89715,160.687216279535
15720,900062,34,453.1711,332.144458286137
15721,900062,34,1687.66995,155.333933634865
15722,900062,34,661.45385,98.571790035742
15723,900062,34,408.08175,78.8411354491056
15724,900062,34,587.06935,527.283459754414
15725,900062,Cours d'eau,147.47185,296.594571105118
15726,900062,Cours d'eau,2261.36175,633.765452547995
15727,900062,Cours d'eau,3450.78535,1191.70672670124
15728,900062,Cours d'eau,815.759,318.30281763305
15729,900062,Cours d'eau,759.67435,288.78224764792
15730,900062,Cours d'eau,483.76035,451.883910266613
15731,900062,Cours d'eau,823.73735,285.393191131758
15732,900062,34,1503.37275,194.231943393156
15733,900062,34,223.8497,195.692229794999
15734,900062,34,333.4375,270.520555418439
15735,900062,34,1398.95595,164.517842516105
15736,900062,34,2354.972,195.642586262381
15737,900062,Cours d'eau,2023.00575,845.825548761309
15738,900062,Cours d'eau,1553.1836,726.069596396422
15739,900062,Cours d'eau,3398.8812,1568.08121050588
15740,900062,Cours d'eau,1565.642,672.737123745468
15741,900062,Cours d'eau,3056.24095,2005.70116493458
15742,900062,Cours d'eau,889.11025,267.308485853494
15743,900062,Cours d'eau,4334.64365,1358.29424317053
15744,900062,Cours d'eau,5316.65235,2181.84549735201
15745,900062,34,117.4736,41.1753513400943
15746,900062,34,1370.2293,156.433606681791
15747,900062,34,861.1904,120.937014687182
15748,900062,Cours d'eau,5781.52295,2154.63281996994
15749,900062,Cours d'eau,4440.7957,848.824009874868
15750,900062,Cours d'eau,4221.70665,1772.77469467816
15751,900062,Cours d'eau,3777.4841,1112.48164738272
15752,900062,Cours d'eau,5174.3325,1686.68072099914
15753,900062,Cours d'eau,493.1282,757.827456034927
15754,900062,Cours d'eau,399.6959,740.808192132612
15755,900063,Cours d'eau,264.86755,258.80606207205
15756,900063,Cours d'eau,238.63695,167.602942666228
15757,900063,Cours d'eau,668.63775,833.665942300706
15758,900063,Cours d'eau,1445.29815,1069.80502264647
15759,900063,34,32.8596,23.8763416471121
15760,900063,Cours d'eau,3165.30195,2015.32253739751
15761,900063,Cours d'eau,1853.65475,1076.57251746252
15762,900064,Cours d'eau,492.8219,610.525237949174
15763,900064,Cours d'eau,198.6116,134.263620800195
15764,900064,34,9458.88285,408.54957912264
15765,900064,34,3908.1474,256.765934818498
15766,900064,34,8523.19535,472.652966247401
15767,900064,34,22002.93265,743.903305692793
15768,900064,34,38418.55495,846.106172460007
15769,900064,34,14280.34415,488.877821139389
15770,900064,34,746.68825,120.000843399282
15771,900064,Cours d'eau,1761.4014,1717.59484944065
15772,900064,Cours d'eau,859.9719,785.603692388106
15773,900064,Cours d'eau,2648.34475,2452.65784247331
15774,900064,34,4499.41655,425.042097821269
15775,900064,34,7966.7858,438.889734964579
15776,900064,34,4355.794,319.587334663367
15777,900064,34,2867.1186,218.931495256919
15778,900064,34,4866.21945,338.205493067605
15779,900064,34,1190.06765,138.388030227921
15780,900064,34,5929.8085,328.615724525123
15781,900064,34,9350.0766,417.623595421996
15782,900064,Cours d'eau,1225.64255,1157.32620217617
15783,900064,Cours d'eau,699.55265,630.087294937537
15784,900064,Cours d'eau,207.1467,216.678107587639
15785,900065,Cours d'eau,120.24325,167.294771414333
15786,900065,Cours d'eau,1034.09055,1049.21543756398
15787,900065,Cours d'eau,151.29275,319.113167580768
15788,900065,34,327.6714,76.8634978120576
15789,900065,34,6.654,11.2139943286922
15790,900065,Cours d'eau,426.227,301.776188317426
15791,900065,Cours d'eau,682.90005,397.395488508158
15792,900065,Cours d'eau,378.4069,466.700548180982
15793,900065,Cours d'eau,348.7123,350.505643715734
15794,900065,Cours d'eau,896.4378,578.860645332794
15795,900065,Cours d'eau,2357.26995,1381.81536501261
15796,900065,Cours d'eau,8034.7639,2977.07050464799
15797,900065,Cours d'eau,913.0421,502.4388463537
15798,900065,Cours d'eau,235.24995,142.892320585268
15799,900065,34,5013.38855,264.454945785822
15800,900065,Cours d'eau,671.6391,236.72092579319
15801,900065,Cours d'eau,408.76535,541.006192515204
15802,900065,Cours d'eau,732.1948,541.320130914717
15803,900065,Cours d'eau,1459.27925,1044.94206242742
15804,900065,Cours d'eau,1424.57375,710.206068665315
15805,900065,Cours d'eau,491.7428,346.381335896495
15806,900065,Cours d'eau,428.6177,149.165638872342
15807,900065,Cours d'eau,566.00585,366.964427641205
15808,900065,Cours d'eau,612.234,360.403727465739
15809,900065,Cours d'eau,1093.693,729.21706675117
15810,900065,Cours d'eau,6305.17055,1732.06261270455
15811,900065,34,5800.7253,284.638392009572
15812,900065,34,2182.9041,179.584076423252
15813,900065,Cours d'eau,2135.2507,673.766053748482
15814,900065,Cours d'eau,2592.8648,733.989307729441
15815,900065,Cours d'eau,8277.09825,2381.42253957408
15816,900065,Cours d'eau,543.83535,379.088898070275
15817,900065,34,643.0249,521.634317557141
15818,900065,34,484.19525,79.0951189628096
15819,900065,34,1636.80155,855.14494999931
15820,900065,Cours d'eau,512.7779,309.343017706321
15821,900065,Cours d'eau,1414.08925,380.173635978802
15822,900065,Cours d'eau,329.66225,126.393798930163
15823,900065,Cours d'eau,743.57135,264.481697171292
15824,900065,Cours d'eau,387.5031,323.674009956231
15825,900065,Cours d'eau,508.1935,382.797385095117
15826,900065,Cours d'eau,440.88315,190.605232546237
15827,900065,Cours d'eau,2666.0237,718.185637846349
15828,900065,34,256.6497,298.964802953723
15829,900065,34,906.61295,264.453542958797
15830,900065,34,330.51585,302.747874998227
15831,900065,Cours d'eau,54.59275,31.9685341757133
15832,900065,Cours d'eau,1001.0248,791.724876424389
15833,900065,Cours d'eau,2344.13105,834.817266182299
15834,900065,Cours d'eau,1023.2083,427.988985974137
15835,900065,Cours d'eau,20.0776,18.138200452931
15836,900065,Cours d'eau,308.1589,101.637240609181
15837,900065,Cours d'eau,253.68325,111.615328783251
15838,900065,34,6040.88285,343.232801098025
15839,900065,34,470.23895,85.0630494577051
15840,900065,34,495.55645,113.902196183915
15841,900065,34,151.93705,50.4211078918285
15842,900065,34,694.6767,325.317206559921
15843,900065,34,44.38255,25.1679503394951
15844,900065,Cours d'eau,200.1177,270.576245303987
15845,900065,Cours d'eau,420.4574,401.808332244904
15846,900065,Cours d'eau,800.85965,972.905737095104
15847,900065,Cours d'eau,3206.0363,1949.6734410099
15848,900065,Cours d'eau,746.9794,916.64344065938
15849,900065,Cours d'eau,866.11845,676.358193384943
15850,900065,34,102.71355,180.030777541873
15851,900065,Cours d'eau,170.5788,74.6762463836609
15852,900065,Cours d'eau,2824.8749,662.29823126653
15853,900065,Cours d'eau,406.2041,316.905515787853
15854,900065,Cours d'eau,474.1246,381.239613050731
15855,900065,Cours d'eau,2263.0388,547.42421245065
15856,900065,Cours d'eau,237.1185,170.272115185273
15857,900065,Cours d'eau,186.76305,80.2467550531456
15858,900065,Cours d'eau,514.26065,911.755137860164
15859,900065,Cours d'eau,23.1646,20.4704745945824
15860,900065,34,679.09735,396.032621650384
15861,900065,Cours d'eau,3655.04925,780.639141989102
15862,900065,Cours d'eau,73.03555,69.5599525027223
15863,900065,Cours d'eau,3531.6931,926.697418693249
15864,900065,Cours d'eau,364.108,425.55870034149
15865,900065,Cours d'eau,38.3164,48.4652545288532
15866,900065,Cours d'eau,177.57785,217.725215910686
15867,900065,34,680.14905,406.193626820677
15868,900065,Cours d'eau,1151.45555,1009.3552185121
15869,900065,Cours d'eau,271.3065,206.613765471453
15870,900065,Cours d'eau,489.9425,421.580828810342
15871,900065,Cours d'eau,263.8203,648.836044677086
