resource_id,dataset_id,url,content_type,content_length,filename,magic_mime,real_size
d85f83f1-0e73-485b-9252-9388e5d90dd5,595923c2a3a7291dd09c81d8,https://datacat.datalocale.fr/file/416348/raw/2013-09-02-095150tx-inscription_listes_electorales.csv,text/csv;charset=ascii,2741,./data/595923c2a3a7291dd09c81d8_d85f83f1-0e73-485b-9252-9388e5d90dd5.csv,application/csv,2741
cdab1552-d012-45a8-8856-8c3c4f26bded,5b248fa6b595084d0f1972ff,https://datacat.datalocale.fr/distribution/2377641/raw/Depenses_FonctionnementAllDept2013.csv,text/csv;charset=utf-8,8356,./data/5b248fa6b595084d0f1972ff_cdab1552-d012-45a8-8856-8c3c4f26bded.csv,application/csv,8356
16f61602-1ef1-40ba-8a5e-894c91a88faf,595923b9a3a7291dcf9c823d,https://datacat.datalocale.fr/file/415123/raw/merignac-airaq-pm2-no-co_2012.csv,text/csv;charset=ascii,367,./data/595923b9a3a7291dcf9c823d_16f61602-1ef1-40ba-8a5e-894c91a88faf.csv,application/csv,367
2e9bf2dc-0315-43fc-aece-84f441695fd4,595923b4a3a7291dcf9c823a,https://datacat.datalocale.fr/file/415208/raw/ambesO3_01-06_2013.csv,text/csv;charset=ascii,1017,./data/595923b4a3a7291dcf9c823a_2e9bf2dc-0315-43fc-aece-84f441695fd4.csv,application/csv,1017
b5a9a440-4ce1-4ff9-8f0b-22f5cfc70824,5baaf4bd06e3e7617b7347fa,https://datacat.datalocale.fr/distribution/414731/raw/20160209_RES_FichesEquipementGironde.csv,text/csv;charset=ascii,2752890,./data/5baaf4bd06e3e7617b7347fa_b5a9a440-4ce1-4ff9-8f0b-22f5cfc70824.csv,application/csv,2752890
c041a45e-1387-4851-9171-49632a308247,5959237ba3a7291dd09c81bb,https://datacat.datalocale.fr/file/415101/raw/2013-09-02-095417nb-saisine-halde.csv,text/csv;charset=ascii,2544,./data/5959237ba3a7291dd09c81bb_c041a45e-1387-4851-9171-49632a308247.csv,application/csv,2544
e13e30ea-2cbb-45f7-9df4-a680d271cd0b,595923b9a3a7291dd09c81d3,https://datacat.datalocale.fr/file/416298/raw/BassensPM-NO-SO_01-06_2013.csv,text/csv;charset=ascii,3158,./data/595923b9a3a7291dd09c81d3_e13e30ea-2cbb-45f7-9df4-a680d271cd0b.csv,application/csv,3158
16a9ad19-3b16-4896-992b-91fb5d5ab668,595922fea3a7291dcf9c81ed,https://datacat.datalocale.fr/file/416086/raw/DIVER_Erp-Brocas_bro_v1.0.csv,text/csv;charset=ascii,1511,./data/595922fea3a7291dcf9c81ed_16a9ad19-3b16-4896-992b-91fb5d5ab668.csv,application/csv,1511
269e41e1-84d1-4f44-8c7f-9abc5a0c38e2,560d9161b595086cd601d759,http://data.caf.fr/dataset/d6e66d96-71b2-4d6d-9132-6c960e93ed5f/resource/269e41e1-84d1-4f44-8c7f-9abc5a0c38e2/download/TXAPPTRAGT2018.csv,text/csv,3276,./data/560d9161b595086cd601d759_269e41e1-84d1-4f44-8c7f-9abc5a0c38e2.csv,text/plain,3276
d4f1edb7-a97d-430f-8e68-d7d84057c298,596067e0a3a7296407d6a7d4,https://datacat.datalocale.fr/distribution/415549/raw/Transitretravaille.csv,text/csv;charset=ascii,1725,./data/596067e0a3a7296407d6a7d4_d4f1edb7-a97d-430f-8e68-d7d84057c298.csv,application/csv,1725
e90dd40f-154a-4ca3-bb92-e2ce8eb4ff58,5f88e2f25ca64a81927ce922,https://opendata-sig.saintdenis.re/datasets/bb59e606c324402598888023030934d4_0.csv?outSR=%7B%22latestWkid%22%3A2975%2C%22wkid%22%3A2975%7D,text/csv,15880,./data/5f88e2f25ca64a81927ce922_e90dd40f-154a-4ca3-bb92-e2ce8eb4ff58.csv,application/csv,64211
8539c6fd-177e-4b0c-b37e-6129427cb0d9,59cf1adba3a7291993b1ea04,https://datacat.datalocale.fr/file/414600/raw/sp%C3%A9cifications%20du%20jeu%20de%20donn%C3%A9es,text/csv;charset=ascii,2208,./data/59cf1adba3a7291993b1ea04_8539c6fd-177e-4b0c-b37e-6129427cb0d9.csv,application/csv,2208
f62f45e8-66cf-4c37-80b9-b2ec8ec70ab8,595923bda3a7291dcf9c823e,https://datacat.datalocale.fr/file/415517/raw/fichier%20au%20format%20csv%20encod%C3%A9%20en%20UTF-8.%20Ce%20fichier%20contient%20les%20informations%20utilis%C3%A9es%20pour%20construire%20l%27indice%20de%20gouvernance%20d%C3%A9partemental,text/csv;charset=ascii,2198,./data/595923bda3a7291dcf9c823e_f62f45e8-66cf-4c37-80b9-b2ec8ec70ab8.csv,application/csv,2198
b963432f-7ab7-4aaf-9d0c-ab6e6f1636dc,59aea78ab595087a249169bb,http://opendata.nicecotedazur.org/data/storage/f/2014-05-30T12%3A55%3A02.275Z/ig-base-equipements-education.csv,text/csv,39041,./data/59aea78ab595087a249169bb_b963432f-7ab7-4aaf-9d0c-ab6e6f1636dc.csv,text/plain,39041
175e1c98-6301-4664-b8d8-06dd6a93226d,59592314a3a7291dd09c8196,https://datacat.datalocale.fr/file/415661/raw/pop09_ct.csv,text/csv;charset=ascii,3257,./data/59592314a3a7291dd09c8196_175e1c98-6301-4664-b8d8-06dd6a93226d.csv,application/csv,3257
baaafcf9-8a75-462f-9dbd-96d49c01d810,5f88e4ce6b4b273078d147dd,https://belfort-cab.opendata.arcgis.com/datasets/0dd95375ff4e46849141767d4a00bf47_16.csv?outSR=%7B%22latestWkid%22%3A3948%2C%22wkid%22%3A3948%7D,text/csv,62779,./data/5f88e4ce6b4b273078d147dd_baaafcf9-8a75-462f-9dbd-96d49c01d810.csv,application/csv,263812
f7f34259-d9f1-4daa-9cc0-8d888c544ea4,5936bea2a3a72968e28772d9,https://datacat.datalocale.fr/file/414600/raw/description%20des%20champs%20des%20jeux%20de%20donn%C3%A9es,text/csv;charset=ascii,2208,./data/5936bea2a3a72968e28772d9_f7f34259-d9f1-4daa-9cc0-8d888c544ea4.csv,application/csv,2208
818fa690-80cc-450b-bfb8-aaae93b72cb8,595923c0a3a7291dcf9c8240,https://datacat.datalocale.fr/file/414664/raw/2013-09-02-095258tx-participation-elections-prudho.csv,text/csv;charset=ascii,2754,./data/595923c0a3a7291dcf9c8240_818fa690-80cc-450b-bfb8-aaae93b72cb8.csv,application/csv,2754
34548fa9-6959-409d-b6e9-c7c1faabe2a3,595923a3a3a7291dcf9c8236,https://datacat.datalocale.fr/file/415274/raw/Legislativesbordeauxpoints-2002.csv,text/csv;charset=ascii,2877,./data/595923a3a3a7291dcf9c8236_34548fa9-6959-409d-b6e9-c7c1faabe2a3.csv,application/csv,2877
474eb4ae-d1dd-4205-8eef-0e98dff446f6,59592348a3a7291dcf9c8213,https://datacat.datalocale.fr/file/1022603/raw/datalocale-daily.csv,text/csv;charset=UTF-8,1770339,./data/59592348a3a7291dcf9c8213_474eb4ae-d1dd-4205-8eef-0e98dff446f6.csv,application/csv,1770339
78b55cfe-4ace-4185-a3cb-d4c4b98b7dfe,5e7b814465de1f5bfc5a12ea,https://koumoul.com/s/data-fair/api/v1/datasets/sinoe-indicateurs-chiffres-cles-dma-avec-gravats-2009-2017/convert,text/csv; charset=UTF-8,39049,./data/5e7b814465de1f5bfc5a12ea_78b55cfe-4ace-4185-a3cb-d4c4b98b7dfe.csv,application/csv,39049
0dd23124-2192-4b21-ad90-d05c176749f5,59cf1a79a3a7291993b1e9f3,https://datacat.datalocale.fr/file/415203/raw/CARTO_Hameaux-et-Lieux-dits_bro_v1.0.csv,text/csv;charset=ascii,587,./data/59cf1a79a3a7291993b1e9f3_0dd23124-2192-4b21-ad90-d05c176749f5.csv,text/plain,587
ef4b4931-e46d-46b3-aa63-44a0e53a6836,5baaf33806e3e75fcf7347e9,https://datacat.datalocale.fr/distribution/414773/raw/GIRONDE_PROVENANCE_LIBOURNAIS.csv,text/csv;charset=ascii,129,./data/5baaf33806e3e75fcf7347e9_ef4b4931-e46d-46b3-aa63-44a0e53a6836.csv,text/plain,129
55748b5b-09df-4f18-80af-47ab43264339,59cf1a7aa3a7291992b1ea12,https://datacat.datalocale.fr/file/414644/raw/ECOL_Evolution-des-effectis-Brocas_ccp_v1.0.csv,text/csv;charset=ascii,234,./data/59cf1a7aa3a7291992b1ea12_55748b5b-09df-4f18-80af-47ab43264339.csv,application/csv,234
8b98cb6b-0028-41b6-a74c-fddec2be9302,59aea79eb595087a239169d0,http://opendata.nicecotedazur.org/data/storage/f/2019-03-11T08%3A18%3A41.707Z/semaine-11-du-11-au-16-mars-2019.csv,text/csv,42879,./data/59aea79eb595087a239169d0_8b98cb6b-0028-41b6-a74c-fddec2be9302.csv,text/plain,42879
ddda9392-1ea3-4ee0-a268-aa1fc0de8e61,59606796a3a7296407d6a7c4,https://datacat.datalocale.fr/file/1242217/raw/cedi_2015_DM2.csv,text/csv;charset=utf-8,429900,./data/59606796a3a7296407d6a7c4_ddda9392-1ea3-4ee0-a268-aa1fc0de8e61.csv,application/csv,429900
c1cbda7e-683f-4f1e-8557-4a929e15b144,595922f0a3a7291dcf9c81e1,https://datacat.datalocale.fr/file/415709/raw/2013-09-02-095035tx_budget_moyen_conseils_dev.csv,text/csv;charset=ascii,2703,./data/595922f0a3a7291dcf9c81e1_c1cbda7e-683f-4f1e-8557-4a929e15b144.csv,application/csv,2703
b7bc8310-a4a0-4ed6-86ff-68a243a7b8cb,59d30e11b59508043de9b98f,https://datacat.datalocale.fr/file/415241/raw/ELECT_Statistiques-Presidentielles-2012_bro_v1.0.csv,text/csv;charset=ascii,410,./data/59d30e11b59508043de9b98f_b7bc8310-a4a0-4ed6-86ff-68a243a7b8cb.csv,text/plain,410
66bdf24d-6a4f-4bbf-816b-41ffef5f4dd5,59aea7d3a3a72917daf3fc7e,http://opendata.nicecotedazur.org/data/storage/f/2017-03-09T13%3A54%3A27.811Z/t06114-prescription-lin-20170127.csv,text/csv,8153,./data/59aea7d3a3a72917daf3fc7e_66bdf24d-6a4f-4bbf-816b-41ffef5f4dd5.csv,text/plain,8153
9cf3b856-a813-4b01-a342-a60ac7544a6f,595922ffa3a7291dcf9c81ee,https://datacat.datalocale.fr/file/415227/raw/ELECT_Resultats-Cantonales-2011_bro_v1.0.csv,text/csv;charset=ascii,240,./data/595922ffa3a7291dcf9c81ee_9cf3b856-a813-4b01-a342-a60ac7544a6f.csv,text/plain,240
833e5be2-bb9b-4c59-a1d0-ac53f9df81cb,585babf7c751df15932b7154,http://retraitesolidarite.caissedesdepots.fr/sites/default/files/CNRACL2015_cot_traitmoy_famcoll_19912015.csv.csv,text/csv,621,./data/585babf7c751df15932b7154_833e5be2-bb9b-4c59-a1d0-ac53f9df81cb.csv,text/plain,1581
8f4001ce-ce1e-4fa0-b971-beb087107d3a,5b9376f89ce2e7405cbc02c5,https://datacat.datalocale.fr/distribution/415122/raw/merignac-airaq-pm2-no-co_2012.csv,text/csv;charset=ascii,367,./data/5b9376f89ce2e7405cbc02c5_8f4001ce-ce1e-4fa0-b971-beb087107d3a.csv,application/csv,367
93aa903f-15f1-4e5b-a3af-d43de4e9af8b,59592315a3a7291dcf9c81fd,https://datacat.datalocale.fr/file/415786/raw/2013-09-02-095547tx_vp_dev_durable.csv,text/csv;charset=ascii,2559,./data/59592315a3a7291dcf9c81fd_93aa903f-15f1-4e5b-a3af-d43de4e9af8b.csv,application/csv,2559
b65a677e-168b-477b-b21e-2a2a62353eac,5baaf2aa9ce2e774b06c0dbc,https://datacat.datalocale.fr/distribution/2385091/raw/Depenses_colleges2014.csv,text/csv;charset=utf-8,8997,./data/5baaf2aa9ce2e774b06c0dbc_b65a677e-168b-477b-b21e-2a2a62353eac.csv,application/csv,8997
9b27e403-baac-4f3e-9ae6-9c401ab7adb3,5fa5e386afdaa6152360f323,https://api.opendata.onisep.fr/downloads/5fa586da5c4b6/5fa586da5c4b6.csv,text/csv,3347341,./data/5fa5e386afdaa6152360f323_9b27e403-baac-4f3e-9ae6-9c401ab7adb3.csv,text/plain,3347341
7180647e-7c52-43d7-953d-d31111208960,5936bedba3a72968e28772fd,https://datacat.datalocale.fr/file/414600/raw/sp%C3%A9cifications%20du%20jeu%20de%20donn%C3%A9es,text/csv;charset=ascii,2208,./data/5936bedba3a72968e28772fd_7180647e-7c52-43d7-953d-d31111208960.csv,application/csv,2208
7af1bc44-7762-4080-ad2c-4c0170d50425,5959235ca3a7291dcf9c8219,https://datacat.datalocale.fr/file/414895/raw/R_OPENDATA_PRIX-E-TTC.csv,text/csv;charset=ascii,17214,./data/5959235ca3a7291dcf9c8219_7af1bc44-7762-4080-ad2c-4c0170d50425.csv,application/csv,17214
07ff41b5-eb18-459e-9470-b5c266a1f7a2,5c14547e9ce2e74b28bea586,"http://opendata.chalons-agglo.fr/datasets/2b0c3b63a9f04cc99d7ef4a0bbaf0cca_10.csv?outSR={""latestWkid"":2154,""wkid"":102110}",text/csv,595,./data/5c14547e9ce2e74b28bea586_07ff41b5-eb18-459e-9470-b5c266a1f7a2.csv,application/csv,1071
6ffe8c81-7e43-4fa0-8fac-8aeb0cbc7684,595922fba3a7291dd09c8182,https://datacat.datalocale.fr/file/416442/raw/ASSOC_Calendrier-inter-associatif-2012_bro_v1.0.csv,text/csv;charset=ascii,3412,./data/595922fba3a7291dd09c8182_6ffe8c81-7e43-4fa0-8fac-8aeb0cbc7684.csv,text/plain,3412
02f763ce-120d-410c-a928-eaceeb5cb4db,59d45f8bb59508043ce9b9d8,https://datacat.datalocale.fr/file/415235/raw/ELECT_Statistiques-Europeennes--2009_bro_v1.0.csv,text/csv;charset=ascii,220,./data/59d45f8bb59508043ce9b9d8_02f763ce-120d-410c-a928-eaceeb5cb4db.csv,text/plain,220
a0d788bd-ce80-41fc-83c7-3ea08f502f1f,5cab2eef8b4c4125a3cb570b,https://admin.aedmap.org/media/upload/defibmap_464_78320.csv,text/csv,611,./data/5cab2eef8b4c4125a3cb570b_a0d788bd-ce80-41fc-83c7-3ea08f502f1f.csv,application/csv,611
983adab6-a694-4830-b70d-724d81de78c3,5cef1d7506e3e73db8c3efeb,https://entrepot.metropolegrenoble.fr/opendata/38185-GRE/Election/E2019-1-Lieux.csv,text/csv,5737,./data/5cef1d7506e3e73db8c3efeb_983adab6-a694-4830-b70d-724d81de78c3.csv,text/plain,5737
a786edee-683a-4b33-864b-2900e3098e4c,595922faa3a7291dcf9c81e7,https://datacat.datalocale.fr/file/415057/raw/2013-09-02-095353tx_ville_internet.csv,text/csv;charset=ascii,3237,./data/595922faa3a7291dcf9c81e7_a786edee-683a-4b33-864b-2900e3098e4c.csv,application/csv,3237
0f3a4170-62b9-4a8f-bc5f-c353ad673dbf,5a5f4f6c88ee387da4d252a3,https://www.statistiques.developpement-durable.gouv.fr/sites/default/files/2019-09/logements-2019-08.csv,text/csv,1026505,./data/5a5f4f6c88ee387da4d252a3_0f3a4170-62b9-4a8f-bc5f-c353ad673dbf.csv,application/csv,1026505
2e1411d1-49ce-4131-8ea8-71ed227237ec,59592395a3a7291dd09c81c6,https://datacat.datalocale.fr/file/416031/raw/opr_PP_51aba6659c4aa.csv,text/csv;charset=ascii,1419,./data/59592395a3a7291dd09c81c6_2e1411d1-49ce-4131-8ea8-71ed227237ec.csv,application/csv,1419
36f06e67-73bc-4469-9af8-f819ddf7cfac,59592387a3a7291dd09c81c0,https://datacat.datalocale.fr/file/415216/raw/2013-09-02-095233tx_collterr_opendata.csv,text/csv;charset=ascii,2672,./data/59592387a3a7291dd09c81c0_36f06e67-73bc-4469-9af8-f819ddf7cfac.csv,application/csv,2672
85221b36-11d3-4e2f-ae4b-48409e706763,595923b9a3a7291dcf9c823d,https://datacat.datalocale.fr/file/415123/raw/merignac-airaq-pm2-no-co_2012.csv,text/csv;charset=ascii,367,./data/595923b9a3a7291dcf9c823d_85221b36-11d3-4e2f-ae4b-48409e706763.csv,application/csv,367
750b172b-c43c-49e0-9114-63c465414c5c,560d9160a3a7294a8e94aa16,http://data.caf.fr/dataset/2945d954-ed52-4d95-9400-3ba90e6d2a38/resource/750b172b-c43c-49e0-9114-63c465414c5c/download/VISITES2009.csv,text/csv,2695,./data/560d9160a3a7294a8e94aa16_750b172b-c43c-49e0-9114-63c465414c5c.csv,text/plain,2695
6bfb12f1-2bc2-418f-8a42-f461ddf3c366,5936becca3a72968e28772f3,https://datacat.datalocale.fr/file/415578/raw/liste-meubles-labellises-adt33.csv,text/csv;charset=ascii,378946,./data/5936becca3a72968e28772f3_6bfb12f1-2bc2-418f-8a42-f461ddf3c366.csv,application/csv,378946
77e40644-ee93-4143-a918-71a7e8699c81,595922fda3a7291dd09c8185,https://datacat.datalocale.fr/file/416226/raw/BUD12_BP-Vue-d%2527ensemble_bro_v1.0.csv,text/csv;charset=ascii,710,./data/595922fda3a7291dd09c8185_77e40644-ee93-4143-a918-71a7e8699c81.csv,text/plain,710
23acad1f-debb-4c0f-bff2-612e48747612,59cf1b45a3a7291993b1ea1d,https://datacat.datalocale.fr/file/415005/raw/SaintSulpiceO3_01-06_2013.csv,text/csv;charset=ascii,1113,./data/59cf1b45a3a7291993b1ea1d_23acad1f-debb-4c0f-bff2-612e48747612.csv,application/csv,1113
4ae7b80f-c816-45ea-8b1b-cbc442934350,595922ffa3a7291dcf9c81ee,https://datacat.datalocale.fr/file/415231/raw/ELECT_Resultats-Legislatives-2012_bro_v1.0.csv,text/csv;charset=ascii,613,./data/595922ffa3a7291dcf9c81ee_4ae7b80f-c816-45ea-8b1b-cbc442934350.csv,text/plain,613
c8751064-d9c5-432f-ac28-a440dca188e0,59cf1a97a3a7291993b1e9fa,https://datacat.datalocale.fr/file/415661/raw/pop09_ct.csv,text/csv;charset=ascii,3257,./data/59cf1a97a3a7291993b1e9fa_c8751064-d9c5-432f-ac28-a440dca188e0.csv,application/csv,3257
cd87ca79-1795-426f-bdbe-5283c2ad4852,59592384a3a7291dcf9c8228,https://datacat.datalocale.fr/file/415084/raw/parcjardinModif.csv,text/csv;charset=ascii,176295,./data/59592384a3a7291dcf9c8228_cd87ca79-1795-426f-bdbe-5283c2ad4852.csv,application/csv,176295
3d81ed8f-461c-4273-8fb3-9c98858ccffe,59592303a3a7291dd09c818c,https://datacat.datalocale.fr/file/415151/raw/RESCL_Foot-USB1-R%25C3%25A9sultats-2012_bro_v1.0.csv,text/csv;charset=ascii,1468,./data/59592303a3a7291dd09c818c_3d81ed8f-461c-4273-8fb3-9c98858ccffe.csv,application/csv,1468
fbf3f64f-147e-4fe6-8629-b54bd560f3da,595923a0a3a7291dd09c81cc,https://datacat.datalocale.fr/file/1608094/raw/Leg_2017_Resultats_BVT_T1_Gironde.csv,text/csv;charset=utf-8,1034075,./data/595923a0a3a7291dd09c81cc_fbf3f64f-147e-4fe6-8629-b54bd560f3da.csv,application/csv,1034075
b06ae6a1-2eab-47ce-ba47-2881ec4e1b7b,5960687ba3a7296407d6a7e8,https://datacat.datalocale.fr/file/415142/raw/fichier%20au%20format%20csv%20encod%C3%A9%20en%20UTF-8.%20Ce%20fichier%20contient%20les%20informations%20utilis%C3%A9es%20pour%20construire%20l%27indice%20de%20gouvernance%20d%C3%A9martemental,text/csv;charset=ascii,2244,./data/5960687ba3a7296407d6a7e8_b06ae6a1-2eab-47ce-ba47-2881ec4e1b7b.csv,application/csv,2244
7013451b-4e00-4bd5-817b-3a8a555208ee,59592301a3a7291dcf9c81f0,https://datacat.datalocale.fr/file/415283/raw/GESFO_Soumission-parcelles-sinistrees_rec_v1.0.csv,text/csv;charset=ascii,24073,./data/59592301a3a7291dcf9c81f0_7013451b-4e00-4bd5-817b-3a8a555208ee.csv,application/csv,24073
c7053182-1217-4653-a37e-ebfc2fe4e4dc,59b774c8a3a729499ae72a62,https://datacat.datalocale.fr/file/414600/raw/sp%C3%A9cifications%20des%20jeux%20de%20donn%C3%A9es,text/csv;charset=ascii,2208,./data/59b774c8a3a729499ae72a62_c7053182-1217-4653-a37e-ebfc2fe4e4dc.csv,application/csv,2208
0ab44f4c-8c86-4087-9ecc-a905f7a01ed8,595923c0a3a7291dcf9c8240,https://datacat.datalocale.fr/file/414664/raw/2013-09-02-095258tx-participation-elections-prudho.csv,text/csv;charset=ascii,2754,./data/595923c0a3a7291dcf9c8240_0ab44f4c-8c86-4087-9ecc-a905f7a01ed8.csv,application/csv,2754
66157c52-08d9-4cb8-8c48-f8477aa0d452,595923bba3a7291dd09c81d4,https://datacat.datalocale.fr/file/414813/raw/fichier%20au%20format%20csv%20encod%C3%A9%20en%20UTF-8.%20Ce%20fichier%20contient%20les%20informations%20utilis%C3%A9es%20pour%20construire%20l%27indice%20de%20gouvernance%20d%C3%A9partemental,text/csv;charset=ascii,2389,./data/595923bba3a7291dd09c81d4_66157c52-08d9-4cb8-8c48-f8477aa0d452.csv,application/csv,2389
fbd0ef89-2a20-49b2-8b78-4d4b60fd3256,59592319a3a7291dcf9c8201,https://datacat.datalocale.fr/file/414804/raw/GIRONDE_detailCSP_SUD-GIRONDE.csv,text/csv;charset=ascii,1299,./data/59592319a3a7291dcf9c8201_fbd0ef89-2a20-49b2-8b78-4d4b60fd3256.csv,text/plain,1299
7ada8f06-9420-4c40-83ae-41ee45a385b8,59cf1a82a3a7291993b1e9f6,https://datacat.datalocale.fr/file/415934/raw/RESOD_Catalogue-Jeux-Donn%25C3%25A9es_bro_v1.6.ods,text/csv;charset=ascii,22363,./data/59cf1a82a3a7291993b1e9f6_7ada8f06-9420-4c40-83ae-41ee45a385b8.csv,application/vnd.oasis.opendocument.spreadsheet,22363
8a3fa339-1292-437b-8792-27b25a7fbfa9,5d97dfd09ce2e7564eb06376,https://www.pigma.org/datanouvelleaquitaine/dataset/2ff18d2b-954b-4bc5-9765-c27298a6ea8d/resource/8a3fa339-1292-437b-8792-27b25a7fbfa9/download/ateliers-multiservices-informatiques-opendata300719-vir.csv,text/csv,0,./data/5d97dfd09ce2e7564eb06376_8a3fa339-1292-437b-8792-27b25a7fbfa9.csv,application/csv,8173
7801f97c-d4a5-4e95-b8ec-ed18421217bb,596067d8a3a7296407d6a7d1,https://datacat.datalocale.fr/distribution/415159/raw/20164_SIP_liste-sites.geocoded.csv,text/csv;charset=ascii,96604,./data/596067d8a3a7296407d6a7d1_7801f97c-d4a5-4e95-b8ec-ed18421217bb.csv,application/csv,96604
ca3ae77b-1cb4-48e7-ae79-ffc20de14ece,59592310a3a7291dd09c8193,https://datacat.datalocale.fr/file/416093/raw/condomatix.csv,text/csv;charset=ascii,10681,./data/59592310a3a7291dd09c8193_ca3ae77b-1cb4-48e7-ae79-ffc20de14ece.csv,application/csv,10681
24cdef58-cbbb-48d4-8d21-f0420d55e8c9,5a053318a3a72972422467ee,https://datacat.datalocale.fr/distribution/510591/raw/liste-csv-villages-vacances-classes-aquitaine.csv,text/csv;charset=ISO-8859-2,41770,./data/5a053318a3a72972422467ee_24cdef58-cbbb-48d4-8d21-f0420d55e8c9.csv,application/csv,41770
c284bf29-539e-4076-abdc-12b50bc27044,5959235ea3a7291dd09c81b4,https://datacat.datalocale.fr/file/415477/raw/openfoodfacts_aquitaine.csv,text/csv;charset=ascii,141781,./data/5959235ea3a7291dd09c81b4_c284bf29-539e-4076-abdc-12b50bc27044.csv,application/csv,141781
f6814164-1149-4a29-b705-ebca042c5d02,5d37d85a9ce2e774c590b666,https://datacat.datalocale.fr/distribution/415369/raw/age_quinquennal_scot.csv,text/csv;charset=ascii,9683,./data/5d37d85a9ce2e774c590b666_f6814164-1149-4a29-b705-ebca042c5d02.csv,text/plain,9683
403540e7-81ed-44e5-be83-7b7db50c9b77,5b090842a3a7294a2589da52,http://entrepot.metropolegrenoble.fr/opendata/38185-GRE/Subvention/Avantages_en_nature_2015.csv,text/csv,55912,./data/5b090842a3a7294a2589da52_403540e7-81ed-44e5-be83-7b7db50c9b77.csv,text/plain,55912
ab266c8b-4d53-499c-81e1-a330d445b6f4,5ad41378b5950813ddc04a3c,http://opendata.nicecotedazur.org/data/storage/f/2018-02-27T09%3A32%3A05.124Z/t06065-prescription-lin-20180201.csv,text/csv,543,./data/5ad41378b5950813ddc04a3c_ab266c8b-4d53-499c-81e1-a330d445b6f4.csv,text/plain,543
c25eb0f7-f170-424b-a6d3-6d7ca66929cb,59cf1b44b59508043ce9b87d,https://datacat.datalocale.fr/file/415206/raw/ambes-airaq-2012_allPoluants.csv,text/csv;charset=ascii,232,./data/59cf1b44b59508043ce9b87d_c25eb0f7-f170-424b-a6d3-6d7ca66929cb.csv,text/plain,232
ade54ee8-2304-4698-8650-a78bee6065e5,5f88e478aa059f66767ce91f,https://data-ligair.opendata.arcgis.com/datasets/1e49846f0d334ad095713b02fa2a6c04_1.csv?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,text/csv,249,./data/5f88e478aa059f66767ce91f_ade54ee8-2304-4698-8650-a78bee6065e5.csv,text/plain,284
7d4d48c6-e56c-4894-966e-284c3171d143,59592375a3a7291dcf9c8220,https://datacat.datalocale.fr/file/415045/raw/2013-09-02-095347tx_collterr_accessibilite.csv,text/csv;charset=ascii,2514,./data/59592375a3a7291dcf9c8220_7d4d48c6-e56c-4894-966e-284c3171d143.csv,application/csv,2514
05c72038-cb86-4544-aa65-ecb460fc9487,5cab2eef8b4c4125a3cb570b,https://admin.aedmap.org/media/upload/defibmap_995_06100.csv,text/csv,242,./data/5cab2eef8b4c4125a3cb570b_05c72038-cb86-4544-aa65-ecb460fc9487.csv,text/plain,242
f9afef85-f62a-48ac-a177-7b4217c496c6,595922fca3a7291dcf9c81ea,https://datacat.datalocale.fr/file/415874/raw/BUD09_BP-Vue-d%2527ensemble_bro_v1.0.csv,text/csv;charset=ascii,693,./data/595922fca3a7291dcf9c81ea_f9afef85-f62a-48ac-a177-7b4217c496c6.csv,text/plain,693
cab63deb-73c2-4962-a88c-14560c1f208b,5fcacdbcb28732a0e11f7cc0,https://sig.hautsdefrance.fr/ext/opendata/Sraddet2020/transp_barreau_roissy_picardie.csv,text/csv,49,./data/5fcacdbcb28732a0e11f7cc0_cab63deb-73c2-4962-a88c-14560c1f208b.csv,text/plain,49
5bd77f35-511f-46b3-bdde-288b3348132f,59592319a3a7291dcf9c8201,https://datacat.datalocale.fr/file/414800/raw/GIRONDE_detailCSP_MEDOC.csv,text/csv;charset=ascii,1046,./data/59592319a3a7291dcf9c8201_5bd77f35-511f-46b3-bdde-288b3348132f.csv,text/plain,1046
c5673054-79b0-4eb3-8f53-0044ffa1251a,59e18c71a3a7297d21b5fb4e,https://datacat.datalocale.fr/distribution/580565/raw/files.php%3Fgid%3D598%26format%3D6,text/csv;charset=UTF-8,61704,./data/59e18c71a3a7297d21b5fb4e_c5673054-79b0-4eb3-8f53-0044ffa1251a.csv,text/html,61704
84bc054a-e7b9-48bb-8774-bb4ce11a6d5d,595923a0a3a7291dd09c81cc,https://datacat.datalocale.fr/file/1608046/raw/resultatElectionLegislative-2007-2emeTour_cantonGi.csv,text/csv;charset=utf-8,6126,./data/595923a0a3a7291dd09c81cc_84bc054a-e7b9-48bb-8774-bb4ce11a6d5d.csv,application/csv,6126
cb2c8a44-b2a3-4f11-9a2d-ae19b23b3823,595922ffa3a7291dcf9c81ee,https://datacat.datalocale.fr/file/415225/raw/ELECT_Resultats-Regionales--2010_bro_v1.0.csv,text/csv;charset=ascii,649,./data/595922ffa3a7291dcf9c81ee_cb2c8a44-b2a3-4f11-9a2d-ae19b23b3823.csv,text/plain,649
0a5cb2cc-c573-4c89-8fde-32f8296c6861,59cf1b05a3a7291993b1ea10,https://datacat.datalocale.fr/file/415766/raw/2013-09-02-095320tx_utilisation_reseaux_sociaux.csv,text/csv;charset=ascii,2168,./data/59cf1b05a3a7291993b1ea10_0a5cb2cc-c573-4c89-8fde-32f8296c6861.csv,application/csv,2168
