"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","NB_CHB","SDP_A2","SDP_B2","SDP_D2","SDP_E2","SDP_F2","SDP_A3","SDP_B3","SDP_D3","SDP_E3","SDP_F3","SDP_A4","SDP_B4","SDP_D4","SDP_E4","SDP_F4","SDP_A5","SDP_B5","SDP_D5","SDP_E5","SDP_F5","SDP_A6","SDP_B6","SDP_D6","SDP_E6","SDP_F6","SDP_A7","SDP_B7","SDP_D7","SDP_E7","SDP_F7","SDP_A8","SDP_B8","SDP_D8","SDP_E8","SDP_F8","SDP_A9","SDP_B9","SDP_D9","SDP_E9","SDP_F9","I_TRANSPORT","I_ENSETRECH","I_SANTE","I_ACTSOCIAL","I_OUVRAGESPEC","I_CULTURE","TYPE_OPERATION_CONSTR","DPC","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"52","44","44109","2018","04410918A0207","9","2",,"SNC 16P","83454341500014","6","rue","JOANNES CARRET","IMMEUBLE RACINE",,"69009","LYON",,"100","16","Rue","de Ploermel","-  15 Rue Jules Ferry",,"44300","NANTES",,"0598CI",,,1,120,,,,"2",,0,0,0,0,0,0,0,0,0,258,0,0,49,209,0,0,0,0,0,900,0,0,330,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,,
"52","44","44109","2018","04410918A0234","9","2","SCI","ILOT 3D","839 612 504 00","1-3","boule","SALAVADOR ALLENDE","- SALAORGES2","88652","44186","NANTES",,"100",,,"Mail Pablo Picasso",,,"44200","NANTES",,"0166WZ",,,1,0,,,,"10",,0,0,0,0,0,0,0,0,0,0,6231,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,,
"52","44","44110","2018","04411018E1035","9","2",,"SCI EUCALYPTUS",,"2","rue","Gambetta",,,"44390","NORT SUR ERDRE",,"100",,"chemi","de Nozea",,,"44390","NORT-SUR-ERDRE",,"0472AS","0474AS","0475AS",1,623,,,,,,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"52","44","44114","2017","04411417Z0131","1","2","SCI","SCI du 4 rue de Suresnes","79453749800014","4","rue","de Suresnes",,,"44700","ORVAULT",,"100","4","Rue","de Suresnes",,,"44700","ORVAULT",,"0318CY",,,2,453,,,,"1","2",1,0,0,0,0,0,0,0,0,100,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-23",
"52","44","44114","2018","04411418Z0001","8","2","SAS","GROUPE LAUNAY PAYS DE LA LOIRE","82069032900017","46","rue","de Strasbourg",,"71728","44017","NANTES","01","100","1","Rue","de la Perche",,,"44700","ORVAULT",,"0171CP","0172CP","0320CP",2,826,,,,"4","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2018-05-15",
"52","44","44114","2018","04411418Z0057","9","2",,"HPL PONT DE CENS","83459260200017","63","quai","Charles De Gaulle",,,"69006","LYON","06","100","51-53","Route","de Rennes",,,"44700","ORVAULT",,"0141CO",,,1,1554,,,,,,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,,
"52","44","44117","2018","04411718A1009","2","2",,"COMMUNE DE LE PALLET","21440117600018","24",,"RUE SAINT VINCENT",,,"44330","PALLET (LE)",,"100",,,"Rue des Pres Galles",,,"44330","PALLET (LE)",,"306pAL","535AL","536AL",2,5855,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,39,0,0,0,0,1,0,0,0,0,"8",2018-05-31,"2018-05-31",
"52","44","44118","2018","04411818W1002","9","2",,"de la cantiniere","38335035200019",,,"La Cantiniere",,,"44440","PANNECE",,"100",,,"La Cantiniere",,,"44440","Pannece",,"0175ZI","0178ZI",,2,72610,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-18",
"52","44","44118","2018","04411818W1004","9","2","SAS","SOLETI","817875669","100",,"rue de la gravelle",,,"44440","PANNECE",,"100",,,"ZA de la Gare",,,"44440","Pannece",,"0245YB","0244YB",,2,3009,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-31",
"52","44","44118","2018","04411818W1008","9","2",,"GAEC DE LA BUTTE","32815582500016",,,"La Petite Haie",,,"44440","PANNECE",,"100",,,"La Butte",,,"44440","Pannece",,"0090ZD","0091ZD",,1,29540,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"52","44","44124","2017","04412417W1004","2","2",,"COMMUNE DE LE PIN",,"11","RUE","du Sapin",,,"44540","LE PIN",,"100","6","PLACE","de l'Eglise",,,"44540","Le Pin",,"07670E","08040E","08050E",3,195,,,,,"2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,151,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2017-10-19","2018-04-01"
"52","44","44124","2018","04412418W1002","9","2",,"GASCON","47888060200022",,"lieu-","LE CHAMP BRETON",,,"44540","LE PIN",,"100",,,"LE CHAMP BRETON",,,"44540","Le Pin",,"0049ZO","0060ZO","0003ZO",1,276772,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"52","44","44126","2018","04412618D1053","9","2",,"RICHEUX Maxime chez SCI les Oliviers","799829163","24",,"rue de la Basse Musse",,,"44770","LA-PLAINE-SUR-MER",,"100","24 bi",,"rue de la Basse Musse",,,"44770","La Plaine-sur-Mer",,"491D","492D","494D",1,1427,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"52","44","44128","2018","04412818F0028","9","2","EARL","EARL LES DEUX C","50184603400012",,,"BONNE ALLIETTE",,,"44630","PLESSE",,"100",,,"BONNE ALLIETTE",,,"44630","PLESSE",,"0138YS","139YS","0142YS",1,18632,,,,"1",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"52","44","44131","2018","04413118D1110","9","2",,"LEPOROWSKI Cyril chez SCI LEPOROWSKI",,"5",,"chemin du Port",,,"44210","PORNIC",,"100","88",,"route de la Rogere",,,"44210","Pornic",,"143EM",,,1,701,,,,,,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"52","44","44135","2018","04413518P0020","9","2",,"AIRAUD","38307677500014","7",,"rue du Bois",,,"44510","LE POULIGUEN",,"100","7",,"rue du Bois",,,"44510","LE POULIGUEN",,"263AE",,,1,400,,,,"2",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,25,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,,
"52","44","44143","2017","04414317Y1058","9","2","SARL","GHT OCEANE","82746341400012",,"rue","de l' Ile Pointiere",,,"44340","BOUGUENAIS",,"100","6 & 8","Rue","Jack London",,,"44400","REZE",,"0001BV","0096BV","0294BV",3,32194,,,,,"1",0,0,0,0,0,0,0,0,0,0,2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2017-08-29","2018-06-11"
"52","44","44144","2018","04414418W1009","9","2",,"SCI MARCO",,,,"la Hallopiere",,,"49110","BOTZ EN MAUGES",,"100","24",,"RUE DE L OUCHE",,,"44440","Riaille",,"08440B",,,1,375,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,,
"52","44","44144","2018","04414418W1010","9","2",,"LA FERME DU HAUT ROCHER","49904585400019",,,"108 LE HAUT ROCHER",,,"44440","RIAILLE",,"100",,,"BOURG CHEVREUIL",,,"44440","Riaille",,"0021YH","0020YH",,1,41980,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"52","44","44145","2018","04414518D1015","9","2",,"JAUNET Olivier chez GAEC LA BLANCHE","42913858900016","1",,"la Chesnaie",,,"44640","ROUANS",,"100","1",,"la Chesnaie",,,"44640","Rouans",,"444F","445F",,2,9700,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4338,1074,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2018-05-31,"2018-04-24",
"52","44","44145","2018","04414518D1026","9","2","Communaute d'Agglomeration","BRARD Jean-Michel - Pornic Agglo Pays de Retz","20006734600011","2",,"rue du Dr Ange Guepin","ZAC de la Chaussee",,"44215","PORNIC",,"100",,,"rue Joseph Nau",,,"44640","Rouans",,"670AB",,,1,26460,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,103,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"52","44","44150","2018","04415018Z0008","9","2",,"SPIRALE",,"49bis","rue","de l'Ouest",,,"44100","NANTES",,"100",,"rue","Nungesser Et Coli",,,"44860","SAINT-AIGNAN-GRANDLIEU",,"0280AH","0403AH",,2,0,,,,,"1",0,0,0,0,0,0,0,0,0,0,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2018-05-09",
"52","44","44150","2018","04415018Z0016","9","2",,"CASSYEVEN",,"12","rue","Nungesser et Coli",,,"44860","SAINT-AIGNAN DE GRAND LIEU",,"100","12","rue","Nungesser Et Coli",,,"44860","SAINT-AIGNAN-GRANDLIEU",,"0127AH","0278AH",,1,6907,,,,,,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586,585,0,511,0,0,0,0,0,0,0,0,0,0,0,0,"13",2018-05-31,,
"52","44","44151","2017","04415117T1115","1","2",,"SILENE OPH","44212836900018","17",,"RUE PIERRE MENDES FRANCE",,,"44600","ST NAZAIRE",,"100","2 ET",,"RUE DE LA BRIERE",,,"44117","SAINT-ANDRE-DES-EAUX",,"148BS","667BS","673BS",2,2791,,,,"3","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2018-05-03",
"52","44","44151","2017","04415117T1124","9","2",,"SONADEV TERRITOIRES PUBLICS","79754898900020","6",,"PL PIERRE SEMARD","TOUR METEOR BAT A1",,"44600","SAINT-NAZAIRE",,"100","1",,"IMPASSE DU PARV IS",,,"44117","SAINT-ANDRE-DES-EAUX",,"123pBS","124BS","128BS",2,482,,,,"2","1",0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-07",
"52","44","44152","2017","04415217F1006","9","2",,"EARL TROCHU","82348620400014","60",,,"Les Rochettes",,"44160","SAINTE-ANNE-SUR-BRIVET",,"100","60",,,"Les Rochettes",,"44160","SAINTE-ANNE-SUR-BRIVET",,"161ZC","163ZC",,3,25313,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2017-07-19","2017-10-10"
"52","44","44156","2017","04415617B1032","9","2","SCA DU PAYS D HERBAUGES",,"78835251600025","40",,,"La Vergniere",,"44650","Corcoue-sur-Logne",,"100","40",,,"La Vergniere",,"44650","Corcoue-sur-Logne",,"5ZH","6ZH","94ZH",3,41021,,,,,"2",1,0,0,0,0,0,0,0,0,721,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2017-10-22","2018-06-04"
"52","44","44157","2017","04415717D1008","9","2",,"DUPONT","41814785600011",,,"les Rondelieres",,,"44270","SAINT-ETIENNE-DE-MER-MORTE",,"100",,,"les Rondelieres",,,"44270","Saint-Etienne-de-Mer-Morte",,"16ZR",,,3,203760,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2017-09-06","2017-09-10"
"52","44","44157","2018","04415718B0001","9","2","GAEC","GAEC DES VIOLETTES","52009259400016","9",,"Le Violet",,,"44270","SAINT ETIENNE DE MER MORTE",,"100",,,"LES GRANDS ARGUILIES",,,"44270","SAINT ETIENNE DE MER MORTE (4415",,"0002ZP",,,2,148660,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-02-27",
"52","44","44162","2017","04416217Z1105","9","2","NY'S JUMP","NY'S JUMP","80213478300025","49","rue","Pierre BAOUR",,,"33300","BORDEAUX",,"100","9","Rue","des Piliers de la Chauvini",,,"44800","SAINT-HERBLAIN",,"0182EC",,,2,14996,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514,0,0,400,3114,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2018-05-04",
"52","44","44162","2018","04416218Z1046","9","2",,"BLEU MERCURE - ATLANTIS","83919853800010","1","rue","PIERRE ET MARIE CURIE",,,"22190","PLERIN",,"100","4622","Rue","de la Maison Neuve",,,"44800","SAINT-HERBLAIN",,"0047DW",,,1,7812,,,,,,0,0,0,0,0,0,0,0,0,1150,2597,0,410,0,0,0,0,0,0,0,0,0,0,0,1190,512,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,,
"52","44","44162","2018","04416218Z1049","9","2",,"NANTES METROPOLE","24440040400129","2","cours","DU CHAMPS DE MARS",,,"44923","NANTES","09","100",,"Rue","Leon Ignasiak",,,"44800","SAINT-HERBLAIN",,"0107DH",,,1,10007,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,127,0,52,0,0,0,0,0,0,0,"13",2018-05-31,,
"52","44","44162","2018","04416218Z1050","9","2",,"NANTES METROPOLE","24440040400129","2","cours","DU CHAMPS DE MARS",,,"44923","NANTES","09","100",,"Rue","Leon Ignasiak",,,"44800","SAINT-HERBLAIN",,"0107DH",,,1,10025,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,127,0,52,0,0,0,0,0,0,0,"13",2018-05-31,,
"52","44","44162","2018","04416218Z1052","9","2",,"SCI TAM IMMO","75152998300023","7","chemi","DE BALGAN",,,"56860","SENE",,"100","37","Avenu","des Naudieres",,,"44800","SAINT-HERBLAIN",,"0041BO",,,1,521,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,,
"52","44","44162","2018","04416218Z1053","9","2",,"APAJH 44","78602082600248","12","rue","DE CLERMONT",,,"44000","NANTES",,"100","8","Rue","Jan Palach",,,"44800","SAINT-HERBLAIN",,"0569EB",,,1,7401,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,40,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"52","44","44162","2018","04416218Z1054","9","2",,"EIFFAGE IMMOBILIER GRAND OUEST","B338817216","11","route","DE GACHET",,,"44307","NANTES",,"100","202","Avenu","du Saint Laurent",,,"44800","SAINT-HERBLAIN",,"0018CC",,,1,8318,,,,,,0,0,0,0,0,0,0,0,0,2361,13246,0,2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2018-05-31,,
"52","44","44166","2018","04416618Z0008","9","2","SCI","SCI   IDO INVEST  represente par M. DURAND Thomas",,"2","impas","des  Nefles",,,"44830","BRAINS",,"100","4","Rue","de la  Poterie",,,"44640","SAINT-JEAN-DE-BOISEAU",,"3068E","0154ZB",,1,570,,,,"1",,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"52","44","44172","2016","04417216Z1039","8","2","LP DEVELOPPEMENT","LP DEVELOPPEMENT","53385504500000","7","rue","Jean Charcot",,,"44115","BASSE GOULAINE",,"100","2","Rue","des Roches",,,"44980","SAINTE-LUCE-SUR-LOIRE",,"0178BI","0179BI","0338BI",3,1175,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2017-03-17","2018-01-10"
"52","44","44172","2017","04417217Z1038","1","2","SCI","BOUCARD SCI","51886662900026",,,"Le Champ d'Allouette",,,"44710","PORT-SAINT-PERE",,"100","279","Rue","de la Bougriere",,,"44980","SAINTE-LUCE-SUR-LOIRE",,"0156AV",,,3,1059,,,,,"1",0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,23,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2017-10-24","2018-05-02"
"52","44","44172","2018","04417218Z0017","9","2","SAS","SAS GABOPLA",,"12","rue","de la Jalousie",,,"44980","SAINTE-LUCE-SUR-LOIRE",,"100","12","Rue","de la Jalousie",,,"44980","SAINTE-LUCE-SUR-LOIRE",,"0191AS",,,2,5312,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,660,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2018-05-31,"2018-05-24",
"52","44","44176","2017","04417617T1019","9","2",,"PRODHOMME","82918974500000","26",,"Rue du Champ de Courses",,,"44550","MONTOIR DE BRETAGNE",,"100","5",,"RUE DE LA PETITE BRIERE",,,"44550","SAINT-MALO-DE-GUERSAC",,"30AC","31AC","34AC",3,707,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,1,0,0,"8",2018-05-31,"2017-10-03","2018-02-01"
"52","44","44178","2018","04417818B1012","9","2",,"SCEA Gibier du Lac",,"1",,"la Tancherie",,,"44680","SAINT MARS DE COUTAIS",,"100",,,"La Tancherie",,,"44680","SAINT MARS DE COUTAIS",,"0164YD",,,1,11680,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"52","44","44185","2018","04418518F0011","2","2",,"COMMUNE DE SAINT NICOLAS DE REDON",,"26",,"RUE DE NANTES",,,"44460","SAINT NICOLAS DE REDON",,"100","18",,"ROUTE DE NANTES","PA LES BAUCHES",,"44460","SAINT NICOLAS DE REDON",,"0107ZW","0108ZW","0109ZW",2,7704,,,,"1","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-03",
"52","44","44186","2018","04418618D1009","9","2",,"LORGE Vincent chez GAEC LORGE","82514603800021",,,"le Rozay",,,"44680","SAINTE-PAZANNE",,"100",,,"le Rozay",,,"44680","Sainte-Pazanne",,"050YE",,,2,16452,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-07",
"52","44","44187","2018","04418718E1012","9","2","SAS","SAS SAINT MICHEL-SAINT MICHEL CHEF CHEF",,"2","boule","de l'Industrie",,,"41700","CONTRES",,"100",,,"Le Gaillard",,,"44320","SAINT-PERE-EN-RETZ",,"0022YP","0048YP","0049YP",2,171228,,,,"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15159,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-22",
"52","44","44187","2018","04418718E1019","9","2",,"BREHARD TP SAS",,,,"ZA du Pont Neuf",,,"4320","SAINT PERE EN RETZ",,"100",,,"Z.A du Pont Neuf",,,"44320","SAINT-PERE-EN-RETZ",,"0065YB","0066YB","0098YB",2,10300,,,,"2","2",1,0,0,0,0,0,0,0,0,321,130,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-22",
"52","44","44188","2018","04418818B1038","9","2",,"L'IMMOBILIERE EUROPEENNE DES MOUSQUETAIRES","33405564700575","24",,"RUE AUGUSTE CHABRIERES",,,"75015","PARIS 15EME ARRONDISSEMENT",,"100",,,"LES FONTAINES",,,"44310","SAINT PHILBERT DE GRAND LIEU",,"22AH","23AH","31AH",1,23003,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,,
"52","44","44190","2017","04419017Y1098","1","2",,"SCCV 301",,"2",,"RUE MARIE CURIE",,,"44120","VERTOU",,"100","301","route","Route de Clisson",,,"44230","SAINT-SEBASTIEN-SUR-LOIRE",,"0125DD","0127DD","0128DD",2,2587,,,,"6","1",0,0,0,0,0,0,0,0,0,465,246,0,465,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2018-05-24",
"52","44","44192","2018","04419218E1004","9","2",,"FRAMATOME",,,"route","de Nantes",,,"44320","SAINT-VIAUD",,"100",,"Route","de Paimboeuf",,,"44320","SAINT VIAUD",,"0055AD",,,2,64366,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18836,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-05-31,"2018-05-04",
"52","44","44194","2018","04419418Z1006","9","2",,"ALSEI",,"76","rue","Beaubourg",,,"75003","PARIS",,"100","2","rue","du Carre Norgands",,,"44880","SAUTRON",,"0008BM",,,2,12180,,,,"1","1",0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2018-05-24",
"52","44","44195","2018","04419518F1018","9","2",,"FONDATION LA PROVIDENCE",,"7",,"RUE DU CARDINAL RICHARD",,"55204","44322","NANTES","3","100","5",,"RUE DE LA SOUBRETIERE",,,"44260","SAVENAY",,"228AX","229AX","230AX",2,3804,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,29,0,21,0,0,1,0,0,0,0,"13",2018-05-31,"2018-05-24",
"52","44","44198","2017","04419817Z1050","1","2",,"SCI ECF CER CENTRE ATLANTIQUE",,,"route","De la Mothe RN11 - CHAVAGN",,,"79260","LA CRECHE",,"100",,"Rue","des Orfevres",,,"44840","LES SORINIERES",,"0239AA",,,3,13297,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1884,0,0,0,0,0,0,0,2734,0,0,850,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-05-31,"2017-08-02","2018-06-04"
