objectid,inseecom,commune,date_maj,nom,st_areashape,st_lengthshape
744,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,17203.36444755,573.551815508899
745,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,6871.232620995,345.110754843886
746,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,4142.25203147,283.568151560645
747,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,9502.15335289,714.137937703709
748,90026,CHEVREMONT,2020/08/17 00:00:00+00,ilot parcellaire,45145.06446928,963.272430124906
749,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,54544.505594935,1009.20675260812
750,90026,CHEVREMONT,2020/08/17 00:00:00+00,ilot parcellaire,1362048.99909585,11227.0655564713
751,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,2820.71968246,206.51676083887
752,90076,PEROUSE,2020/08/17 00:00:00+00,ilot parcellaire,11762.24673169,410.025445692499
753,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,4516.737496685,294.832604093911
754,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,8691.94317931,464.405558797106
755,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3844.15961485,254.204902315974
756,90034,DENNEY,2020/08/17 00:00:00+00,ilot parcellaire,1940.82228474,197.339993725324
757,90075,OFFEMONT,2020/08/17 00:00:00+00,ilot parcellaire,1193.21572081,179.253731701434
758,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,877.54425334,116.919911177875
759,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,15.91754328,16.3978408802966
760,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1435.79765216,152.237740438698
761,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,4910.92431653,316.409711061819
762,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,56.8780875,30.5819569391066
763,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,2290.623737625,257.291356394528
764,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2651.53130267,213.687315000527
765,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,17112.07753044,523.417203052634
766,90068,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,969.36227295,236.051749354389
767,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,408.817965175,91.0344686579628
768,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,1497.97118021,153.561459582495
769,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,9598.213753205,633.148554881441
770,90075,OFFEMONT,2020/08/17 00:00:00+00,ilot parcellaire,57019.89428616,1329.98891548621
771,90075,OFFEMONT,2020/08/17 00:00:00+00,ilot parcellaire,20055.081197015,791.498545675913
772,90103,VETRIGNE,2020/08/17 00:00:00+00,ilot parcellaire,587429.224592865,3847.15259277233
773,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,413.83281198,110.922566602342
774,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3200.16575022,346.765519108325
775,90076,PEROUSE,2020/08/17 00:00:00+00,ilot parcellaire,543796.08337502,4647.63727366779
776,90075,OFFEMONT,2020/08/17 00:00:00+00,ilot parcellaire,55383.054401105,1732.94748926602
777,90026,CHEVREMONT,2020/08/17 00:00:00+00,ilot parcellaire,874542.341449025,5733.18778614231
778,90026,CHEVREMONT,2020/08/17 00:00:00+00,ilot parcellaire,594148.240059275,5654.63923723835
779,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,15458.73890707,626.161286369093
780,90068,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,5463.72140246,325.01950696441
781,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,60.00633084,38.7559374496136
782,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,5701.0111197,325.002132658451
783,90034,DENNEY,2020/08/17 00:00:00+00,ilot parcellaire,668.50141448,124.987913566685
784,90034,DENNEY,2020/08/17 00:00:00+00,ilot parcellaire,86.234938475,44.2962909257647
785,90068,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,32.774863035,23.7616201261596
786,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1359.11150214,166.626575767776
787,90068,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,11826.275887115,473.242815210711
788,90094,SEVENANS,2020/08/17 00:00:00+00,ilot parcellaire,1665.01107873,341.46037041288
789,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,1510.216176775,230.04682486028
790,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,563.13181554,153.436682945674
791,90011,BERMONT,2020/08/17 00:00:00+00,ilot parcellaire,32886.30244702,788.774880293401
792,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,200.26296467,56.1268779654993
793,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,4536.5841796,314.114760007381
794,90068,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,327.06651033,82.605580394914
795,90097,TREVENANS,2020/08/17 00:00:00+00,ilot parcellaire,667.7449862,218.092032824511
796,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,184162.10011998,3637.41669725604
797,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,504685.614782405,5987.79475526099
798,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,138264.25855376,1925.75978971795
799,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,7928.1624467,415.588964336205
800,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,112.06277714,44.0067986481597
801,90072,MORVILLARS,2020/08/17 00:00:00+00,ilot parcellaire,82579.98387428,1717.26044745123
802,90072,MORVILLARS,2020/08/17 00:00:00+00,ilot parcellaire,35727.16851181,1141.63047151137
803,90072,MORVILLARS,2020/08/17 00:00:00+00,ilot parcellaire,116409.130331935,3196.57627626062
804,90072,MORVILLARS,2020/08/17 00:00:00+00,ilot parcellaire,28871.51629457,1012.37759279859
805,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,157447.57894893,3370.6001395666
806,90103,VETRIGNE,2020/08/17 00:00:00+00,ilot parcellaire,137244.39758421,3067.31229229907
807,90069,MEZIRE,2020/08/17 00:00:00+00,ilot parcellaire,6244.26681409,352.420401249084
808,90069,MEZIRE,2020/08/17 00:00:00+00,ilot parcellaire,11554.108055595,456.126933644957
809,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,94005.789008725,1471.32033349303
810,90069,MEZIRE,2020/08/17 00:00:00+00,ilot parcellaire,7405.080423985,421.820623948323
811,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,12057.926201955,547.608178710947
812,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,1.32232495,8.18252355891106
813,90035,DORANS,2020/08/17 00:00:00+00,ilot parcellaire,1830.80709578,201.97850455977
814,90094,SEVENANS,2020/08/17 00:00:00+00,ilot parcellaire,557.36643511,95.034154924218
815,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,106.182367595,86.8900886014923
816,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,1102.757792285,129.340595999874
817,90094,SEVENANS,2020/08/17 00:00:00+00,ilot parcellaire,8844.704611465,460.01530739789
818,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,266.392191415,68.7773688268382
819,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2735.32340239,234.347512321181
820,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2686.00795857,209.13913132125
821,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,3129.40316286,259.037292377861
822,90075,OFFEMONT,2020/08/17 00:00:00+00,ilot parcellaire,13668.200097695,817.726314831807
823,90035,DORANS,2020/08/17 00:00:00+00,ilot parcellaire,23.91013093,20.392481259438
824,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2855.71674225,199.654041165836
825,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,3906.434461465,271.873183276076
826,90026,CHEVREMONT,2020/08/17 00:00:00+00,ilot parcellaire,4346.78437113,404.608254854542
827,90011,BERMONT,2020/08/17 00:00:00+00,ilot parcellaire,2012.5315221,189.456230737242
828,90026,CHEVREMONT,2020/08/17 00:00:00+00,ilot parcellaire,39115.791719765,825.279873133519
829,90097,TREVENANS,2020/08/17 00:00:00+00,ilot parcellaire,26.451209215,22.4284772937083
830,90068,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,1821.885546805,198.56133743083
831,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1863.517099905,202.384542670219
832,90097,TREVENANS,2020/08/17 00:00:00+00,ilot parcellaire,26.451209215,22.4284772937083
833,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,1260.908351575,204.190414625581
834,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,13492.174514755,609.565474854983
835,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,21922.11588488,1353.93416744401
836,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,10688.594104785,472.744337006203
837,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,38703.195762765,1063.09628731297
838,90068,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,708771.626185345,4618.10882450273
839,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,252861.651939495,2256.99049747867
840,90076,PEROUSE,2020/08/17 00:00:00+00,ilot parcellaire,234824.2656601,3585.85737782978
841,90015,BOTANT,2020/08/17 00:00:00+00,ilot parcellaire,43122.44231099,1240.48851633344
842,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,23852.75451349,683.986701093532
843,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,11373.33285353,472.910997679434
844,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1481.921353995,158.587535904401
845,90069,MEZIRE,2020/08/17 00:00:00+00,ilot parcellaire,6290.651854655,318.138555699194
846,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,7393.5555275,362.560906962445
847,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3382.88084063,309.608705119236
848,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,55939.279694985,1353.43647347404
849,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,595.272619995,110.098355006346
850,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,4546.26919718,272.351031813093
851,90034,DENNEY,2020/08/17 00:00:00+00,ilot parcellaire,15961.55639604,520.11098370293
852,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,6760.212077455,323.438457315261
853,90068,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,5005.529292505,285.364928001331
854,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2117.806018655,212.170470117922
855,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1655.963947095,162.143656187872
856,90069,MEZIRE,2020/08/17 00:00:00+00,ilot parcellaire,16.761241545,22.5003851891731
857,90075,OFFEMONT,2020/08/17 00:00:00+00,ilot parcellaire,228.056577395,66.9427840179994
858,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,132406.1664561,2400.37243415209
859,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,10473.030684475,476.235699104907
860,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,24300.68527081,953.826407611762
861,90097,TREVENANS,2020/08/17 00:00:00+00,ilot parcellaire,488.71036878,199.635277815757
862,90072,MORVILLARS,2020/08/17 00:00:00+00,ilot parcellaire,2858.8493068,316.901446411546
863,90097,TREVENANS,2020/08/17 00:00:00+00,ilot parcellaire,578.58604238,168.21079006273
864,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3103.10403707,227.07178578509
865,90035,DORANS,2020/08/17 00:00:00+00,ilot parcellaire,2306.58527673,212.043576077134
867,90035,DORANS,2020/08/17 00:00:00+00,ilot parcellaire,6878.70589766,359.855116269606
868,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,2279.723058985,195.579843227567
869,90072,MORVILLARS,2020/08/17 00:00:00+00,ilot parcellaire,58.19083513,42.9186792337084
870,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2251.73830676,188.842863427351
871,90015,BOTANT,2020/08/17 00:00:00+00,ilot parcellaire,4726.40859375,287.180756689276
872,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,2409.83979575,230.929009992858
873,90069,MEZIRE,2020/08/17 00:00:00+00,ilot parcellaire,3641.148195405,258.24061320447
874,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,738.608263485,116.28402475064
875,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3841.98705475,251.599302303869
876,90035,DORANS,2020/08/17 00:00:00+00,ilot parcellaire,19420.46832291,744.785517040418
877,90097,TREVENANS,2020/08/17 00:00:00+00,ilot parcellaire,9759.961791075,410.756958875407
878,90004,ARGIESANS,2020/08/17 00:00:00+00,ilot parcellaire,264434.45132637,2668.99169541148
879,90004,ARGIESANS,2020/08/17 00:00:00+00,ilot parcellaire,17096.882010215,746.037673104206
880,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,12995.158401375,451.023511845412
881,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,1736.84933386,245.953891085719
882,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3324.628257405,241.701311500103
883,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,19650.67636488,773.600614533928
884,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,13199.771541945,647.156595617416
885,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3541.796726775,279.159200733717
886,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,273527.575186545,4404.26138548928
887,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,304346.42394072,2832.08772239318
888,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,18186.096580355,911.470257547361
889,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,15591.943314015,858.031065613351
890,90021,CHARMOIS,2020/08/17 00:00:00+00,ilot parcellaire,84255.580944975,1489.55310856758
891,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,167099.8708904,1766.35764785615
892,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,862.360607755,131.273176268666
893,90015,BOTANT,2020/08/17 00:00:00+00,ilot parcellaire,2072.09893993,438.969183283704
894,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1051.904415755,149.318523669425
895,90035,DORANS,2020/08/17 00:00:00+00,ilot parcellaire,2403.80173725,194.217848270844
896,90068,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,589.580816535,109.561785377805
897,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2604.98313682,213.708871463933
898,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,499580.92891566,4069.75816929909
899,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,5824.43977999,479.99438200227
900,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,34328.47284508,1324.46781187543
901,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,16852.080177235,708.667389980518
902,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,37750.939470105,1239.04709689154
903,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,32396.437551515,881.17806108938
904,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,790.52125676,138.803625092731
905,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,5759.16700623,470.418980005009
906,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,4898.013413525,292.271937078444
907,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,4002.650159945,286.406256902376
908,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,9069.03661685,402.101576188486
909,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,47904.425683515,1060.80450533578
910,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,2154.341407455,206.011430021901
911,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,463782.62175618,3582.37335593952
912,90001,ANDELNANS,2020/08/17 00:00:00+00,ilot parcellaire,2953.110550665,320.763094473507
913,90069,MEZIRE,2020/08/17 00:00:00+00,ilot parcellaire,3531.888256605,238.767017076164
914,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,7020.508636225,341.594727910162
915,90011,BERMONT,2020/08/17 00:00:00+00,ilot parcellaire,1579.459312825,170.689438540061
916,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,525.340694595,94.6588478402701
917,90029,CRAVANCHE,2020/08/17 00:00:00+00,ilot parcellaire,4886.625045,277.389424225009
918,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,5872.435061145,444.016144635167
919,90072,MORVILLARS,2020/08/17 00:00:00+00,ilot parcellaire,5452.935869635,717.694548715915
920,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,311661.79176685,3293.31133843066
921,90035,DORANS,2020/08/17 00:00:00+00,ilot parcellaire,918664.502887755,6035.03011841406
922,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,46212.69554542,1204.73861548987
923,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,214364.45128925,3059.40863254322
924,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,50983.95800273,1103.41665376861
925,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,13318.423681255,517.921674400905
926,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,116307.10964791,2223.94982703362
927,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,81508.38763575,2505.33950814554
928,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,19189.72727303,694.435929630368
929,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,6345.67040765,319.020352487621
930,90075,OFFEMONT,2020/08/17 00:00:00+00,ilot parcellaire,2077.3218912,214.622535232215
931,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,15071.31219379,655.153222282531
932,90069,MEZIRE,2020/08/17 00:00:00+00,ilot parcellaire,24910.374780365,920.319424853015
933,90072,MORVILLARS,2020/08/17 00:00:00+00,ilot parcellaire,340886.16158508,2578.03128944241
934,90075,OFFEMONT,2020/08/14 00:00:00+00,ilot parcellaire,1509997.65513619,13443.4878760102
935,90075,OFFEMONT,2020/08/17 00:00:00+00,ilot parcellaire,1420672.76588886,15304.3733685729
936,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,1345036.35159928,6417.38875925044
937,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,12716.084766175,443.117489977333
938,90097,TREVENANS,2020/08/17 00:00:00+00,ilot parcellaire,18732.98542422,621.077495911751
939,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1316.52885215,159.34841577876
940,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3431.028574845,347.379379711692
941,90068,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,161.844680615,52.5470731879005
942,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1563.723308895,158.294451906498
943,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,3161.07024221,290.621061251527
944,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,5248.97733049,343.117808915462
945,90026,CHEVREMONT,2020/08/17 00:00:00+00,ilot parcellaire,1546.726003065,170.237825224556
946,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1736.951233425,169.622425095902
947,90087,ROPPE,2020/08/17 00:00:00+00,ilot parcellaire,7810.928243195,499.603096060436
948,90097,TREVENANS,2020/08/17 00:00:00+00,ilot parcellaire,1957.678441095,209.901998036095
949,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,11279.648062,911.405597938945
950,90097,TREVENANS,2020/08/17 00:00:00+00,ilot parcellaire,26.451209215,22.4284772937083
951,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,427.315975475,139.940445803882
952,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,737.58769108,116.221904431502
953,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,421.92616206,121.700823735332
954,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,1322.07449786,146.545312399249
955,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,43172.77064582,1220.05684168887
956,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,441474.69055282,3446.67553648683
957,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,4132.32015196,408.48442088689
958,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,17155.900160795,580.585068262173
959,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,8136.035232445,377.026825407122
960,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,14737.33812273,492.757124828598
961,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,8913.96524787,505.183314382602
962,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,734.847525315,144.259234570311
963,90032,DANJOUTIN,2020/08/17 00:00:00+00,ilot parcellaire,1398.22707091,171.329903657193
964,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,8667.34049183,424.415435638513
965,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,969.970742305,124.139301640816
966,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1170.698813785,156.761374634235
967,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,4020.091633485,262.428021263016
968,90075,OFFEMONT,2020/08/17 00:00:00+00,ilot parcellaire,61.58415249,61.5449408926744
969,90076,PEROUSE,2020/08/17 00:00:00+00,ilot parcellaire,1858.256856675,206.436907697345
970,90022,CHATENOIS-LES-FORGES,2020/08/17 00:00:00+00,ilot parcellaire,309.90125757,76.1417172338775
971,90034,DENNEY,2020/08/17 00:00:00+00,ilot parcellaire,858.402472945,155.45799165845
972,90004,ARGIESANS,2020/08/17 00:00:00+00,ilot parcellaire,6.22532944,9.9880350598498
973,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,782.136799015,144.497592876258
975,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,1377.329399325,270.490589760399
976,90076,PEROUSE,2020/08/17 00:00:00+00,ilot parcellaire,2334.083906895,198.708397449913
977,90103,VETRIGNE,2020/08/17 00:00:00+00,ilot parcellaire,1.24732263,5.48868439795234
978,90011,BERMONT,2020/08/17 00:00:00+00,ilot parcellaire,122.37624597,46.6862306449021
979,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,8953.9323258,525.736344761754
980,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2139.498393885,195.342610538002
981,90026,CHEVREMONT,2020/08/17 00:00:00+00,ilot parcellaire,920.048282705,116.398853063503
982,90026,CHEVREMONT,2020/08/17 00:00:00+00,ilot parcellaire,1870.943198205,176.870481922538
983,90037,ELOIE,2020/08/17 00:00:00+00,ilot parcellaire,3.823234855,7.83035033088386
984,90068,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,93660.731138725,2402.08252289242
985,90034,DENNEY,2020/08/17 00:00:00+00,ilot parcellaire,124322.859552835,2073.28062076621
986,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,11109.067748435,453.99491892356
987,90037,ELOIE,2020/08/17 00:00:00+00,ilot parcellaire,493646.531208725,2965.92363008654
988,90039,ESSERT,2020/08/17 00:00:00+00,ilot parcellaire,2648.157040995,242.169376811632
989,90104,VEZELOIS,2020/08/17 00:00:00+00,ilot parcellaire,2902.701979815,235.630526242654
990,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,81.36716217,58.1222536001845
991,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2483.6165926,198.503691466791
992,90069,MEZIRE,2020/08/17 00:00:00+00,ilot parcellaire,5.120393285,9.05428258722344
993,90035,DORANS,2020/08/17 00:00:00+00,ilot parcellaire,7554.11306952,800.338553689572
994,90069,MEZIRE,2020/08/17 00:00:00+00,ilot parcellaire,1438.61859048,186.30006434317
995,90072,MORVILLARS,2020/08/17 00:00:00+00,ilot parcellaire,10.963378315,19.0721704613809
996,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,685.314224425,108.439503641937
997,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,738.8395015,154.327289959984
998,90042,EVETTE SALBERT,2020/08/17 00:00:00+00,ilot parcellaire,4470.018110875,511.437623083803
999,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,3873.06880436,307.735837973183
1000,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1345.691578675,147.352278599241
1001,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,91.8014,38.1613530374734
1002,90093,SERMAMAGNY,2020/08/17 00:00:00+00,ilot parcellaire,1860.7961475,167.98107442923
1003,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2957.131948105,214.675027133585
1004,90099,VALDOIE,2020/08/17 00:00:00+00,ilot parcellaire,274.2853946,91.0155625120937
1005,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2117.254777165,214.537197958835
1006,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2638.132105215,224.208424598187
1007,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1620.45009398,177.824923947054
1008,90026,CHEVREMONT,2020/08/17 00:00:00+00,ilot parcellaire,2500.96658398,205.348402514169
1009,90034,DENNEY,2020/08/17 00:00:00+00,ilot parcellaire,4954.802204115,342.880770647428
1010,90034,DENNEY,2020/08/17 00:00:00+00,ilot parcellaire,3332.616671425,228.123943084169
1011,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,12464.137088935,496.88957020048
1012,90068,MEROUX-MOVAL,2020/08/17 00:00:00+00,ilot parcellaire,29729.974391405,968.177573690308
1013,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1671.140820595,424.909838165811
1014,90017,BOUROGNE,2020/08/17 00:00:00+00,ilot parcellaire,14.82866122,15.5496718438879
1015,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1549.88432521,172.250317577878
1016,90008,BAVILLIERS,2020/08/17 00:00:00+00,ilot parcellaire,2033.75069075,187.872733174214
1017,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1900.268633075,239.356774749714
1018,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,36.31375241,57.7105496813504
1019,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,1835.485017165,194.514892243878
1020,90010,BELFORT,2020/08/17 00:00:00+00,ilot parcellaire,2983.607292095,240.08731492568
