DepCode,DepLib,ComInsee,ComLib,InsNumeroInstall,InsNom,EquipementId,EquNom,EquNomBatiment,EquNbEquIdentique,EquipementTypeCode,EquipementTypeLib,GestionTypeProprietairePrincLib,GestionTypeGestionnairePrincLib,GestionTypeProprietaireSecLib,GestionTypeGestionnaireSecLib,EquGestionDSP,EquDouche,EquEclairage,EquErpCTS,EquErpREF,EquErpL,EquErpN,EquErpO,EquErpOA,EquErpP,EquErpPA,EquErpR,EquErpRPE,EquErpSG,EquErpX,EquErpCategorie,EquAnneeService,AnneeServiceLib,EquNbPlaceTribune,NatureSolLib,NatureLibelle,EquHauteurEvolution,EquLongueurEvolution,EquLargeurEvolution,EquSurfaceEvolution,EquHauteurSurfaceEvo,EquNbCouloirPiste,EquNbVestiaireSpo,EquVestiaireSpoChauffe,EquNbVestiaireArbitre,EquSanitaireSportif,EquSanitairePublic,EquOuvertSaison,EquProximite,EquSono,EquTableauFixe,EquChrono,EquAmenagementAucun,EquUtilScolaire,EquUtilClub,EquUtilAutre,EquUtilIndividuel,EquUtilPerformance,EquUtilFormation,EquUtilRecreation,EquDateDernierTravauxReal,AnneeTravauxRealLibelle,EquDateDernierTravauxAucun,EquTravauxRealConformite,EquTravauxRealNorme,EquTravauxRealUsager,EquTravauxRealDegradation,EquTravauxRealVetuste,EquAccesHandimAire,EquAccesHandimTribune,EquAccesHandimVestiaire,EquAccesHandimSaniSpo,EquAccesHandimSaniPub,EquAccesHandimAucun,EquAccesHandisAucun,EquAccesHandisAire,EquAccesHandisTribune,EquAccesHandisVestiaire,EquAccesHandisSaniSpo,EquAccesHandisSaniPub,EquAccueilClub,EquAccueilSalle,EquAccueilBuvette,EquAccueilDopage,EquAccueilMedic,EquAccueilInfirmerie,EquAccueilBureau,EquAccueilReception,EquAccueilLocalRangement,EquAccueilAutre,EquAccueilAucun,EquChauffageNon,EquChauffageFuel,EquChauffageGaz,EquChauffageElectricite,EquChauffageSolaire,EquChauffageAutre,EquConfortSauna,EquConfortBainBouillonant,EquConfortBainVapeur,EquConfortSolarium,EquConfortAutre,EquConfortAucun,EquDemarcheHQE,EquSaeNbCouloir,EquSaeHauteur,EquSaeSurface,EquNatureSignal,EquNatureAlert,EquNatureAcPubPed,EquNatureAcPubRout,EquNatureAcPubMec,EquNatureAcPubNau,EquNatureAcSecPed,EquNatureAcSecRout,EquNatureAcSecMec,EquNatureAcSecNau,EquNatureLocTec,EquNatureLocPed,EquNatureAutorise,EquNaturePDESI,EquipNatureSituationLib,EquNatureSEVoies,EquNatureClassFedeMini,EquNatureClassFedeMaxi,EquNatureESTour,EquNatureAETreuil,EquNatureSKAltitudeBasse,EquNatureSKAltitudeHaute,EquNatureSKDebit,EquNatureSKTotalRemontee,EquNatureSKNbKMSkiAlpin,EquNatureSKNbKMSkiNordique,EquNatureSHNbPisteNeigeArti,EquNatureSKSnowPark,EquNatureSKHalfpipe,EquNatureSKKmLance,EquNatureSKBorder,EquNatureSKSlalom,EquNatureSKTremplin,EquNatureSKJardinAlpin,EquNatureSKJardinNordique,EquipementTir10,EquipementTir25,EquipementTir50,EquipementTir100,EquipementTir200,EquipementTir300,EquipementTirPlateau,EquipementTirAutre,EquAthDev,EquAthLongLigneDroite,EquAthNbCouloirLigne,EquAthNbCouloirHorsLigne,EquAthRiviere,EquNatSurv,EquAthNbSautTotal,EquAthNbSautHauteur,EquAthNbSautLongueur,EquAthNbSautTriple,EquAthNbSautPerche,EquAthNbLancerTotal,EquAthNbPoids,EquAthNbDisque,EquAthNbJavelot,EquAthNbMarteau,EquAthNBMarteauMixte,EquNatFormeLib,EquNatLongueurBassin,EquNatLargeurBassin,EquNatSurfaceBassin,EquNatProfMini,EquNatProfMax,EquNatCouloir,EquNatSurfacePlageBassin,EquNatNbTTotal,EquNatNbT1,EquNatNbT3,EquNatNbPTotal,EquNatNbP3,EquNatNbP5,EquNatNbP7,EquNatNbP10,EquNatMaV,EquNatTobog,EquNatPentaglisse,EquNatRiviere,EquNatImHandi,EquNatFM,EquNatMM,EquNatEclSub,EquNatSonorisationSub,EquNatAutre,EquPresencePataugeoir,longitude,latitude,EquDateCreation,EquDateMaj
33,Gironde,33284,Mios,332840010,Base de Plein Air et de Loisirs,237525,Halte Nautique Sur l'Eyre,,1,2410,Point d'embarquement et de débarquement isolé,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,5,1988,1985-1994,0,Surface naturelle,Site naturel,,.00,.00,270.00,,0,0,0,0,0,-1,0,0,0,0,0,-1,4,1,2,3,2,1,3,1996,1995-2004,0,0,0,0,0,-1,Non,Non-concerne,Non-concerne,Non-concerne,Non,Oui,Oui,Non,Non-concerne,Non-concerne,Non-concerne,Non,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,,,,,,0,0,0,0,0,0,0,0,,,,-1,Rivière fleuve,,,,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.94256000,44.60453000,2005-12-12 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840010,Base de Plein Air et de Loisirs,237526,Skate Park,,1,2603,Skate park,Commune,Commune,,,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,2003,1995-2004,0,Bitume,Découvert,.00,30.00,16.00,480.00,.00,0,0,0,0,0,0,0,-1,0,0,0,-1,,,2,1,0,0,1,,,0,0,0,0,0,0,Non,Non-concerne,Non-concerne,Non-concerne,Non-concerne,Oui,Oui,Non,Non-concerne,Non-concerne,Non-concerne,Non-concerne,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.94296000,44.60574000,2005-12-12 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840010,Base de Plein Air et de Loisirs,237527,Terrain de Tennis,,3,501,Court de tennis,Commune,Commune,,,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,,1975-1984,0,Bitume,Découvert,.00,36.00,18.00,648.00,.00,0,0,0,0,0,-1,0,0,0,0,0,-1,3,1,,2,2,1,3,2001,1995-2004,0,0,0,0,0,-1,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.94207000,44.60672000,2005-12-12 00:00:00,2011-11-21 00:00:00
33,Gironde,33284,Mios,332840010,Base de Plein Air et de Loisirs,237528,Parcours de Sante,,1,1301,Parcours sportif/santé,Commune,Commune,,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1975-1984,0,Surface naturelle,Découvert,.00,.00,.00,20000.00,.00,0,0,0,0,0,0,0,-1,0,0,0,-1,4,3,2,1,0,0,1,2005,A partir de 2005,0,0,0,0,0,-1,Non,Non-concerne,Non-concerne,Non-concerne,Non-concerne,Oui,Oui,Non,Non-concerne,Non-concerne,Non-concerne,Non-concerne,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.94340000,44.60543000,2005-12-12 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840009,Stade Municipal de Paulon,237530,Court de Tennis,,1,501,Court de tennis,Commune,Commune,,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1990,1985-1994,0,Bitume,Découvert,.00,36.00,18.00,648.00,.00,0,2,-1,1,-1,-1,0,0,0,0,0,-1,,1,,2,3,2,1,,,-1,0,0,0,0,0,Oui,Non-concerne,Non,Non,Non,Non,Oui,Non,Non-concerne,Non,Non,Non,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.86323000,44.64912000,2005-12-12 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840009,Stade Municipal de Paulon,237531,Terrain de Football Entraînement,,1,2802,Terrain de football,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,4,1995,1995-2004,0,Gazon naturel,Découvert,.00,68.00,56.00,3780.00,.00,0,2,-1,1,-1,-1,0,0,0,0,0,-1,2,1,3,,2,1,3,1998,1995-2004,0,0,0,0,0,-1,Oui,Non-concerne,Non,Non,Non,Non,Oui,Non,Non-concerne,Non,Non,Non,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.86519000,44.64933000,2005-12-12 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840009,Stade Municipal de Paulon,237532,Terrain de Football,,1,2802,Terrain de football,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,5,1982,1975-1984,112,Gazon naturel,Découvert,.00,98.00,61.00,5929.00,.00,0,2,-1,1,-1,-1,0,0,-1,-1,0,0,,1,2,,1,2,3,1991,1985-1994,0,0,0,0,0,-1,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,-1,-1,-1,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.86395000,44.64931000,2005-12-12 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840008,Complexe Sportif,237533,Gymnase,Gymnase,1,1901,Salle multisports,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,3,1959,1945-1964,0,Synthétique (hors gazon),Intérieur,7.00,40.00,23.00,920.00,.00,0,2,-1,1,-1,-1,0,0,0,-1,-1,0,2,1,4,3,2,1,3,,,-1,0,0,0,0,0,Oui,Non-concerne,Oui,Non,Oui,Non,Oui,Non,Non-concerne,Non,Non,Non,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.94112000,44.60581000,2005-12-12 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840008,Complexe Sportif,237534,Salle de Tennis de Table,Salle Polyvalente,1,2111,Salle de tennis de table,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,5,2001,1995-2004,0,Synthétique (hors gazon),Intérieur,6.00,25.00,13.00,330.00,.00,0,2,-1,1,-1,-1,0,0,0,0,0,-1,2,1,,3,2,1,3,,,-1,0,0,0,0,0,Oui,Non-concerne,Oui,Oui,Oui,Non,Oui,Non,Non-concerne,Non,Non,Non,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.94059000,44.60575000,2005-12-12 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840008,Complexe Sportif,237535,Dojo,,1,1801,Dojo / Salle d'arts martiaux,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,3,1982,1975-1984,0,Synthétique (hors gazon),Intérieur,6.00,30.00,15.00,450.00,6.00,0,0,-1,1,-1,-1,0,0,0,0,0,-1,2,1,4,3,2,1,3,1999,1995-2004,0,0,0,0,0,-1,Oui,Non-concerne,Oui,Oui,Oui,Non,Oui,Non,Non-concerne,Non,Non,Non,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.94112000,44.60581000,2005-12-12 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840007,Piste du Val de l'Eyre,237536,Piste de Bicross,,1,604,Piste de bicross,Commune,Commune,,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,1999,1995-2004,0,Stabilisé/cendrée,Site artificiel,.00,350.00,8.00,2800.00,.00,0,0,0,0,0,-1,0,0,0,0,0,-1,2,1,,,2,1,1,2004,1995-2004,0,0,0,0,0,-1,Non,Non-concerne,Non-concerne,Non-concerne,Non,Oui,Oui,Non,Non-concerne,Non-concerne,Non-concerne,Non,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,0,-1,0,-1,0,0,0,-1,0,0,0,-1,0,0,,0,0,0,0,0,.00,.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.93549000,44.62032000,2005-12-12 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840006,Salles Spécialisées,237537,Salle de Danse,Salle de Danse,2,2105,Salle de danse,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,5,,1945-1964,0,Parquet,Intérieur,4.00,15.00,15.00,225.00,4.00,0,0,0,0,0,-1,-1,-1,0,0,0,-1,,1,,,0,1,0,,,-1,0,0,0,0,0,Non,Non-concerne,Non-concerne,Non-concerne,Non,Oui,Oui,Non,Non-concerne,Non-concerne,Non-concerne,Non,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.93995000,44.60600000,2005-12-12 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840004,Centre Equestre de Mios,237538,Carrière 1,,1,901,Carrière,Etablissement privé commercial,Etablissement privé commercial,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,,,0,Sable,Découvert,.00,100.00,60.00,6000.00,.00,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,1,0,1,,,0,0,0,0,0,0,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.91143000,44.59826000,2005-12-12 00:00:00,2007-10-23 00:00:00
33,Gironde,33284,Mios,332840004,Centre Equestre de Mios,237539,Carrière 2,,1,901,Carrière,Etablissement privé commercial,Etablissement privé commercial,,,,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,,,0,Sable,Découvert,.00,80.00,50.00,.00,.00,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,1,0,0,,,0,0,0,0,0,0,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.91229000,44.59868000,2005-12-12 00:00:00,2007-10-23 00:00:00
33,Gironde,33284,Mios,332840004,Centre Equestre de Mios,237540,Carrière 3,,1,901,Carrière,Etablissement privé commercial,Etablissement privé commercial,,,,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,,,0,Sable,Découvert,.00,80.00,30.00,2400.00,.00,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,2,1,3,,,0,0,0,0,0,0,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.91161000,44.59790000,2005-12-12 00:00:00,2007-10-23 00:00:00
33,Gironde,33284,Mios,332840004,Centre Equestre de Mios,237541,Manège,,1,903,Manège,Etablissement privé commercial,Etablissement privé commercial,,,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,,1992,1985-1994,0,Sable,Intérieur,5.50,30.00,15.00,450.00,.00,0,0,0,0,-1,0,0,0,0,0,0,-1,2,,,1,2,1,3,,,0,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.91297000,44.59913000,2005-12-12 00:00:00,2007-11-08 00:00:00
33,Gironde,33284,Mios,332840003,Aire de Skate,237542,Skate Park,,1,2603,Skate park,Commune,Commune,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003,1995-2004,0,Bitume,Découvert,.00,20.00,8.00,150.00,.00,0,0,0,0,0,0,0,0,0,0,0,-1,3,,2,1,0,2,1,,,-1,0,0,0,0,0,Non,Non-concerne,Non-concerne,Non-concerne,Non-concerne,Oui,Oui,Non,Non-concerne,Non-concerne,Non-concerne,Non-concerne,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.85386000,44.65265000,2005-12-12 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840014,Site de Motocyclisme,278068,Piste de Motocross,,1,404,Circuit de motocross,Commune,Association(s),,,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,,1975-1984,0,Surface naturelle,Découvert,,2100.00,15.00,31500.00,,,1,-1,0,-1,0,0,0,0,0,0,-1,,1,,,1,1,1,,,-1,0,0,0,0,0,Non,Non-concerne,Non,Non,Non-concerne,Oui,Oui,Non,Non-concerne,Non,Non,Non-concerne,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.82405200,44.67845500,2006-12-20 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840008,Complexe Sportif,278606,Salle de Billard,,1,2103,Salle de billard,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,5,2001,1995-2004,0,Parquet,Intérieur,4.00,13.00,6.00,83.00,,,2,-1,1,-1,-1,0,0,0,0,0,-1,,1,,,,2,1,,,-1,0,0,0,0,0,Oui,Non-concerne,Oui,Oui,Oui,Non,Oui,Non,Non-concerne,Non,Non,Non,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.94059000,44.60575000,2007-01-24 00:00:00,2015-10-31 00:00:00
33,Gironde,33284,Mios,332840015,Site d'Embarquement,284249,Embarquement Sur l'Eyre,,1,2410,Point d'embarquement et de débarquement isolé,Commune,Commune,,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,,1985-1994,0,Surface naturelle,Site naturel aménagé,,.00,.00,.00,,,0,0,0,0,0,0,-1,0,0,0,-1,,2,3,1,,,1,,,-1,0,0,0,0,0,Non,Non-concerne,Non-concerne,Non-concerne,Non-concerne,Oui,Oui,Non,Non-concerne,Non-concerne,Non-concerne,Non-concerne,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,-1,Rivière fleuve,,,,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.93846000,44.60113000,2007-11-08 00:00:00,2015-10-31 00:00:00
33,Gironde,33285,Mombrier,332850003,Salle Polyvalente,237543,Salle Polyvalente,,1,2201,Salles polyvalentes / des fêtes / non spécialisées,Commune,Commune,,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,5,,,0,Carrelage,Intérieur,3.00,12.00,8.00,96.00,3.00,0,0,0,0,0,-1,0,0,0,0,0,-1,,,1,1,0,0,1,1998,1995-2004,0,0,0,0,0,-1,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55422000,45.07872000,2005-12-12 00:00:00,2013-09-20 00:00:00
33,Gironde,33285,Mombrier,332850001,Terrain d'Evolution,237545,Plateau Eps,,1,1701,Plateau EPS/Multisports/city-stades,Commune,Commune,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1950,1945-1964,0,Gazon naturel,Découvert,.00,90.00,40.00,3600.00,.00,0,0,0,0,0,0,0,-1,0,0,0,-1,,1,1,1,1,1,1,,,-1,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55380000,45.07953000,2005-12-12 00:00:00,2013-09-20 00:00:00
33,Gironde,33285,Mombrier,332850002,Itinéraire de Randonnée,265435,Circuit de Randonnée,,1,3012,Boucle de randonnée,Commune,Commune,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2001,1995-2004,0,Surface naturelle,Site naturel,,56800.00,2.00,.00,,1,0,0,0,0,0,0,-1,0,0,0,-1,,1,1,1,,,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55384000,45.07849000,2005-12-30 00:00:00,2013-09-20 00:00:00
33,Gironde,33287,Mongauzy,332870002,Terrain de Petanque,237547,Boulodrome,,1,201,Terrain de boules,Commune,Commune,,,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,,1984,1975-1984,0,Sable,Découvert,.00,70.00,40.00,2800.00,.00,0,0,0,0,-1,0,0,0,0,0,0,-1,,1,,2,1,1,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0..03523000,44.56811000,2005-12-12 00:00:00,2013-09-20 00:00:00
33,Gironde,33287,Mongauzy,332870001,Complexe Sportif,237548,City Stade,,1,1701,Plateau EPS/Multisports/city-stades,EPCI,EPCI,Commune,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,,2006,A partir de 2005,0,Gazon synthétique,Découvert,.00,24.00,12.00,288.00,.00,0,0,0,0,-1,0,0,-1,0,0,0,-1,1,,1,1,0,1,1,,,-1,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0..03564000,44.56795000,2005-12-12 00:00:00,2013-09-20 00:00:00
33,Gironde,33287,Mongauzy,332870004,Chemins de Randonnee,281908,Boucle Locale du Mec,,1,3012,Boucle de randonnée,Commune,Commune,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1995-2004,0,Surface naturelle,Site naturel aménagé,,7000.00,2.00,.00,,,0,0,0,0,0,0,-1,0,0,0,-1,,1,,1,,,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,0,0,-1,-1,0,0,0,-1,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0..02487000,44.57141000,2007-08-09 00:00:00,2013-09-20 00:00:00
33,Gironde,33287,Mongauzy,332870004,Chemins de Randonnee,281909,Boucle Locale du Medier,,1,3012,Boucle de randonnée,Commune,Commune,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1995-2004,0,Surface naturelle,Site naturel aménagé,,5000.00,2.00,.00,,,0,0,0,0,0,0,-1,0,0,0,-1,,1,,1,,,1,,,-1,0,0,0,0,0,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,,,0,0,-1,-1,0,0,-1,-1,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0..03375000,44.56738000,2007-08-09 00:00:00,2013-09-20 00:00:00
