X,Y,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_wgs84,y_wgs84,y_l93,x_l93,the_geom,id,ObjectId
0.717342,47.469262,INDRE-ET-LOIRE,Chanceaux-sur-Choisille,37054,Tours péri-urbaine,FR34026,Périurbaine,Fond,O3,7,63.2,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,0.717342,47.469262,"6 710 141,1231457","528 079,6387747",0101000020E6100000ED82C13577F4E63FB6A0F7C610BC4740,401,401
0.717342,47.469262,INDRE-ET-LOIRE,Chanceaux-sur-Choisille,37054,Tours péri-urbaine,FR34026,Périurbaine,Fond,O3,7,70.4,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,0.717342,47.469262,"6 710 141,1231457","528 079,6387747",0101000020E6100000ED82C13577F4E63FB6A0F7C610BC4740,402,402
0.717342,47.469262,INDRE-ET-LOIRE,Chanceaux-sur-Choisille,37054,Tours péri-urbaine,FR34026,Périurbaine,Fond,O3,7,71.9,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,0.717342,47.469262,"6 710 141,1231457","528 079,6387747",0101000020E6100000ED82C13577F4E63FB6A0F7C610BC4740,403,403
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,3.2,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,404,404
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,1.1,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,405,405
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,1.1,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,406,406
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,2.5,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,407,407
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,2.6,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,408,408
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,2.6,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,409,409
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,2.7,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,410,410
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,2.7,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,411,411
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,2.7,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,412,412
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,2.8,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,413,413
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,2.8,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,414,414
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,3.7,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,415,415
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO,38,4.5,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,416,416
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,23.7,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,417,417
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,8.4,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,418,418
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,9.2,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,419,419
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,9.6,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,420,420
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,9.9,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,421,421
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,11.5,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,422,422
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,11.7,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,423,423
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,12.1,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,424,424
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,12.2,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,425,425
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,15,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,426,426
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,16.3,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,427,427
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,17.6,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,428,428
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,PM10,5,18,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,429,429
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,17.3,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,430,430
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,57.5,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,0,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,431,431
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,34.9,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,432,432
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,43.6,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,433,433
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,47.1,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,434,434
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,49.3,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,435,435
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,62.2,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,436,436
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,62.6,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,437,437
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,62.9,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,438,438
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,63.2,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,439,439
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,65.4,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,440,440
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,71.7,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,441,441
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,O3,7,76.2,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,442,442
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,16.5,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,443,443
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,4.4,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,444,444
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,5,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,445,445
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,5.2,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,446,446
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,5.7,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,447,447
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,5.9,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,448,448
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,6.3,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,449,449
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,6.5,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,450,450
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,6.9,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,451,451
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,7,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,452,452
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,8.1,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,453,453
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,9.8,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,454,454
1.302662,47.594251,LOIR-ET-CHER,Blois,41018,Blois nord,FR34061,Urbaine,Fond,NO2,8,12.2,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,1.302662,47.594251,"6 722 945,0080422

","572 385,7233549

",0101000020E610000009DFFB1BB4D7F43FC24EB16A10CC4740,455,455
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,3.1,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,456,456
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,0.2,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,457,457
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,0.3,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,458,458
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,0.6,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,459,459
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,0.6,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,460,460
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,0.6,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,461,461
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,0.8,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,462,462
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,0.8,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,463,463
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,1,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,464,464
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,1.3,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,465,465
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,1.5,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,466,466
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,1.8,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,467,467
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,NO,38,1.8,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,468,468
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,26.5,µg/m3,mensuelle,2021/01/01 00:00:00+00,2021/01/31 23:59:59+00,0,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,469,469
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,8,µg/m3,mensuelle,2020/06/01 00:00:00+00,2020/06/30 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,470,470
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,8.2,µg/m3,mensuelle,2020/12/01 00:00:00+00,2020/12/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,471,471
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,9.4,µg/m3,mensuelle,2020/05/01 00:00:00+00,2020/05/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,472,472
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,10.4,µg/m3,mensuelle,2020/10/01 00:00:00+00,2020/10/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,473,473
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,10.7,µg/m3,mensuelle,2020/08/01 00:00:00+00,2020/08/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,474,474
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,11.2,µg/m3,mensuelle,2020/07/01 00:00:00+00,2020/07/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,475,475
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,11.3,µg/m3,mensuelle,2020/02/01 00:00:00+00,2020/02/29 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,476,476
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,12.8,µg/m3,mensuelle,2020/09/01 00:00:00+00,2020/09/30 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,477,477
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,13,µg/m3,mensuelle,2020/01/01 00:00:00+00,2020/01/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,478,478
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,13.8,µg/m3,mensuelle,2020/03/01 00:00:00+00,2020/03/31 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,479,479
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,14,µg/m3,mensuelle,2020/04/01 00:00:00+00,2020/04/30 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,480,480
1.944658,47.837765,LOIRET,Orléans,45234,La_Source-CNRS,FR34029,Urbaine,Fond,PM10,5,18.4,µg/m3,mensuelle,2020/11/01 00:00:00+00,2020/11/30 23:59:59+00,1,1.944658,47.837765,"6 749 124,2825871","621 054,3963219",0101000020E6100000EE79FEB4511DFF3FE15D2EE23BEB4740,481,481
