Code du département,Libellé du département,Code de la circonscription,Libellé de la circonscription,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp,N°Panneau,Sexe,Nom,Prénom,Nuance,Voix,% Voix/Ins,% Voix/Exp
33,Gironde,7,7ème circonscription,90,Canéjan,3,745,241,"32,35",504,"67,65",3,"0,4","0,6",5,"0,67","0,99",496,"66,58","98,41",2,M,DELAGE,Laurent,EXG,3,"0,4","0,6",6,F,ORATTO,Monique,EXG,1,"0,13","0,2",18,M,SARRAT,Didier,COM,10,"1,34","2,02",3,F,SEBAUX,Johanne,FI,46,"6,17","9,27",14,M,GARRIGOU,Bernard,SOC,200,"26,85","40,32",15,F,ZEI-CHRISTIANY,Maria,DVG,0,0,0,5,F,FERREIRA,Aurélia,ECO,0,0,0,11,M,GRANDIDIER,Jean-Yves,ECO,22,"2,95","4,44",1,F,MENNECHET,Annie,DIV,6,"0,81","1,21",12,M,MUYS,Ludovic,DIV,1,"0,13","0,2",13,F,MARY,Patricia,DIV,1,"0,13","0,2",8,F,COUILLARD,Bérangère,REM,126,"16,91","25,4",10,F,ROUX-LABAT,Karine,LR,22,"2,95","4,44",4,F,LAFONT,Cécile,DVD,3,"0,4","0,6",16,F,FILLANG,Carine,DVD,1,"0,13","0,2",17,M,HOURQUEBIE,Patrick,DVD,8,"1,07","1,61",9,F,RYCKWAERT-ROUMÉGOUS,Brigitte,DLF,4,"0,54","0,81",7,F,MIGNON,Marlène,FN,42,"5,64","8,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,7,7ème circonscription,90,Canéjan,4,811,315,"38,84",496,"61,16",8,"0,99","1,61",0,0,0,488,"60,17","98,39",2,M,DELAGE,Laurent,EXG,4,"0,49","0,82",6,F,ORATTO,Monique,EXG,3,"0,37","0,61",18,M,SARRAT,Didier,COM,6,"0,74","1,23",3,F,SEBAUX,Johanne,FI,56,"6,91","11,48",14,M,GARRIGOU,Bernard,SOC,180,"22,19","36,89",15,F,ZEI-CHRISTIANY,Maria,DVG,3,"0,37","0,61",5,F,FERREIRA,Aurélia,ECO,0,0,0,11,M,GRANDIDIER,Jean-Yves,ECO,15,"1,85","3,07",1,F,MENNECHET,Annie,DIV,3,"0,37","0,61",12,M,MUYS,Ludovic,DIV,2,"0,25","0,41",13,F,MARY,Patricia,DIV,3,"0,37","0,61",8,F,COUILLARD,Bérangère,REM,132,"16,28","27,05",10,F,ROUX-LABAT,Karine,LR,44,"5,43","9,02",4,F,LAFONT,Cécile,DVD,1,"0,12","0,2",16,F,FILLANG,Carine,DVD,0,0,0,17,M,HOURQUEBIE,Patrick,DVD,5,"0,62","1,02",9,F,RYCKWAERT-ROUMÉGOUS,Brigitte,DLF,10,"1,23","2,05",7,F,MIGNON,Marlène,FN,21,"2,59","4,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,7,7ème circonscription,90,Canéjan,5,749,309,"41,26",440,"58,74",1,"0,13","0,23",1,"0,13","0,23",438,"58,48","99,55",2,M,DELAGE,Laurent,EXG,4,"0,53","0,91",6,F,ORATTO,Monique,EXG,4,"0,53","0,91",18,M,SARRAT,Didier,COM,19,"2,54","4,34",3,F,SEBAUX,Johanne,FI,76,"10,15","17,35",14,M,GARRIGOU,Bernard,SOC,147,"19,63","33,56",15,F,ZEI-CHRISTIANY,Maria,DVG,1,"0,13","0,23",5,F,FERREIRA,Aurélia,ECO,0,0,0,11,M,GRANDIDIER,Jean-Yves,ECO,10,"1,34","2,28",1,F,MENNECHET,Annie,DIV,3,"0,4","0,68",12,M,MUYS,Ludovic,DIV,1,"0,13","0,23",13,F,MARY,Patricia,DIV,0,0,0,8,F,COUILLARD,Bérangère,REM,116,"15,49","26,48",10,F,ROUX-LABAT,Karine,LR,29,"3,87","6,62",4,F,LAFONT,Cécile,DVD,1,"0,13","0,23",16,F,FILLANG,Carine,DVD,0,0,0,17,M,HOURQUEBIE,Patrick,DVD,5,"0,67","1,14",9,F,RYCKWAERT-ROUMÉGOUS,Brigitte,DLF,4,"0,53","0,91",7,F,MIGNON,Marlène,FN,18,"2,4","4,11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,7,7ème circonscription,90,Canéjan,6,244,97,"39,75",147,"60,25",0,0,0,1,"0,41","0,68",146,"59,84","99,32",2,M,DELAGE,Laurent,EXG,0,0,0,6,F,ORATTO,Monique,EXG,1,"0,41","0,68",18,M,SARRAT,Didier,COM,1,"0,41","0,68",3,F,SEBAUX,Johanne,FI,17,"6,97","11,64",14,M,GARRIGOU,Bernard,SOC,43,"17,62","29,45",15,F,ZEI-CHRISTIANY,Maria,DVG,0,0,0,5,F,FERREIRA,Aurélia,ECO,0,0,0,11,M,GRANDIDIER,Jean-Yves,ECO,10,"4,1","6,85",1,F,MENNECHET,Annie,DIV,1,"0,41","0,68",12,M,MUYS,Ludovic,DIV,0,0,0,13,F,MARY,Patricia,DIV,1,"0,41","0,68",8,F,COUILLARD,Bérangère,REM,54,"22,13","36,99",10,F,ROUX-LABAT,Karine,LR,8,"3,28","5,48",4,F,LAFONT,Cécile,DVD,0,0,0,16,F,FILLANG,Carine,DVD,0,0,0,17,M,HOURQUEBIE,Patrick,DVD,1,"0,41","0,68",9,F,RYCKWAERT-ROUMÉGOUS,Brigitte,DLF,2,"0,82","1,37",7,F,MIGNON,Marlène,FN,7,"2,87","4,79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,12,12ème circonscription,92,Cantois,1,169,73,"43,2",96,"56,8",5,"2,96","5,21",2,"1,18","2,08",89,"52,66","92,71",3,M,LAVIN,Richard,EXG,0,0,0,8,M,MIQUEU,Christophe,FI,9,"5,33","10,11",9,F,VEYSSY,Catherine,SOC,1,"0,59","1,12",5,F,LARGETEAU,Catherine,DVG,0,0,0,4,F,FABRE-NADLER,Anne-Laure,ECO,3,"1,78","3,37",10,M,LAMOTHE,Benoit,DIV,0,0,0,6,F,DUBOS,Christelle,REM,33,"19,53","37,08",11,M,D'AMÉCOURT,Yves,LR,34,"20,12","38,2",2,M,MORIN,Jean-Claude,DVD,0,0,0,7,M,FEBBRARI,Alexis,DLF,1,"0,59","1,12",1,M,DUVAL-CAMPANA,Patrick,FN,8,"4,73","8,99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,12,12ème circonscription,93,Capian,1,538,226,"42,01",312,"57,99",9,"1,67","2,88",2,"0,37","0,64",301,"55,95","96,47",3,M,LAVIN,Richard,EXG,4,"0,74","1,33",8,M,MIQUEU,Christophe,FI,59,"10,97","19,6",9,F,VEYSSY,Catherine,SOC,8,"1,49","2,66",5,F,LARGETEAU,Catherine,DVG,0,0,0,4,F,FABRE-NADLER,Anne-Laure,ECO,30,"5,58","9,97",10,M,LAMOTHE,Benoit,DIV,2,"0,37","0,66",6,F,DUBOS,Christelle,REM,102,"18,96","33,89",11,M,D'AMÉCOURT,Yves,LR,45,"8,36","14,95",2,M,MORIN,Jean-Claude,DVD,6,"1,12","1,99",7,M,FEBBRARI,Alexis,DLF,1,"0,19","0,33",1,M,DUVAL-CAMPANA,Patrick,FN,44,"8,18","14,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,10,10ème circonscription,94,Caplong,1,165,72,"43,64",93,"56,36",0,0,0,0,0,0,93,"56,36",100,4,F,GÉNIN,Gaëlle,EXG,2,"1,21","2,15",10,F,BAJOU,Eloïse,FI,8,"4,85","8,6",9,M,GARANTO,Antoine,SOC,1,"0,61","1,08",3,F,SÉJOURNET,Agnès,ECO,1,"0,61","1,08",2,F,MOULARD,Jacqueline,DIV,0,0,0,8,F,LAMOTHE,Nolwenn,DIV,0,0,0,7,M,BOUDIÉ,Florent,REM,32,"19,39","34,41",1,M,POUVREAU,Charles,UDI,2,"1,21","2,15",5,M,GARRAUD,Jean-Paul,LR,27,"16,36","29,03",6,M,DELAMORTE,Julien,DLF,1,"0,61","1,08",11,F,CHADOURNE,Sandrine,FN,19,"11,52","20,43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,9,9ème circonscription,95,Captieux,1,494,191,"38,66",303,"61,34",12,"2,43","3,96",4,"0,81","1,32",287,"58,1","94,72",13,M,DELCAMP,Jean-Philippe,EXG,2,"0,4","0,7",12,F,GUERNÉ,Cristine,COM,5,"1,01","1,74",11,M,PAPIAU,François,FI,34,"6,88","11,85",8,M,SAVARY,Gilles,SOC,83,"16,8","28,92",7,M,COURJAUD,Antoine,DVG,0,0,0,3,M,DHERSIN,Patrick,ECO,0,0,0,5,M,BAUDE,Dominique,ECO,8,"1,62","2,79",1,F,LOUSTAU,Fanny,DIV,1,"0,2","0,35",6,M,DE JAEGER,Xavier,DIV,1,"0,2","0,35",9,F,METTE,Sophie,MDM,82,"16,6","28,57",4,M,DUFRANC,Michel,LR,26,"5,26","9,06",10,M,BERTHONNEAU,Rémy,DLF,2,"0,4","0,7",2,F,RIVIÈRE DURIVAULT,Sophie,FN,43,"8,7","14,98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,9,9ème circonscription,95,Captieux,2,516,221,"42,83",295,"57,17",8,"1,55","2,71",5,"0,97","1,69",282,"54,65","95,59",13,M,DELCAMP,Jean-Philippe,EXG,2,"0,39","0,71",12,F,GUERNÉ,Cristine,COM,11,"2,13","3,9",11,M,PAPIAU,François,FI,38,"7,36","13,48",8,M,SAVARY,Gilles,SOC,99,"19,19","35,11",7,M,COURJAUD,Antoine,DVG,2,"0,39","0,71",3,M,DHERSIN,Patrick,ECO,0,0,0,5,M,BAUDE,Dominique,ECO,12,"2,33","4,26",1,F,LOUSTAU,Fanny,DIV,1,"0,19","0,35",6,M,DE JAEGER,Xavier,DIV,2,"0,39","0,71",9,F,METTE,Sophie,MDM,50,"9,69","17,73",4,M,DUFRANC,Michel,LR,25,"4,84","8,87",10,M,BERTHONNEAU,Rémy,DLF,3,"0,58","1,06",2,F,RIVIÈRE DURIVAULT,Sophie,FN,37,"7,17","13,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,4,4ème circonscription,96,Carbon-Blanc,1,1002,468,"46,71",534,"53,29",10,1,"1,87",6,"0,6","1,12",518,"51,7",97,2,F,BRIVARY,Anne-Isabelle,EXG,0,0,0,10,F,HÉRAUD,Christine,EXG,2,"0,2","0,39",7,F,BAL,Berivan,COM,13,"1,3","2,51",8,F,BESSON,Maud,FI,75,"7,49","14,48",1,M,DAVID,Alain,SOC,76,"7,58","14,67",3,F,DESVALOIS,Laure,ECO,24,"2,4","4,63",5,M,GILLES,Jean-Louis,DIV,1,"0,1","0,19",11,F,DAUMAND,Daphné,DIV,4,"0,4","0,77",9,M,S'KALLI-BOUAZIZA,Aziz,REM,161,"16,07","31,08",12,M,LAPORTE,Hubert,UDI,81,"8,08","15,64",4,F,HOSTIER,Martine,DLF,8,"0,8","1,54",6,M,HADON,Serge,FN,73,"7,29","14,09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,4,4ème circonscription,96,Carbon-Blanc,2,935,432,"46,2",503,"53,8",4,"0,43","0,8",4,"0,43","0,8",495,"52,94","98,41",2,F,BRIVARY,Anne-Isabelle,EXG,3,"0,32","0,61",10,F,HÉRAUD,Christine,EXG,5,"0,53","1,01",7,F,BAL,Berivan,COM,14,"1,5","2,83",8,F,BESSON,Maud,FI,71,"7,59","14,34",1,M,DAVID,Alain,SOC,75,"8,02","15,15",3,F,DESVALOIS,Laure,ECO,28,"2,99","5,66",5,M,GILLES,Jean-Louis,DIV,4,"0,43","0,81",11,F,DAUMAND,Daphné,DIV,4,"0,43","0,81",9,M,S'KALLI-BOUAZIZA,Aziz,REM,154,"16,47","31,11",12,M,LAPORTE,Hubert,UDI,76,"8,13","15,35",4,F,HOSTIER,Martine,DLF,11,"1,18","2,22",6,M,HADON,Serge,FN,50,"5,35","10,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,4,4ème circonscription,96,Carbon-Blanc,3,855,500,"58,48",355,"41,52",5,"0,58","1,41",5,"0,58","1,41",345,"40,35","97,18",2,F,BRIVARY,Anne-Isabelle,EXG,4,"0,47","1,16",10,F,HÉRAUD,Christine,EXG,0,0,0,7,F,BAL,Berivan,COM,13,"1,52","3,77",8,F,BESSON,Maud,FI,66,"7,72","19,13",1,M,DAVID,Alain,SOC,51,"5,96","14,78",3,F,DESVALOIS,Laure,ECO,8,"0,94","2,32",5,M,GILLES,Jean-Louis,DIV,3,"0,35","0,87",11,F,DAUMAND,Daphné,DIV,3,"0,35","0,87",9,M,S'KALLI-BOUAZIZA,Aziz,REM,122,"14,27","35,36",12,M,LAPORTE,Hubert,UDI,38,"4,44","11,01",4,F,HOSTIER,Martine,DLF,7,"0,82","2,03",6,M,HADON,Serge,FN,30,"3,51","8,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,4,4ème circonscription,96,Carbon-Blanc,4,992,521,"52,52",471,"47,48",6,"0,6","1,27",5,"0,5","1,06",460,"46,37","97,66",2,F,BRIVARY,Anne-Isabelle,EXG,2,"0,2","0,43",10,F,HÉRAUD,Christine,EXG,2,"0,2","0,43",7,F,BAL,Berivan,COM,6,"0,6","1,3",8,F,BESSON,Maud,FI,73,"7,36","15,87",1,M,DAVID,Alain,SOC,53,"5,34","11,52",3,F,DESVALOIS,Laure,ECO,19,"1,92","4,13",5,M,GILLES,Jean-Louis,DIV,0,0,0,11,F,DAUMAND,Daphné,DIV,7,"0,71","1,52",9,M,S'KALLI-BOUAZIZA,Aziz,REM,147,"14,82","31,96",12,M,LAPORTE,Hubert,UDI,84,"8,47","18,26",4,F,HOSTIER,Martine,DLF,6,"0,6","1,3",6,M,HADON,Serge,FN,61,"6,15","13,26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,4,4ème circonscription,96,Carbon-Blanc,5,969,462,"47,68",507,"52,32",8,"0,83","1,58",6,"0,62","1,18",493,"50,88","97,24",2,F,BRIVARY,Anne-Isabelle,EXG,2,"0,21","0,41",10,F,HÉRAUD,Christine,EXG,3,"0,31","0,61",7,F,BAL,Berivan,COM,17,"1,75","3,45",8,F,BESSON,Maud,FI,52,"5,37","10,55",1,M,DAVID,Alain,SOC,67,"6,91","13,59",3,F,DESVALOIS,Laure,ECO,21,"2,17","4,26",5,M,GILLES,Jean-Louis,DIV,5,"0,52","1,01",11,F,DAUMAND,Daphné,DIV,11,"1,14","2,23",9,M,S'KALLI-BOUAZIZA,Aziz,REM,180,"18,58","36,51",12,M,LAPORTE,Hubert,UDI,82,"8,46","16,63",4,F,HOSTIER,Martine,DLF,6,"0,62","1,22",6,M,HADON,Serge,FN,47,"4,85","9,53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,4,4ème circonscription,96,Carbon-Blanc,6,966,518,"53,62",448,"46,38",6,"0,62","1,34",4,"0,41","0,89",438,"45,34","97,77",2,F,BRIVARY,Anne-Isabelle,EXG,2,"0,21","0,46",10,F,HÉRAUD,Christine,EXG,4,"0,41","0,91",7,F,BAL,Berivan,COM,5,"0,52","1,14",8,F,BESSON,Maud,FI,70,"7,25","15,98",1,M,DAVID,Alain,SOC,44,"4,55","10,05",3,F,DESVALOIS,Laure,ECO,20,"2,07","4,57",5,M,GILLES,Jean-Louis,DIV,3,"0,31","0,68",11,F,DAUMAND,Daphné,DIV,11,"1,14","2,51",9,M,S'KALLI-BOUAZIZA,Aziz,REM,151,"15,63","34,47",12,M,LAPORTE,Hubert,UDI,62,"6,42","14,16",4,F,HOSTIER,Martine,DLF,9,"0,93","2,05",6,M,HADON,Serge,FN,57,"5,9","13,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,5,5ème circonscription,97,Carcans,1,550,257,"46,73",293,"53,27",5,"0,91","1,71",4,"0,73","1,37",284,"51,64","96,93",12,M,COSTE,Rémy,EXG,1,"0,18","0,35",13,M,LE BOT,Stéphane,COM,6,"1,09","2,11",8,F,CALVO,Martine,FI,39,"7,09","13,73",7,F,GOT,Pascale,SOC,59,"10,73","20,77",9,M,SAUBUSSE,Stéphane,ECO,8,"1,45","2,82",2,M,BRARD,Julien,DIV,1,"0,18","0,35",5,F,NGUYEN,Thi Be,DIV,0,0,0,11,M,SIMIAN,Benoit,REM,94,"17,09","33,1",1,F,LEGRAND,Florence,LR,20,"3,64","7,04",4,M,CAPELLI,Christophe,DVD,4,"0,73","1,41",6,F,COLEMYN,Sonia,DLF,3,"0,55","1,06",10,M,DE FOURNAS,Grégoire,FN,43,"7,82","15,14",3,M,TAVEAU,François-Régis,EXD,6,"1,09","2,11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,5,5ème circonscription,97,Carcans,2,443,206,"46,5",237,"53,5",2,"0,45","0,84",0,0,0,235,"53,05","99,16",12,M,COSTE,Rémy,EXG,1,"0,23","0,43",13,M,LE BOT,Stéphane,COM,1,"0,23","0,43",8,F,CALVO,Martine,FI,24,"5,42","10,21",7,F,GOT,Pascale,SOC,33,"7,45","14,04",9,M,SAUBUSSE,Stéphane,ECO,11,"2,48","4,68",2,M,BRARD,Julien,DIV,0,0,0,5,F,NGUYEN,Thi Be,DIV,1,"0,23","0,43",11,M,SIMIAN,Benoit,REM,114,"25,73","48,51",1,F,LEGRAND,Florence,LR,24,"5,42","10,21",4,M,CAPELLI,Christophe,DVD,0,0,0,6,F,COLEMYN,Sonia,DLF,3,"0,68","1,28",10,M,DE FOURNAS,Grégoire,FN,23,"5,19","9,79",3,M,TAVEAU,François-Régis,EXD,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,5,5ème circonscription,97,Carcans,3,603,289,"47,93",314,"52,07",5,"0,83","1,59",4,"0,66","1,27",305,"50,58","97,13",12,M,COSTE,Rémy,EXG,3,"0,5","0,98",13,M,LE BOT,Stéphane,COM,4,"0,66","1,31",8,F,CALVO,Martine,FI,30,"4,98","9,84",7,F,GOT,Pascale,SOC,72,"11,94","23,61",9,M,SAUBUSSE,Stéphane,ECO,14,"2,32","4,59",2,M,BRARD,Julien,DIV,3,"0,5","0,98",5,F,NGUYEN,Thi Be,DIV,0,0,0,11,M,SIMIAN,Benoit,REM,116,"19,24","38,03",1,F,LEGRAND,Florence,LR,16,"2,65","5,25",4,M,CAPELLI,Christophe,DVD,4,"0,66","1,31",6,F,COLEMYN,Sonia,DLF,9,"1,49","2,95",10,M,DE FOURNAS,Grégoire,FN,30,"4,98","9,84",3,M,TAVEAU,François-Régis,EXD,4,"0,66","1,31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,5,5ème circonscription,97,Carcans,4,504,247,"49,01",257,"50,99",6,"1,19","2,33",3,"0,6","1,17",248,"49,21","96,5",12,M,COSTE,Rémy,EXG,2,"0,4","0,81",13,M,LE BOT,Stéphane,COM,5,"0,99","2,02",8,F,CALVO,Martine,FI,28,"5,56","11,29",7,F,GOT,Pascale,SOC,61,"12,1","24,6",9,M,SAUBUSSE,Stéphane,ECO,4,"0,79","1,61",2,M,BRARD,Julien,DIV,1,"0,2","0,4",5,F,NGUYEN,Thi Be,DIV,0,0,0,11,M,SIMIAN,Benoit,REM,82,"16,27","33,06",1,F,LEGRAND,Florence,LR,15,"2,98","6,05",4,M,CAPELLI,Christophe,DVD,2,"0,4","0,81",6,F,COLEMYN,Sonia,DLF,10,"1,98","4,03",10,M,DE FOURNAS,Grégoire,FN,37,"7,34","14,92",3,M,TAVEAU,François-Régis,EXD,1,"0,2","0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,12,12ème circonscription,98,Cardan,1,368,175,"47,55",193,"52,45",1,"0,27","0,52",1,"0,27","0,52",191,"51,9","98,96",3,M,LAVIN,Richard,EXG,1,"0,27","0,52",8,M,MIQUEU,Christophe,FI,36,"9,78","18,85",9,F,VEYSSY,Catherine,SOC,5,"1,36","2,62",5,F,LARGETEAU,Catherine,DVG,4,"1,09","2,09",4,F,FABRE-NADLER,Anne-Laure,ECO,15,"4,08","7,85",10,M,LAMOTHE,Benoit,DIV,2,"0,54","1,05",6,F,DUBOS,Christelle,REM,54,"14,67","28,27",11,M,D'AMÉCOURT,Yves,LR,28,"7,61","14,66",2,M,MORIN,Jean-Claude,DVD,1,"0,27","0,52",7,M,FEBBRARI,Alexis,DLF,4,"1,09","2,09",1,M,DUVAL-CAMPANA,Patrick,FN,41,"11,14","21,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,12,12ème circonscription,99,Carignan-de-Bordeaux,1,995,491,"49,35",504,"50,65",13,"1,31","2,58",3,"0,3","0,6",488,"49,05","96,83",3,M,LAVIN,Richard,EXG,6,"0,6","1,23",8,M,MIQUEU,Christophe,FI,63,"6,33","12,91",9,F,VEYSSY,Catherine,SOC,19,"1,91","3,89",5,F,LARGETEAU,Catherine,DVG,3,"0,3","0,61",4,F,FABRE-NADLER,Anne-Laure,ECO,64,"6,43","13,11",10,M,LAMOTHE,Benoit,DIV,0,0,0,6,F,DUBOS,Christelle,REM,226,"22,71","46,31",11,M,D'AMÉCOURT,Yves,LR,50,"5,03","10,25",2,M,MORIN,Jean-Claude,DVD,1,"0,1","0,2",7,M,FEBBRARI,Alexis,DLF,8,"0,8","1,64",1,M,DUVAL-CAMPANA,Patrick,FN,48,"4,82","9,84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,12,12ème circonscription,99,Carignan-de-Bordeaux,2,968,455,47,513,53,10,"1,03","1,95",3,"0,31","0,58",500,"51,65","97,47",3,M,LAVIN,Richard,EXG,4,"0,41","0,8",8,M,MIQUEU,Christophe,FI,75,"7,75",15,9,F,VEYSSY,Catherine,SOC,22,"2,27","4,4",5,F,LARGETEAU,Catherine,DVG,2,"0,21","0,4",4,F,FABRE-NADLER,Anne-Laure,ECO,65,"6,71",13,10,M,LAMOTHE,Benoit,DIV,5,"0,52",1,6,F,DUBOS,Christelle,REM,226,"23,35","45,2",11,M,D'AMÉCOURT,Yves,LR,31,"3,2","6,2",2,M,MORIN,Jean-Claude,DVD,0,0,0,7,M,FEBBRARI,Alexis,DLF,10,"1,03",2,1,M,DUVAL-CAMPANA,Patrick,FN,60,"6,2",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Gironde,12,12ème circonscription,99,Carignan-de-Bordeaux,3,998,454,"45,49",544,"54,51",3,"0,3","0,55",2,"0,2","0,37",539,"54,01","99,08",3,M,LAVIN,Richard,EXG,4,"0,4","0,74",8,M,MIQUEU,Christophe,FI,78,"7,82","14,47",9,F,VEYSSY,Catherine,SOC,17,"1,7","3,15",5,F,LARGETEAU,Catherine,DVG,6,"0,6","1,11",4,F,FABRE-NADLER,Anne-Laure,ECO,67,"6,71","12,43",10,M,LAMOTHE,Benoit,DIV,6,"0,6","1,11",6,F,DUBOS,Christelle,REM,239,"23,95","44,34",11,M,D'AMÉCOURT,Yves,LR,63,"6,31","11,69",2,M,MORIN,Jean-Claude,DVD,1,"0,1","0,19",7,M,FEBBRARI,Alexis,DLF,10,1,"1,86",1,M,DUVAL-CAMPANA,Patrick,FN,48,"4,81","8,91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
