"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_LGT_1P","NB_LGT_2P","NB_LGT_3P","NB_LGT_4P","NB_LGT_5P","NB_LGT_6P","NB_LGT_DEMOLIS","NB_LGT_IND_CREES","NB_LGT_COL_CREES","NB_LGT_TOT_CREES","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","I_PISCINE","I_GARAGE","I_VERANDA","I_ABRIJARDIN","I_AUTREANNEXE","I_RESIDPRINC","I_RESIDSEC","I_PERSONNELLE","I_VENTE","I_LOCATION","I_LGTR_SENIORS","I_LGTR_ETUDIANTS","I_LGTR_TOURISME","I_LGTR_HOTELIERESOC","I_LGTR_SOCIAL","I_LGTR_HANDICAPES","I_LGTR_AUTRE","I_LGTR_AUTRE_LIBELLE","SDP_A1","SDP_B1","SDP_D1","SDP_ E1","SDP_F1","TYPE_OPERATION_CONSTR","PERIODE_DEVRT","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"24","28","28134","2019","0281341900065","20","2",,"SOLOGNE & LOIRE HABITAT","39044683200034","8",,"route de Concyr",,"2","45071","ORLEANS",,"100",,,"ZAC DES FENOTS - Ilot C2 (",,,"28100","DREUX",,"83BO","82BO","817BO",2,19066,,,,0,0,0,1,0,0,0,1,0,1,"2","1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,100,100,0,0,0,"7",2019-08-31,"2019-08-23",
"24","28","28134","2019","0281341900066","20","2",,"SOLOGNE & LOIRE HABITAT","39044683200034","8",,"route de Concyr",,"2","45071","ORLEANS",,"100",,,"ZAC DES FENOTS - Ilot C2 (",,,"28100","DREUX",,"83BO","82BO","817BO",2,19066,,,,0,0,0,1,0,0,0,1,0,1,"2","1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,100,100,0,0,0,"7",2019-08-31,"2019-08-16",
"24","28","28134","2019","0281341900067","20","2",,"SOLOGNE & LOIRE HABITAT","39044683200034","8",,"route de Concyr",,"2","45071","ORLEANS",,"100",,,"ZAC DES FENOTS - Ilot C2 (",,,"28100","DREUX",,"83BO","82BO","817BO",2,19066,,,,0,0,0,1,0,0,0,1,0,1,"2","1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,100,100,0,0,0,"7",2019-08-31,"2019-08-23",
"24","28","28134","2019","0281341900068","20","2",,"SOLOGNE & LOIRE HABITAT","39044683200034","8",,"route de Concyr",,"2","45071","ORLEANS",,"100",,,"ZAC DES FENOTS - Ilot C2 (",,,"28100","DREUX",,"83BO","82BO","817BO",2,19066,,,,0,0,0,1,0,0,0,1,0,1,"2","1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,100,100,0,0,0,"7",2019-08-31,"2019-08-23",
"24","28","28134","2019","0281341900069","20","2",,"SOLOGNE & LOIRE HABITAT","39044683200034","8",,"route de Concyr",,"2","45071","ORLEANS",,"100",,,"ZAC DES FENOTS - Ilot C2 (",,,"28100","DREUX",,"83BO","82BO","817BO",2,19066,,,,0,0,0,1,0,0,0,1,0,1,"2","1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,100,100,0,0,0,"7",2019-08-31,"2019-08-23",
"24","28","28164","2018","0281641800003","80","2",,"SOCIETE DES PETROLES SHELL","78013017514035","307",,"Rue Estienne d'Orves",,,"92708","COLOMBES",,"100",,,"Aire de Francheville - aut",,,"28310","FRESNAY L EVEQUE",,"51ZV","52ZV","53ZV",2,38234,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1386,25,0,0,0,"4",2019-08-31,"2019-08-06",
"24","28","28218","2019","0282181900010","10","2",,,,,"Le","Charmoy Gontier",,,"28250","DIGNY",,"100","14","RUE","DE LA RESISTANCE",,,,"VILLE DE LUCE",,"0214AK",,,2,843,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,25,79,0,25,0,"12",2019-08-31,"2019-08-13",
"24","28","28218","2019","0282181900016","90","2",,,,"23","rue","des Vaux Creux",,,"28300","BRICONVILLE",,"100",,"RUE","FRANCOIS FOREAU",,,,"VILLE DE LUCE",,"0217AN",,,1,300,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37,71,0,0,0,"4",2019-08-31,,
"24","28","28218","2019","0282181900017","90","2",,"KALAN PROMOTION","84861844100019","12","rue","des Tourbneballets",,,"28110","LUCE",,"100",,"RUE","DE LA RESISTANCE (2bis)",,,,"VILLE DE LUCE",,"427-ak",,,1,540,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,118,0,0,0,"4",2019-08-31,,
"24","28","28218","2019","0282181900018","90","2",,,,"4","bis","rue Anatole Wargner",,,"28110","LUCE",,"100","30","-","32 RUE BECASSE/RUE PAUL CE",,,,"VILLE DE LUCE",,"0078AK","079pAK",,1,1139,,,,0,0,0,0,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,745,0,0,0,"4",2019-08-31,,
"24","28","28223","2019","0282231900003","90","2",,"SCI RAVALEE","81122913700013","1",,"rue d'Arromanches",,,"28500","VERNOUILLET",,"100","22",,"rue de Dreux",,,"28500","LURAY",,"415AB",,,1,1222,,,,0,0,0,3,1,0,0,4,0,4,"2",,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,378,0,0,0,"7",2019-08-31,,
"24","28","28232","2019","0282321900002","90","2","GFA Rumel",,"52460490700013","10","RTE","de la Butte du Moulin",,,"78125","Poigny-la-Foret",,"100",,,,"La Controlerie",,"28240","Manou",,"333F",,,2,565,,,,0,1,0,1,0,0,0,2,0,2,"2","2",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,214,0,0,"14",2019-08-31,"2019-07-18",
"24","28","28339","2019","0283391900002","80","2","SCI du Pressoir",,"53759763500011",,,,"La Sabliere",,"28190","Saint-Germain-le-Gaillard",,"100",,,,"La Sabliere",,"28190","Saint-Germain-le-Gaillard",,"632B","630B","633B",2,88493,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,364,44,0,0,0,"4",2019-08-31,"2019-07-12",
"24","28","28386","2019","0283861900007","90","2","SCEA","SCEA DU BELLUET","80903398900018",,,,"FERME DU BELLUET",,"28170","THIMERT-GATELLES",,"100",,,,"LE COUDRAY",,"28170","THIMERT-GATELLES",,"2C","3C","4C",1,27232,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,733,0,0,0,"4",2019-08-31,,
"53","29","29030","2019","0290301900030","90","2",,"VILLAS BRETAGNE","53462367300017",,,"Kerscouarnec",,,"29430","PLOUESCAT",,"100","34T",,"Rue du Mechou",,,"29233","CLEDER",,"0349AH","0436AH",,1,1142,,,,0,0,1,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,70,70,0,0,0,"7",2019-08-31,,
"53","29","29031","2019","0290311900042","20","2",,"FINISTERE HABITAT","39530185600013",,,"Cite administrative Ty Nay",,,"29000","QUIMPER",,"100",,,"Rue Antoine de Sint-Exuper",,,"29360","CLOHARS-CARNOET",,"566AC",,,2,2694,,,,0,8,10,0,0,0,0,0,18,18,"2","1",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,1082,0,0,0,"7",2019-08-31,"2019-08-02",
"53","29","29035","2019","0290351900004","10","2",,,,,,"40 rue Emilie du Chatelet",,,"29200","BREST",,"100",,,"3 Hameau de Barennou",,,"29870","COAT MEAL",,"17130B",,,2,0,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,147,0,0,0,"5",2019-08-31,"2019-08-27",
"53","29","29037","2019","0290371900051","90","2",,"SARL  JALUDA","83838307300015",,,,"KERVEVEN",,"29120","TREMEOC",,"100","6",,"IMP KEROBISTIN VIHAN",,,"29120","COMBRIT",,"486AO",,,1,3132,,,,0,0,0,0,0,0,0,0,0,0,"2",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,161,70,21,0,0,"12",2019-08-31,,
"53","29","29040","2019","0290401900024","10","2",,,,,,"13 route de Ploumoguer",,,"29280","LOCMARIA - PLOUZANE",,"100","10",,"Rue Micheau Vernez","Lotissement Le Clos de Milin Avel - lo",,"29217","LE CONQUET",,"17410A",,,2,0,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,88,0,0,0,"5",2019-08-31,"2019-08-05",
"53","29","29040","2019","0290401900030","10","2",,,,,,"7 rue de Kervidre",,,"29217","LE CONQUET",,"100",,,"Chemin des Lavandieres",,,"29217","LE CONQUET",,"16750B",,,2,0,,,,0,0,1,0,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,78,0,0,0,"5",2019-08-31,"2019-08-09",
"53","29","29040","2019","0290401900033","80","2",,,,,,"36 rue Kennedy",,,"29217","LE CONQUET",,"100","36",,"Rue Kennedy",,,"29217","LE CONQUET",,"0372AC","0181AC",,2,555,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,116,29,0,0,0,"4",2019-08-31,"2019-08-05",
"53","29","29040","2019","0290401900042","90","2",,,,"26","rue","Aristide lucas",,,"29217","LE CONQUET",,"100",,"rue","de  Dunkerque",,,"29217","LE CONQUET",,"0279AD",,,1,170,,,,0,0,1,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,67,0,0,0,"5",2019-08-31,,
"53","29","29044","2019","0290441900008","90","2","Ages et Vie Habitat",,"49348120400037","3","RUE","Armand Barthet",,,"25000","Besancon",,"100","4","RES","Marcel Charles",,,"29150","Dineault",,"357YB","356YB","355YB",1,3027,,,,0,0,0,2,0,2,0,0,4,4,"2",,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,960,0,0,0,"7",2019-08-31,,
"53","29","29058","2019","0290581900046","20","2",,"FINISTERE HABITAT ",,"6",,"Boulevard du Finistere",,,"29000","QUIMPER",,"100",,,"Impasse Ar Mor",,,"29170","FOUESNANT",,"139BD","140BD","336pBD",2,2782,,,,0,0,0,0,0,0,0,0,39,39,,"1",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,0,2801,0,0,0,"7",2019-08-31,"2019-08-29",
"53","29","29061","2019","0290611900028","20","2",,"Brest metropole habitat",,"68",,"rue de Glasgow",,,"29200","Brest",,"100",,,"40 rue Francoise Dolto",,,"29850","GOUESNOU",,"194AK","194AK",,2,960,,,,0,0,6,1,0,0,0,0,7,7,"1","1",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,500,0,0,0,"7",2019-08-31,"2019-08-19",
"53","29","29076","2019","0290761900042","10","2",,,,"10","voie","Leure",,,"29290","MILIZAC GUIPRONVEL",,"100","1","rue","Niki de saint phalle - Lot",,,"29290","MILIZAC-GUIPRONVEL",,"0263AH",,,2,490,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,94,0,0,0,"5",2019-08-31,"2019-08-08",
"53","29","29076","2019","0290761900043","10","2",,,,,,"84 rue des Myosotis",,,"29850","GOUESNOU",,"100",,,"2 Rue Camille Claudel - lo",,,"29290","MILIZAC-GUIPRONVEL",,"0250AH",,,2,586,,,,0,0,0,0,1,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,118,0,0,0,"5",2019-08-31,"2019-08-26",
"53","29","29076","2019","0290761900046","90","2",,,,,,"225 RUE DU LEON",,,"29290","MILIZAC GUIPRONVEL",,"100",,,"225 RUE DU LEON",,,"29290","MILIZAC-GUIPRONVEL",,"0016AB",,,1,1342,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,123,48,0,0,0,"4",2019-08-31,,
"53","29","29076","2019","0290761900048","90","2",,,,,,"12 RUE FRANCIS GARNIER",,,"29200","BREST",,"100",,,"28 RUE NIKI DE SAINT PHALL","LOTISSEMENT KEROMNES LOT 67",,"29290","MILIZAC-GUIPRONVEL",,"0264AH",,,1,618,,,,0,0,0,0,0,1,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,119,0,0,0,"5",2019-08-31,,
"53","29","29095","2019","0290951900005","80","2",,,,"12",,"Hameau Vern Vian",,,"29860","KERSAINT-PLABENNEC",,"100","12",,"Hameau Vern Vian",,,"29860","KERSAINT-PLABENNEC",,"0092ZO",,,2,0,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,212,120,0,0,0,"4",2019-08-31,"2019-08-02",
"53","29","29098","2019","0290981900015","90","2",,,,,,"39 rue du Gouerou",,,"29810","LAMPAUL-PLOUARZEL",,"100",,,"Rue du Gouerou",,,"29810","LAMPAUL-PLOUARZEL",,"0411AH",,,1,566,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,141,0,0,0,"5",2019-08-31,,
"53","29","29101","2019","0291011900022","10","2",,,,"9",,"Kergleuz","Chez Monsieur Madame MOYON",,"29870","LANDEDA",,"100","105",,"Kerverdi",,,"29870","LANDEDA",,"0132AL",,,2,0,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,108,0,0,0,"5",2019-08-31,"2019-08-08",
"53","29","29107","2019","0291071900005","90","2","OPH DEPARTEMENTAL","FINISTERE HABITAT","39530185600013","6",,"Boulevard du Finistere",,,"29000","Quimper Cedex",,"100",,,"Park Ar Verouri",,,"29510","LANDUDAL",,"34AA",,,1,1977,,,,0,0,3,1,0,0,0,4,0,4,"2",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,295,0,0,0,"7",2019-08-31,,
"53","29","29109","2019","0291091900011","90","2",,,,"4","chemi","de Gwisselier",,,"29840","LANDUNVEZ",,"100","4","chemi","du Gwisselier",,,"29840","LANDUNVEZ",,"0195AB","0204AB",,1,1752,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,162,0,0,0,0,"1",2019-08-31,,
"53","29","29117","2019","0291171900028","90","2",,,,"81",,"Camean Huella",,,"29870","LANNILIS",,"100","81",,"Camean Huella",,,"29870","LANNILIS",,"0115ZN",,,1,2109,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,162,32,0,0,0,"4",2019-08-31,,
"53","29","29119","2019","0291191900008","80","2",,,,"6B","route","de Breles",,,"29290","LANRIVOARE",,"100","6","route","de Breles",,,"29290","LANRIVOARE",,"0029AD",,,2,1124,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,136,50,0,0,0,"4",2019-08-31,"2019-08-05",
"53","29","29130","2019","0291301900024","80","2",,,,"4",,"Avenue du Chateau",,,"29280","LOCMARIA-PLOUZANE",,"100","4",,"AVENUE DU CHATEAU",,,"29280","LOCMARIA PLOUZANE",,"0124AR",,,2,1277,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,105,59,0,0,0,"4",2019-08-31,"2019-08-05",
"53","29","29130","2019","0291301900033","90","2",,,,,,"8 Impasse du Fournier",,,"29280","LOCMARIA-PLOUZANE",,"100",,,"Le Hameau de Landelennoc I",,,"29280","LOCMARIA PLOUZANE",,"0241AZ",,,1,419,,,,0,0,0,0,0,1,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,114,0,0,0,"5",2019-08-31,,
"53","29","29130","2019","0291301900034","90","2",,,,"3",,"Rue Streat Hir",,,"29280","LOCMARIA-PLOUZANE",,"100",,,"Les Terrrasses de Tregana",,,"29280","LOCMARIA PLOUZANE",,"0063AO","0062AO",,1,439,,,,0,0,0,0,0,1,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,139,0,0,0,"5",2019-08-31,,
"53","29","29130","2019","0291301900037","90","2",,,,,,,,,,,,,"26 bi","rue","Jean Colle",,,"29280","LOCMARIA PLOUZANE",,"0349AR","0185AR","0184AR",1,383,,,,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,74,59,0,0,0,"4",2019-08-31,,
"53","29","29150","2019","0291501900060","90","2",,"OPAC QUIMPER","389244920029","85",,"Rue de Kergestin",,,"29334","QUIMPER CEDEX",,"100",,,,"Kerdoussal",,"29350","MOELAN-SUR-MER",,"8ZT",,,1,22930,,,,0,10,8,4,0,0,0,4,18,22,"1",,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,1400,0,0,0,"7",2019-08-31,,
"53","29","29165","2019","0291651900055","90","2","SAS","Camping de la plage et des dunes","37718122700036",,,,,,,,,,,,"ROUTE DE KERLUT",,,"29740","PLOBANNALEC-LESCONIL",,"281ZN",,,1,670,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,175,0,0,0,"4",2019-08-31,,
"53","29","29165","2019","0291651900058","90","2","SAS","Camping de la plage et des dunes","37718122700036",,,,"Manoir de Kerlut",,"29740","PLOBANNALEC-LESCONIL",,"100",,,"KERLUT",,,"29740","PLOBANNALEC-LESCONIL",,"290ZN","287ZN","288ZN",1,1472,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,171,0,0,0,"5",2019-08-31,,
"53","29","29177","2019","0291771900032","10","2",,,,"10","rue","Cullompton",,,"29830","PLOUDALMEZEAU",,"100",,"rue","de kerarbellec",,,"29810","PLOUARZEL",,"0319YV",,,2,426,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,85,0,0,0,"5",2019-08-31,"2019-08-08",
"53","29","29177","2019","0291771900045","90","2",,,,"19","rue","de Keruzas",,,"29217","PLOUGONVELIN",,"100","60","impas","des cormorans",,,"29810","PLOUARZEL",,"0484YR",,,1,870,,,,0,0,0,0,0,1,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,149,0,0,0,"5",2019-08-31,,
"53","29","29178","2019","0291781900033","80","2",,,,,,"Kervezennec",,,"29830","PLOUDALMEZEAU",,"100",,,"Kervezennec",,,"29830","PLOUDALMEZEAU",,"0024ZN",,,2,2460,,,,0,0,0,0,0,0,0,0,0,0,,"2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,80,271,0,40,0,"12",2019-08-31,"2019-08-05",
"53","29","29178","2019","0291781900035","10","2",,,,,,"17 rue Tanguy Duchatel",,,"29830","PLOUDALMEZEAU",,"100",,,"Remoulouarn",,,"29830","PLOUDALMEZEAU",,"1063ZB",,,2,0,,,,0,0,0,0,1,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,140,0,0,0,"5",2019-08-31,"2019-08-01",
"53","29","29178","2019","0291781900044","10","2",,,,"8",,"Rue Kennedy",,,"29290","SAINT-RENAN",,"100","48",,"rue du Calvaire",,,"29830","PLOUDALMEZEAU",,"0057AN",,,2,803,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,66,0,0,0,"5",2019-08-31,"2019-08-01",
"53","29","29178","2019","0291781900047","10","2",,,,"44",,"Avenue de Portsall",,,"29830","PLOUDALMEZEAU",,"100",,,"Lotissement de Keruscat (",,,"29830","PLOUDALMEZEAU",,"0542ZE",,,2,589,,,,0,0,0,1,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,94,0,0,0,"5",2019-08-31,"2019-08-12",
"53","29","29178","2019","0291781900049","90","2",,,,"14",,"rue Louis Armand","ZI de Keriven",,"29600","SAINT MARTIN DES CHAMPS",,"100",,,"KERUSCAT",,,"29830","PLOUDALMEZEAU",,"0333ZE",,,2,5003,,,,0,0,0,0,0,0,0,6,0,6,,"2",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,311,0,0,0,"14",2019-08-31,"2019-08-12",
"53","29","29178","2019","0291781900055","90","2",,,,,,"33 RUE JOSEPH LUSVEN",,,"29830","PLOUDALMEZEAU",,"100",,,"RUE JOSEPH LUSVEN",,,"29830","PLOUDALMEZEAU",,"0353AV","0351AV","0338AV",1,2483,,,,0,0,1,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,86,0,0,"10",2019-08-31,,
"53","29","29178","2019","0291781900056","90","2",,,,"43","avenu","de Portsall",,,"29830","PLOUDALMEZEAU",,"100","43","avenu","de Portsall",,,"29830","PLOUDALMEZEAU",,"0086ZE",,,1,624,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,116,49,0,0,0,"4",2019-08-31,,
"53","29","29178","2019","0291781900058","90","2",,,,,,"2 rue des Aubepines",,,"29400","LAMPAUL GUIMILLIAU",,"100",,,"10 rue de Pradoc",,,"29830","PLOUDALMEZEAU",,"1051ZB",,,1,0,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,179,0,0,0,"5",2019-08-31,,
"53","29","29178","2019","0291781900061","90","2",,,,,,"5 rue des Roseaux",,,"29830","PLOUDALMEZEAU",,"100",,,"5 rue des Roseaux",,,"29830","PLOUDALMEZEAU",,"0050AN",,,1,980,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,119,0,0,0,0,"1",2019-08-31,,
"53","29","29178","2019","0291781900063","90","2",,,,"6",,"HAMEAU DES DUNES",,,"29880","GUISSENY",,"100",,"alle","DES COURLIS",,,"29830","PLOUDALMEZEAU",,"0061YB",,,1,470,,,,0,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,122,0,0,0,"5",2019-08-31,,
"53","29","29185","2019","0291851900029","80","2","SCI","GMPC","83992976700011",,,"Goulannou Bian",,,"29430","TREFLEZ",,"100","3",,"RUE DU PORT",,,"29430","PLOUESCAT",,"0085AW","0971AW",,2,854,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,110,53,0,0,0,"4",2019-08-31,"2019-08-27",
"53","29","29190","2019","0291901900038","10","2",,,,,,"3 IMPASSE DE LA VALLEE",,,"29217","PLOUGONVELIN",,"100",,,"IMPASSE AR MEAN",,,"29217","PLOUGONVELIN",,"0754AH",,,2,840,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,155,0,0,0,"5",2019-08-31,"2019-08-23",
"53","29","29190","2019","0291901900043","10","2",,,,"4",,"Streat Mez Clos",,,"29217","PLOUGONVELIN",,"100",,"rue","de la Petite Prairie",,,"29217","PLOUGONVELIN",,"0469ZI","0114ZI",,2,4225,,,,0,0,0,0,1,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,120,0,0,0,"5",2019-08-31,"2019-08-29",
"53","29","29195","2019","0291951900003","80","2",,"AN AOD WENN","44855358600018","400",,"La Greve Blanche",,,"29880","PLOUGUERNEAU",,"100",,,"SAINT MICHEL","La Greve Blanche",,"29880","PLOUGUERNEAU",,"0006AX",,,2,2429,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,43,12,0,0,0,"14",2019-08-31,"2019-05-17",
"53","29","29195","2019","0291951900018","10","2",,,,"172","impas","du Petit Bois",,,"29880","PLOUGUERNEAU",,"100",,,"Treongar",,,"29880","PLOUGUERNEAU",,"0024CM",,,2,3088,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,118,0,0,0,"5",2019-08-31,"2019-06-03",
"53","29","29195","2019","0291951900020","10","2",,,,"458",,"Landevenneg",,,"29880","PLOUGUERNEAU",,"100",,,"Treongar",,,"29880","PLOUGUERNEAU",,"0027CM",,,2,3187,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,218,0,0,0,"5",2019-08-31,"2019-06-03",
"53","29","29195","2019","0291951900028","10","2",,,,"2","rue","de l'Argoat",,,"29860","LE DRENNEC",,"100",,"rue","de Lannilis",,,"29880","PLOUGUERNEAU",,"0113AK","0112AK",,2,1198,,,,0,0,0,0,0,0,0,1,0,1,,"1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,134,0,0,0,"5",2019-08-31,"2019-07-12",
"53","29","29195","2019","0291951900033","80","2",,,,"935",,"Landevenneg",,,"29880","PLOUGUERNEAU",,"100",,,"LANDEVENNEG",,,"29880","PLOUGUERNEAU",,"0078AZ",,,2,897,,,,0,0,0,0,0,0,0,0,0,0,,"2",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,136,20,0,0,0,"4",2019-08-31,"2019-07-08",
