 TEISSEIRE;2040;751;10;751;10;11;730;96;0;0;2;120;0;7;0;15;0;17;63;2;1;9;0;2;6;20;14;47;0;129;0;0;0;0;1;30;102;9;0;0;38
 TAILLEFER;2782;1121;12;1122;17;16;1089;98;0;0;3;194;0;7;0;24;0;15;95;3;2;21;2;2;13;32;14;49;0;201;0;0;0;0;5;58;204;32;2;0;13
 BAJATIERE;2185;1229;38;1229;20;6;1203;93;0;0;7;323;0;2;0;21;0;35;113;2;1;18;0;0;5;32;12;57;0;108;0;0;1;0;3;78;274;17;0;0;1
 ABBAYE;1823;828;18;829;10;13;806;60;0;0;6;161;1;3;1;20;2;14;74;2;3;12;0;2;12;25;7;27;0;132;0;0;0;0;2;39;182;14;4;0;1
 LUCIE AUBRAC;2325;1233;34;1236;4;5;1227;68;0;0;6;371;0;3;0;26;0;18;93;0;7;14;3;0;2;23;17;65;0;143;0;0;0;0;1;88;265;12;2;0;0
 HOCHE;3371;1737;62;1737;24;15;1698;76;0;0;6;500;0;5;0;15;0;23;149;2;0;28;0;1;7;35;14;87;2;181;0;0;1;0;2;175;359;19;3;0;8
 CLEMENCEAU;3637;1824;28;1824;16;12;1796;149;0;0;5;398;0;8;0;40;1;28;149;3;0;37;0;0;21;44;18;71;0;235;0;0;0;0;5;123;425;24;4;0;8
 MENON;1966;1131;56;1131;2;9;1120;58;0;0;4;374;0;1;0;25;0;26;94;0;1;8;0;2;4;30;8;60;2;92;0;0;0;0;0;108;210;12;1;0;0
 VIGNY MUSSET;2063;848;17;848;17;9;822;77;0;0;8;174;0;5;0;16;1;14;61;0;2;18;0;0;4;27;11;38;0;153;0;0;0;0;4;32;147;18;0;0;12
 ALPHONSE DAUDET;1873;793;24;793;9;10;774;69;1;0;8;152;0;1;0;20;0;21;64;0;0;17;0;2;12;15;8;32;0;154;0;0;0;0;3;28;144;20;1;0;2
 BOISSIEUX;6076;3485;156;3486;23;29;3434;211;1;0;19;911;0;6;0;47;0;60;375;3;1;27;0;2;13;86;28;207;1;263;0;0;1;0;8;215;892;49;4;1;3
 ELISEE CHATIN;2445;1193;24;1193;23;14;1156;90;0;0;6;247;0;5;0;20;0;23;120;0;0;18;0;2;6;33;16;57;1;181;0;0;0;0;1;72;222;27;0;0;9
 CAPUCHE;1063;539;15;539;7;3;529;53;0;0;1;120;0;2;0;13;0;6;40;0;0;6;0;0;4;15;6;38;2;59;0;0;0;0;0;31;116;15;0;0;2
 SIDI BRAHIM;3414;1815;72;1818;17;10;1791;119;0;0;11;428;0;7;0;42;0;34;136;1;2;37;0;1;10;39;21;80;0;249;0;0;2;0;4;124;413;27;4;0;0
 BEAUVERT;1650;752;12;752;8;12;732;51;0;0;4;170;0;5;0;11;0;16;48;0;1;31;0;0;2;13;12;36;0;163;0;0;0;0;2;58;97;10;0;0;2
 ARLEQUIN;2298;728;21;728;6;8;714;107;0;0;3;147;1;4;0;15;0;6;72;2;1;16;0;1;9;36;4;57;0;71;0;0;0;0;2;19;121;11;0;0;9
 VILLAGE OLYMPIQUE;1587;412;3;413;9;13;391;56;0;0;0;80;0;5;0;4;0;1;32;0;4;3;0;0;3;24;5;24;0;88;0;0;0;0;0;18;37;3;0;0;4
 ANDRE ABRY;899;367;;367;6;4;357;21;0;0;3;78;0;3;0;9;0;5;36;1;1;11;0;0;4;5;7;12;0;79;0;0;0;0;3;20;43;7;1;0;8
GLOBAL;"83758	";"41868	";"1481	";"41877	";"429	";"388	";"41060	";"3224	";"3	";"1	";"222	";"9836	";"2	";"151	";"9	";"753	";"8	";"710	";"3851	";"34	";"59	";"600	";"9	";"39	";"276	";"1120	";"425	";"2193	";"13	";"4809	";"0	";"0	";"23	";"0	";"92	";"2581	";"9181	";"612	";"48	";"1	";"175	"
"	";"	";"49.98%	";"	";"49.99%	";"1.02%	";"0.92%	";"98.04%	";"7.85%	";"0.00%	";"0.00%	";"0.54%	";"23.95%	";"0.00%	";"0.36%	";"0.02%	";"1.83%	";"0.01%	";"1.72%	";"9.37%	";"0.08%	";"0.14%	";"1.46%	";"0.02%	";"0.09%	";"0.67%	";"2.72%	";"1.03%	";"5.34%	";"0.03%	";"11.71%	";"0.00%	";"0.00%	";"0.05%	";"0.00%	";"0.22%	";"6.28%	";"22.35%	";"1.49%	";"0.11%	";"0.00%	";"0.42%	"
